mass,age,temperature,luminosity,radius,gravity,metallicity
0.057,0.180472177,2490.3933653,-3.29260176,0.12150512,5.02510062,0.0
0.057,0.228546386,2400.93530089,-3.40369581,0.11503115,5.07265819,0.0
0.057,0.289426612,2290.3792029,-3.52899057,0.10942476,5.11605806,0.0
0.057,0.366524124,2177.83928764,-3.65530486,0.10464576,5.15484597,0.0
0.057,0.464158883,2065.04881287,-3.78266518,0.10051602,5.18981869,0.0
0.057,0.587801607,1943.16990464,-3.91951182,0.09697088,5.22100652,0.0
0.057,0.744380301,1817.80942795,-4.06269482,0.09396679,5.24834033,0.0
0.057,0.942668455,1701.95434249,-4.20098659,0.0914182,5.27222455,0.0
0.057,1.19377664,1589.28486976,-4.34124997,0.08920781,5.29348346,0.0
0.057,1.51177507,1486.66493882,-4.47619804,0.08727578,5.31250172,0.0
0.057,1.91448198,1395.60866675,-4.6034469,0.08554015,5.3299492,0.0
0.057,2.42446202,1289.88243977,-4.75605162,0.08400283,5.34570126,0.0
0.057,3.07029063,1204.3524056,-4.88924704,0.08265854,5.35971368,0.0
0.057,3.88815518,1122.88258772,-5.02337114,0.08148227,5.37216281,0.0
0.057,4.92388263,1051.84300215,-5.14821802,0.08042963,5.38345691,0.0
0.057,6.23550734,986.86260455,-5.26926247,0.07948286,5.39374209,0.0
0.057,7.89652287,932.53477004,-5.37720992,0.07861228,5.40330834,0.0
0.057,10.0,885.07377541,-5.47729896,0.07776977,5.41266751,0.0
0.058,0.001,2978.24211056,-1.51618215,0.65678273,3.566999,0.0
0.058,0.00126638017,2978.24211056,-1.53020403,0.64624572,3.58104752,0.0
0.058,0.00160371874,2978.31068791,-1.54049535,0.63862061,3.5913567,0.0
0.058,0.00203091762,2978.37926684,-1.55416013,0.62861499,3.60507315,0.0
0.058,0.00257191381,2978.51642943,-1.57664607,0.61248528,3.62765109,0.0
0.058,0.00325702066,2978.85936355,-1.62237823,0.58093997,3.67357997,0.0
0.058,0.00412462638,2978.51642943,-1.74339119,0.50551197,3.79438019,0.0
0.058,0.00522334507,2979.81978914,-1.88089348,0.4311265,3.93263515,0.0
0.058,0.00661474064,2976.46311278,-1.99667552,0.37816736,4.04647695,0.0
0.058,0.0083767764,2966.77759554,-2.10129783,0.33745274,4.14541713,0.0
0.058,0.0106081836,2956.39646353,-2.19686878,0.30441494,4.23491221,0.0
0.058,0.0134339933,2945.65448634,-2.28614626,0.27668424,4.31787441,0.0
0.058,0.0170125428,2933.18681148,-2.37193321,0.25279628,4.39630172,0.0
0.058,0.0215443469,2914.84076486,-2.45804457,0.23183124,4.47150034,0.0
0.058,0.0272833338,2899.49856162,-2.53889041,0.21346906,4.54317391,0.0
0.058,0.0345510729,2872.54806949,-2.62453245,0.19707365,4.61258778,0.0
0.058,0.0437547938,2838.89668933,-2.71170115,0.18250426,4.67929905,0.0
0.058,0.0554102033,2805.98092084,-2.79627634,0.16948049,4.74360539,0.0
0.058,0.0701703829,2763.40838614,-2.88497778,0.15777778,4.80575283,0.0
0.058,0.0888623816,2714.07193877,-2.97593895,0.1473025,4.86542462,0.0
0.058,0.112533558,2656.16215013,-3.07049949,0.13793422,4.92249984,0.0
0.058,0.142510267,2588.77199216,-3.16950467,0.12956707,4.97685371,0.0
0.058,0.180472177,2509.31255494,-3.27530119,0.12208326,5.02853004,0.0
0.058,0.228546386,2421.55789802,-3.38523795,0.11550839,5.0766153,0.0
0.058,0.289426612,2314.60499844,-3.50782874,0.10978607,5.12074779,0.0
0.058,0.366524124,2201.06670821,-3.63466432,0.10491118,5.16019871,0.0
0.058,0.464158883,2091.18721461,-3.75913988,0.10071005,5.19569663,0.0
0.058,0.587801607,1969.63174306,-3.89494429,0.09709073,5.2274868,0.0
0.058,0.744380301,1845.22478787,-4.03625959,0.09401446,5.25545297,0.0
0.058,0.942668455,1727.00283911,-4.17567802,0.09141189,5.27983716,0.0
0.058,1.19377664,1613.62126732,-4.31525688,0.08916444,5.30145951,0.0
0.058,1.51177507,1507.94034267,-4.45221798,0.08720855,5.32072446,0.0
0.058,1.91448198,1417.60052554,-4.5771023,0.08546129,5.33830335,0.0
0.058,2.42446202,1312.79592579,-4.72659294,0.0838941,5.35437946,0.0
0.058,3.07029063,1223.85722924,-4.86269708,0.08253052,5.36861315,0.0
0.058,3.88815518,1143.5465658,-4.99328886,0.081334,5.38129803,0.0
0.058,4.92388263,1071.60970847,-5.11767909,0.08026305,5.39281095,0.0
0.058,6.23550734,1005.99654794,-5.23802276,0.07928965,5.40340923,0.0
0.058,7.89652287,950.16878857,-5.34706119,0.07839455,5.41327047,0.0
0.058,10.0,899.74986113,-5.45139786,0.07753107,5.42289064,0.0
0.059,0.001,2983.11502836,-1.5025828,0.66496669,3.56366704,0.0
0.059,0.00126638017,2983.11502836,-1.51604322,0.65472941,3.57714257,0.0
0.059,0.00160371874,2983.13142352,-1.52641486,0.64694756,3.58752841,0.0
0.059,0.00203091762,2983.25240905,-1.54051216,0.63648897,3.60168488,0.0
0.059,0.00257191381,2983.45849195,-1.56399434,0.61942765,3.6252854,0.0
0.059,0.00325702066,2983.9394074,-1.61276682,0.58541332,3.67434129,0.0
0.059,0.00412462638,2983.80199507,-1.7395285,0.50595972,3.8010363,0.0
0.059,0.00522334507,2985.39553436,-1.8744199,0.43271611,3.93686203,0.0
0.059,0.00661474064,2982.03093341,-1.98887829,0.38015353,4.04935079,0.0
0.059,0.0083767764,2972.5724914,-2.09253009,0.3395508,4.1474597,0.0
0.059,0.0106081836,2962.44939472,-2.18742931,0.30648524,4.23645019,0.0
0.059,0.0134339933,2951.97260496,-2.27624399,0.2786628,4.31911113,0.0
0.059,0.0170125428,2940.2490906,-2.36132482,0.25467962,4.39728029,0.0
0.059,0.0215443469,2922.3928313,-2.44705869,0.23357056,4.47243061,0.0
0.059,0.0272833338,2906.40298953,-2.52825785,0.21507399,4.54409351,0.0
0.059,0.0345510729,2882.75593855,-2.61185864,0.19855321,4.61351527,0.0
0.059,0.0437547938,2848.86286766,-2.69935059,0.18382683,4.68045114,0.0
0.059,0.0554102033,2816.54913669,-2.78361979,0.17067834,4.74491044,0.0
0.059,0.0701703829,2776.17431981,-2.87112694,0.15884592,4.80731469,0.0
0.059,0.0888623816,2727.72571269,-2.96169939,0.14824527,4.86730648,0.0
0.059,0.112533558,2671.69385679,-3.05521761,0.13875504,4.92476992,0.0
0.059,0.142510267,2606.06794163,-3.15322444,0.13026842,4.97958849,0.0
0.059,0.180472177,2527.927218,-3.25831085,0.12266985,5.03179065,0.0
0.059,0.228546386,2441.69056935,-3.36721614,0.11599628,5.08037812,0.0
0.059,0.289426612,2338.56230139,-3.48694994,0.11016751,5.12515923,0.0
0.059,0.366524124,2225.770446,-3.61291701,0.10519574,5.16526995,0.0
0.059,0.464158883,2115.98160891,-3.73678352,0.10092647,5.20125605,0.0
0.059,0.587801607,1996.1099557,-3.87046666,0.09723561,5.23361557,0.0
0.059,0.744380301,1873.35676157,-4.00927683,0.09409156,5.26216495,0.0
0.059,0.942668455,1752.58866303,-4.14990288,0.09143551,5.28703654,0.0
0.059,1.19377664,1639.31524827,-4.28800195,0.08914292,5.30909255,0.0
0.059,1.51177507,1531.9447724,-4.42526869,0.0871585,5.32864705,0.0
0.059,1.91448198,1439.17164341,-4.55148272,0.08540023,5.3463482,0.0
0.059,2.42446202,1338.84573266,-4.69337366,0.08380778,5.36269759,0.0
0.059,3.07029063,1244.32258556,-4.83504166,0.08242093,5.37719131,0.0
0.059,3.88815518,1164.41886876,-4.96325564,0.08120526,5.39009796,0.0
0.059,4.92388263,1091.40964881,-5.08747547,0.08011534,5.40183491,0.0
0.059,6.23550734,1026.24069217,-5.2053296,0.07911569,5.41274099,0.0
0.059,7.89652287,968.41758463,-5.31626519,0.07819361,5.42292373,0.0
0.059,10.0,916.50036785,-5.42190639,0.07730504,5.4328506,0.0
0.06,0.001,2987.9959191,-1.49663688,0.66734706,3.56786244,0.0
0.06,0.00126638017,2987.9959191,-1.50606223,0.66014742,3.57728416,0.0
0.06,0.00160371874,2987.9959191,-1.51657686,0.65218275,3.58782717,0.0
0.06,0.00203091762,2988.13352457,-1.5321084,0.64058152,3.60341706,0.0
0.06,0.00257191381,2988.40875451,-1.55893257,0.62098155,3.63040816,0.0
0.06,0.00325702066,2989.02811458,-1.61822813,0.57975392,3.69007826,0.0
0.06,0.00412462638,2989.23459645,-1.75415318,0.49570749,3.82611765,0.0
0.06,0.00522334507,2991.25247973,-1.87983606,0.42835712,3.95295634,0.0
0.06,0.00661474064,2986.82700625,-1.98976772,0.37854996,4.06032186,0.0
0.06,0.0083767764,2977.65118612,-2.09005518,0.33934922,4.15527276,0.0
0.06,0.0106081836,2967.94967347,-2.18265506,0.30703282,4.24219791,0.0
0.06,0.0134339933,2957.74488445,-2.26989398,0.2796061,4.32347491,0.0
0.06,0.0170125428,2946.66522071,-2.35361333,0.25583508,4.40064539,0.0
0.06,0.0215443469,2929.60402934,-2.43817068,0.23481606,4.47511277,0.0
0.06,0.0272833338,2912.72039538,-2.51945864,0.21631882,4.54637755,0.0
0.06,0.0345510729,2892.09911947,-2.60086139,0.19978415,4.61544487,0.0
0.06,0.0437547938,2858.35488295,-2.68814534,0.18497359,4.68234621,0.0
0.06,0.0554102033,2826.53948432,-2.77203498,0.17175289,4.74675959,0.0
0.06,0.0701703829,2788.22099626,-2.85822799,0.15983005,4.8092508,0.0
0.06,0.0888623816,2740.6823821,-2.94830196,0.14912814,4.86944713,0.0
0.06,0.112533558,2686.53441836,-3.04071425,0.13953416,4.92720531,0.0
0.06,0.142510267,2622.21010717,-3.13802524,0.13093904,4.98242733,0.0
0.06,0.180472177,2545.92312535,-3.24191226,0.12324483,5.03502812,0.0
0.06,0.228546386,2461.09120224,-3.34983685,0.1164797,5.08406498,0.0
0.06,0.289426612,2362.05704176,-3.46650839,0.11055727,5.12939085,0.0
0.06,0.366524124,2249.99445284,-3.59166206,0.10549285,5.17011942,0.0
0.06,0.464158883,2139.81917625,-3.71535802,0.10115701,5.20657349,0.0
0.06,0.587801607,2023.19068736,-3.84555727,0.09740304,5.23942069,0.0
0.06,0.744380301,1903.10464124,-3.98062954,0.09422821,5.268204,0.0
0.06,0.942668455,1780.81246506,-4.12118405,0.09153848,5.29335879,0.0
0.06,1.19377664,1668.79216008,-4.2563759,0.08921363,5.31570325,0.0
0.06,1.51177507,1559.42500761,-4.39410314,0.08718559,5.33567613,0.0
0.06,1.91448198,1463.05901091,-4.52289561,0.08539932,5.35365686,0.0
0.06,2.42446202,1367.45301443,-4.65696757,0.08377642,5.37032194,0.0
0.06,3.07029063,1267.23197162,-4.80405784,0.08235318,5.38520477,0.0
0.06,3.88815518,1186.6801703,-4.9313445,0.08111254,5.39838951,0.0
0.06,4.92388263,1113.18641063,-5.05440388,0.07999907,5.41039565,0.0
0.06,6.23550734,1047.66046163,-5.17100154,0.0789723,5.42161587,0.0
0.06,7.89652287,987.73976234,-5.28390059,0.07801775,5.43217861,0.0
0.06,10.0,934.1551343,-5.39105623,0.07710061,5.44244982,0.0
0.061,0.001,2992.95333884,-1.47584089,0.68125703,3.55712208,0.0
0.061,0.00126638017,2992.88479582,-1.48821597,0.67164497,3.56946519,0.0
0.061,0.00160371874,2992.88479582,-1.49891903,0.66341847,3.58016928,0.0
0.061,0.00203091762,2992.95371033,-1.51399422,0.65198249,3.59527236,0.0
0.061,0.00257191381,2993.16046339,-1.53964871,0.63290061,3.62107313,0.0
0.061,0.00325702066,2993.88353509,-1.59537802,0.59328729,3.67721419,0.0
0.061,0.00412462638,2994.47023114,-1.73115086,0.50723504,3.81332704,0.0
0.061,0.00522334507,2996.53445064,-1.86134508,0.43601914,3.9447338,0.0
0.061,0.00661474064,2993.06126155,-1.97338259,0.38415029,4.05474485,0.0
0.061,0.0083767764,2983.94787301,-2.07528651,0.34371698,4.15134451,0.0
0.061,0.0106081836,2974.3585148,-2.16889454,0.31058865,4.23937495,0.0
0.061,0.0134339933,2964.33894672,-2.25686512,0.28257506,4.3214774,0.0
0.061,0.0170125428,2953.66629748,-2.34086303,0.25838888,4.39919907,0.0
0.061,0.0215443469,2937.75604599,-2.42518451,0.23703427,4.47412354,0.0
0.061,0.0272833338,2919.54943349,-2.50772463,0.21823615,4.5458918,0.0
0.061,0.0345510729,2901.71034179,-2.58769758,0.20150022,4.61519517,0.0
0.061,0.0437547938,2868.69866248,-2.67491583,0.18646332,4.68255771,0.0
0.061,0.0554102033,2836.8658459,-2.7590775,0.17306367,4.74733491,0.0
0.061,0.0701703829,2800.56681043,-2.84429576,0.1609878,4.8101608,0.0
0.061,0.0888623816,2753.98142001,-2.93403343,0.15013481,4.87078316,0.0
0.061,0.112533558,2701.51843192,-3.0257079,0.14039815,4.92902151,0.0
0.061,0.142510267,2638.46748464,-3.12244215,0.13167351,4.9847473,0.0
0.061,0.180472177,2564.10178728,-3.22515338,0.12387258,5.03779376,0.0
0.061,0.228546386,2480.47826802,-3.33231546,0.11700251,5.08735373,0.0
0.061,0.289426612,2385.67489402,-3.44586606,0.11098551,5.13321152,0.0
0.061,0.366524124,2274.30446454,-3.57030839,0.10582156,5.17459573,0.0
0.061,0.464158883,2164.11779517,-3.69334437,0.10143435,5.21137456,0.0
0.061,0.587801607,2052.32083919,-3.81849619,0.0976556,5.24435122,0.0
0.061,0.744380301,1932.42901959,-3.95244571,0.09440718,5.27373473,0.0
0.061,0.942668455,1809.37633789,-4.09250676,0.09164822,5.29949694,0.0
0.061,1.19377664,1696.84297069,-4.22676584,0.08928078,5.32222843,0.0
0.061,1.51177507,1586.1818228,-4.36425455,0.0872154,5.34255792,0.0
0.061,1.91448198,1486.39344872,-4.49534475,0.08540415,5.36078621,0.0
0.061,2.42446202,1395.80776905,-4.62143085,0.08376325,5.37763705,0.0
0.061,3.07029063,1291.12695131,-4.7721352,0.08230465,5.39289541,0.0
0.061,3.88815518,1208.9633827,-4.89979659,0.08104013,5.40634379,0.0
0.061,4.92388263,1135.95263114,-5.02023243,0.07990624,5.41858266,0.0
0.061,6.23550734,1069.62795173,-5.13627472,0.07885387,5.430098,0.0
0.061,7.89652287,1008.08854935,-5.25018538,0.07786368,5.44107421,0.0
0.061,10.0,952.56834671,-5.35923717,0.0769155,5.45171636,0.0
0.062,0.001,2997.91972771,-1.46259037,0.68942733,3.55382947,0.0
0.062,0.00126638017,2997.78167158,-1.47459528,0.68001342,3.56577095,0.0
0.062,0.00160371874,2997.78167158,-1.48549603,0.67155382,3.57664454,0.0
0.062,0.00203091762,2997.78167158,-1.50108059,0.65960601,3.59223674,0.0
0.062,0.00257191381,2997.98875816,-1.52794563,0.63941676,3.61923817,0.0
0.062,0.00325702066,2998.81724752,-1.58761471,0.59664115,3.67937968,0.0
0.062,0.00412462638,2999.7879026,-1.72672656,0.50802194,3.81904163,0.0
0.062,0.00522334507,3002.15948741,-1.8547248,0.43771719,3.94842142,0.0
0.062,0.00661474064,2998.46908899,-1.96575462,0.38613803,4.05732085,0.0
0.062,0.0083767764,2989.52533277,-2.06683028,0.34578418,4.15319859,0.0
0.062,0.0106081836,2980.24828103,-2.15980845,0.31262244,4.24076871,0.0
0.062,0.0134339933,2970.4342955,-2.24737501,0.28451267,4.32260391,0.0
0.062,0.0170125428,2960.09706818,-2.33096925,0.26021637,4.40013834,0.0
0.062,0.0215443469,2945.29968645,-2.41442213,0.2387521,4.47491361,0.0
0.062,0.0272833338,2926.08961183,-2.49766008,0.21979899,4.54675541,0.0
0.062,0.0345510729,2909.45194874,-2.57678925,0.20296158,4.61597979,0.0
0.062,0.0437547938,2878.65107332,-2.66277656,0.18778034,4.68350571,0.0
0.062,0.0554102033,2846.65598029,-2.74717406,0.17424867,4.74846993,0.0
0.062,0.0701703829,2811.51284526,-2.83173624,0.16205853,4.81146497,0.0
0.062,0.0888623816,2766.70816154,-2.92056663,0.15108167,4.87238494,0.0
0.062,0.112533558,2715.03106471,-3.01195875,0.14121978,4.93101527,0.0
0.062,0.142510267,2654.02681888,-3.10757796,0.13238034,4.98715897,0.0
0.062,0.180472177,2581.72278605,-3.20896194,0.12448731,5.04055578,0.0
0.062,0.228546386,2499.21024574,-3.31540925,0.11751946,5.09058636,0.0
0.062,0.289426612,2407.86371291,-3.42638183,0.11142042,5.13687631,0.0
0.062,0.366524124,2298.61672526,-3.54889675,0.10618096,5.17871448,0.0
0.062,0.464158883,2188.63963903,-3.67111648,0.10174757,5.21575915,0.0
0.062,0.587801607,2080.09553523,-3.79295834,0.09790153,5.24922832,0.0
0.062,0.744380301,1960.85808158,-3.92540894,0.09458821,5.27913277,0.0
0.062,0.942668455,1839.80713961,-4.06237346,0.09176843,5.3054204,0.0
0.062,1.19377664,1725.54716933,-4.19682921,0.08936372,5.32848394,0.0
0.062,1.51177507,1614.35233077,-4.33316692,0.08726515,5.34912455,0.0
0.062,1.91448198,1511.72265485,-4.46572344,0.08542942,5.36759109,0.0
0.062,2.42446202,1422.34759279,-4.58854411,0.08377904,5.3845352,0.0
0.062,3.07029063,1319.72652017,-4.73426489,0.08228545,5.40015985,0.0
0.062,3.88815518,1232.0373308,-4.86745399,0.08099507,5.4138888,0.0
0.062,4.92388263,1159.22536931,-4.98568812,0.07984417,5.42631955,0.0
0.062,6.23550734,1092.15195784,-5.10102205,0.07876716,5.43811552,0.0
0.062,7.89652287,1030.21041992,-5.21383779,0.07774008,5.44951593,0.0
0.062,10.0,972.11542592,-5.32575101,0.07675598,5.46058153,0.0
0.063,0.001,3003.03227644,-1.44943628,0.69756065,3.55059139,0.0
0.063,0.00126638017,3002.89398488,-1.46108993,0.68833977,3.56214964,0.0
0.063,0.00160371874,3002.79681971,-1.47222113,0.6796182,3.57322519,0.0
0.063,0.00203091762,3002.75569969,-1.48836058,0.66712399,3.58934168,0.0
0.063,0.00257191381,3002.96312987,-1.51651458,0.64576108,3.61761136,0.0
0.063,0.00325702066,3003.86215957,-1.58049175,0.59953827,3.68212103,0.0
0.063,0.00412462638,3005.25857366,-1.72213968,0.50884847,3.82457974,0.0
0.063,0.00522334507,3007.93346271,-1.84806765,0.4393971,3.95204346,0.0
0.063,0.00661474064,3003.96882767,-1.95817552,0.38810684,4.05985531,0.0
0.063,0.0083767764,2995.0344319,-2.05853141,0.34781723,4.15505297,0.0
0.063,0.0106081836,2986.02363264,-2.15088208,0.31462774,4.24216331,0.0
0.063,0.0134339933,2976.41990976,-2.23804192,0.28642986,4.3237207,0.0
0.063,0.0170125428,2966.34641347,-2.32128608,0.26202097,4.40108293,0.0
0.063,0.0215443469,2952.73357311,-2.4038831,0.24045489,4.47568983,0.0
0.063,0.0272833338,2932.62205175,-2.48765324,0.2213495,4.54759975,0.0
0.063,0.0345510729,2916.74096755,-2.5662762,0.20440633,4.61676659,0.0
0.063,0.0437547938,2888.70301864,-2.65067738,0.18909654,4.68438782,0.0
0.063,0.0554102033,2856.26176332,-2.73546357,0.17542815,4.74955902,0.0
0.063,0.0701703829,2822.15014859,-2.81950327,0.1631234,4.81272489,0.0
0.063,0.0888623816,2779.22086931,-2.90733085,0.15202561,4.87392262,0.0
0.063,0.112533558,2728.28653304,-2.99846619,0.14204082,4.93292857,0.0
0.063,0.142510267,2669.2699935,-3.09298873,0.13309146,4.98945442,0.0
0.063,0.180472177,2598.99460612,-3.19305967,0.12510949,5.04317428,0.0
0.063,0.228546386,2517.56958108,-3.29882962,0.1180453,5.09365737,0.0
0.063,0.289426612,2428.26280015,-3.40823183,0.1118716,5.14031549,0.0
0.063,0.366524124,2323.06865853,-3.52731373,0.10657151,5.18247298,0.0
0.063,0.464158883,2213.22001492,-3.64907633,0.10205738,5.22006644,0.0
0.063,0.587801607,2106.71560368,-3.76856895,0.09815801,5.25390487,0.0
0.063,0.744380301,1989.0191541,-3.89880579,0.09478589,5.28426816,0.0
0.063,0.942668455,1870.62239643,-4.03214833,0.09191163,5.31101404,0.0
0.063,1.19377664,1754.39145965,-4.16696869,0.08947155,5.33438545,0.0
0.063,1.51177507,1644.53570907,-4.30021193,0.08734387,5.35529012,0.0
0.063,1.91448198,1540.32010383,-4.43264292,0.0854853,5.37397209,0.0
0.063,2.42446202,1449.12753069,-4.55566075,0.08382672,5.39098993,0.0
0.063,3.07029063,1351.97876167,-4.69208468,0.08230668,5.40688464,0.0
0.063,3.88815518,1257.25876105,-4.83233561,0.08098408,5.42095549,0.0
0.063,4.92388263,1183.32630671,-4.9502177,0.07981801,5.43355303,0.0
0.063,6.23550734,1116.66036394,-5.06301157,0.07871892,5.44559654,0.0
0.063,7.89652287,1053.94303337,-5.17523011,0.07765612,5.45740346,0.0
0.063,10.0,993.11582265,-5.29006351,0.07662932,5.46896479,0.0
0.064,0.001,3008.29207772,-1.43638271,0.70566656,3.5473954,0.0
0.064,0.00126638017,3008.08427945,-1.44772738,0.69660288,3.55862405,0.0
0.064,0.00160371874,3007.94417419,-1.45908926,0.68761422,3.56990454,0.0
0.064,0.00203091762,3007.8072374,-1.47582259,0.67455048,3.58656529,0.0
0.064,0.00257191381,3007.94575524,-1.5053715,0.65193571,3.61618496,0.0
0.064,0.00325702066,3008.91555869,-1.57403368,0.60198368,3.68542491,0.0
0.064,0.00412462638,3010.73457067,-1.71743319,0.50974948,3.82988297,0.0
0.064,0.00522334507,3013.64895048,-1.84143542,0.44108755,3.95554562,0.0
0.064,0.00661474064,3009.42198352,-1.95065671,0.39006069,4.06233044,0.0
0.064,0.0083767764,3000.49815181,-2.05032871,0.3498458,4.15684338,0.0
0.064,0.0106081836,2991.74986616,-2.14207739,0.3166167,4.24352744,0.0
0.064,0.0134339933,2982.32500448,-2.22883637,0.28833294,4.32480871,0.0
0.064,0.0170125428,2972.49679399,-2.31176811,0.26381142,4.40200808,0.0
0.064,0.0215443469,2959.89779712,-2.39357763,0.24214469,4.4764467,0.0
0.064,0.0272833338,2939.31320549,-2.47768117,0.22289062,4.54841318,0.0
0.064,0.0345510729,2923.67466591,-2.55608812,0.20583771,4.61754503,0.0
0.064,0.0437547938,2898.67206782,-2.63867505,0.19041316,4.68520033,0.0
0.064,0.0554102033,2865.69283157,-2.72392906,0.1766041,4.75059508,0.0
0.064,0.0701703829,2832.49726576,-2.80751565,0.16418522,4.81392824,0.0
0.064,0.0888623816,2791.38241938,-2.89437098,0.15296768,4.87539561,0.0
0.064,0.112533558,2741.21860923,-2.98525225,0.14286222,4.93475952,0.0
0.064,0.142510267,2684.07963177,-3.07870681,0.13380719,4.99163531,0.0
0.064,0.180472177,2615.38783823,-3.17776773,0.12573762,5.04566375,0.0
0.064,0.228546386,2535.58819,-3.28250477,0.11857987,5.09657228,0.0
0.064,0.289426612,2448.60316857,-3.38998118,0.1123571,5.14339361,0.0
0.064,0.366524124,2347.03884519,-3.5062592,0.10696748,5.18609113,0.0
0.064,0.464158883,2237.98310786,-3.6270008,0.10237764,5.22418501,0.0
0.064,0.587801607,2131.76127035,-3.7456511,0.09842943,5.25834596,0.0
0.064,0.744380301,2017.59866129,-3.87198714,0.09500631,5.28908976,0.0
0.064,0.942668455,1901.88445188,-4.00171166,0.09208679,5.31619997,0.0
0.064,1.19377664,1783.4764472,-4.13709016,0.08960832,5.33989802,0.0
0.064,1.51177507,1675.4201562,-4.26677157,0.08745768,5.36099843,0.0
0.064,1.91448198,1570.0501273,-4.39847024,0.08557814,5.3798687,0.0
0.064,2.42446202,1476.70913417,-4.5220121,0.08391154,5.39695088,0.0
0.064,3.07029063,1386.13938079,-4.64801061,0.08237764,5.41297556,0.0
0.064,3.88815518,1285.72185763,-4.79310742,0.0810182,5.42742907,0.0
0.064,4.92388263,1208.88178112,-4.91293266,0.07983406,5.4402178,0.0
0.064,6.23550734,1142.98595813,-5.02251482,0.07872103,5.45241262,0.0
0.064,7.89652287,1079.51262662,-5.13394102,0.07762337,5.46460922,0.0
0.064,10.0,1016.617051,-5.25036172,0.07654599,5.4767493,0.0
0.065,0.001,3013.56109153,-1.42348943,0.71370942,3.54428511,0.0
0.065,0.00126638017,3013.29399095,-1.43465288,0.70471112,3.55530564,0.0
0.065,0.00160371874,3013.07540201,-1.44628153,0.69543502,3.56681481,0.0
0.065,0.00203091762,3012.93664796,-1.46364145,0.68175668,3.5840691,0.0
0.065,0.00257191381,3012.93664796,-1.49477468,0.65775363,3.6152014,0.0
0.065,0.00325702066,3013.97745914,-1.56874828,0.60361987,3.68980055,0.0
0.065,0.00412462638,3016.22470126,-1.71309058,0.51045411,3.83541712,0.0
0.065,0.00522334507,3019.35610301,-1.83506728,0.44265036,3.95920787,0.0
0.065,0.00661474064,3014.80552636,-1.94341207,0.39193006,4.06491352,0.0
0.065,0.0083767764,3005.75099116,-2.04243566,0.35180245,4.1587328,0.0
0.065,0.0106081836,2997.41637742,-2.13348812,0.31855886,4.2449499,0.0
0.065,0.0134339933,2988.16905508,-2.2198422,0.29019735,4.32594364,0.0
0.065,0.0170125428,2978.58027377,-2.30245729,0.26557168,4.40296624,0.0
0.065,0.0215443469,2966.82963083,-2.38356661,0.24380869,4.47723188,0.0
0.065,0.0272833338,2946.12926872,-2.46773462,0.22441576,4.5492237,0.0
0.065,0.0345510729,2930.27405455,-2.54622967,0.20725143,4.61833446,0.0
0.065,0.0437547938,2907.45568138,-2.62743209,0.19172268,4.68598071,0.0
0.065,0.0554102033,2875.05721619,-2.71253969,0.17777302,4.75159774,0.0
0.065,0.0701703829,2842.49318881,-2.79581588,0.16524187,4.81508871,0.0
0.065,0.0888623816,2803.08294753,-2.88179239,0.15390595,4.87681705,0.0
0.065,0.112533558,2753.8834765,-2.97224244,0.14368412,4.93651008,0.0
0.065,0.142510267,2698.64086544,-3.06465398,0.13452779,4.99370354,0.0
0.065,0.180472177,2631.38734576,-3.16281493,0.1263695,5.04804307,0.0
0.065,0.228546386,2553.30986079,-3.26640023,0.11912632,5.09931249,0.0
0.065,0.289426612,2468.38801255,-3.3722149,0.1128483,5.14633762,0.0
0.065,0.366524124,2370.70087813,-3.48552864,0.10737527,5.18951965,0.0
0.065,0.464158883,2262.44001263,-3.60530385,0.10271272,5.22808069,0.0
0.065,0.587801607,2156.51052365,-3.72307001,0.09871798,5.26253665,0.0
0.065,0.744380301,2046.53614408,-3.84500647,0.09525404,5.29356121,0.0
0.065,0.942668455,1931.86517849,-3.97258757,0.09229492,5.32097213,0.0
0.065,1.19377664,1814.73344923,-4.10526337,0.08977804,5.34498799,0.0
0.065,1.51177507,1707.25838888,-4.23254502,0.08761052,5.36621534,0.0
0.065,1.91448198,1601.38069614,-4.36278346,0.08571241,5.38524036,0.0
0.065,2.42446202,1506.13950992,-4.48644138,0.08403713,5.40238529,0.0
0.065,3.07029063,1420.31175477,-4.60435231,0.08250447,5.41837261,0.0
0.065,3.88815518,1320.97162188,-4.74513482,0.08110802,5.43319996,0.0
0.065,4.92388263,1237.06400834,-4.87218822,0.07989883,5.44624679,0.0
0.065,6.23550734,1170.72933299,-4.98015824,0.07878294,5.45846326,0.0
0.065,7.89652287,1107.45888684,-5.08918236,0.07765652,5.47097177,0.0
0.065,10.0,1043.44713213,-5.20536478,0.0765241,5.4837311,0.0
0.066,0.001,3018.8808135,-1.41063141,0.72179723,3.54112842,0.0
0.066,0.00126638017,3018.60860199,-1.42161978,0.7128627,3.55194684,0.0
0.066,0.00160371874,3018.35279379,-1.43352237,0.70328382,3.56369695,0.0
0.066,0.00203091762,3018.07480603,-1.45152385,0.68897467,3.58155187,0.0
0.066,0.00257191381,3017.93582175,-1.48425672,0.66355318,3.61420688,0.0
0.066,0.00325702066,3019.04787523,-1.5636846,0.60512443,3.69426883,0.0
0.066,0.00412462638,3021.64254469,-1.70821531,0.51147975,3.84030397,0.0
0.066,0.00522334507,3025.04637508,-1.82842958,0.44437372,3.96246446,0.0
