teff	logg	z	fsed	cld	MKO_J	NICMOS_F090M	WIRC_BRGAMMA	HAWK_J	IRAC_CH4	FOURSTAR_H	MKO_K_ATM	NICMOS_F165M	WFCAM_K	FOURSTAR_J1	WISE_W2	NICMOS_F095N	NICMOS_F170M	IRAC_CH3	NICMOS_F097N	FOURSTAR_J3	WIRC_CH4L	SDSS_Z	HAWK_CH4	NIRC2_LP	WFCAM_Y	WIRC_J	WIRCAM_H	PANSTARRS_Z	WIRC_H	WFCAM_H	NIRC2_H	NIRC2_FE2	FOURSTAR_K	WFCAM_BRG	NICMOS_F166N	WIRCAM_KS	HAWK_H2	VISTA_J	IRAC_CH2	HAWK_BRG	IRAC_CH1	NIRC2_K	WIRC_K	NICMOS_F160W	WFC3_F164N	WISE_W3	WFC3_F127M	UKIDSS_K	NICMOS_F113N	WIRCAM_KCONT	MKO_J_ATM	WFC3_F139M	WFCAM_Z	MKO_LP	WIRCAM_Y	FOURSTAR_J	MKO_H	2MASS_Ks	HAWK_NB2090	NICMOS_F110M	NICMOS_F140W	HAWK_H	WISE_W4	MKO_MP	NIRC2_J	NICMOS_F110W	SDSS_R	HAWK_Y	WFC3_F167N	NIRC2_HCONT	NICMOS_F190N	HAWK_KS	NIRC2_KCONT	WIRCAM_CH4_ON	UKIDSS_H	WIRC_PABETA	NICMOS_F145M	VISTA_H	PANSTARRS_R	NICMOS_F187N	WIRC_CH4S	WIRC_CO	VISTA_Z	FOURSTAR_J2	WFCAM_H2	VISTA_Y	SDSS_I	UKIDSS_Z	SDSS_G	PANSTARRS_I	2MASS_H	FOURSTAR_H_LONG	VISTA_KS	UKIDSS_J	MKO_H_ATM	2MASS_J	WIRC_FE2	WFCAM_J	HAWK_NB1060	FOURSTAR_KS	WIRCAM_J	BESSEL_I	WISE_W1	NIRC2_KS	MKO_K	PANSTARRS_Y	UKIDSS_Y	HAWK_NB1190	PANSTARRS_G	NIRC2_KP	MKO_KP	NICMOS_F164N	FOURSTAR_H_SHORT	2MASS_KS	PANSTARRS_W	NIRC2_M	SDSS_U	NICMOS_F108N	2MASS_K	WIRCAM_CH4_OFF
950.0	3.8	0.0	eq	ae60	-31.77863667649271	-29.01445694467203	-34.3999799359983	-31.825152235486573	-36.14206603650456	-33.21738351441765	-34.17150107526241	-33.388489605079755	-34.10217326520008	-30.49447353090782	-35.96639515507554	-29.53288529586876	-33.332487091872586	-35.598341532913274	-29.57271091660584	-31.81106245161321	-33.456112608066576	-29.042990488951514	-33.2032728735078	-35.67496256456484	-30.350100524071316	-31.625395721481773	-33.23768404219166	-28.773240567790424	-33.279068677529914	-33.24613776372118	-33.21978793121758	-33.49968175746325	-31.5547643059506	-34.515375890597404	-33.43066780381036	-34.20695227934876	-34.6334260216498	-31.752367832286602	-36.020204411534365	-34.651147144299735	-34.94508703975602	-34.18372377857957	-33.361470681851664	-32.888301025404566	-33.50514573131091	-37.25568715721303	-31.99277460514682	-34.155855648861234	-30.57191044784211	-33.91992043105521	-31.761172100167123	-30.34121846885252	-28.91202693782864	-35.66926137252495	-30.24012370445062	-31.5547643059506	-33.22153123669271	-34.22203830254099	-34.580902745797495	-30.66638236403557	-31.921809808425706	-33.21202228191102	-37.26102994301507	-35.5803354535007	-31.77537282860923	-30.511637528614774	-24.395992108464334	-30.188972345587935	-33.45180145164659	-33.29807616839541	-32.439395662749604	-34.19869424594316	-33.36374879645291	-33.48872617355406	-33.23426564014025	-32.075753643975034	-31.89136159674453	-33.250124374212334	-24.583626562588584	-32.37206179958291	-33.337035091305005	-33.19058891810415	-28.876615290428536	-30.938135202049025	-34.63339686930054	-30.20133610237565	-26.910694753300994	-28.924510847923916	-20.681519602736486	-26.967911292159403	-33.295979075093946	-33.409812262217805	-34.22675666574347	-31.787853023056087	-33.26004031060771	-31.394092868370404	-33.487542065698484	-31.80211903053758	-30.563190479142865	-31.5547643059506	-31.806997521138722		-34.379949259970026	-34.23712941052648	-34.17926645326475	-29.58544666389221	-30.30441254668475	-31.349471830265575	-21.17732233184148	-34.09388550997836	-34.07574370653467	-33.51474266533651	-33.017561874486844	-34.22203830254099	-25.354465579246394	-35.566426990984105		-30.724153886222982	-34.22203830254099	-33.279346471021746
950.0	3.9	0.0	eq	ae60	-31.830940248214805	-29.079137285776383	-34.36267526571541	-31.877234220098458	-36.1190076108784	-33.241723403964805	-34.14886569895457	-33.41388055587554	-34.07548324516662	-30.55733834904157	-35.98577581249238	-29.593016129301184	-33.34778135611438	-35.5742123086024	-29.632188870839204	-31.860111099513986	-33.472472765217375	-29.109469682459018	-33.239382470221834	-35.66601065941063	-30.414340409704252	-31.680998115990974	-33.261352663511985	-28.84252594819643	-33.31999820868169	-33.269352249677	-33.24318378808715	-33.52861705133773	-31.603233861649443	-34.49018224783592	-33.453081593964725	-34.191739710399915	-34.643155100561785	-31.803456572388	-36.04185645218524	-34.643646672867185	-34.915494160431194	-34.1646058115366	-33.244888767688856	-32.90901382978588	-33.534416444890965	-37.24508605118699	-32.046519425418346	-34.13491411030714	-30.608101502497867	-33.818539120813895	-31.813126499212913	-30.30959133522135	-28.981212324534095	-35.660290315966876	-30.304103418188	-31.603233861649443	-33.24514227933066	-34.20482062077285	-34.597120886286355	-30.7193656679665	-31.952344889302417	-33.236078213877136	-37.25051134618927	-35.635620713014355	-31.82756800892261	-30.563184446187968	-24.432532023518103	-30.253224465321257	-33.46980292602136	-33.338805625413585	-32.414935594976455	-34.18263697039408	-33.24385939901464	-33.50418268163223	-33.25781209659836	-32.127183830053866	-31.90666230103206	-33.273035258956135	-24.62956953108869	-32.33784626334061	-33.37010794389365	-33.1337592903981	-28.945921401785995	-30.985861844391973	-34.636498968097015	-30.265671870300647	-26.949945191480737	-28.99368306661244	-20.78319747543892	-27.00532719138671	-33.31990876230228	-33.4234766227072	-34.21125391173236	-31.84008128789477	-33.285796126740735	-31.43956957778029	-33.515379397291944	-31.854172198745843	-30.627525758722708	-31.603233861649443	-31.859239778908254		-34.32792076345467	-34.22218014738695	-34.15983775400139	-29.64730400454176	-30.368739691471575	-31.40043702828065	-21.267304999137522	-34.07870808087268	-34.06119047721762	-33.54437542885899	-33.05027879586646	-34.20482062077285	-25.392168922529287	-35.62301375035001		-30.787295996091935	-34.20482062077285	-33.315673867236974
950.0	4.0	0.0	eq	ae60	-31.87201890854745	-29.129748952232227	-34.32476035949013	-31.918151786548044	-36.10145431421644	-33.25998805119141	-34.12732733832044	-33.43248128070712	-34.0507613346714	-30.606798563784523	-36.00404576854506	-29.641128417207014	-33.35781657557185	-35.55631364338921	-29.679848220088477	-31.898850051215444	-33.48270402008683	-29.161410283102608	-33.26820911725927	-35.6553930396215	-30.464840399822172	-31.724538456821023	-33.27908830612611	-28.89602850067533	-33.35349292889896	-33.286705617275125	-33.260752446901456	-33.54917738261635	-31.64164744117525	-34.462239166037314	-33.46809821511174	-34.176327800608284	-34.646004923610285	-31.843671766749907	-36.06124135756217	-34.63089579525871	-34.888813958622336	-34.14606110159022	-33.149706103952965	-32.92478653168536	-33.55527616195256	-37.236075701944785	-32.088587122439954	-34.11489406941642	-30.638477253990033	-33.727142721789434	-31.85395372859336	-30.28762034264946	-29.034996269227094	-35.64966320086329	-30.354490289573256	-31.64164744117525	-33.26287799148153	-34.18764678841964	-34.606468633567026	-30.761641886187636	-31.976310198924722	-33.25413761109602	-37.24266123582873	-35.68894120282111	-31.868570219793103	-30.604108990241986	-24.45264667064169	-30.30385048152204	-33.48077510735807	-33.37203813376984	-32.39673226502374	-34.16650185088666	-33.14560441806033	-33.51335644803568	-33.27545141600596	-32.167603324793525	-31.920505047591774	-33.290122857872014	-24.658317919012738	-32.31184034184241	-33.39562101526091	-33.09215982898031	-28.99971064285513	-31.02416179787803	-34.63333917319594	-30.316352529240728	-26.974394474712472	-29.04748408900236	-20.861124800503966	-27.02823686637798	-33.337720885894015	-33.431749467931404	-34.19546989768543	-31.88110457357301	-33.3051531956599	-31.475910454629723	-33.53500082485731	-31.895071767838168	-30.677870762363135	-31.64164744117525	-31.900274579463783		-34.28561420707361	-34.20685989169806	-34.14104966930143	-29.69654139065782	-30.419331995151502	-31.440756997064145	-21.333933994286845	-34.06343197240568	-34.04636181050033	-33.565529905370745	-33.07670442419686	-34.18764678841964	-25.41495938545819	-35.6776377143068		-30.836717894171386	-34.18764678841964	-33.34449414777288
950.0	4.1	0.0	eq	ae60	-31.936194768396394	-29.206211606298336	-34.276119885396625	-31.982146504139365	-36.07597131350768	-33.28760202352727	-34.101373041391405	-33.4625862422094	-34.02026675880065	-30.684243017749125	-36.019414028994994	-29.712190166205296	-33.37432358723841	-35.527832768649766	-29.750205723798544	-31.959189275949797	-33.50066723508038	-29.240507662434887	-33.3112693552214	-35.64171469955852	-30.544066510935508	-31.793060287230105	-33.3058945901024	-28.97798620486087	-33.403823241960545	-33.313251694377016	-33.28717116321069	-33.58380394760318	-31.70054175831964	-34.42624755820703	-33.49494882835217	-34.156583751646906	-34.65111682681299	-31.906250553242387	-36.07911294971291	-34.6146784004216	-34.853135985935126	-34.12322619720406	-33.025653558231156	-32.947403737031216	-33.59041314785349	-37.222023105939755	-32.15509832666599	-34.090102895296106	-30.677568779309535	-33.60941353055481	-31.91756236349246	-30.234482748475806	-29.117411621213336	-35.635975888052144	-30.433151282738116	-31.70054175831964	-33.28960814966066	-34.16624103808903	-34.61931163001456	-30.825382725534475	-32.01223243982717	-33.281378502207474	-37.2309040971337	-35.74028953406293	-31.932591640111486	-30.66664714634844	-24.481682374194847	-30.3828282838344	-33.50204455201147	-33.422238395036615	-32.35742235928306	-34.145962863743215	-33.01815044547362	-33.53022114242072	-33.30225401496104	-32.23071795433728	-31.932495606589086	-33.31616741078608	-24.69996716226202	-32.25961727610836	-33.43570082498815	-33.02399777376407	-29.082152848024073	-31.08055216172326	-34.630478532260845	-30.395471050218987	-27.012521142638874	-29.12993901082529	-20.96760615578023	-27.064348375678193	-33.36517205767446	-33.445806479287	-34.175580590620214	-31.94521774734072	-33.33424482783621	-31.531066514661376	-33.5682981586742	-31.958999466037056	-30.757449885919822	-31.70054175831964	-31.964445424733817		-34.229851345436025	-34.18753864781533	-34.11792726605066	-29.770626865630287	-30.498611617836527	-31.502020800705406	-21.423669035054402	-34.043390864471384	-34.026810368191896	-33.601112260480065	-33.11444158285103	-34.16624103808903	-25.45030618160971	-35.7305128824281		-30.914864890057665	-34.16624103808903	-33.38847710846995
950.0	4.2	0.0	eq	ae60	-31.960352017919043	-29.233726943675382	-34.23934474314141	-32.00623746262645	-36.06621530164292	-33.297009680239924	-34.08161141087934	-33.471461926158014	-33.99858633553727	-30.71280969161763	-36.03737987893844	-29.74049143929761	-33.37689936064879	-35.51909889068675	-29.778486409860076	-31.982226026065696	-33.5024240022426	-29.268720281618087	-33.32909034509855	-35.630786016769356	-30.573126945480094	-31.8184092561996	-33.31496664045896	-29.00561211676863	-33.42553118844918	-33.32203763011727	-33.29620632109243	-33.592520371163424	-31.72352783414434	-34.395737058859105	-33.499684963565784	-34.14080571983777	-34.64368773093886	-31.930007462761672	-36.096686403424485	-34.59484985380818	-34.83282400065312	-34.105523488639015	-32.966987053723116	-32.95576654521119	-33.59937924747293	-37.21511091319598	-32.17968969026254	-34.071451852209975	-30.69776106055501	-33.539318814452386	-31.941592108723626	-30.22482576898051	-29.146030517336932	-35.62504922053816	-30.462233569008525	-31.72352783414434	-33.298745311622646	-34.149169618287885	-34.618064364301986	-30.85068381234535	-32.026066261215504	-33.29068256729514	-37.22697447013256	-35.790754744764115	-31.95671590291342	-30.690821934409968	-24.471194537678308	-30.412064333656694	-33.50344676945458	-33.44360666289374	-32.34729672387403	-34.129680140489526	-32.9571084958365	-33.530810821792	-33.31125913271645	-32.254616014403155	-31.943155093941535	-33.3247533955361	-24.697199182376835	-32.244507928081504	-33.45007752616545	-33.00379051736006	-29.110567302995378	-31.1039031676335	-34.61820487024233	-30.42472844008925	-27.01083104739695	-29.15863318242255	-20.99930659288827	-27.06165088952574	-33.37403667824598	-33.44657441555705	-34.15937950508677	-31.969346583077204	-33.34426096150616	-31.553145454893038	-33.57633405468662	-31.983074931817754	-30.786135261526994	-31.72352783414434	-31.988586043114836		-34.20359050856399	-34.17165209193645	-34.10008251769507	-29.799382441696615	-30.527742682946002	-31.52601304340103	-21.445064972630718	-34.0278327169151	-34.01145906099956	-33.610286358739636	-33.1311833435643	-34.149169618287885	-25.446406943032464	-35.782175846915095		-30.943100431880342	-34.149169618287885	-33.40600946569201
950.0	4.3	0.0	eq	ae60	-32.02494241014465	-29.31167069095445	-34.184457538256694	-32.07071768334645	-36.043579039567035	-33.321773057116864	-34.05270578360839	-33.499226424676785	-33.96583689613308	-30.792658906035598	-36.050107259471716	-29.813724535567644	-33.390486826056794	-35.49345632743888	-29.850577500595104	-32.043358387693374	-33.51698311654628	-29.34954905181858	-33.3700734805849	-35.61417343941657	-30.654982650299033	-31.887625008015597	-33.33897272178008	-29.08887142458633	-33.47453782174413	-33.346039215326535	-33.31984526739284	-33.62451190125594	-31.782839211824545	-34.35116262405603	-33.524025293796164	-34.11628907574198	-34.63785112355151	-31.993025081204784	-36.11113339077359	-34.56783308599962	-34.79758063013617	-34.07899611055171	-32.86218461833255	-32.97571026289105	-33.63198827863746	-37.200386257098195	-32.246866415259944	-34.04326366793835	-30.73554222473053	-33.428465726402735	-32.00550508932631	-30.168235340272147	-29.230393880624263	-35.608437484238245	-30.543493039426576	-31.782839211824545	-33.32271269013743	-34.123406513140914	-34.620347728432186	-30.91552978656317	-32.0611722294226	-33.31508425431453	-37.21674381402942	-35.83735486736043	-32.02114334356889	-30.75452662772351	-24.49142998356303	-30.493704479271383	-33.521967609992586	-33.49252552846015	-32.30502346556222	-34.10454016370947	-32.8495384041592	-33.54406148716375	-33.33539541762293	-32.31802933717806	-31.951619513493302	-33.34815270757984	-24.732179926245173	-32.1902968256125	-33.488348204189144	-32.94151280633747	-29.194826917523777	-31.160318039738026	-34.604449470099674	-30.506519716923115	-27.041276428699557	-29.243090962007482	-21.1187496121116	-27.08988560320311	-33.398828406956184	-33.457073074469214	-34.134751728316274	-32.033904009746024	-33.37039782538328	-31.609028913878273	-33.60700085276904	-32.04747825902358	-30.868278651197055	-31.782839211824545	-32.0532261934167		-34.155306613266696	-34.14749713248154	-34.07334556858275	-29.875755147677165	-30.609673916671817	-31.587009318837517	-21.542463201619082	-34.00300140294697	-33.98693956161929	-33.643364124439294	-33.16643864525355	-34.123406513140914	-25.474022001486674	-35.83040339932216		-31.023605603267303	-34.123406513140914	-33.44830544084412
950.0	4.5	0.0	eq	ae60	-32.114834062738325	-29.41713574048231	-34.08523455644524	-32.16055938893838	-36.01518124908108	-33.35182680102943	-33.99568882738307	-33.53294322855709	-33.904465656230684	-30.904784566931113	-36.076380196580644	-29.917506081034652	-33.40280769305979	-35.46382341513038	-29.952703976225607	-32.1291990729049	-33.528894748187284	-29.459013208758606	-33.42565369614428	-35.58504029758608	-30.769890846083566	-31.983705092878694	-33.36800638691183	-29.198528345817518	-33.54364902747201	-33.37521762715489	-33.3484899342762	-33.66177168417268	-31.86610530869078	-34.26373199952424	-33.55001963910474	-34.06484588288991	-34.60332785525891	-32.080937818928575	-36.13781036007404	-34.502929702339266	-34.74668035094695	-34.02520578474209	-32.73219411657776	-33.00001220413993	-33.67029325097224	-37.17701179952791	-32.34031564641744	-33.987435024419014	-30.790903310458944	-33.26962977184548	-32.09438944189703	-30.096886488237068	-29.34374022512401	-35.579316249197404	-30.65768402435775	-31.86610530869078	-33.35182158102953	-34.070040568265156	-34.59980400086117	-31.0072632081115	-32.10909017821778	-33.34468749464308	-37.205052102759744	-35.92407123666447	-32.110821911413645	-30.844004374888648	-24.472074174777944	-30.6084871064215	-33.53878579396587	-33.56134987513089	-32.24672791748295	-34.05227621642114	-32.71594225569675	-33.55325317391572	-33.36471720392161	-32.40636462564388	-31.963997471667938	-33.37637006861216	-24.73969311967149	-32.118372779395735	-33.5386644279501	-32.86617930515507	-29.307512822163435	-31.239994309561467	-34.55842379287559	-30.62149952219628	-27.0484285271249	-29.356744111945634	-21.27880238036394	-27.093545192784852	-33.42873124917642	-33.46354299155273	-34.08285641794165	-32.123783455011065	-33.401913311625016	-31.68827436795004	-33.64230539048275	-32.13719769383077	-30.983225288422954	-31.86610530869078	-32.14324480428942		-34.095196471987805	-34.096208944176134	-34.01932919442362	-29.98350626247288	-30.724727851644023	-31.671732631303307	-21.659976538470175	-33.95150906649209	-33.93573609534732	-33.68239530207133	-33.21436342505348	-34.070040568265156	-25.475102770947334	-35.920086600414386		-31.136217841917425	-34.070040568265156	-33.505754677685005
950.0	5.0	0.0	eq	ae60	-32.34361953399471	-29.658981608996786	-33.808438998853575	-32.389947308481936	-35.95612479885598	-33.40679528808286	-33.77954326774797	-33.600398345906214	-33.68563200233958	-31.19668313612162	-36.128400676127626	-30.17684103380784	-33.41961219390967	-35.412831138016124	-30.208624199238674	-32.351981055180836	-33.54260867522987	-29.711461934252824	-33.539925904781725	-35.52707785440331	-31.069107618783537	-32.22740727381431	-33.42071176666942	-29.43341986354648	-33.692298752871885	-33.429844064783026	-33.400468763321726	-33.73745348847781	-32.07920588149054	-33.991110225817394	-33.60132491875854	-33.85428224060423	-34.38518028165554	-32.3052901733145	-36.18818464553732	-34.2472264002576	-34.66507215327336	-33.812148887379735	-32.52902131799781	-33.04338705158972	-33.7492844961738	-37.10702334325654	-32.58065856650919	-33.77284880434164	-30.923024342039742	-32.993644383000856	-32.320000478706916	-29.945090915521398	-29.60075919764222	-35.52139671625335	-30.95417715376435	-32.07920588149054	-33.40494788246324	-33.856224727091025	-34.4101359732657	-31.242444975084098	-32.22644710735842	-33.39865180130628	-37.18692377417939	-36.097183003628444	-32.33904666965647	-31.07165946742997	-24.18357316788566	-30.906266790860148	-33.5697385522625	-33.70982560114142	-32.09336517692667	-33.84090384064716	-32.5109837465602	-33.55962484516366	-33.41898530279031	-32.632422070636366	-31.97259142126121	-33.428255529903275	-24.544686072367984	-31.961312354425225	-33.64564094352526	-32.699111998794336	-29.55967083379065	-31.438880519141883	-34.32425344976098	-30.919971507415642	-26.882675997383323	-29.615654495121824	-21.639966097060718	-26.91773931193216	-33.484405670451814	-33.46349761207709	-33.87086285960215	-32.35285385851838	-33.45925766053472	-31.89345130303565	-33.71360806004504	-32.36614003321053	-31.284714690222707	-32.07920588149054	-32.372818000659805		-34.01226428595179	-33.88488701006836	-33.80619239628077	-30.255675319447235	-31.024088997367294	-31.878948415651127	-21.876791795235334	-33.74271971192353	-33.72699680709847	-33.76326794246099	-33.30927272062554	-33.856224727091025	-25.28711292746063	-36.100824268994245		-31.430512734690936	-33.856224727091025	-33.62762053375575
975.0	3.8	0.0	eq	ae60	-31.900224623219806	-29.17797395299269	-34.56175282446472	-31.94612313996039	-36.23753462094724	-33.33799013261009	-34.32468748924095	-33.50732535707684	-34.2653331829247	-30.632090477175655	-36.0059866377089	-29.700283111500745	-33.462902125079594	-35.71488679537536	-29.734742998025858	-31.93554329706785	-33.584580593437465	-29.203610424552856	-33.31015415750001	-35.77262934424071	-30.488508700916604	-31.746470808178422	-33.358687860124775	-28.936088587689834	-33.380598126893474	-33.36784393442261	-33.34129520807346	-33.61314671285682	-31.68495548977456	-34.65706226882941	-33.55413065381425	-34.34584662039695	-34.72739204594365	-31.875655695181123	-36.05777315371085	-34.7680730142844	-35.081243678920686	-34.3322061615595	-33.68752544210505	-33.01610100410193	-33.61853229525657	-37.30463528642951	-32.10957575594029	-34.307818046204915	-30.748219322457974	-34.187877530829034	-31.883290172764088	-30.60857158940462	-29.07352332374796	-35.76704259133185	-30.380840891054834	-31.68495548977456	-33.34284194675221	-34.364115616124565	-34.6659216274968	-30.812586151622313	-32.05332800499071	-33.332988327612235	-37.30914100952249	-35.57407088586032	-31.897124619538687	-30.651855898571142	-24.62272195312927	-30.330432776776203	-33.58115185387262	-33.39967516723158	-32.6377870058119	-34.338950501823994	-33.69405805270952	-33.618320478372475	-33.3556275548952	-32.19400123912895	-32.040231346391664	-33.37203567121114	-24.80404541010859	-32.58103572683899	-33.447511529012516	-33.44282461527754	-29.038374898641457	-31.08534150059129	-34.736532319126695	-30.342507314055563	-27.107785905456332	-29.08584698831653	-20.92574214841885	-27.16466735649242	-33.41602211823255	-33.541085895843906	-34.36576601266391	-31.90936432925419	-33.377416556974346	-31.531127087830182	-33.602649586760435	-31.92353108759302	-30.698070132274605	-31.68495548977456	-31.928111144823266		-34.554928502782936	-34.37501921931324	-34.328461778676036	-29.744037620814826	-30.44355230032991	-31.480828218678983	-21.42156155258309	-34.23281128293675	-34.21341370623517	-33.62764408195623	-33.130327835864584	-34.364115616124565	-25.557192025205918	-35.55846544626664		-30.857386613346222	-34.364115616124565	-33.38601427225748
975.0	3.9	0.0	eq	ae60	-31.942418848962454	-29.229799054643635	-34.53111113507692	-31.988118632211734	-36.21675506955787	-33.35901077753224	-34.30271659729471	-33.528643802357735	-34.24009285086487	-30.682146674436765	-36.028073732491016	-29.74939855025046	-33.47656890479999	-35.694640304113705	-29.783324422312987	-31.975103850787615	-33.59899106187345	-29.25669145863468	-33.34024867318251	-35.7645490568761	-30.539560823525118	-31.79103680299713	-33.37916306305558	-28.990972556028677	-33.41412894489619	-33.38780640773037	-33.36158054832111	-33.63698835466685	-31.72439768126004	-34.63703774075266	-33.57263059862544	-34.33166183585878	-34.73615643417796	-31.916949251156804	-36.08161421473139	-34.76320173047942	-35.054167585695446	-34.313860229342254	-33.587542093823075	-33.034470445639016	-33.64260095473084	-37.296101753200425	-32.152656437921365	-34.287855481774415	-30.780427783735618	-34.10408805223544	-31.925263481215104	-30.591193263552615	-29.12846192955112	-35.75893286426512	-30.431790408760584	-31.72439768126004	-33.36327967168967	-34.3478460875707	-34.68015776077117	-30.85580463189295	-32.0791492265372	-33.35379695389262	-37.299818952999225	-35.63191949749569	-31.939245112893992	-30.693596260216008	-24.648410269386307	-30.38160061120042	-33.59625960998329	-33.43297939738159	-32.62186099742862	-34.32395420174862	-33.59125565896778	-33.63197101982175	-33.375935062993264	-32.23559129748763	-32.05604047316098	-33.39181847372655	-24.83782789545565	-32.558459465594694	-33.474782188029366	-33.397044246397044	-29.093367525798048	-31.124894743899134	-34.74000302156006	-30.3937237179067	-27.136187267216002	-29.140782567723296	-21.009103606963542	-27.191448418982887	-33.43653965524894	-33.55360552976527	-34.35121265597818	-31.95148766778121	-33.399540390102416	-31.568167671014784	-33.6256156694911	-31.965508588804745	-30.74904167394238	-31.72439768126004	-31.970235049610125		-34.50687647991955	-34.360965759318425	-34.30981568755845	-29.794080735318044	-30.494691393903793	-31.5224980865785	-21.49489304746603	-34.21887786520669	-34.200156571321784	-33.65201068083143	-33.15825810420162	-34.3478460875707	-25.584210201550967	-35.61752523825187		-30.907472548112697	-34.3478460875707	-33.416017768140385
975.0	4.0	0.0	eq	ae60	-31.986496315543388	-29.283832394258482	-34.49637596640701	-32.031996388800565	-36.196353519608806	-33.3800361634077	-34.27960451744103	-33.55022574949335	-34.21360470657935	-30.734853776645338	-36.04793996141336	-29.800760121117513	-33.489641114001024	-35.6740847084544	-29.834157751063653	-32.01639656284715	-33.61282588084494	-29.31205426442101	-33.371336523878455	-35.755752771734656	-30.593351481998603	-31.837696334656446	-33.39961041419449	-29.048064593679477	-33.44933776435189	-33.40777561403327	-33.38181611717003	-33.661144746807054	-31.76547911611881	-34.61299330069259	-33.591144241011484	-34.31587335700695	-34.74261050217155	-31.96004842989581	-36.10319640253115	-34.754841606284124	-35.02701430414638	-34.29420542418534	-33.48556739257213	-33.05255616585539	-33.667042178665255	-37.28675776309362	-32.19776466416954	-34.26658001709955	-30.81340700485137	-34.01484104194747	-31.96908401807582	-30.568984736134205	-29.185747237377527	-35.7501148961277	-30.485449370497513	-31.76547911611881	-33.383689178704486	-34.3300658331708	-34.69252018249048	-30.900982034600574	-32.10550701504728	-33.37459109841281	-37.290577828577895	-35.688456614026684	-31.983240231754305	-30.737196464891866	-24.672300830532222	-30.435494601504	-33.611030118569076	-33.46797183314393	-32.602282556362105	-34.30736458067907	-33.48630902616493	-33.64496172929128	-33.39623769356144	-32.27900460169474	-32.07065904610276	-33.41156116013681	-24.87047813009653	-32.53133569593295	-33.50293787407154	-33.35005799407769	-29.1506849246422	-31.16598706676275	-34.740726943303216	-30.447673925302382	-27.16409942631657	-29.198078545533267	-21.090530120730403	-27.21772085196136	-33.4570871685768	-33.565294643323305	-34.33506644103774	-31.99549356352589	-33.42166416979205	-31.606723602884	-33.64883437781321	-32.00936236629728	-30.802759617946315	-31.76547911611881	-32.01424546276436		-34.459809108695694	-34.34532206122468	-34.28987232211177	-29.84654519493768	-30.54857215823594	-31.56585618870857	-21.56569059005573	-34.20324403395127	-34.18512261530256	-33.67676371983109	-33.1867685107319	-34.3300658331708	-25.61048901631007	-35.67532775370788		-30.96023226813164	-34.3300658331708	-33.44715302085634
975.0	4.1	0.0	eq	ae60	-32.028554816287354	-29.332636066499134	-34.45862552346425	-32.07389879516027	-36.17730905198835	-33.399789244919546	-34.25627734474094	-33.57052400051654	-34.18699517440731	-30.784365673927457	-36.0670031453134	-29.847915557249166	-33.50116706530547	-35.654805076180295	-29.881064597041565	-32.05589942153424	-33.62489720137755	-29.362161634190734	-33.401589073938126	-35.745406212575496	-30.64380843638537	-31.88212265083819	-33.41880142967009	-29.099014986853962	-33.484205632041984	-33.42653004054911	-33.40080632018869	-33.683610914328305	-31.80462239447756	-34.58554344104624	-33.60796701584141	-34.299230962466275	-34.74613598400958	-32.00117694636952	-36.123603619862415	-34.742974516118245	-34.99949080608704	-34.2741076177646	-33.387509031771536	-33.06943950077325	-33.68981196278745	-37.27721156746187	-32.240913875030145	-34.24491979710353	-30.844135561400186	-33.923731531900245	-32.010885127526436	-30.5452782878139	-29.237306265795517	-35.73975282872135	-30.535711448619743	-31.80462239447756	-33.402855586611004	-34.31156615336446	-34.70237908585798	-30.943483073537262	-32.13044583619534	-33.39412049310427	-37.28199745836122	-35.74351164238951	-32.02521914604367	-30.77827740665918	-24.68168603777247	-30.48595094354098	-33.62392323352393	-33.50260821420899	-32.581735348301024	-34.289955445763184	-33.38521560233022	-33.6560796272895	-33.41530437135581	-32.32054606407924	-32.08428549328169	-33.43006489364508	-24.88909558703908	-32.50290425876497	-33.53006334865459	-33.30572754103124	-29.202169414895188	-31.20471968505779	-34.73834461296536	-30.49819431765881	-27.182010085615392	-29.249685289052824	-21.148956453567624	-27.234200669593474	-33.47637606002579	-33.57522903564346	-34.318060610957666	-32.037491378951756	-33.44241676528501	-31.64348172702812	-33.670358593089944	-32.05122888429311	-30.853187645223183	-31.80462239447756	-32.05626024107172		-34.41508466323156	-34.32880161432635	-34.269509086047684	-29.89502162597003	-30.59908716186837	-31.606961323611745	-21.613631093932618	-34.186699321673515	-34.16908509894072	-33.69983993812215	-33.21439919800861	-34.31156615336446	-25.625974930124755	-35.73166386500722		-31.00986628348146	-34.31156615336446	-33.47747837031333
