mass	age	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
1.05	2.81853	5742	4.418	0.02	4.69	4.3	3.97	3.53	3.25	3.21	3.23	3.3	0	nc	0.275	1.5
1.05	3.1671	5753	4.408	0.04	4.66	4.26	3.94	3.5	3.22	3.19	3.2	3.27	0	nc	0.275	1.5
1.05	3.57905	5766	4.395	0.05	4.61	4.22	3.9	3.46	3.18	3.15	3.16	3.24	0	nc	0.275	1.5
1.05	3.99099	5780	4.381	0.07	4.57	4.18	3.86	3.42	3.15	3.11	3.13	3.2	0	nc	0.275	1.5
1.05	4.498	5796	4.363	0.1	4.51	4.12	3.8	3.37	3.1	3.06	3.08	3.15	0	nc	0.275	1.5
1.05	5.0367	5810	4.341	0.12	4.44	4.05	3.74	3.31	3.04	3.01	3.02	3.09	0	nc	0.275	1.5
1.05	5.63877	5821	4.313	0.15	4.36	3.98	3.66	3.24	2.97	2.93	2.95	3.02	0	nc	0.275	1.5
1.05	6.33591	5816	4.279	0.19	4.28	3.9	3.58	3.15	2.88	2.85	2.86	2.94	0	nc	0.275	1.5
1.05	7.09642	5793	4.23	0.23	4.18	3.79	3.47	3.04	2.77	2.73	2.75	2.82	0	nc	0.275	1.5
1.1	0.00101	4292	3.67	0.29	4.6	3.9	3.31	2.44	1.86	1.78	1.74	1.9	0	nc	0.275	1.5
1.1	0.00112	4288	3.698	0.26	4.69	3.99	3.39	2.51	1.93	1.84	1.8	1.97	0	nc	0.275	1.5
1.1	0.00128	4284	3.732	0.22	4.8	4.09	3.48	2.59	2.01	1.92	1.88	2.05	0	nc	0.275	1.5
1.1	0.00142	4280	3.76	0.19	4.89	4.18	3.56	2.66	2.07	1.98	1.94	2.12	0	nc	0.275	1.5
1.1	0.00161	4275	3.794	0.16	5	4.28	3.65	2.74	2.15	2.06	2.02	2.2	0	nc	0.275	1.5
1.1	0.00179	4271	3.823	0.12	5.09	4.37	3.73	2.82	2.21	2.12	2.09	2.27	0	nc	0.275	1.5
1.1	0.00203	4266	3.856	0.09	5.2	4.47	3.82	2.9	2.29	2.2	2.16	2.35	0	nc	0.275	1.5
1.1	0.00226	4262	3.885	0.06	5.29	4.56	3.9	2.97	2.36	2.26	2.23	2.41	0	nc	0.275	1.5
1.1	0.00251	4259	3.914	0.03	5.38	4.65	3.97	3.04	2.42	2.33	2.29	2.48	0	nc	0.275	1.5
1.1	0.00285	4255	3.947	-0.01	5.49	4.75	4.06	3.12	2.5	2.4	2.37	2.56	0	nc	0.275	1.5
1.1	0.00318	4253	3.976	-0.03	5.57	4.84	4.14	3.18	2.56	2.46	2.43	2.63	0	nc	0.275	1.5
1.1	0.00359	4251	4.007	-0.07	5.67	4.93	4.22	3.26	2.63	2.54	2.5	2.7	0	nc	0.275	1.5
1.1	0.00404	4252	4.038	-0.1	5.74	5	4.3	3.34	2.71	2.61	2.58	2.78	0	nc	0.275	1.5
1.1	0.00454	4255	4.067	-0.13	5.81	5.07	4.37	3.41	2.78	2.69	2.65	2.85	0	nc	0.275	1.5
1.1	0.00508	4260	4.095	-0.15	5.87	5.13	4.43	3.47	2.85	2.75	2.72	2.92	0	nc	0.275	1.5
1.1	0.00565	4267	4.121	-0.17	5.93	5.18	4.49	3.53	2.91	2.82	2.78	2.98	0	nc	0.275	1.5
1.1	0.00637	4279	4.149	-0.2	5.97	5.23	4.54	3.6	2.98	2.88	2.85	3.05	0	nc	0.275	1.5
1.1	0.00714	4295	4.176	-0.22	6	5.27	4.59	3.65	3.04	2.94	2.91	3.11	0	nc	0.275	1.5
1.1	0.00797	4316	4.199	-0.23	6.02	5.28	4.62	3.7	3.09	3	2.97	3.16	0	nc	0.275	1.5
1.1	0.00896	4347	4.224	-0.25	6.02	5.28	4.64	3.74	3.14	3.05	3.02	3.21	0	nc	0.275	1.5
1.1	0.01001	4385	4.245	-0.25	5.99	5.26	4.65	3.77	3.18	3.09	3.06	3.25	0	nc	0.275	1.5
1.1	0.01124	4438	4.266	-0.25	5.94	5.23	4.64	3.79	3.21	3.13	3.1	3.28	0	nc	0.275	1.5
1.1	0.01266	4508	4.284	-0.24	5.86	5.17	4.61	3.79	3.23	3.15	3.13	3.31	0	nc	0.275	1.5
1.1	0.01426	4598	4.299	-0.22	5.74	5.07	4.55	3.77	3.23	3.16	3.15	3.32	0	nc	0.275	1.5
1.1	0.01591	4702	4.308	-0.19	5.6	4.96	4.47	3.73	3.22	3.16	3.14	3.3	0	nc	0.275	1.5
1.1	0.01786	4853	4.311	-0.14	5.38	4.79	4.34	3.65	3.18	3.12	3.11	3.26	0	nc	0.275	1.5
1.1	0.02007	5063	4.309	-0.07	5.09	4.56	4.14	3.52	3.11	3.06	3.05	3.18	0	nc	0.275	1.5
1.1	0.02244	5308	4.3	0.03	4.78	4.31	3.93	3.38	3.02	2.97	2.97	3.08	0	nc	0.275	1.5
1.1	0.02514	5590	4.29	0.13	4.46	4.04	3.7	3.22	2.92	2.88	2.89	2.98	0	nc	0.275	1.5
1.1	0.02827	5792	4.335	0.14	4.39	4	3.68	3.25	2.98	2.95	2.96	3.03	0	nc	0.275	1.5
1.1	0.03249	5770	4.439	0.03	4.67	4.28	3.96	3.52	3.24	3.21	3.22	3.3	0	nc	0.275	1.5
1.1	0.03698	5752	4.46	0	4.74	4.35	4.02	3.58	3.3	3.27	3.28	3.35	0	nc	0.275	1.5
1.1	0.04168	5745	4.463	0	4.75	4.36	4.03	3.59	3.31	3.27	3.29	3.36	0	nc	0.275	1.5
1.1	0.04475	5744	4.463	0	4.75	4.36	4.03	3.59	3.31	3.28	3.29	3.36	0	nc	0.275	1.5
1.1	0.05287	5749	4.461	0	4.74	4.35	4.02	3.58	3.3	3.27	3.28	3.36	0	nc	0.275	1.5
1.1	0.05818	5756	4.459	0.01	4.73	4.34	4.02	3.58	3.3	3.26	3.28	3.35	0	nc	0.275	1.5
1.1	0.06455	5762	4.459	0.01	4.72	4.33	4.01	3.57	3.29	3.26	3.27	3.35	0	nc	0.275	1.5
1.1	0.0722	5772	4.457	0.01	4.71	4.32	4	3.56	3.29	3.25	3.27	3.34	0	nc	0.275	1.5
1.1	0.08138	5782	4.456	0.02	4.7	4.31	3.99	3.56	3.28	3.25	3.26	3.33	0	nc	0.275	1.5
1.1	0.09239	5793	4.455	0.02	4.69	4.3	3.98	3.55	3.28	3.24	3.26	3.33	0	nc	0.275	1.5
1.1	0.10561	5801	4.454	0.03	4.68	4.29	3.98	3.55	3.27	3.24	3.25	3.33	0	nc	0.275	1.5
1.1	0.12147	5806	4.453	0.03	4.67	4.29	3.97	3.54	3.27	3.24	3.25	3.32	0	nc	0.275	1.5
1.1	0.1405	5810	4.453	0.03	4.67	4.28	3.97	3.54	3.27	3.23	3.25	3.32	0	nc	0.275	1.5
1.1	0.16334	5814	4.452	0.03	4.66	4.28	3.96	3.53	3.26	3.23	3.25	3.32	0	nc	0.275	1.5
1.1	0.19074	5817	4.451	0.03	4.66	4.27	3.96	3.53	3.26	3.23	3.24	3.31	0	nc	0.275	1.5
1.1	0.22243	5818	4.45	0.03	4.65	4.27	3.95	3.53	3.26	3.23	3.24	3.31	0	nc	0.275	1.5
1.1	0.25412	5820	4.449	0.04	4.65	4.27	3.95	3.53	3.26	3.22	3.24	3.31	0	nc	0.275	1.5
1.1	0.28581	5821	4.448	0.04	4.65	4.26	3.95	3.52	3.25	3.22	3.24	3.31	0	nc	0.275	1.5
1.1	0.3175	5822	4.447	0.04	4.64	4.26	3.95	3.52	3.25	3.22	3.23	3.3	0	nc	0.275	1.5
1.1	0.34918	5822	4.446	0.04	4.64	4.26	3.94	3.52	3.25	3.22	3.23	3.3	0	nc	0.275	1.5
1.1	0.38087	5824	4.445	0.04	4.64	4.25	3.94	3.51	3.24	3.21	3.23	3.3	0	nc	0.275	1.5
1.1	0.41256	5825	4.445	0.04	4.63	4.25	3.94	3.51	3.24	3.21	3.22	3.3	0	nc	0.275	1.5
1.1	0.44425	5825	4.443	0.04	4.63	4.25	3.93	3.51	3.24	3.21	3.22	3.29	0	nc	0.275	1.5
1.1	0.47594	5826	4.443	0.04	4.63	4.25	3.93	3.51	3.24	3.21	3.22	3.29	0	nc	0.275	1.5
1.1	0.50762	5828	4.442	0.05	4.62	4.24	3.93	3.5	3.23	3.2	3.22	3.29	0	nc	0.275	1.5
1.1	0.571	5829	4.44	0.05	4.62	4.24	3.92	3.5	3.23	3.2	3.21	3.28	0	nc	0.275	1.5
1.1	0.63438	5830	4.438	0.05	4.61	4.23	3.92	3.49	3.22	3.19	3.21	3.28	0	nc	0.275	1.5
1.1	0.72944	5833	4.436	0.05	4.6	4.22	3.91	3.49	3.22	3.19	3.2	3.27	0	nc	0.275	1.5
1.1	0.82451	5834	4.433	0.06	4.6	4.22	3.9	3.48	3.21	3.18	3.19	3.26	0	nc	0.275	1.5
1.1	0.91957	5837	4.43	0.06	4.59	4.21	3.89	3.47	3.2	3.17	3.19	3.26	0	nc	0.275	1.5
1.1	1.01463	5840	4.427	0.06	4.58	4.2	3.88	3.46	3.2	3.16	3.18	3.25	0	nc	0.275	1.5
1.1	1.14139	5844	4.424	0.07	4.56	4.19	3.87	3.45	3.19	3.15	3.17	3.24	0	nc	0.275	1.5
1.1	1.26814	5848	4.42	0.07	4.55	4.17	3.86	3.44	3.18	3.14	3.16	3.23	0	nc	0.275	1.5
1.1	1.42658	5852	4.415	0.08	4.54	4.16	3.85	3.43	3.16	3.13	3.15	3.21	0	nc	0.275	1.5
1.1	1.58502	5857	4.41	0.09	4.52	4.14	3.83	3.41	3.15	3.12	3.13	3.2	0	nc	0.275	1.5
1.1	1.80684	5864	4.403	0.1	4.5	4.12	3.81	3.39	3.13	3.1	3.11	3.18	0	nc	0.275	1.5
1.1	1.99696	5869	4.397	0.1	4.48	4.1	3.79	3.38	3.11	3.08	3.1	3.17	0	nc	0.275	1.5
1.1	2.25047	5878	4.389	0.11	4.45	4.08	3.77	3.35	3.09	3.06	3.07	3.14	0	nc	0.275	1.5
1.1	2.53566	5887	4.379	0.13	4.42	4.04	3.74	3.32	3.06	3.03	3.05	3.12	0	nc	0.275	1.5
1.1	2.82085	5895	4.368	0.14	4.38	4.01	3.71	3.29	3.04	3.01	3.02	3.09	0	nc	0.275	1.5
1.1	3.16942	5905	4.355	0.16	4.34	3.97	3.67	3.26	3	2.97	2.98	3.05	0	nc	0.275	1.5
1.1	3.54968	5916	4.339	0.18	4.29	3.92	3.62	3.21	2.96	2.93	2.94	3.01	0	nc	0.275	1.5
1.1	3.99331	5927	4.318	0.2	4.23	3.87	3.56	3.16	2.9	2.87	2.89	2.95	0	nc	0.275	1.5
1.1	4.46863	5932	4.295	0.22	4.17	3.8	3.5	3.1	2.84	2.81	2.83	2.89	0	nc	0.275	1.5
1.1	5.03902	5924	4.264	0.25	4.1	3.73	3.43	3.02	2.77	2.74	2.75	2.82	0	nc	0.275	1.5
1.1	5.62423	5869	4.232	0.27	4.06	3.69	3.38	2.96	2.7	2.67	2.68	2.75	0	nc	0.275	1.5
1.1	6.31429	5774	4.186	0.29	4.03	3.64	3.32	2.89	2.61	2.58	2.59	2.67	0	nc	0.275	1.5
1.15	0.00101	4329	3.671	0.32	4.49	3.8	3.22	2.37	1.81	1.72	1.68	1.84	0	nc	0.275	1.5
1.15	0.00114	4325	3.705	0.28	4.59	3.9	3.31	2.45	1.88	1.8	1.76	1.92	0	nc	0.275	1.5
1.15	0.00127	4322	3.734	0.25	4.68	3.98	3.39	2.52	1.95	1.86	1.83	1.99	0	nc	0.275	1.5
1.15	0.00141	4318	3.762	0.22	4.77	4.07	3.47	2.59	2.01	1.93	1.89	2.06	0	nc	0.275	1.5
1.15	0.0016	4313	3.796	0.19	4.88	4.17	3.56	2.68	2.09	2	1.97	2.14	0	nc	0.275	1.5
1.15	0.00178	4309	3.824	0.16	4.97	4.26	3.64	2.74	2.15	2.07	2.03	2.21	0	nc	0.275	1.5
1.15	0.00202	4305	3.858	0.12	5.07	4.36	3.73	2.83	2.23	2.14	2.11	2.29	0	nc	0.275	1.5
1.15	0.00225	4302	3.886	0.09	5.16	4.44	3.8	2.9	2.3	2.21	2.17	2.36	0	nc	0.275	1.5
1.15	0.00255	4299	3.92	0.06	5.27	4.54	3.89	2.98	2.37	2.28	2.25	2.44	0	nc	0.275	1.5
1.15	0.00284	4297	3.948	0.03	5.35	4.63	3.97	3.04	2.44	2.34	2.31	2.5	0	nc	0.275	1.5
1.15	0.00321	4296	3.98	0	5.45	4.72	4.05	3.12	2.51	2.41	2.38	2.58	0	nc	0.275	1.5
1.15	0.00355	4297	4.007	-0.03	5.52	4.79	4.12	3.18	2.57	2.47	2.44	2.64	0	nc	0.275	1.5
1.15	0.00399	4301	4.036	-0.06	5.59	4.85	4.19	3.25	2.64	2.55	2.51	2.71	0	nc	0.275	1.5
1.15	0.00453	4307	4.068	-0.09	5.66	4.92	4.26	3.33	2.72	2.62	2.59	2.79	0	nc	0.275	1.5
1.15	0.00505	4316	4.094	-0.11	5.7	4.97	4.31	3.39	2.78	2.69	2.66	2.85	0	nc	0.275	1.5
1.15	0.00569	4328	4.123	-0.13	5.75	5.02	4.37	3.45	2.84	2.75	2.72	2.92	0	nc	0.275	1.5
1.15	0.00637	4345	4.149	-0.15	5.78	5.05	4.41	3.51	2.9	2.81	2.78	2.98	0	nc	0.275	1.5
1.15	0.00711	4366	4.173	-0.17	5.8	5.07	4.45	3.55	2.96	2.87	2.84	3.03	0	nc	0.275	1.5
1.15	0.00799	4396	4.197	-0.18	5.8	5.07	4.47	3.59	3	2.92	2.89	3.08	0	nc	0.275	1.5
1.15	0.00893	4435	4.219	-0.19	5.78	5.07	4.48	3.62	3.04	2.96	2.94	3.12	0	nc	0.275	1.5
1.15	0.01002	4487	4.239	-0.19	5.74	5.04	4.48	3.64	3.08	3	2.98	3.16	0	nc	0.275	1.5
1.15	0.01129	4555	4.257	-0.18	5.66	4.98	4.45	3.64	3.1	3.02	3	3.18	0	nc	0.275	1.5
1.15	0.01259	4634	4.271	-0.16	5.56	4.91	4.4	3.63	3.1	3.04	3.02	3.19	0	nc	0.275	1.5
1.15	0.01418	4745	4.28	-0.13	5.41	4.79	4.31	3.58	3.09	3.03	3.01	3.18	0	nc	0.275	1.5
1.15	0.01591	4901	4.283	-0.08	5.2	4.62	4.17	3.5	3.05	2.99	2.98	3.12	0	nc	0.275	1.5
1.15	0.01787	5106	4.28	0	4.92	4.4	3.99	3.38	2.98	2.92	2.92	3.04	0	nc	0.275	1.5
1.15	0.02002	5357	4.267	0.09	4.6	4.13	3.76	3.22	2.87	2.83	2.83	2.94	0	nc	0.275	1.5
1.15	0.02242	5640	4.246	0.2	4.26	3.85	3.51	3.04	2.75	2.71	2.72	2.81	0	nc	0.275	1.5
1.15	0.02563	5909	4.294	0.24	4.14	3.77	3.46	3.06	2.8	2.77	2.78	2.85	0	nc	0.275	1.5
1.15	0.02823	5909	4.385	0.15	4.37	4	3.69	3.28	3.03	3	3.01	3.08	0	nc	0.275	1.5
1.15	0.03254	5876	4.429	0.09	4.5	4.13	3.82	3.41	3.14	3.11	3.13	3.2	0	nc	0.275	1.5
1.15	0.03621	5868	4.432	0.09	4.52	4.14	3.83	3.42	3.15	3.12	3.14	3.2	0	nc	0.275	1.5
1.15	0.04149	5868	4.431	0.09	4.51	4.14	3.83	3.41	3.15	3.12	3.13	3.2	0	nc	0.275	1.5
1.15	0.04494	5875	4.429	0.09	4.5	4.13	3.82	3.41	3.14	3.11	3.13	3.2	0	nc	0.275	1.5
1.15	0.05406	5895	4.426	0.1	4.48	4.11	3.8	3.39	3.13	3.1	3.12	3.18	0	nc	0.275	1.5
1.15	0.06004	5910	4.425	0.11	4.46	4.09	3.79	3.38	3.12	3.09	3.11	3.17	0	nc	0.275	1.5
1.15	0.0672	5924	4.423	0.11	4.45	4.08	3.78	3.37	3.12	3.09	3.1	3.17	0	nc	0.275	1.5
1.15	0.0758	5936	4.422	0.12	4.43	4.07	3.77	3.37	3.11	3.08	3.1	3.16	0	nc	0.275	1.5
1.15	0.08612	5944	4.422	0.12	4.43	4.06	3.76	3.36	3.11	3.08	3.1	3.16	0	nc	0.275	1.5
1.15	0.0985	5951	4.422	0.12	4.42	4.06	3.76	3.36	3.11	3.08	3.09	3.16	0	nc	0.275	1.5
1.15	0.11335	5957	4.421	0.12	4.41	4.05	3.75	3.35	3.1	3.07	3.09	3.15	0	nc	0.275	1.5
1.15	0.13118	5962	4.42	0.13	4.41	4.05	3.75	3.35	3.1	3.07	3.09	3.15	0	nc	0.275	1.5
1.15	0.15258	5965	4.42	0.13	4.4	4.04	3.74	3.35	3.1	3.07	3.09	3.15	0	nc	0.275	1.5
1.15	0.17825	5966	4.419	0.13	4.4	4.04	3.74	3.34	3.1	3.07	3.08	3.15	0	nc	0.275	1.5
1.15	0.20906	5968	4.418	0.13	4.4	4.04	3.74	3.34	3.09	3.06	3.08	3.14	0	nc	0.275	1.5
1.15	0.24075	5969	4.417	0.13	4.39	4.03	3.73	3.34	3.09	3.06	3.08	3.14	0	nc	0.275	1.5
1.15	0.27244	5970	4.415	0.13	4.39	4.03	3.73	3.33	3.09	3.06	3.07	3.14	0	nc	0.275	1.5
1.15	0.30412	5972	4.414	0.14	4.38	4.03	3.73	3.33	3.08	3.05	3.07	3.13	0	nc	0.275	1.5
1.15	0.33581	5973	4.413	0.14	4.38	4.02	3.72	3.33	3.08	3.05	3.07	3.13	0	nc	0.275	1.5
1.15	0.3675	5973	4.412	0.14	4.38	4.02	3.72	3.32	3.08	3.05	3.07	3.13	0	nc	0.275	1.5
1.15	0.39919	5974	4.411	0.14	4.37	4.01	3.72	3.32	3.07	3.05	3.06	3.12	0	nc	0.275	1.5
1.15	0.43088	5976	4.41	0.14	4.37	4.01	3.71	3.32	3.07	3.04	3.06	3.12	0	nc	0.275	1.5
1.15	0.46257	5976	4.409	0.14	4.37	4.01	3.71	3.32	3.07	3.04	3.06	3.12	0	nc	0.275	1.5
1.15	0.49425	5977	4.408	0.14	4.36	4.01	3.71	3.31	3.07	3.04	3.05	3.12	0	nc	0.275	1.5
1.15	0.52594	5977	4.407	0.14	4.36	4	3.7	3.31	3.06	3.03	3.05	3.11	0	nc	0.275	1.5
1.15	0.58932	5979	4.405	0.15	4.35	4	3.7	3.3	3.06	3.03	3.05	3.11	0	nc	0.275	1.5
1.15	0.65269	5980	4.402	0.15	4.35	3.99	3.69	3.3	3.05	3.02	3.04	3.1	0	nc	0.275	1.5
1.15	0.71607	5981	4.4	0.15	4.34	3.98	3.69	3.29	3.05	3.02	3.03	3.1	0	nc	0.275	1.5
1.15	0.81114	5983	4.397	0.16	4.33	3.97	3.68	3.28	3.04	3.01	3.03	3.09	0	nc	0.275	1.5
1.15	0.9062	5985	4.394	0.16	4.32	3.96	3.67	3.27	3.03	3	3.02	3.08	0	nc	0.275	1.5
1.15	1.00126	5987	4.39	0.16	4.31	3.95	3.66	3.27	3.02	2.99	3.01	3.07	0	nc	0.275	1.5
1.15	1.12802	5991	4.386	0.17	4.3	3.94	3.64	3.25	3.01	2.98	3	3.06	0	nc	0.275	1.5
1.15	1.28646	5995	4.38	0.18	4.28	3.92	3.63	3.24	2.99	2.97	2.98	3.04	0	nc	0.275	1.5
1.15	1.41321	5998	4.375	0.18	4.26	3.91	3.61	3.22	2.98	2.95	2.97	3.03	0	nc	0.275	1.5
1.15	1.60334	6003	4.368	0.19	4.24	3.89	3.59	3.2	2.96	2.93	2.95	3.01	0	nc	0.275	1.5
1.15	1.79347	6009	4.361	0.2	4.22	3.87	3.57	3.18	2.94	2.91	2.93	2.99	0	nc	0.275	1.5
1.15	2.01528	6015	4.352	0.21	4.19	3.84	3.55	3.16	2.92	2.89	2.91	2.97	0	nc	0.275	1.5
1.15	2.26879	6021	4.342	0.22	4.16	3.81	3.52	3.13	2.89	2.86	2.88	2.94	0	nc	0.275	1.5
1.15	2.52229	6028	4.331	0.24	4.13	3.78	3.49	3.1	2.86	2.83	2.85	2.91	0	nc	0.275	1.5
1.15	2.83917	6035	4.316	0.25	4.08	3.74	3.44	3.06	2.82	2.8	2.81	2.87	0	nc	0.275	1.5
1.15	3.18774	6041	4.298	0.27	4.04	3.69	3.4	3.01	2.78	2.75	2.77	2.82	0	nc	0.275	1.5
1.15	3.568	6044	4.277	0.29	3.98	3.63	3.34	2.96	2.72	2.7	2.71	2.77	0	nc	0.275	1.5
1.15	4.01163	6033	4.251	0.32	3.93	3.58	3.29	2.9	2.66	2.64	2.65	2.71	0	nc	0.275	1.5
1.15	4.48796	5991	4.22	0.33	3.88	3.53	3.23	2.84	2.6	2.57	2.58	2.65	0	nc	0.275	1.5
1.15	5.01375	5899	4.183	0.35	3.87	3.5	3.19	2.78	2.52	2.49	2.51	2.58	0	nc	0.275	1.5
1.2	0.00101	4364	3.673	0.35	4.38	3.7	3.14	2.31	1.75	1.67	1.63	1.79	0	nc	0.275	1.5
1.2	0.00114	4361	3.707	0.32	4.48	3.8	3.23	2.39	1.83	1.74	1.71	1.87	0	nc	0.275	1.5
1.2	0.00127	4357	3.735	0.28	4.57	3.88	3.31	2.46	1.89	1.81	1.77	1.94	0	nc	0.275	1.5
1.2	0.00144	4353	3.769	0.25	4.68	3.98	3.4	2.54	1.97	1.88	1.85	2.02	0	nc	0.275	1.5
1.2	0.0016	4350	3.798	0.22	4.76	4.07	3.48	2.61	2.03	1.95	1.92	2.09	0	nc	0.275	1.5
1.2	0.00178	4347	3.827	0.19	4.85	4.15	3.55	2.68	2.1	2.01	1.98	2.16	0	nc	0.275	1.5
1.2	0.00202	4343	3.86	0.15	4.96	4.25	3.64	2.76	2.18	2.09	2.06	2.24	0	nc	0.275	1.5
1.2	0.00225	4341	3.889	0.13	5.04	4.33	3.72	2.83	2.24	2.15	2.12	2.3	0	nc	0.275	1.5
1.2	0.00255	4339	3.922	0.09	5.14	4.43	3.8	2.91	2.32	2.23	2.19	2.38	0	nc	0.275	1.5
1.2	0.00283	4339	3.95	0.06	5.22	4.51	3.88	2.97	2.38	2.29	2.26	2.45	0	nc	0.275	1.5
1.2	0.00319	4339	3.98	0.03	5.31	4.59	3.95	3.05	2.44	2.36	2.32	2.52	0	nc	0.275	1.5
1.2	0.00358	4343	4.01	0.01	5.39	4.66	4.02	3.11	2.51	2.42	2.39	2.59	0	nc	0.275	1.5
1.2	0.004	4349	4.038	-0.02	5.44	4.72	4.08	3.18	2.58	2.49	2.46	2.66	0	nc	0.275	1.5
1.2	0.00453	4359	4.068	-0.05	5.5	4.78	4.15	3.25	2.65	2.56	2.53	2.73	0	nc	0.275	1.5
1.2	0.00503	4370	4.093	-0.07	5.54	4.82	4.2	3.3	2.71	2.62	2.59	2.79	0	nc	0.275	1.5
1.2	0.00563	4386	4.119	-0.09	5.57	4.85	4.24	3.36	2.77	2.68	2.65	2.85	0	nc	0.275	1.5
1.2	0.00637	4411	4.146	-0.1	5.59	4.88	4.28	3.41	2.83	2.74	2.72	2.91	0	nc	0.275	1.5
1.2	0.00716	4442	4.171	-0.12	5.6	4.89	4.31	3.45	2.88	2.79	2.77	2.96	0	nc	0.275	1.5
1.2	0.008	4480	4.193	-0.12	5.59	4.89	4.32	3.48	2.92	2.84	2.81	3	0	nc	0.275	1.5
1.2	0.00898	4531	4.213	-0.12	5.55	4.86	4.32	3.5	2.95	2.87	2.85	3.03	0	nc	0.275	1.5
1.2	0.01001	4591	4.23	-0.12	5.48	4.81	4.3	3.51	2.97	2.9	2.88	3.05	0	nc	0.275	1.5
1.2	0.01129	4674	4.244	-0.1	5.39	4.74	4.25	3.49	2.98	2.91	2.9	3.06	0	nc	0.275	1.5
1.2	0.0126	4775	4.253	-0.07	5.25	4.64	4.17	3.45	2.96	2.91	2.89	3.05	0	nc	0.275	1.5
1.2	0.01414	4933	4.256	-0.02	5.04	4.47	4.03	3.37	2.92	2.87	2.85	3	0	nc	0.275	1.5
1.2	0.01589	5133	4.252	0.05	4.77	4.26	3.85	3.25	2.85	2.8	2.8	2.92	0	nc	0.275	1.5
1.2	0.0178	5378	4.236	0.15	4.45	3.99	3.62	3.09	2.74	2.7	2.7	2.81	0	nc	0.275	1.5
1.2	0.01997	5665	4.207	0.27	4.09	3.68	3.35	2.89	2.59	2.56	2.57	2.65	0	nc	0.275	1.5
1.2	0.02249	5970	4.221	0.35	3.85	3.5	3.2	2.8	2.56	2.53	2.54	2.61	0	nc	0.275	1.5
1.2	0.02527	6035	4.342	0.24	4.11	3.76	3.46	3.08	2.84	2.82	2.83	2.89	0	nc	0.275	1.5
1.2	0.02831	5994	4.397	0.18	4.27	3.92	3.62	3.23	2.99	2.96	2.98	3.04	0	nc	0.275	1.5
1.2	0.03259	5983	4.401	0.17	4.3	3.94	3.64	3.25	3	2.97	2.99	3.05	0	nc	0.275	1.5
1.2	0.03706	5991	4.398	0.18	4.28	3.93	3.63	3.24	2.99	2.96	2.98	3.04	0	nc	0.275	1.5
1.2	0.03998	5998	4.397	0.18	4.27	3.92	3.62	3.23	2.99	2.96	2.98	3.04	0	nc	0.275	1.5
1.2	0.0477	6026	4.394	0.19	4.24	3.89	3.6	3.21	2.97	2.95	2.96	3.02	0	nc	0.275	1.5
1.2	0.05276	6044	4.393	0.2	4.22	3.88	3.59	3.2	2.97	2.94	2.96	3.01	0	nc	0.275	1.5
1.2	0.05883	6062	4.392	0.2	4.21	3.86	3.57	3.2	2.96	2.93	2.95	3.01	0	nc	0.275	1.5
1.2	0.0661	6077	4.391	0.21	4.19	3.85	3.56	3.19	2.95	2.93	2.95	3	0	nc	0.275	1.5
1.2	0.07484	6087	4.391	0.21	4.19	3.84	3.56	3.19	2.95	2.93	2.95	3	0	nc	0.275	1.5
1.2	0.08532	6095	4.391	0.21	4.18	3.84	3.55	3.18	2.95	2.93	2.94	3	0	nc	0.275	1.5
1.2	0.0979	6102	4.391	0.21	4.17	3.83	3.55	3.18	2.95	2.92	2.94	2.99	0	nc	0.275	1.5
1.2	0.11299	6107	4.39	0.22	4.17	3.83	3.54	3.18	2.95	2.92	2.94	2.99	0	nc	0.275	1.5
1.2	0.1311	6109	4.39	0.22	4.16	3.83	3.54	3.17	2.94	2.92	2.94	2.99	0	nc	0.275	1.5
1.2	0.15284	6114	4.389	0.22	4.16	3.82	3.54	3.17	2.94	2.92	2.94	2.99	0	nc	0.275	1.5
1.2	0.17892	6115	4.388	0.22	4.16	3.82	3.53	3.17	2.94	2.91	2.93	2.98	0	nc	0.275	1.5
1.2	0.21022	6118	4.387	0.22	4.15	3.81	3.53	3.16	2.93	2.91	2.93	2.98	0	nc	0.275	1.5
1.2	0.24191	6119	4.386	0.22	4.15	3.81	3.53	3.16	2.93	2.91	2.93	2.98	0	nc	0.275	1.5
1.2	0.27359	6121	4.384	0.23	4.14	3.8	3.52	3.16	2.93	2.9	2.92	2.97	0	nc	0.275	1.5
1.2	0.30528	6121	4.383	0.23	4.14	3.8	3.52	3.15	2.92	2.9	2.92	2.97	0	nc	0.275	1.5
1.2	0.33697	6122	4.382	0.23	4.14	3.8	3.52	3.15	2.92	2.9	2.92	2.97	0	nc	0.275	1.5
1.2	0.36866	6122	4.38	0.23	4.13	3.79	3.51	3.15	2.92	2.89	2.91	2.96	0	nc	0.275	1.5
1.2	0.40035	6124	4.379	0.23	4.13	3.79	3.51	3.14	2.91	2.89	2.91	2.96	0	nc	0.275	1.5
1.2	0.43203	6124	4.378	0.23	4.12	3.79	3.51	3.14	2.91	2.89	2.91	2.96	0	nc	0.275	1.5
1.2	0.46372	6124	4.377	0.23	4.12	3.78	3.5	3.14	2.91	2.88	2.9	2.95	0	nc	0.275	1.5
