DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NOTE	DATA_KEY	NICMOS_F160W	NICMOS_F160W_UNC	WIRC_CH4S	WIRC_CH4S_UNC	NICMOS_F165M	NICMOS_F165M_UNC	WIRC_BrGamma	WIRC_BrGamma_UNC	NICMOS_F187N	NICMOS_F187N_UNC	NIRC2_Kp	NIRC2_Kp_UNC	NIRC2_Ks	NIRC2_Ks_UNC	NICMOS_F140W	NICMOS_F140W_UNC	NICMOS_F145M	NICMOS_F145M_UNC	NIRC2_J	NIRC2_J_UNC	NICMOS_F190N	NICMOS_F190N_UNC	NIRC2_H	NIRC2_H_UNC	NICMOS_F108N	NICMOS_F108N_UNC	NICMOS_F166N	NICMOS_F166N_UNC	2MASS_H	2MASS_H_UNC	2MASS_J	2MASS_J_UNC	NICMOS_F110M	NICMOS_F110M_UNC	NICMOS_F090M	NICMOS_F090M_UNC	WIRC_Fe2	WIRC_Fe2_UNC	MKO_Kp	MKO_Kp_UNC	MKO_Ks	MKO_Ks_UNC	WIRC_CH4L	WIRC_CH4L_UNC	NICMOS_F170M	NICMOS_F170M_UNC	WIRC_CO	WIRC_CO_UNC	NICMOS_F095N	NICMOS_F095N_UNC	NICMOS_F113N	NICMOS_F113N_UNC	NICMOS_F097N	NICMOS_F097N_UNC	2MASS_Ks	2MASS_Ks_UNC	MKO_K	MKO_K_UNC	MKO_J	MKO_J_UNC	MKO_H	MKO_H_UNC	WIRC_J	WIRC_J_UNC	WIRC_K	WIRC_K_UNC	WIRC_H	WIRC_H_UNC	NICMOS_F164N	NICMOS_F164N_UNC	WIRC_PaBeta	WIRC_PaBeta_UNC	NICMOS_F110W	NICMOS_F110W_UNC	CH4-J	CH4-J_UNC	K-J	K-J_UNC	H2O-K	H2O-K_UNC	CH4-H	CH4-H_UNC	CH4-K	CH4-K_UNC	H2O-H	H2O-H_UNC	H2O-J	H2O-J_UNC	K2	K2_UNC	K1	K1_UNC	H2O-B	H2O-B_UNC	H2O-A	H2O-A_UNC	H2O-1.2	H2O-1.2_UNC	CH4-2.2	CH4-2.2_UNC	H2O-1.5	H2O-1.5_UNC	VO-z	VO-z_UNC	FeH-z	FeH-z_UNC	FeH-J	FeH-J_UNC	H-cont	H-cont_UNC	KI-J	KI-J_UNC	H2O	H2O_UNC	sH2O-H2	sH2O-H2_UNC	sH2O-H1	sH2O-H1_UNC	sH2O-K	sH2O-K_UNC	sH2O-J	sH2O-J_UNC	sHJ	sHJ_UNC	sKJ	sKJ_UNC	FeH	FeH_UNC	H2O-2	H2O-2_UNC	H2O-1	H2O-1_UNC	H2OD	H2OD_UNC	H2O-K2	H2O-K2_UNC
11462	11101	11462_11101.fits	20100714		55391.5				120					OK	38	T7.2	Y	2011ApJS..197...19K																																																																																																																																										
11463	11611	11463_11611.fits	20100714		55391.5				120					OK	38	T4.7:	Y	2011ApJS..197...19K																																																																																																																																										
11464	11696	11464_11696.fits	20100714		55391.5				120					OK	102	T6.5	Y	2011ApJS..197...19K																																																																																																																																										
11465	11706	11465_11706.fits	20100714		55391.5				120					OK	77	T7.2	Y	2011ApJS..197...19K																																																																																																																																										
11466	11109	11466_11109.fits	20100715	07 34 44.582700	55392.816				75	1.723	3.4			OK	87	T1.3	Y	2011AJ....142...77D																																																																																																																																										
11467	10194	11467_10194.fits	20100718		55395.5				120					OK	73	T7.8	Y	2011ApJS..197...19K																																																																																																																																										
11468	11598	11468_11598.fits	20100718		55395.5				120					OK	74	T7.6	Y	2011ApJS..197...19K																																																																																																																																										
11469	11635	11469_11635.fits	20100719		55396.5				120					OK	60	T8.0	Y	2011ApJS..197...19K																																																																																																																																										
11470	11587	11470_11587.fits	20100804		55412.5				120					OK	80	T6.7	Y	2011ApJS..197...19K																																																																																																																																										
11471	10140	11471_10140.fits	20100817		55425.5				120					OK	86	T2.5:	Y	2011ApJS..197...19K																																																																																																																																										
11472	10398	11472_10398.fits	20100817		55425.5				120					OK	26	T5.0	Y	2011ApJS..197...19K																																																																																																																																										
11473	11277	11473_11277.fits	20100817		55425.5				120					OK	46	L6.8:	Y	2011ApJS..197...19K																																																																																																																																										
11474	11615	11474_11615.fits	20100817		55425.5				120					OK	115	T2.9	Y	2011ApJS..197...19K																																																																																																																																										
11475	11654	11475_11654.fits	20100817		55425.5				120					OK	31	T7.0:	Y	2011ApJS..197...19K																																																																																																																																										
11476	10158	11476_10158.fits	20100912		55451.5				120					OK	92	L9.3:	Y	2011ApJS..197...19K																																																																																																																																										
11477	10174	11477_10174.fits	20100912		55451.5				120					OK	62	L7.1	Y	2011ApJS..197...19K																																																																																																																																										
11478	10404	11478_10404.fits	20100912		55451.5				150					OK	35	T8.1:	Y	MAI11A																																																																																																																																										
11479	11399	11479_11399.fits	20100912		55451.5				120					OK	38	L9.2:	Y	2011ApJS..197...19K																																																																																																																																										
11480	11667	11480_11667.fits	20100912		55451.5				120					OK	51	L9.8	Y	2011ApJS..197...19K																																																																																																																																										
11481	10080	11481_10080.fits	20100914		55453.5				120					OK	80	L7.0:	Y	2011ApJS..197...19K																																																																																																																																										
11482	10109	11482_10109.fits	20100914		55453.5				120					OK	160	M9.6	Y	2011ApJS..197...19K																																																																																																																																										
11483	10406	11483_10406.fits	20101029		55498.5				120					OK	21	T7.4::	Y	2011ApJS..197...19K																																																																																																																																										
11484	10057	11484_10057.fits	20101117		55517.5				120					OK	119	L4.2:	Y	2011ApJS..197...19K																																																																																																																																										
11485	10426	11485_10426.fits	20101117		55517.5				120					OK	45	T5.6	Y	2011ApJS..197...19K																																																																																																																																										
11486	11418	11486_11418.fits	20101117		55517.5				120					OK	97	T5.5	Y	2011ApJS..197...19K																																																																																																																																										
11487	10251	11487_10251.fits	20101217		55547.5				120					POOR	14	T6.6	Y	2011ApJS..197...19K																																																																																																																																										
11488	10479	11488_10479.fits	20101217		55547.5				120					POOR	17	T7.8:	Y	2011ApJS..197...19K																																																																																																																																										
11489	10347	11489_10347.fits	20101218		55548.5				120					POOR	15	T6.0	Y	2011ApJS..197...19K																																																																																																																																										
11490	10472	11490_10472.fits	20101218		55548.5				120					OK	39	T0.6	Y	2011ApJS..197...19K																																																																																																																																										
11491	10485	11491_10485.fits	20101218		55548.5				120					OK	109	T5.9	Y	2011ApJS..197...19K																																																																																																																																										
11492	10493	11492_10493.fits	20101218		55548.5				120					OK	48	T3.0	Y	2011ApJS..197...19K																																																																																																																																										
11493	10561	11493_10561.fits	20101218		55548.5				120					OK	106	T3.8	Y	2011ApJS..197...19K																																																																																																																																										
11494	10565	11494_10565.fits	20101218		55548.5				120					OK	38	T5.4	Y	2011ApJS..197...19K																																																																																																																																										
11495	10963	11495_10963.fits	20110126		55587.5				120					OK	174	L6.5	Y	2011ApJS..197...19K																																																																																																																																										
11496	11010	11496_11010.fits	20110126		55587.5				120					OK	38	L9.6	Y	2011ApJS..197...19K																																																																																																																																										
11497	10520	11497_10520.fits	20110309	05 20 49.010455	55629.723			burgasser	120	1.137	3.4			OK	78	M8.8	Y	2014ApJ...794..143B																																																																																																																																										
11498	10544	11498_10544.fits	20110309	06 12 46.200636	55629.759			burgasser	75	1.154	3.4			OK	112	L0.7	Y	2014ApJ...794..143B																																																																																																																																										
11499	10589	11499_10589.fits	20110309	06 57 14.575011	55629.79			burgasser	120	1.176	3.4			OK	113	M9.0	Y	2014ApJ...794..143B																																																																																																																																										
11500	10618	11500_10618.fits	20110309	07 50 3.2600065	55629.826			burgasser	120	1.013	3.4			OK	132	L0.4	Y	2014ApJ...794..143B																																																																																																																																										
11501	10647	11501_10647.fits	20110309	08 13 44.428559	55629.843			burgasser	120	1.007	3.4			OK	287	L2.4	Y	2014ApJ...794..143B																																																																																																																																										
11502	10655	11502_10655.fits	20110309	08 54 13.453360	55629.871			burgasser	120	1.011	3.4			OK	152	L4.6:	Y	2014ApJ...794..143B																																																																																																																																										
11503	10679	11503_10679.fits	20110309		55629.5				120					OK	49	T6.0	Y	2011ApJS..197...19K																																																																																																																																										
11504	10707	11504_10707.fits	20110309	10 36 28.901039	55629.942			burgasser	120	1.124	3.4			OK	77	L1.2	Y	2014ApJ...794..143B																																																																																																																																										
11505	10809	11505_10809.fits	20110309	11 05 26.647222	55629.962			burgasser	120	1.204	3.4			OK	322	M8.8	Y	2014ApJ...794..143B																																																																																																																																										
11506	10839	11506_10839.fits	20110309	11 30 29.022352	55629.98			burgasser	120	1.086	3.4			OK	140	M9.0	Y	2014ApJ...794..143B																																																																																																																																										
11507	10865	11507_10865.fits	20110309	12 08 21.020703	55630.006			burgasser	120	1.382	3.4			OK	83	L2.8:	Y	2014ApJ...794..143B																																																																																																																																										
11508	10928	11508_10928.fits	20110309	12 42 37.164788	55630.03			burgasser	120	1.16	3.4			OK	62	M8.0	Y	2014ApJ...794..143B																																																																																																																																										
11509	10991	11509_10991.fits	20110309	14 01 57.488738	55630.085				120	1.139	3.4			OK	85	L7.3	Y	2014ApJ...794..143B																																																																																																																																										
11510	11027	11510_11027.fits	20110309	13 06 46.812491	55630.046			burgasser	120	1.192	3.4			OK	78	M9.1	Y	2014ApJ...794..143B																																																																																																																																										
11511	11083	11511_11083.fits	20110309	14 31 15.958615	55630.105				120	1.167	3.4			OK	144	L2.1::	Y	2014ApJ...794..143B																																																																																																																																										
11512	11093	11512_11093.fits	20110309	14 54 4.5671982	55630.121				120	1.029	3.4			OK	139	L2.2:	Y	2014ApJ...794..143B																																																																																																																																										
11513	11311	11513_11311.fits	20110309	15 22 9.8747397	55630.14				120	1.148	3.4			OK	314	M9.5	N	MEL-NP																																																																																																																																										
11514	11312	11514_11312.fits	20110309	15 30 13.587393	55630.146				120	1.139	3.4			OK	332	M4.1	N	MEL-NP																																																																																																																																										
11515	10870	11515_10870.fits	20110311	12 38 0.69290767	55632.026			burgasser	120	2.145	3.4			OK	99	L2.6	Y	2014ApJ...794..143B																																																																																																																																										
11516	10888	11516_10888.fits	20110311	12 22 52.611063	55632.016			burgasser	120	1.969	3.4			OK	183	M5.8	N	LOO-NP																																																																																																																																										
11517	10894	11517_10894.fits	20110311	12 55 3.3905757	55632.038			burgasser	120	2.015	3.4			OK	147	M5.9	N	LOO-NP																																																																																																																																										
11518	10895	11518_10895.fits	20110311	12 55 3.3905757	55632.038			burgasser	120	2.015	3.4			OK	277	M6.1	N	LOO-NP																																																																																																																																										
11519	10893	11519_10893.fits	20110311	12 55 3.3905757	55632.038			burgasser	120	2.015	3.4			OK	158	M5.8	N	LOO-NP																																																																																																																																										
11520	10992	11520_10992.fits	20110311	14 23 50.739728	55632.1			burgasser	120	1.111	3.4			OK	63	M8.8	Y	2014ApJ...794..143B																																																																																																																																										
11521	11046	11521_11046.fits	20110311	14 56 4.8283667	55632.122			burgasser	120	1.074	3.4			OK	119	L2.6:	Y	2014ApJ...794..143B																																																																																																																																										
11522	11071	11522_11071.fits	20110311	15 45 17.696499	55632.156			burgasser	120	1.515	3.4			OK	276	M8.7	Y	2014ApJ...794..143B																																																																																																																																										
11523	11088	11523_11088.fits	20110311	15 23 52.793418	55632.142			burgasser	120	1.156	3.4			OK	60	L5.4:	Y	2014ApJ...794..143B																																																																																																																																										
11524	10541	11524_10541.fits	20110331	08 13 14.503392	55651.843				120	1.887	3.4			OK	82	T4.5	Y	2012ApJ...755...94D																																																																																																																																										
11525	10537	11525_10537.fits	20110403	06 15 28.259583	55654.761			burgasser	120	1.032	3.4			OK	76	L2.5	Y	2014ApJ...794..143B																																																																																																																																										
11526	10556	11526_10556.fits	20110403	06 45 41.255901	55654.782			burgasser	120	1.05	3.4			OK	75	L2.2:	Y	2014ApJ...794..143B																																																																																																																																										
11527	10568	11527_10568.fits	20110403	08 41 41.032469	55654.862			burgasser	120	1.565	3.4			OK	150	L1.4	Y	2014ApJ...794..143B																																																																																																																																										
11528	10595	11528_10595.fits	20110403	08 15 24.408284	55654.844			burgasser	120	1.435	3.4			OK	97	L2.2	Y	2014ApJ...794..143B																																																																																																																																										
11529	10596	11529_10596.fits	20110403	07 11 53.882884	55654.8			burgasser	120	1.046	3.4			OK	76	L2.4:	Y	2014ApJ...794..143B																																																																																																																																										
11530	10641	11530_10641.fits	20110403	07 35 46.402636	55654.817			burgasser	120	1.016	3.4			OK	93	L2.5:	Y	2014ApJ...794..143B																																																																																																																																										
11531	10657	11531_10657.fits	20110403	09 04 59.356749	55654.878			burgasser	120	1.589	3.4			OK	62	M9.4:	Y	2014ApJ...794..143B																																																																																																																																										
11532	10823	11532_10823.fits	20110403	09 32 47.469054	55654.898			burgasser	120	1.283	3.4			OK	89	L3.0	Y	2014ApJ...794..143B																																																																																																																																										
11533	10930	11533_10930.fits	20110403	10 00 32.726235	55654.917			burgasser	120	1.071	3.4			OK	119	L4.7::	Y	2014ApJ...794..143B																																																																																																																																										
11534	10959	11534_10959.fits	20110403	10 12 16.116669	55654.925			burgasser	120	1.061	3.4			OK	118	L0.2	Y	2014ApJ...794..143B																																																																																																																																										
11535	10503	11535_10503.fits	20110404	05 32 30.560076	55655.731				120	1.137	3.4			OK	193	M9.8	Y	2014ApJ...794..143B																																																																																																																																										
11536	10509	11536_10509.fits	20110404	06 21 35.573305	55655.765				120	1.2	3.4			OK	89	T8.9	N	BUR-NP																																																																																																																																										
11537	10587	11537_10587.fits	20110404	06 51 20.452817	55655.786				120	1.05	3.4			OK	160	L2.6	Y	2014ApJ...794..143B																																																																																																																																										
11538	10690	11538_10690.fits	20110404	08 37 13.178421	55655.859				120	1.762	3.4			POOR	63	L4.5:	N	BUR-NP																																																																																																																																										
11539	10759	11539_10759.fits	20110404	07 14 46.290542	55655.802				120	1.098	3.4			OK	83	L5.0:	Y	2014ApJ...794..143B																																																																																																																																										
11540	10813	11540_10813.fits	20110404	09 15 16.969831	55655.886				120	1.959	3.4			POOR	22	L3.2::	N	BUR-NP																																																																																																																																										
11541	10840	11541_10840.fits	20110404	09 35 3.4831217	55655.899				120	2.005	3.4			OK	78	M9.1	N	LOO-NP																																																																																																																																										
11542	10858	11542_10858.fits	20110404	07 44 27.223086	55655.823				120	1.2	3.4			OK	202	L4.4	Y	2014ApJ...794..143B																																																																																																																																										
11543	10879	11543_10879.fits	20110404	08 01 47.127811	55655.835				120	1.221	3.4			OK	95	L5.1	Y	2014ApJ...794..143B																																																																																																																																										
11544	10970	11544_10970.fits	20110404	09 50 24.406943	55655.91				120	1.028	3.4			POOR	36	L0.0	N	BUR-NP																																																																																																																																										
11545	10900	11545_10900.fits	20110419	10 26 26.925194	55670.935			burgasser	120	1.635	3.4			OK	318	M5.0	N	LOO-NP																																																																																																																																										
11546	10901	11546_10901.fits	20110419	10 26 26.925194	55670.935			burgasser	120	1.635	3.4			POOR	156	M5.5	N	LOO-NP																																																																																																																																										
11547	11062	11547_11062.fits	20110419	11 04 18.956283	55670.961			burgasser	120	1.035	3.4			OK	121	L1.2	Y	2014ApJ...794..143B																																																																																																																																										
11548	11076	11548_11076.fits	20110419	11 37 9.0866237	55670.984			burgasser	120	1.051	3.4			OK	65	L0.7	Y	2014ApJ...794..143B																																																																																																																																										
11549	11108	11549_11108.fits	20110419	12 15 20.627080	55671.011			burgasser	120	1.047	3.4			OK	58	T5.5	N	BUR-NP																																																																																																																																										
11550	11177	11550_11177.fits	20110419	13 20 19.542134	55671.056			burgasser	120	1.119	3.4			OK	180	L3.1	Y	2014ApJ...794..143B																																																																																																																																										
11551	11181	11551_11181.fits	20110419	12 38 5.5652052	55671.026			burgasser	120	1.07	3.4			OK	87	M9.6:	Y	2014ApJ...794..143B																																																																																																																																										
11552	11251	11552_11251.fits	20110419	12 58 26.108687	55671.041			burgasser	120	1.016	3.4			OK	187	L0.4:	Y	2014ApJ...794..143B																																																																																																																																										
11553	11305	11553_11305.fits	20110419	13 42 45.604027	55671.071			burgasser	120	1.029	3.4			OK	132	M9.4	Y	2014ApJ...794..143B																																																																																																																																										
11554	11419	11554_11419.fits	20110419	13 57 10.797464	55671.081			burgasser	120	1.151	3.4			OK	321	L0.8	Y	GIZ11B																																																																																																																																										
11555	10779	11555_10779.fits	20110428	05 34 51.162362	55679.733				120	1.547	3.4			OK	393	M4.9	N	LOO-NP																																																																																																																																										
11556	10794	11556_10794.fits	20110428	05 59 22.934410	55679.75				120	1.897	3.4			OK	203	M6.1	N	LOO-NP																																																																																																																																										
11557	10819	11557_10819.fits	20110428	06 36 40.887930	55679.775				120	1.961	3.4			OK	414	L2.7::	N	LOO-NP																																																																																																																																										
11558	11009	11558_11009.fits	20110514	10 48 17.234240	55695.95				0	1.435	3.5be			OK	30	T5.3	Y	2011AJ....142...77D																																																																																																																																										
11559	10725	11559_10725.fits	20110522	05 48 2.6873950	55703.742				120	1.972	3.4			OK	500	M5.6	N	LOO-NP																																																																																																																																										
11560	10735	11560_10735.fits	20110522	06 24 7.5462492	55703.767				120	1.906	3.4			OK	534	M5.4	N	LOO-NP																																																																																																																																										
11561	10883	11561_10883.fits	20110522	06 39 53.338330	55703.778				120	1.599	3.4			OK	531	M5.2	N	LOO-NP																																																																																																																																										
11562	10898	11562_10898.fits	20110523	07 16 7.5093297	55704.803				120	2.024	3.4			OK	402	M7.5	N	LOO-NP																																																																																																																																										
11563	11379	11563_11379.fits	20110622	11 29 0.37235200	55734.978				75	1.103	3.4			OK	217	L6.7	Y	2011AJ....142..171G																																																																																																																																										
11564	11383	11564_11383.fits	20110629		55741.5				75					OK	29	T7.0	Y	2012ApJ...760..152L																																																																																																																																										
11565	11013	11565_11013.fits	20110713		55755.5				120					POOR	23	L2.9::	Y	2013PASP..125..809T																																																																																																																																										
11566	11352	11566_11352.fits	20110713		55755.5				120					POOR	38	L9.1:	Y	2013ApJS..205....6M																																																																																																																																										
11567	10079	11567_10079.fits	20110721	13 44 59.706761	55764.073				120	1.56	3.4			OK	96	L7.2::	Y	GIZ12A																																																																																																																																										
11568	11194	11568_11194.fits	20110723		55765.5				120					OK	199	M9.0	Y	2013PASP..125..809T																																																																																																																																										
11569	11450	11569_11450.fits	20110723		55765.5				120					OK	62	L2.2:	Y	2013PASP..125..809T																																																																																																																																										
11570	11032	11570_11032.fits	20110728		55770.5				120					OK	52	M9.4:	Y	2013PASP..125..809T																																																																																																																																										
11571	11383	11571_11383.fits	20110728		55770.5				120					OK	23	T7.7	Y	2013ApJS..205....6M																																																																																																																																										
11572	11112	11572_11112.fits	20110729		55771.5				120					POOR	14	M6.0	Y	2013PASP..125..809T																																																																																																																																										
11573	11132	11573_11132.fits	20110729		55771.5				120					OK	185	M4.9	Y	2013PASP..125..809T																																																																																																																																										
11574	11338	11574_11338.fits	20110729		55771.5				120					OK	60	T1.1:	Y	2013ApJS..205....6M																																																																																																																																										
11575	11347	11575_11347.fits	20110729		55771.5				120					OK	111	T4.3	Y	2013ApJS..205....6M																																																																																																																																										
11576	11050	11576_11050.fits	20110816		55789.5				75					POOR	0	T9.6::	Y	2012ApJ...760..152L																																																																																																																																										
11577	10077	11577_10077.fits	20110825		55798.5				120					OK	113	T5.4	Y	2013ApJS..205....6M																																																																																																																																										
11578	10081	11578_10081.fits	20110825		55798.5				120					OK	89	T8.3	Y	2013ApJS..205....6M																																																																																																																																										
11579	10137	11579_10137.fits	20110825		55798.5				120					OK	33	T6.1	Y	2013ApJS..205....6M																																																																																																																																										
11580	10211	11580_10211.fits	20110825		55798.5				120					OK	48	T5.6	Y	2013ApJS..205....6M																																																																																																																																										
11581	10225	11581_10225.fits	20110825		55798.5				120					OK	38	T7.9	Y	2013ApJS..205....6M																																																																																																																																										
11582	11162	11582_11162.fits	20110825		55798.5				120					POOR	14	T4.7	Y	2013ApJS..205....6M																																																																																																																																										
11583	11265	11583_11265.fits	20110825		55798.5				120					OK	28	T3.9	Y	2013ApJS..205....6M																																																																																																																																										
11584	11321	11584_11321.fits	20110825		55798.5				120					OK	25	T6.3	Y	2013ApJS..205....6M																																																																																																																																										
11585	11356	11585_11356.fits	20110825		55798.5				120					OK	29	T5.0	Y	2013ApJS..205....6M																																																																																																																																										
11586	11518	11586_11518.fits	20110825		55798.5				120					POOR	24	T5.6	Y	2013ApJS..205....6M																																																																																																																																										
11587	11719	11587_11719.fits	20110825		55798.5				120					OK	73	T6.0	Y	2013ApJS..205....6M																																																																																																																																										
11588	11245	11588_11245.fits	20110908	05 46 9.4041640	55812.74				75	1.146	3.4			OK	50	T7.0	Y	2012ApJS..201...19D																																																																																																																																										
11589	11365	11589_11365.fits	20110908	06 20 42.028359	55812.764				75	1.147	3.4			OK	417	M8.1	Y	2012ApJS..201...19D																																																																																																																																										
11590	11586	11590_11586.fits	20110908	06 59 33.759728	55812.791			allers	75	1.728	3.4			OK	105	L0.4:	Y	2013ApJ...772...79A																																																																																																																																										
11591	10273	11591_10273.fits	20110911		55815.5				120					OK	74	T6.5	Y	2013ApJS..205....6M																																																																																																																																										
11592	10297	11592_10297.fits	20110911		55815.5				120					OK	46	T4.8	Y	2013ApJS..205....6M																																																																																																																																										
11593	11255	11593_11255.fits	20110911		55815.5				120					OK	23	T5.4	Y	2013ApJS..205....6M																																																																																																																																										
11594	11430	11594_11430.fits	20110911		55815.5				120					OK	462	T5.8	Y	2013ApJS..205....6M																																																																																																																																										
11595	11458	11595_11458.fits	20110911		55815.5				120					OK	82	T5.6	Y	2013ApJS..205....6M																																																																																																																																										
11596	11473	11596_11473.fits	20110911		55815.5				120					OK	373	T1.1	Y	2013ApJS..205....6M																																																																																																																																										
11597	11641	11597_11641.fits	20110911		55815.5				120					OK	57	T6.2	Y	2013ApJS..205....6M																																																																																																																																										
11598	11699	11598_11699.fits	20110911		55815.5				120					OK	79	T6.3	Y	2013ApJS..205....6M																																																																																																																																										
11599	10071	11599_10071.fits	20111130		55895.5				120					OK	88	T6.6	Y	2013ApJS..205....6M																																																																																																																																										
11600	10183	11600_10183.fits	20111130		55895.5				120					OK	79	T4.5	Y	2013ApJS..205....6M																																																																																																																																										
11601	10904	11601_10904.fits	20120113		55939.5				120					OK	88	T5.8	Y	2013ApJS..205....6M																																																																																																																																										
11602	10299	11602_10299.fits	20120131		55957.5				120					OK	189	M8.4	Y	2013PASP..125..809T																																																																																																																																										
11603	10392	11603_10392.fits	20120131		55957.5				120					OK	67	L7.3:	Y	2013PASP..125..809T																																																																																																																																										
11604	10430	11604_10430.fits	20120131		55957.5				120					OK	74	M9.6:	Y	2013PASP..125..809T																																																																																																																																										
11605	10548	11605_10548.fits	20120131		55957.5				120					OK	113	L5.5:	Y	2013PASP..125..809T																																																																																																																																										
11606	10582	11606_10582.fits	20120131		55957.5				120					OK	132	M9.1	Y	2013PASP..125..809T																																																																																																																																										
11607	10619	11607_10619.fits	20120131		55957.5				120					OK	118	L7.0	Y	2013PASP..125..809T																																																																																																																																										
11608	10818	11608_10818.fits	20120131		55957.5				120					OK	85	T6.7	Y	2013ApJS..205....6M																																																																																																																																										
11609	10448	11609_10448.fits	20120201		55958.5				120					OK	63	T4.7	Y	2013ApJS..205....6M																																																																																																																																										
11610	10466	11610_10466.fits	20120201		55958.5				120					OK	415	L7.9	Y	2013PASP..125..809T																																																																																																																																										
11611	10532	11611_10532.fits	20120212		55969.5				120					OK	154	M9.9	Y	2013PASP..125..809T																																																																																																																																										
11612	10695	11612_10695.fits	20120212		55969.5				120					OK	149	M9.2	Y	2013PASP..125..809T																																																																																																																																										
11613	11119	11613_11119.fits	20120212		55969.5				120					POOR	25	L7.9	Y	2013PASP..125..809T																																																																																																																																										
11614	11182	11614_11182.fits	20120212		55969.5				120					POOR	19	L9.5:	Y	2013PASP..125..809T																																																																																																																																										
11615	11213	11615_11213.fits	20120212		55969.5				120					OK	54	L2.9:	Y	2013PASP..125..809T																																																																																																																																										
11616	10487	11616_10487.fits	20120213		55970.5				120					OK	41	T1.6:	Y	2013ApJS..205....6M																																																																																																																																										
11617	10737	11617_10737.fits	20120213		55970.5				120					OK	35	T7.3	Y	2013ApJS..205....6M																																																																																																																																										
11618	11023	11618_11023.fits	20120213		55970.5				120					OK	35	T3.6	Y	2013ApJS..205....6M																																																																																																																																										
11619	11107	11619_11107.fits	20120213		55970.5				120					POOR	18	L6.4	Y	2013PASP..125..809T																																																																																																																																										
11620	10333	11620_10333.fits	20120216	06 34 6.2002295	55973.774				120	1.128	3.4			OK	269	L3.0	Y	CAS13A																																																																																																																																										
11621	10337	11621_10337.fits	20120216	05 56 2.9897298	55973.747				120	1.12	3.4			OK	139	L2.5	Y	CAS13A																																																																																																																																										
11622	10466	11622_10466.fits	20120216	07 10 43.698020	55973.799				120	1.009	3.4			OK	233	L7.6:	Y	CAS13A																																																																																																																																										
11623	10481	11623_10481.fits	20120216	08 15 3.4907448	55973.844				120	1.493	3.4			OK	145	L0.7	Y	CAS13A																																																																																																																																										
11624	10752	11624_10752.fits	20120430	08 01 7.3173692	56047.834			allers	75	1.382	3.4			OK	83	L0.3	Y	2013ApJ...772...79A																																																																																																																																										
11625	11065	11625_11065.fits	20120506		56053.5				75					OK	228	M7.9	Y	2012ApJ...760..152L																																																																																																																																										
11626	10896	11626_10896.fits	20120513		56060.5				120					OK	53	T6.4	Y	2013ApJS..205....6M																																																																																																																																										
11627	10949	11627_10949.fits	20120513		56060.5				120					OK	33	T6.9	Y	2013ApJS..205....6M																																																																																																																																										
11628	10960	11628_10960.fits	20120513		56060.5				120					POOR	12	M9.5:	Y	2013PASP..125..809T																																																																																																																																										
11629	11009	11629_11009.fits	20120513		56060.5				120					OK	51	T5.4	Y	2013ApJS..205....6M																																																																																																																																										
11630	11484	11630_11484.fits	20120528		56075.5				120					OK	53	T1.5	Y	2013ApJS..205....6M																																																																																																																																										
11631	10764	11631_10764.fits	20120530	05 51 40.076586	56077.744			burgasser	75	1.281	3.4			OK	129	L0.8	Y	2014ApJ...794..143B																																																																																																																																										
11632	10963	11632_10963.fits	20120530	06 16 7.4466995	56077.761			burgasser	75	1.058	3.4			POOR	11	L7.8:	N	BUR-NP																																																																																																																																										
11633	10964	11633_10964.fits	20120530	09 38 35.119008	56077.902			burgasser	75	1.296	3.4			OK	90	M8.8	Y	2014ApJ...794..143B																																																																																																																																										
11634	10997	11634_10997.fits	20120530	06 37 22.574413	56077.776			burgasser	75	1.169	3.4			OK	117	M8.9	Y	2014ApJ...794..143B																																																																																																																																										
11635	11000	11635_11000.fits	20120530	07 12 23.163518	56077.8			burgasser	75	1.079	3.4			OK	81	L2.4	Y	2014ApJ...794..143B																																																																																																																																										
11636	11001	11636_11001.fits	20120530	10 25 6.0030850	56077.934			burgasser	75	1.445	3.4			OK	71	L0.0	Y	2014ApJ...794..143B																																																																																																																																										
11637	11017	11637_11017.fits	20120530	08 51 14.352524	56077.869			burgasser	75	1.272	3.4			OK	140	M8.5	Y	2014ApJ...794..143B																																																																																																																																										
11638	11021	11638_11021.fits	20120530	08 06 0.76661400	56077.838			burgasser	75	2.034	3.4			POOR	36	L3.2:	N	BUR-NP																																																																																																																																										
11639	11103	11639_11103.fits	20120530	11 43 1.9711112	56077.988			burgasser	75	1.371	3.4			OK	139	M8.4	Y	2014ApJ...794..143B																																																																																																																																										
11640	11150	11640_11150.fits	20120530	11 04 10.337128	56077.961			burgasser	75	1.353	3.4			OK	303	M8.6	Y	2014ApJ...794..143B																																																																																																																																										
11641	11317	11641_11317.fits	20120530	13 55 38.112850	56078.08			burgasser	75	1.329	3.4			OK	111	M7.9	Y	2014ApJ...794..143B																																																																																																																																										
