teff	logg	z	fsed	cld	WFC3_F127M	WIRC_PABETA	HAWK_BRG	FOURSTAR_K	WISE_W3	UKIDSS_K	PANSTARRS_G	NIRC2_KS	FOURSTAR_H	MKO_MP	PANSTARRS_Y	NICMOS_F095N	UKIDSS_H	NIRC2_J	PANSTARRS_R	VISTA_Y	MKO_J	VISTA_H	SDSS_Z	NICMOS_F165M	PANSTARRS_W	NICMOS_F145M	UKIDSS_Z	WIRC_FE2	MKO_K	NICMOS_F170M	HAWK_CH4	FOURSTAR_J	NIRC2_LP	WFC3_F167N	NICMOS_F113N	FOURSTAR_KS	MKO_K_ATM	SDSS_U	NIRC2_H	WIRCAM_Y	FOURSTAR_H_LONG	IRAC_CH2	VISTA_J	FOURSTAR_J1	WFCAM_H2	2MASS_Ks	SDSS_I	VISTA_Z	NICMOS_F164N	NICMOS_F166N	WFCAM_H	NIRC2_KCONT	HAWK_J	WFCAM_Z	MKO_H_ATM	WIRC_J	WIRCAM_J	WIRCAM_KCONT	NICMOS_F097N	WIRCAM_H	WIRC_CO	WIRC_CH4S	VISTA_KS	WISE_W4	NICMOS_F108N	WFCAM_K	NIRC2_K	IRAC_CH4	NIRC2_M	2MASS_J	PANSTARRS_Z	HAWK_KS	IRAC_CH3	WIRC_BRGAMMA	WISE_W1	NIRC2_FE2	HAWK_Y	UKIDSS_J	MKO_KP	WIRC_H	NICMOS_F190N	NIRC2_KP	NICMOS_F110M	SDSS_G	HAWK_H2	WIRC_K	WIRCAM_CH4_OFF	NICMOS_F160W	HAWK_NB2090	WIRCAM_CH4_ON	2MASS_K	FOURSTAR_J3	HAWK_H	WFCAM_J	MKO_H	WIRC_CH4L	WIRCAM_KS	PANSTARRS_I	MKO_LP	NICMOS_F110W	FOURSTAR_J2	SDSS_R	IRAC_CH1	FOURSTAR_H_SHORT	HAWK_NB1060	2MASS_KS	2MASS_H	WFC3_F139M	NICMOS_F140W	BESSEL_I	UKIDSS_Y	HAWK_NB1190	WFCAM_Y	MKO_J_ATM	WFCAM_BRG	NICMOS_F090M	NIRC2_HCONT	WFC3_F164N	WISE_W2	NICMOS_F187N
2100.0	5.0	0.0	nc	nc	-36.892382141808056	-37.04117245395419	-37.48420237841641	-36.49984419510901	-38.17926282849692	-37.18507963401569	-27.86406763300374	-37.147393312118155	-36.99672662483671	-36.50811520177423	-34.92806051167176	-35.05027628448258	-37.00648938656678	-36.670079363719005	-30.258955388861555	-35.154911871159925	-36.676325964640725	-37.01571137197222	-34.31044317074618	-37.2238750002978	-30.650688661605443	-35.84655613877965	-34.21219943564837	-37.455667266896825	-37.189827761664375	-37.13295077369901	-36.98270066947027	-36.49984419510901	-38.136024242775235	-37.479068553516214	-36.02241335651115	-36.49984419510901	-37.206967558806255		-36.98301296974222	-35.224306632821694	-37.18855586778258	-37.397988682238136	-36.642839655130246	-35.49639311183838	-37.38595965275584	-37.166311422479204	-32.12448590362651	-34.165153996066714	-37.474495868085086	-37.44030281394356	-37.018290337560785	-37.21957334230277	-36.7159050094087	-34.192954806545025	-37.00417929020175	-36.59894891077965	-36.69828589531741	-37.45059938187066	-35.10496467848337	-37.00184353529446	-36.79960469355679	-37.21892928298351	-37.14746361307898	-38.04665882534656	-35.89404139189641	-37.21023872590198	-37.188822310468304	-37.718296881848836	-36.497703220421066	-36.35694766138687	-34.0592198710946	-37.12822299748733	-37.395954223148294	-37.456805497318186	-37.54040274900181	-37.46144097927665	-35.16134843799079	-36.6865521675699	-36.99755379123455	-37.05099128695619	-36.12668297945596	-37.0205677491493	-35.74641853773546	-27.52263034544405	-37.312196524464895	-37.20300619223789	-37.108092138919226	-36.69541665693977	-37.112782668646574	-37.32438358876901	-37.166311422479204	-36.70602170918045	-36.98741069761992	-36.69603510369889	-36.98804441218944	-37.28490812497124	-37.12598347617982	-32.167415901931236	-38.13398938681769	-35.55410778417807	-36.07283377608604	-30.17399565704034	-37.89151612091379	-36.778688253496284	-35.17912660581366	-37.166311422479204	-37.06015585554837	-35.38003262524421	-36.29682911127235		-35.24471406717015	-36.15832526636356	-35.28977421514357	-36.65808141732197	-37.46974159846107	-34.38298308409063	-37.10220451283282	-37.4689018016317	-37.24577275829798	-35.96470183563603
2100.0	5.0	0.5	nc	nc	-36.814212431379495	-36.94287176383132	-37.77213151019863	-36.40954255932289	-38.16342633966173	-37.38137459256043	-26.56793723200906	-37.34742464568746	-37.08305379200921	-36.422903198699785	-34.81680243028555	-34.83252414561775	-37.09324153453075	-36.57710343681829	-30.428981384661338	-35.16763672851149	-36.58301855902054	-37.10404309987975	-34.21796754847184	-37.33773937147568	-30.718716844549956	-35.7783856679427	-34.13478445928509	-37.652997903066975	-37.38673337254981	-37.26809245821799	-37.00254064247456	-36.40954255932289	-38.168525168420885	-37.725862980567854	-35.927992042848125	-36.40954255932289	-37.40970165705168		-37.06570311097537	-35.21713692942211	-37.34164418128697	-37.36781865294044	-36.54987138379803	-35.49392220962671	-37.61471677937023	-37.372722124636965	-32.17885896548019	-34.087148195900554	-37.65145880248638	-37.663197843566316	-37.106718258328804	-37.447905370862905	-36.617644821451435	-34.115207976671904	-37.08717984149179	-36.474794537939765	-36.60197129162658	-37.76691711610041	-34.81031757070052	-37.0872489415145	-36.85523274087912	-37.3112185411083	-37.34817562155887	-38.01951874727156	-35.843684014410776	-37.41141372117197	-37.385976862751896	-37.69253174541742	-36.41270376737309	-36.26941669916392	-33.98065904623015	-37.32614724591669	-37.354349901220424	-37.7593796651274	-37.552496073134314	-37.65238432101104	-35.160022687056454	-36.5924748881226	-37.1795880399076	-37.04110751496693	-36.08172754892181	-37.204823919706094	-35.700976119019614	-26.40462864675748	-37.483268774203765	-37.42678801855233	-37.14710674690724	-36.76299440960181	-37.18931454045753	-37.49940135419888	-37.372722124636965	-36.61652524206674	-37.072747611700876	-36.59989305217916	-37.07198070608447	-37.44708776246941	-37.3211380862742	-32.21804286105693	-38.16643077677395	-35.474838372727866	-35.989401765406235	-30.361363714601374	-37.92021736469913	-36.78405142069854	-35.044176670237654	-37.372722124636965	-37.15637167890522	-35.286443032469585	-36.28073577512379		-35.25509854333419	-35.99710827621499	-35.304513001011266	-36.56508402518676	-37.775057811788024	-34.265013362876296	-37.103265890880046	-37.6498141682858	-37.201431587397266	-35.909583282681126
2100.0	5.0	0.0	nc	f100	-36.35390597542162	-36.45741764804337	-37.497518217969194	-36.107703004740955	-38.33810172540999	-37.33368246161329	-26.559680428126917	-37.27809050597395	-36.869437269543035	-37.040862292949456	-34.82677852695177	-34.944364797253186	-36.88501286369917	-36.21232460356577	-30.170604808192177	-35.12186581117582	-36.215249795141624	-36.89614736921523	-34.26644789373059	-37.02191594301565	-30.91984493494156	-36.17301493844608	-34.15610451740105	-37.17597534689376	-37.333481570786205	-37.00377920904248	-36.82746148587301	-36.107703004740955	-38.04610061366994	-37.203764176813216	-35.74901391566401	-36.107703004740955	-37.33597313696093		-36.86850422650154	-35.16326898142452	-37.04633961224324	-37.61665332737926	-36.2026217659622	-35.364280497967854	-37.40535685787264	-37.29252576278519	-32.480712428331046	-34.10981172932058	-37.191377461816344	-37.16462991020809	-36.8978174473077	-37.417525349541854	-36.24569975359459	-34.140523078237926	-36.88525221951288	-36.13845632067203	-36.232756277796064	-37.49197199174262	-34.96115099439163	-36.879968775788214	-37.25068025788143	-36.992332524452394	-37.27949224207614		-35.60045407023773	-37.361788028988336	-37.33164096268673	-38.03607159447394	-37.029591750169445	-36.04679696325095	-34.02393468425953	-37.26872147585101	-37.81419643584476	-37.47704812464003	-37.69968399024957	-37.18044010861369	-35.120548800783546	-36.22245179363056	-37.17797227921176	-36.86847868869657	-36.689475190015834	-37.19491614261679	-35.55190168036231	-26.31632094806207	-37.349319450853685	-37.41009919170651	-36.909852114861515	-36.67291112013032	-37.22667381685949	-37.123586751961085	-37.29252576278519	-36.26229284226581	-36.86487657841576	-36.232020963820624	-36.870538900277005	-37.09538305410363	-37.26879789977224	-32.552793250949975	-38.04526711087067	-35.309064968450684	-35.796149270481116	-30.13488304448073	-37.93032782205728	-36.69940372370444	-35.28660076869696	-37.29252576278519	-36.92662908427479	-35.932212153632484	-36.123098453445934		-35.191423549745	-35.93757848054132	-35.22506493648068	-36.20622997270486	-37.48805595280081	-34.322707839316905	-36.89962035305271	-37.18620681228689	-37.548631597610424	-36.62431607788
2200.0	5.0	-0.5	nc	nc	-36.907030092353445	-37.02941711389573	-37.32623580375487	-36.619637860789915	-38.3030845957842	-37.157833797057854	-26.342462171169892	-37.11589896550591	-37.092861805963665	-36.873821263380684	-35.369907338806044	-35.58976767742414	-37.098446447324484	-36.75213938062604	-29.92465970289158	-35.53600722354146	-36.75608471600175	-37.10440494288005	-34.73111730558705	-37.24608093270348	-30.95532867905343	-36.340142229996076	-34.60305251820771	-37.357888448059725	-37.16031335260158	-37.14572195808807	-37.13169403271501	-36.619637860789915	-38.205156489628564	-37.35162204923936	-36.2695621268738	-36.619637860789915	-37.16468972731509		-37.08400357847866	-35.59988072511207	-37.182704454864314	-37.61132848160369	-36.7328806047654	-35.81411552962636	-37.26222436637214	-37.12663761247586	-32.593384992092155	-34.551389679318376	-37.38782650609003	-37.32794778718966	-37.105008717438004	-37.18312640875582	-36.79090019863545	-34.584232909443394	-37.10344701632926	-36.705271640151174	-36.77619554159546	-37.286026469152624	-35.62806986595076	-37.09758555911143	-36.996445307608596	-37.25708605442084	-37.11579618267389	-38.18535228552209	-36.13875265751786	-37.17775371987443	-37.15903022873498	-37.90009419867124	-36.86334458879998	-36.5228655306585	-34.44919724068772	-37.10296584171607	-37.643637624128736	-37.29195329569049	-37.698733320824346	-37.3672954320918	-35.548502960629364	-36.76346657600731	-37.007583874713546	-37.206618692822566	-36.51987707996719	-37.02470355264526	-36.024578667795105	-26.152387423917496	-37.23221207772487	-37.174590838392916	-37.209680173205356	-36.86054054032489	-37.14370226265973	-37.27591472061772	-37.12663761247586	-36.77402699829112	-37.086085277702566	-36.77356057444315	-37.08755448990912	-37.252478727850956	-37.103676628316904	-32.67638193758754	-38.20356089636904	-35.79468411484676	-36.308237148397914	-29.862637910791655	-38.00130898218078	-36.98406953810387	-35.76131711222874	-37.12663761247586	-37.13371376031572	-36.02550989757774	-36.47983384406726		-35.609663721865545	-36.46880898069056	-35.64144569475151	-36.74424464248802	-37.3033310361034	-34.83167510775277	-37.23113897104274	-37.38032471182101	-37.49477099704494	-36.40393318904624
2200.0	5.0	0.0	nc	nc	-37.06041276142918	-37.207334267319034	-37.69094780847716	-36.699288801712655	-38.25798937688414	-37.3974091488319	-27.650326577899893	-37.35415707059801	-37.18823226267135	-36.700096257929076	-35.15084370591434	-35.30111233427805	-37.198032701104104	-36.858600423148594	-29.981412119063506	-35.40936421490233	-36.86436492840974	-37.20728722228619	-34.492645002349555	-37.406377892858025	-30.68926709066581	-36.125481573035024	-34.36813715600189	-37.63284284178792	-37.40139195208512	-37.32437845237219	-37.16716019015628	-36.699288801712655	-38.25721958296305	-37.66013102285793	-36.261785299098605	-36.699288801712655	-37.415840924460724		-37.175588637424255	-35.477985888438056	-37.37955172558257	-37.532293431462264	-36.83330751160462	-35.741763262214164	-37.58535697893229	-37.37367476715237	-32.25482131633241	-34.31419038518077	-37.6495831236071	-37.62010029374616	-37.20957119817791	-37.450074361886195	-36.90147962968878	-34.34701078458954	-37.19577591861046	-36.797729918810504	-36.884911926984216	-37.66426053301503	-35.38757036571867	-37.19357539784598	-37.06716294506717	-37.39748878315687	-37.35487645905622	-38.12353766619041	-36.11977322946141	-37.42493130154916	-37.40018044078441	-37.83124613307547	-36.689960260427135	-36.567370556764615	-34.20562972373892	-37.33666086634131	-37.543422381539145	-37.665520662883125	-37.6949616077648	-37.637944513688566	-35.41616867920955	-36.87385584747026	-37.20982422884355	-37.229320855750686	-36.40316786607619	-37.23212726051679	-35.98726369355232	-27.296815819574178	-37.50436266391745	-37.434846992408445	-37.28768974231286	-36.90281068511452	-37.295525245048694	-37.51000914700927	-37.37367476715237	-36.888314899080356	-37.17943063015693	-36.88274109387484	-37.18030415582723	-37.47106780000128	-37.3343781409656	-32.33034763675501	-38.25537637649545	-35.76758187785329	-36.304870089242016	-29.915045722284933	-38.032449741808364	-36.97416098647793	-35.48837550491393	-37.37367476715237	-37.25013187064799	-35.739018491047084	-36.51005912873593		-35.49841695461722	-36.4156696358842	-35.542379257612964	-36.849627830699006	-37.67908612110397	-34.58261062953658	-37.27882276413709	-37.64445404335285	-37.38602729857791	-36.25755727765953
2200.0	5.0	0.5	nc	nc	-36.95537150436276	-37.07927558310797	-37.92639177992238	-36.59182195797781	-38.246580899039884	-37.558581261042754	-26.73312543947525	-37.518743981538016	-37.26154788861622	-36.65810870779755	-35.080033459717576	-35.117060851066	-37.27156978843769	-36.744163820576134	-30.65143679597385	-35.43345856388476	-36.74939826865228	-37.282222878112975	-34.46830022980451	-37.50243141951208	-30.99886695531916	-36.078901113685674	-34.37142257437601	-37.80206989056652	-37.56320893934848	-37.4387284983986	-37.18252120159471	-36.59182195797781	-38.28175039982273	-37.87504476208816	-36.16663288471684	-36.59182195797781	-37.58115904336277		-37.24579040622436	-35.48015288705235	-37.51015300826089	-37.528663386801696	-36.71966118993208	-35.74175716678997	-37.76695984830753	-37.54366709270041	-32.47554065906672	-34.322029231341396	-37.79880022590399	-37.81347263122195	-37.28444478800003	-37.645219017039594	-36.780832590660204	-34.351775166895	-37.26658165086012	-36.65299431133534	-36.76647110038543	-37.927457222965074	-35.10525442336065	-37.26611205054932	-37.11892029473869	-37.47395390214895	-37.51995861846431	-38.10884511660162	-36.065793235164854	-37.59003658052206	-37.56221767374911	-37.8140413132162	-36.6481322695312	-36.46707260832196	-34.218186345596976	-37.4994445840499	-37.51845034141883	-37.913593376615374	-37.69536876191951	-37.800881438199674	-35.42603045799653	-36.75770551150752	-37.35891448406778	-37.21845763659726	-36.3762162081546	-37.38324723941735	-35.94206669510762	-26.595762426593907	-37.636667867161535	-37.626041337427566	-37.317996018014064	-36.960203797116826	-37.35364176777071	-37.66004145116042	-37.54366709270041	-36.776337048453435	-37.25192115181689	-36.764481977986165	-37.251591750928185	-37.60949666410858	-37.49484050288013	-32.524472437488974	-38.27981366473709	-35.690106332068225	-36.217414924928256	-30.60008057544216	-38.0475472618288	-36.97887212967041	-35.35766965897841	-37.54366709270041	-37.332031433251025	-35.67530483930273	-36.48426298969327		-35.517340955362194	-36.24939649634715	-35.56395571560343	-36.734919465452506	-37.929914658047885	-34.52136816441183	-37.27611031726034	-37.79743484052668	-37.37402497656214	-36.222528205286075
2200.0	5.0	0.0	nc	f100	-36.57298899699415	-36.67694300693	-37.66143187495062	-36.33513236197207	-38.41582021236209	-37.48706036924872	-26.825276480150748	-37.430965458689435	-37.075240991988224	-37.27202499691546	-35.08764262199883	-35.21120446359408	-37.090724057546936	-36.43647470037772	-30.415353271837333	-35.37427369391946	-36.43936183426695	-37.10163720334126	-34.51979217262001	-37.232849152219	-31.19232842018016	-36.38446249376991	-34.4070846453192	-37.40100117317756	-37.48663545494938	-37.21404433909032	-37.0304917415487	-36.33513236197207	-38.1667451320042	-37.430818922141114	-35.993740369401706	-36.33513236197207	-37.487360364068266		-37.0733925274528	-35.415566184182765	-37.256096573935686	-37.76161169974324	-36.426986681280596	-35.61350355845542	-37.56252479193357	-37.44602035206226	-32.75905312325221	-34.36000666538384	-37.41480402937686	-37.39117171948145	-37.10385866864748	-37.57572687936917	-36.468662309454245	-34.39113922956667	-37.08986509052499	-36.366028690374065	-36.456155524825476	-37.65332625499954	-35.2276228060174	-37.0851450203965	-37.415382377983434	-37.204973638546896	-37.43282723541986		-35.84735283041584	-37.51615750494919	-37.48479247548044	-38.158910212822335	-37.26038690125486	-36.27733235079255	-34.27388519205523	-37.42248917369233	-37.967723466744175	-37.63903696266276	-37.822495078186606	-37.40497867358815	-35.373374318795314	-36.44629092641749	-37.33578655110715	-37.06968867877192	-36.86800617326057	-37.35168684477173	-35.795928221994714	-26.60801274848128	-37.4987795630922	-37.56882630305949	-37.1167619190095	-36.87999888025654	-37.3616200506989	-37.33766531197806	-37.44602035206226	-36.48471047446606	-37.07044685203946	-36.45550555210403	-37.07563056664846	-37.3085422933127	-37.422204797406216	-32.831403875505416	-38.16585014307525	-35.54880970445835	-36.03570433637354	-30.38971078521099	-38.045665790828245	-36.899949882597014	-35.54043671049682	-37.44602035206226	-37.13323308885878	-36.1710147361159	-36.3456447894112		-35.44271171804651	-36.17385982773744	-35.47575297293604	-36.43116486449249	-37.65190758916317	-34.58133463266816	-37.10329080779285	-37.4099584524379	-37.7000703927812	-36.81651768323354
2300.0	5.0	-0.5	nc	nc	-37.0277638161901	-37.144226793376504	-37.55167579597819	-36.76394784363174	-38.38045325539119	-37.38211818441535	-26.622425197560965	-37.33682055716413	-37.28368074925068	-37.03967097925655	-35.584430646565565	-35.79136578272319	-37.290070821727326	-36.885524173465335	-30.198800795944685	-35.753399525501564	-36.88904335899651	-37.29643061109938	-34.97585050038214	-37.433099644702935	-31.341719000035827	-36.57848311894809	-34.85614828936381	-37.54692735883677	-37.38415706124482	-37.34557003568782	-37.31087472704237	-36.76394784363174	-38.332789300351635	-37.54455950386064	-36.436254713371945	-36.76394784363174	-37.387804616691895		-37.2759036023304	-35.81035863479063	-37.382675491314224	-37.73745471159393	-36.86898794394738	-36.01009015369857	-37.48406488762885	-37.348247941138844	-32.98666836885952	-34.8073743014832	-37.57528506043077	-37.51918040807012	-37.29706050762127	-37.418191029386584	-36.921552598906196	-34.838540020941025	-37.29447555924485	-36.83735734080245	-36.90788518016821	-37.51653661660969	-35.81493258293523	-37.28884840899684	-37.2434109193388	-37.43852098692186	-37.33729281302852	-38.25786530585667	-36.3013650842541	-37.40387113521811	-37.38274920950863	-38.0081108476551	-37.029550029673345	-36.680666466927235	-34.71274610854222	-37.32501611617079	-37.778668385223874	-37.51955642539925	-37.85954419009427	-37.55578305232044	-35.76372633571886	-36.895935449337564	-37.232952071003425	-37.380284543982256	-36.77063173762053	-37.24927900250895	-36.20578761549093	-26.475377066657792	-37.448979060560916	-37.41025915283658	-37.38798407651114	-37.06484446059836	-37.34942173650111	-37.47189459581015	-37.348247941138844	-36.91010979734247	-37.27733854474568	-36.90566298813862	-37.27913823940134	-37.44832649205123	-37.325430861014034	-33.068948047294754	-38.3313933429294	-35.97511705856664	-36.471350690098895	-30.153919219850355	-38.15043006434567	-37.17014771990602	-35.979826790233574	-37.348247941138844	-37.32515806496319	-36.31235869179876	-36.66028997963137		-35.821831671750644	-36.632559411118926	-35.85144415783935	-36.879190371377106	-37.53087998792151	-35.07071438670127	-37.40529472010303	-37.56806212406365	-37.623510400197105	-36.66782738914017
2400.0	5.0	-0.5	nc	nc	-37.13957384733244	-37.24939957172872	-37.76096875910708	-36.898185165879475	-38.46230063881552	-37.591561918752504	-26.967563967070014	-37.543434955029156	-37.46287048721327	-37.24126329936256	-35.78534543980136	-35.97317474807782	-37.470179814014706	-37.00856435634713	-30.4961036583693	-35.95810409539601	-37.01168238570044	-37.4769453587249	-35.20906676886751	-37.607695673022256	-31.707640438438013	-36.80503796704221	-35.09922435580505	-37.72277912689344	-37.593156357107624	-37.533251330648454	-37.47902943691792	-36.898185165879475	-38.44842977020485	-37.72373397270139	-36.589084380971336	-36.898185165879475	-37.595392403895424		-37.456297539648126	-36.007748913071914	-37.56998498418657	-37.87663821061226	-36.995003225612834	-36.193317884580495	-37.689633360759515	-37.555303026341235	-33.354137709057426	-35.05365919131269	-37.74960361148386	-37.69702928133851	-37.47765991209172	-37.637833610577566	-37.041940661272065	-35.082813815503	-37.47403749890385	-36.95809126192694	-37.029253840923545	-37.729006492991964	-35.98062774862966	-37.468538072537044	-37.479122264645255	-37.60783765939388	-37.54446182377628	-38.34217823400064	-36.45161026543642	-37.61484495440647	-37.591643842923304	-38.123727204087096	-37.23118677146479	-36.82860583604842	-34.96608784779337	-37.53290634729855	-37.925885640392046	-37.72969259426472	-37.999947141240156	-37.73111119722983	-35.965838475550626	-37.018154350083286	-37.44528602339139	-37.54278069154993	-37.01142761361094	-37.46063974402949	-36.37446422026532	-26.87015870394729	-37.64997390796784	-37.63072931882823	-37.55470665780019	-37.25806371956436	-37.54132860450698	-37.65453586030416	-37.555303026341235	-37.03792911513873	-37.45700191691239	-37.027536868815986	-37.45919826858942	-37.6311325846111	-37.533099498897144	-33.433637937592906	-38.44715965798224	-36.14534729266111	-36.62158759382329	-30.4681221252846	-38.27843581570991	-37.345679489886045	-36.171634142506754	-37.555303026341235	-37.5050010201847	-36.57946721435663	-36.83049949921832		-36.021202738336214	-36.77775235843895	-36.04887384512198	-37.00371428735273	-37.741556753318164	-35.29620493206477	-37.56801184159578	-37.74264493346272	-37.76929318516527	-36.923373605777485
2500.0	5.0	-0.5	nc	nc	-37.24366597616913	-37.346295307807104	-37.950620748356336	-37.0240589778712	-38.54351962936765	-37.78251991862619	-27.42314032459123	-37.73267352371538	-37.6296486326731	-37.45879066547612	-35.978586359488986	-36.147421845136336	-37.63787722114695	-37.123621320418415	-30.87409970632191	-36.15201301772749	-37.12633959170323	-37.64502531464416	-35.44033814063784	-37.76931711179589	-32.08838174057612	-37.01643204954915	-35.341187307070236	-37.88510315359118	-37.7837479321704	-37.70764333573248	-37.63549859251759	-37.0240589778712	-38.55577838051308	-37.8888382051061	-36.72902825393577	-37.0240589778712	-37.78410304288813		-37.624308251399064	-36.194814599889895	-37.74377615489751	-38.02715078106133	-37.113054893070306	-36.36598543278645	-37.875867679346335	-37.74466359613031	-33.726620592918806	-35.29944380823542	-37.91045292902156	-37.861140835144305	-37.64583424870456	-37.83821185934665	-37.15433353276219	-35.32623950761923	-37.641293955136334	-37.0700977503623	-37.142650458233916	-37.92020403204634	-36.13944085878275	-37.635820052098225	-37.69477789051512	-37.76450726984144	-37.73416086941054	-38.43037994722455	-36.59250501434123	-37.80678600979112	-37.78217118771141	-38.238086153966165	-37.448445441797745	-36.96757953348728	-35.21925294097208	-37.723392864884985	-38.070474409440635	-37.918959227780896	-38.12816222360033	-37.892932456900745	-36.157369300069426	-37.132412097956276	-37.640855659031196	-37.69350930903982	-37.23600775156492	-37.65515752348741	-36.53291079779536	-27.37448305773001	-37.832500883201114	-37.83192939596666	-37.70925902050229	-37.43860417618366	-37.71746924844016	-37.823347984831294	-37.74466359613031	-37.158159988996076	-37.62426434766576	-37.14145858265986	-37.62687239399666	-37.800298835201396	-37.72341977280944	-33.802463904524714	-38.55460438096294	-36.30862329604902	-36.76168998981896	-30.863727561565554	-38.39423931020792	-37.50976351434228	-36.350346884604065	-37.74466359613031	-37.67234576150148	-36.82254907315021	-36.99053508899524		-36.20978779562266	-36.914051296201194	-36.235519011545975	-37.12016149776909	-37.93188242547819	-35.51777676015461	-37.71868098855191	-37.903729950660015	-37.928329973749875	-37.16243519711576
2600.0	5.0	-0.5	nc	nc	-37.341814540706885	-37.43691530798502	-38.12318980936997	-37.142688971850404	-38.62561080725099	-37.95763823561697	-27.94476272248021	-37.90720869390191	-37.785735220424044	-37.68783982098081	-36.15928754011972	-36.31068678887091	-37.79495384862912	-37.23184576385587	-31.29793346415134	-36.33529932634072	-37.234182544762476	-37.80248977348997	-35.66191903012921	-37.9200554546781	-32.46902215951151	-37.21315913094562	-35.57306042377785	-38.0363172514079	-37.95853495587528	-37.870998707290944	-37.78189120713059	-37.142688971850404	-38.65810875929489	-38.042197297526286	-36.8584737618013	-37.142688971850404	-37.95670165450664		-37.781671239210915	-36.37193989625456	-37.9062686858208	-38.177043628701014	-37.224252339314276	-36.52993778781595	-38.04549580392606	-37.91903455198761	-34.090926629244244	-35.53511818365867	-38.06032562477445	-38.01377552873123	-37.80342734505543	-38.021206830291405	-37.2600747908783	-35.559665331063385	-37.797997324656485	-37.17478258688839	-37.24933062819702	-38.09310595008821	-36.28924568293766	-37.79244396408687	-37.8921893865467	-37.91057717865491	-37.90905903213488	-38.522196281718614	-36.72510249308274	-37.982365999242916	-37.956931151565996	-38.35274366467465	-37.67745176761275	-37.09836635134578	-35.462063240794436	-37.8991428676075	-38.21237561504531	-38.09035375459767	-38.25143781558269	-38.04366876776183	-36.33850916103579	-37.239921142352806	-37.822412147356	-37.834012020032965	-37.44736471550597	-37.835560350531075	-36.68240485359567	-27.936324249074474	-37.99937109413696	-38.01570922411924	-37.853514474964	-37.60791804365849	-37.88065299347943	-37.980626048189464	-37.91903455198761	-37.27212695227015	-37.78084222381977	-37.248674633614016	-37.78389903969575	-37.95810363603402	-37.899038150687716	-34.16497710879809	-38.657022357704655	-36.464463409674444	-36.8926417231301	-31.305069914831698	-38.50440120340187	-37.66371694068726	-36.52753438798874	-37.91903455198761	-37.82902944739294	-37.04342535420025	-37.141535306195166		-36.38854379966236	-37.040662548594405	-36.41257079913075	-37.22951449424084	-38.10465392690589	-35.729541708406714	-37.8588552297604	-38.053769279495484	-38.087466868505345	-37.388135932592405
700.0	4.5	-0.5	nc	nc	-32.16807598646735	-32.11120934134868	-31.001873564488168	-31.396587506826393	-36.0410461588242	-30.509178985433852	-19.865575756338643	-30.634036923456943	-31.579979100620477	-35.26467429792925	-29.55712987430173	-28.87868963454566	-31.60428947158863	-31.754419068590458	-20.718762011561914	-30.64821005884612	-31.762527555574497	-31.605904520422786	-28.71611914602284	-31.862542719593794	-21.897407621004305	-29.78740328346087	-28.510680683491273	-31.655202771467714	-30.545574625068998	-31.26214154661318	-32.10194605146939	-31.396587506826393	-34.15405960982802	-31.27183692616075	-28.200591850926983	-31.396587506826393	-30.526551899864607		-31.571257913797304	-30.645748371123066	-31.105142113059685	-35.25638473929712	-31.705231999405168	-30.8312922162165	-31.117614615286104	-30.621761144426465	-23.569123826949173	-28.408454845316932	-31.739987580838516	-31.545182326958706	-31.62573773464687	-28.784662125509048	-31.825200441214825	-28.478389221499285	-31.651647681167262	-31.550533061031597	-31.801821045949694	-29.46643746353022	-29.431527230196973	-31.592239205045615	-28.991652450155804	-32.134166342513396	-30.617676945147206	-36.555792206586	-30.93797029177022	-30.417175849925847	-30.551534604269218	-34.50491234572057	-35.289827601985635	-31.162028730779348	-28.178145638688562	-30.58460923948108	-33.646719271621606	-30.425662755058696	-32.148221687307206	-31.71206522796411	-30.622443127300993	-31.777621104662547	-30.466482878366868	-32.53997074907018	-28.49421974203727	-30.48225882294537	-30.503878974805104	-19.87323396435457	-31.195545271813664	-28.796821649082574	-32.246399503334004	-31.17230036985849	-31.2606271255722	-31.164978925763542	-30.621761144426465	-31.83320300651044	-31.570262839962236	-31.79509229081635	-31.581786795791356	-31.262142534074524	-30.599003025130894	-23.594030805552105	-34.147889317097665	-30.396403288194573	-30.267790443775038	-20.1390612284275	-33.05886295694856	-31.7651973096726	-30.97721531664279	-30.621761144426465	-31.695136167734002	-25.747403788358056	-31.05955193554877		-30.73998142867793	-30.73370406926143	-30.779734473218205	-31.7095455371255	-30.663467082142173	-28.609169214123792	-32.52883048110037	-31.746532123315987	-35.19275212992014	-28.061124469368576
