FILENAME,INSTRUMENT,NAME,REFERENCE,OBSERVATION_DATE,OBSERVATION_MJD,SOURCE_KEY,OBSERVATION_TIME,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,QUALITY_FLAG
10411_11630.fits,SPEX-PRISM,DENIS-P J225210.73-173013.4,2006ApJ...639.1114R,20050810,53592.5,11630,,,,,120,,,OK
10228_10144.fits,SPEX-PRISM,2MASS J01415823-4633574,2006ApJ...639.1120K,20040905,53253.5,10144,,,,,120,,,OK
12792_12521.fits,SPEX-PRISM,IRAS 04158+2805,2006ApJ...645..676L,20041113,53322,12521,11 56 33.113303,,,Luhman,75,1.031,v3.2,OK
12673_12402.fits,SPEX-PRISM,2MASS J04215450+2652315,2006ApJ...645..676L,20051214,53718.93743,12402,08 20 30.907537,,,Luhman,75,1.0174545,v3.2,OK
12681_12410.fits,SPEX-PRISM,2MASS J04263055+2443558,2006ApJ...645..676L,20041114,53323,12410,14 36 53.507941,,,Luhman,75,1.49375,v3.2,OK
12798_12527.fits,SPEX-PRISM,IRAS 04248+2612,2006ApJ...645..676L,20041113,53322,12527,11 46 46.052540,,,Luhman,75,1.0143333,v3.2,OK
12688_12417.fits,SPEX-PRISM,2MASS J04325026+2422115,2006ApJ...645..676L,20051213,53717,12417,12 51 57.221613,,,Luhman,75,1.5245,v3.2,OK
12692_12421.fits,SPEX-PRISM,2MASS J04334291+2526470,2006ApJ...645..676L,20051214,53718,12421,09 46 10.713095,,,Luhman,75,1.0118333,v3.2,OK
12709_12438.fits,SPEX-PRISM,2MASS J04414489+2301513,2006ApJ...645..676L,20041114,53323,12438,14 56 11.851972,,,Luhman,75,1.527,v3.2,OK
12805_12534.fits,SPEX-PRISM,IRAS 04489+3042,2006ApJ...645..676L,20041113,53322,12534,12 06 02.664187,,,Luhman,75,1.0241667,v3.2,OK
10229_10163.fits,SPEX-PRISM,LP 589-7,2006ApJ...645.1485B,20040905,53253.5,10163,,,,,120,,,OK
10278_10400.fits,SPEX-PRISM,LEHPM 2-59,2006ApJ...645.1485B,20040909,53257.5,10400,,,,,120,,,OK
10158_10458.fits,SPEX-PRISM,APMPM 0559-2903,2006ApJ...645.1485B,20040310,53074.5,10458,,,,,120,,,OK
10521_10458.fits,SPEX-PRISM,APMPM 0559-2903,2006ApJ...645.1485B,20051231,53735.5,10458,,,,,120,,,OK
12676_12405.fits,SPEX-PRISM,2MASS J04230607+2801194,2006ApJ...647.1180L,20051213,53717,12405,08 38 38.710954,,,Luhman,75,1.0185,v3.2,OK
12677_12406.fits,SPEX-PRISM,2MASS J04231822+2641156,2006ApJ...647.1180L,20051213,53717,12406,09 04 23.893715,,,Luhman,75,1.0078333,v3.2,OK
12694_12423.fits,SPEX-PRISM,2MASS J04335245+2612548,2006ApJ...647.1180L,20051214,53718,12423,10 02 26.381740,,,Luhman,75,1.0231667,v3.2,OK
12807_12536.fits,SPEX-PRISM,ITG 1,2006ApJ...647.1180L,20051214,53718,12536,12 47 33.920504,,,Luhman,75,1.487,v3.2,OK
12706_12435.fits,SPEX-PRISM,2MASS J04390525+2337450,2006ApJ...647.1180L,20051213,53717,12435,09 39 45.876707,,,Luhman,75,1.0036667,v3.2,OK
12707_12436.fits,SPEX-PRISM,2MASS J04393364+2359212,2006ApJ...647.1180L,20051213,53717,12436,09 53 07.414085,,,Luhman,75,1.0075,v3.2,OK
12808_10382.fits,SPEX-PRISM,CFHT 4,2006ApJ...647.1180L,20051213,53717,10382,10 16 45.791650,,,Luhman,75,1.0228333,v3.2,OK
12708_12437.fits,SPEX-PRISM,2MASS J04400067+2358211,2006ApJ...647.1180L,20051213,53717,12437,10 24 07.054203,,,Luhman,75,1.0281667,v3.2,OK
12810_12539.fits,SPEX-PRISM,ITG 40,2006ApJ...647.1180L,20051213,53717,12539,12 26 43.705662,,,Luhman,75,1.3590833,v3.2,OK
10106_10241.fits,SPEX-PRISM,2MASS J02572581-3105523,2007AJ....133.2320S,20030905,52887.5,10241,,,,,75,,,OK
10371_10483.fits,SPEX-PRISM,2MASS J06244595-4521548,2007AJ....133.2320S,20050324,53453.5,10483,,,,,120,,,OK
10323_10619.fits,SPEX-PRISM,2MASSI J0859254-194926,2007AJ....133.2320S,20041108,53317.5,10619,,,,,120,,,OK
10324_10629.fits,SPEX-PRISM,2MASSI J0908380+503208,2007AJ....133.2320S,20041108,53317.5,10629,,,,,120,,,OK
10300_10739.fits,SPEX-PRISM,2MASS J10430758+2225236,2007AJ....133.2320S,20041107,53316.5,10739,,,,,120,,,OK
10326_10778.fits,SPEX-PRISM,2MASS J11000965+4957470,2007AJ....133.2320S,20041108,53317.5,10778,,,,,120,,,OK
10378_10867.fits,SPEX-PRISM,2MASS J12070374-3151298,2007AJ....133.2320S,20050324,53453.5,10867,,,,,120,,,OK
10487_11531.fits,SPEX-PRISM,2MASS J21321145+1341584,2007AJ....133.2320S,20051017,53660.5,11531,,,,,120,,,OK
10329_10311.fits,SPEX-PRISM,LRL 405,2007AJ....134..411M,20041111,53320.5,10311,,,,,75,,,OK
12664_12393.fits,SPEX-PRISM,2MASS J04141188+2811535,2007AJ....134..411M,20041113,53322,12393,10 42 14.845533,,,Luhman,75,1.0138333,v3.2,OK
10330_10348.fits,SPEX-PRISM,KPNO 1,2007AJ....134..411M,20041111,53320.5,10348,,,,,75,,,OK
12812_10348.fits,SPEX-PRISM,KPNO 1,2007AJ....134..411M,20041117,53326.81707,10348,12 54 14.697106,,,Luhman,75,1.1148333,v3.2,OK
12813_12542.fits,SPEX-PRISM,[BLH2002] KPNO-Tau 10,2007AJ....134..411M,20041116,53325.96049,12542,08 59 52.845739,,,Luhman,75,1.1635,v3.2,OK
12844_12573.fits,SPEX-PRISM,V410 X-ray 3,2007AJ....134..411M,20041112,53321,12573,09 39 11.418397,,,Luhman,75,1.0818333,v3.2,OK
12839_12568.fits,SPEX-PRISM,V410 Anon 13,2007AJ....134..411M,20041112,53321,12568,09 27 07.886889,,,Luhman,75,1.1038333,v3.2,OK
12814_12543.fits,SPEX-PRISM,[BLH2002] KPNO-Tau 11,2007AJ....134..411M,20041113,53322,12543,10 07 14.273950,,,Luhman,75,1.0386667,v3.2,OK
10331_10352.fits,SPEX-PRISM,KPNO 2,2007AJ....134..411M,20041111,53320.5,10352,,,,,75,,,OK
12816_10352.fits,SPEX-PRISM,KPNO 2,2007AJ....134..411M,20041112,53321,10352,13 20 50.605300,,,Luhman,75,1.17,v3.2,OK
12847_12576.fits,SPEX-PRISM,V410 X-ray 6,2007AJ....134..411M,20041112,53321,12576,09 20 31.456966,,,Luhman,75,1.1193333,v3.2,OK
10332_10353.fits,SPEX-PRISM,KPNO 12,2007AJ....134..411M,20041111,53320.5,10353,,,,,75,,,OK
12815_10353.fits,SPEX-PRISM,KPNO 12,2007AJ....134..411M,20041117,53326.76837,10353,11 26 36.083764,,,Luhman,75,1.0142,v3.2,OK
12846_12575.fits,SPEX-PRISM,V410 X-ray 5a,2007AJ....134..411M,20041113,53322,12575,10 13 59.532212,,,Luhman,75,1.0345,v3.2,OK
10333_10359.fits,SPEX-PRISM,KPNO 4,2007AJ....134..411M,20041111,53320.5,10359,,,,,75,,,OK
12817_10359.fits,SPEX-PRISM,KPNO 4,2007AJ....134..411M,20041112,53321,10359,11 47 53.976505,,,Luhman,75,1.014,v3.2,OK
10334_10362.fits,SPEX-PRISM,KPNO 5,2007AJ....134..411M,20041111,53320.5,10362,,,,,75,,,OK
12818_10362.fits,SPEX-PRISM,KPNO 5,2007AJ....134..411M,20041112,53321,10362,10 04 34.993244,,,Luhman,75,1.056,v3.2,OK
10335_10363.fits,SPEX-PRISM,KPNO 6,2007AJ....134..411M,20041111,53320.5,10363,,,,,75,,,OK
12819_10363.fits,SPEX-PRISM,KPNO 6,2007AJ....134..411M,20041112,53321,10363,11 06 16.440215,,,Luhman,75,1.0078333,v3.2,OK
10336_10366.fits,SPEX-PRISM,KPNO 7,2007AJ....134..411M,20041111,53320.5,10366,,,,,75,,,OK
12820_10366.fits,SPEX-PRISM,KPNO 7,2007AJ....134..411M,20041112,53321,10366,10 51 45.237846,,,Luhman,75,1.0126667,v3.2,OK
12835_12564.fits,SPEX-PRISM,MHO 9,2007AJ....134..411M,20041112,53321,12564,08 35 34.922327,,,Luhman,75,1.2901667,v3.2,OK
10337_10367.fits,SPEX-PRISM,MHO 4,2007AJ....134..411M,20041111,53320.5,10367,,,,,75,,,OK
12830_10367.fits,SPEX-PRISM,MHO 4,2007AJ....134..411M,20041112,53321,10367,09 48 58.924718,,,Luhman,75,1.0815,v3.2,OK
12831_12560.fits,SPEX-PRISM,MHO 5,2007AJ....134..411M,20041113,53322,12560,10 22 16.439021,,,Luhman,75,1.0303333,v3.2,OK
12832_12561.fits,SPEX-PRISM,MHO 6,2007AJ....134..411M,20041112,53321,12561,08 50 07.763880,,,Luhman,75,1.2425,v3.2,OK
12833_12562.fits,SPEX-PRISM,MHO 7,2007AJ....134..411M,20041112,53321,12562,09 12 18.623735,,,Luhman,75,1.1691667,v3.2,OK
12834_12563.fits,SPEX-PRISM,MHO 8,2007AJ....134..411M,20041113,53322,12563,10 28 37.049190,,,Luhman,75,1.0265,v3.2,OK
10338_10371.fits,SPEX-PRISM,KPNO 9,2007AJ....134..411M,20041111,53320.5,10371,,,,,75,,,OK
12821_10371.fits,SPEX-PRISM,KPNO 9,2007AJ....134..411M,20041117,53326.81152,10371,12 37 22.657440,,,Luhman,75,1.0455,v3.2,OK
10339_10377.fits,SPEX-PRISM,CFHT 3,2007AJ....134..411M,20041111,53320.5,10377,,,,,75,,,OK
12731_10377.fits,SPEX-PRISM,CFHT 3,2007AJ....134..411M,20041112,53321,10377,13 08 20.012080,,,Luhman,75,1.0921667,v3.2,OK
10340_10378.fits,SPEX-PRISM,ITG 2,2007AJ....134..411M,20041111,53320.5,10378,,,,,75,,,OK
12809_10378.fits,SPEX-PRISM,ITG 2,2007AJ....134..411M,20041112,53321,10378,13 34 01.833306,,,Luhman,75,1.1466667,v3.2,OK
10341_10381.fits,SPEX-PRISM,CFHT 6,2007AJ....134..411M,20041111,53320.5,10381,,,,,75,,,OK
12705_10381.fits,SPEX-PRISM,CFHT 6,2007AJ....134..411M,20041112,53321,10381,13 50 38.789896,,,Luhman,75,1.1921667,v3.2,OK
10342_10382.fits,SPEX-PRISM,CFHT 4,2007AJ....134..411M,20041111,53320.5,10382,,,,,75,,,OK
12732_10382.fits,SPEX-PRISM,CFHT 4,2007AJ....134..411M,20041112,53321,10382,13 42 22.994013,,,Luhman,75,1.1638333,v3.2,OK
12780_12509.fits,SPEX-PRISM,Haro 6-32,2007AJ....134..411M,20041113,53322,12509,09 56 33.010163,,,Luhman,75,1.0806667,v3.2,OK
10343_10385.fits,SPEX-PRISM,2MASS J04414825+2534304,2007AJ....134..411M,20041111,53320.5,10385,,,,,75,,,OK
12711_10385.fits,SPEX-PRISM,2MASS J04414825+2534304,2007AJ....134..411M,20041112,53321,10385,10 39 34.573940,,,Luhman,75,1.0278333,v3.2,OK
10344_10390.fits,SPEX-PRISM,2MASS J04442713+2512164,2007AJ....134..411M,20041111,53320.5,10390,,,,,75,,,OK
12803_10390.fits,SPEX-PRISM,2MASS J04442713+2512164,2007AJ....134..411M,20041112,53321,10390,09 57 11.743396,,,Luhman,75,1.0905,v3.2,OK
12717_12446.fits,SPEX-PRISM,2MASS J04552333+3027366,2007AJ....134..411M,20041113,53322,12446,10 52 27.665292,,,Luhman,75,1.0378333,v3.2,OK
12718_12447.fits,SPEX-PRISM,2MASS J04554757+3028077,2007AJ....134..411M,20041113,53322,12447,09 40 24.733846,,,Luhman,75,1.1538333,v3.2,OK
12719_12448.fits,SPEX-PRISM,2MASS J04555288+3006523,2007AJ....134..411M,20041113,53322,12448,09 49 08.902616,,,Luhman,75,1.1313333,v3.2,OK
10345_10403.fits,SPEX-PRISM,2MASS J04574903+3015195,2007AJ....134..411M,20041111,53320.5,10403,,,,,75,,,OK
12720_10403.fits,SPEX-PRISM,2MASS J04574903+3015195,2007AJ....134..411M,20041117,53326.78813,10403,12 03 02.157023,,,Luhman,75,1.020625,v3.2,OK
10683_10414.fits,SPEX-PRISM,2MASS J05103520-4208140,2007AJ....134.1162L,20060902,53980.5,10414,,,,,120,,,POOR
10740_10460.fits,SPEX-PRISM,2MASS J06020638+4043588,2007AJ....134.1162L,20061209,54078.5,10460,,,,,120,,,OK
10729_10515.fits,SPEX-PRISM,2MASS J07290002-3954043,2007AJ....134.1162L,20061208,54077.5,10515,,,,,120,,,OK
10745_10693.fits,SPEX-PRISM,2MASS J10073369-4555147,2007AJ....134.1162L,20061209,54078.5,10693,,,,,120,,,POOR
10549_10784.fits,SPEX-PRISM,2MASS J11061191+2754215,2007AJ....134.1162L,20060408,53833.5,10784,,,,,120,,,OK
10771_10871.fits,SPEX-PRISM,SDSS J120747.17+024424.8,2007AJ....134.1162L,20061221,54090.5,10871,,,,,120,,,OK
10614_10881.fits,SPEX-PRISM,2MASS J12154432-3420591,2007AJ....134.1162L,20060531,53886.5,10881,,,,,120,,,POOR
10602_10981.fits,SPEX-PRISM,2MASS J13243553+6358281,2007AJ....134.1162L,20060411,53836.5,10981,,,,,120,,,OK
10625_11026.fits,SPEX-PRISM,2MASS J14044948-3159330,2007AJ....134.1162L,20060601,53887.5,11026,,,,,120,,,OK
10687_11214.fits,SPEX-PRISM,2MASS J16150413+1340079,2007AJ....134.1162L,20060902,53980.5,11214,,,,,120,,,OK
10633_11566.fits,SPEX-PRISM,2MASS J21542494-1023022,2007AJ....134.1162L,20060817,53964.5,11566,,,,,120,,,OK
10787_10547.fits,SPEX-PRISM,SDSS J080531.84+481233.0,2007AJ....134.1330B,20061224,54093.5,10547,,,,,120,,,OK
10631_11553.fits,SPEX-PRISM,HN Peg B,2007ApJ...654..570L,20060616,53903.013,11553,12 19 2.8690862,,,,0,1.166,v4.0b,OK
10554_10922.fits,SPEX-PRISM,2MASS J12373919+6526148,2007ApJ...655..522L,20060408,53833.5,10922,,,,,120,,,OK
10562_10572.fits,SPEX-PRISM,SSSPM 0829-1309,2007ApJ...658..557B,20060409,53834.5,10572,,,,,120,,,OK
10580_10644.fits,SPEX-PRISM,2MASS J09211410-2104446,2007ApJ...658..557B,20060410,53835.5,10644,,,,,120,,,OK
10600_10957.fits,SPEX-PRISM,Kelu-1,2007ApJ...658..557B,20060411,53836.5,10957,,,,,120,,,OK
10557_11126.fits,SPEX-PRISM,2MASS J15200224-4422419A,2007ApJ...658..557B,20060408,53833.5,11126,,,,,200,,,OK
10558_11127.fits,SPEX-PRISM,2MASS J15200224-4422419B,2007ApJ...658..557B,20060408,53833.5,11127,,,,,200,,,OK
10703_10070.fits,SPEX-PRISM,HD 3651B,2007ApJ...658..617B,20060903,53981.5,10070,,,,,120,,,OK
10247_10010.fits,SPEX-PRISM,LHS 102B,2007ApJ...659..655B,20040907,53255.5,10010,,,,,120,,,OK
10514_10258.fits,SPEX-PRISM,2MASSW J0310599+164816,2007ApJ...659..655B,20051231,53735.5,10258,,,,,120,,,OK
10316_10380.fits,SPEX-PRISM,2MASSI J0439010-235308,2007ApJ...659..655B,20041108,53317.5,10380,,,,,120,,,OK
10563_10635.fits,SPEX-PRISM,2MASS J09153413+0422045,2007ApJ...659..655B,20060409,53834.5,10635,,,,,120,,,OK
10592_11111.fits,SPEX-PRISM,2MASSW J1506544+132106,2007ApJ...659..655B,20060410,53835.5,11111,,,,,120,,,OK
10058_11113.fits,SPEX-PRISM,2MASSW J1507476-162738,2007ApJ...659..655B,20030812,52863.5,11113,,,,,75,,,OK
10115_11254.fits,SPEX-PRISM,2MASSW J1632291+190441,2007ApJ...659..655B,20030905,52887.5,11254,,,,,75,,,OK
12704_12433.fits,SPEX-PRISM,2MASS J04381486+2611399,2007ApJ...666.1219L,20041113,53322,12433,11 12 58.145668,,,Luhman,75,1.0073333,v3.2,OK
10797_10832.fits,SPEX-PRISM,TWA 26,2007ApJ...669L..97L,20070316,54175.5,10832,,,,,120,,,OK
10799_10869.fits,SPEX-PRISM,2MASSW J1207334-393254A,2007ApJ...669L..97L,20070317,54176.5,10869,,,,,120,,,OK
10805_10927.fits,SPEX-PRISM,TWA 29,2007ApJ...669L..97L,20070318,54177.5,10927,,,,,120,,,OK
10770_10822.fits,SPEX-PRISM,2MASS J11263991-5003550,2008ApJ...674..451B,20061221,54090.5,10822,,,,,120,,,OK
10748_10085.fits,SPEX-PRISM,2MASS J00521232+0012172,2008ApJ...676.1281M,20061220,54089.811,10085,07 28 27.9425,,,Looper,120,1.267,v3.4,OK
10720_10124.fits,SPEX-PRISM,2MASS J01262109+1428057,2008ApJ...676.1281M,20061208,54077.784,10124,06 49 38.2862,,,Sears,120,1.006,v3.3,OK
10453_11167.fits,SPEX-PRISM,2MASS J15461461+4932114,2008ApJ...676.1281M,20050909,53622.5,11167,0,,,,,,,OK
10249_10068.fits,SPEX-PRISM,2MASSW J0036159+182110,2008ApJ...681..579B,20040907,53255.5,10068,,,,,120,,,OK
10640_10119.fits,SPEX-PRISM,2MASSI J0117474-340325,2008ApJ...681..579B,20060821,53968.5,10119,,,,,120,,,OK
10704_10139.fits,SPEX-PRISM,IPMS J013656.57+093347.3,2008ApJ...681..579B,20060903,53981.5,10139,,,,,120,,,OK
10404_10146.fits,SPEX-PRISM,2MASS J01443536-0716142,2008ApJ...681..579B,20050810,53592.5,10146,,,,,120,,,OK
10512_10146.fits,SPEX-PRISM,2MASS J01443536-0716142,2008ApJ...681..579B,20051231,53735.5,10146,,,,,120,,,OK
10844_10180.fits,SPEX-PRISM,2MASSW J0208183+254253,2008ApJ...681..579B,20070916,54359.5,10180,,,,,120,,,OK
10845_10199.fits,SPEX-PRISM,2MASS J02271036-1624479,2008ApJ...681..579B,20070916,54359.5,10199,,,,,120,,,OK
10846_10201.fits,SPEX-PRISM,2MASSW J0228110+253738,2008ApJ...681..579B,20070916,54359.5,10201,,,,,120,,,OK
10774_10213.fits,SPEX-PRISM,GJ 1048B,2008ApJ...681..579B,20061223,54092.5,10213,,,,,120,,,OK
10638_10220.fits,SPEX-PRISM,2MASSI J0241536-124106,2008ApJ...681..579B,20060820,53967.5,10220,,,,,120,,,OK
10267_10233.fits,SPEX-PRISM,GAT 1370,2008ApJ...681..579B,20040908,53256.5,10233,,,,,120,,,OK
10847_10267.fits,SPEX-PRISM,2MASSW J0320284-044636,2008ApJ...681..579B,20070916,54359.5,10267,,,,,120,,,OK
10777_10282.fits,SPEX-PRISM,2MASSI J0328426+230205,2008ApJ...681..579B,20061223,54092.5,10282,,,,,120,,,OK
10254_10305.fits,SPEX-PRISM,LP 944-20,2008ApJ...681..579B,20040907,53255.5,10305,,,,,120,,,OK
10311_10305.fits,SPEX-PRISM,LP 944-20,2008ApJ...681..579B,20041108,53317.5,10305,,,,,120,,,POOR
10289_10339.fits,SPEX-PRISM,2MASS J04070752+1546457,2008ApJ...681..579B,20041107,53316.5,10339,,,,,120,,,POOR
10483_10418.fits,SPEX-PRISM,2MASS J05160945-0445499,2008ApJ...681..579B,20051017,53660.5,10418,,,,,120,,,OK
10764_10495.fits,SPEX-PRISM,LEHPM 2-461,2008ApJ...681..579B,20061221,54090.5,10495,,,,,120,,,OK
10781_10542.fits,SPEX-PRISM,SDSS J075840.33+324723.4,2008ApJ...681..579B,20061223,54092.5,10542,,,,,120,,,OK
10320_10576.fits,SPEX-PRISM,SDSSp J083008.12+482847.4,2008ApJ...681..579B,20041108,53317.5,10576,,,,,120,,,OK
10788_10576.fits,SPEX-PRISM,SDSSp J083008.12+482847.4,2008ApJ...681..579B,20061224,54093.5,10576,,,,,120,,,OK
10784_10714.fits,SPEX-PRISM,HD 89744B,2008ApJ...681..579B,20061223,54092.5,10714,,,,,120,,,OK
10548_10753.fits,SPEX-PRISM,2MASSI J1047538+212423,2008ApJ...681..579B,20060408,53833.5,10753,,,,,120,,,OK
10583_10755.fits,SPEX-PRISM,SDSS J104842.84+011158.5,2008ApJ...681..579B,20060410,53835.5,10755,,,,,120,,,OK
10792_10766.fits,SPEX-PRISM,SDSS J105213.51+442255.7,2008ApJ...681..579B,20061224,54093.5,10766,,,,,120,,,OK
10174_10771.fits,SPEX-PRISM,Wolf 359,2008ApJ...681..579B,20040311,53075.5,10771,,,,,120,,,OK
10598_10892.fits,SPEX-PRISM,2MASS J12212770+0257198,2008ApJ...681..579B,20060411,53836.5,10892,,,,,120,,,OK
10559_11169.fits,SPEX-PRISM,2MASS J15462718-3325111,2008ApJ...681..579B,20060408,53833.5,11169,,,,,120,,,OK
11254_11174.fits,SPEX-PRISM,2MASS J15500845+1455180A,2008ApJ...681..579B,20090629,55011.93,11174,10 19 8.7303708,,,Vervack,120,1.274,v3.4,OK
11253_11175.fits,SPEX-PRISM,2MASS J15500845+1455180AB,2008ApJ...681..579B,20090629,55011.93,11175,10 19 8.7303708,,,Vervack,120,1.274,v3.4,OK
11255_11176.fits,SPEX-PRISM,2MASS J15500845+1455180B,2008ApJ...681..579B,20090629,55011.93,11176,10 19 8.7303708,,,Vervack,120,1.274,v3.4,OK
10607_11275.fits,SPEX-PRISM,2MASSW J1645221-131951,2008ApJ...681..579B,20060411,53836.5,11275,,,,,120,,,OK
10204_11283.fits,SPEX-PRISM,VB 8,2008ApJ...681..579B,20040723,53209.5,11283,,,,,120,,,OK
10628_11370.fits,SPEX-PRISM,2MASS J1754544+164920,2008ApJ...681..579B,20060601,53887.5,11370,,,,,120,,,OK
10061_11382.fits,SPEX-PRISM,2MASSI J1807159+501531,2008ApJ...681..579B,20030812,52863.5,11382,,,,,75,,,OK
10469_11382.fits,SPEX-PRISM,2MASSI J1807159+501531,2008ApJ...681..579B,20051016,53659.5,11382,,,,,120,,,OK
10466_11455.fits,SPEX-PRISM,2MASS J20025073-0521524,2008ApJ...681..579B,20051015,53658.5,11455,,,,,120,,,OK
10852_11491.fits,SPEX-PRISM,SDSS J205235.31-160929.8,2008ApJ...681..579B,20070916,54359.5,11491,,,,,120,,,POOR
10118_11495.fits,SPEX-PRISM,2MASSI J2057540-025230,2008ApJ...681..579B,20030905,52887.5,11495,,,,,75,,,OK
10645_11559.fits,SPEX-PRISM,2MASS J21512543-2441000,2008ApJ...681..579B,20060821,53968.5,11559,,,,,120,,,OK
10217_11614.fits,SPEX-PRISM,Gliese 866AB,2008ApJ...681..579B,20040724,53210.5,11614,,,,Burgasser,120,,,OK
10647_11628.fits,SPEX-PRISM,SDSSp J224953.45+004404.2AB,2008ApJ...681..579B,20060821,53968.5,11628,,,,,120,,,OK
10328_11709.fits,SPEX-PRISM,2MASS J23515044-2537367,2008ApJ...681..579B,20041108,53317.5,11709,,,,,120,,,OK
10491_11709.fits,SPEX-PRISM,2MASS J23515044-2537367,2008ApJ...681..579B,20051017,53660.5,11709,,,,,120,,,POOR
10710_11710.fits,SPEX-PRISM,LEHPM 1-6333,2008ApJ...681..579B,20060903,53981.5,11710,,,,,120,,,OK
10711_11715.fits,SPEX-PRISM,LEHPM 1-6443,2008ApJ...681..579B,20060903,53981.5,11715,,,,,120,,,OK
10407_11390.fits,SPEX-PRISM,2MASS J18212815+1414010,2008ApJ...686..528L,20050810,53592.5,11390,,,,,120,,,OK
10447_11556.fits,SPEX-PRISM,2MASS J21481628+4003593,2008ApJ...686..528L,20050908,53621.874,11556,08 58 38.8773,,,Kirkpatrick,120,1.07,v3.2,OK
10455_11622.fits,SPEX-PRISM,2MASSW J2244316+204343,2008ApJ...686..528L,20050909,53622.5,11622,,,,,120,,,OK
10700_10028.fits,SPEX-PRISM,2MASS J00145575-4844171,2008ApJ...689.1295K,20060903,53981.5,10028,,,,,120,,,OK
11032_10777.fits,SPEX-PRISM,2MASS J10595185+3042059,2009AJ....137..304S,20080613,54630.755,10777,06 07 25.942537,,,Cushing,0,1.186,v3.5b,OK
11033_10912.fits,SPEX-PRISM,2MASS J12304562+2827583,2009AJ....137..304S,20080618,54635.762,10912,06 17 58.951444,,,,0,1.06,v3.5b,POOR
11034_10921.fits,SPEX-PRISM,2MASS J12373441+3028596,2009AJ....137..304S,20080618,54635.742,10921,05 47 59.609017,,,,0,1.014,v3.5b,OK
11035_10940.fits,SPEX-PRISM,2MASS J12531161+2728145,2009AJ....137..304S,20080618,54635.783,10940,06 47 7.5060697,,,,0,1.066,v3.5b,OK
11036_11060.fits,SPEX-PRISM,2MASS J14313097+1436539,2009AJ....137..304S,20080618,54635.857,11060,08 34 33.132359,,,,0,1.084,v3.5b,OK
11037_11064.fits,SPEX-PRISM,2MASS J14343616+2202463,2009AJ....137..304S,20080618,54635.828,11064,07 52 54.609214,,,,0,1.019,v3.5b,OK
10364_10946.fits,SPEX-PRISM,SDSS J125637.16-022452.2,2009ApJ...697..148B,20050323,53452.5,10946,,,,,120,,,OK
12771_12500.fits,SPEX-PRISM,2MASS J04194657+2712552,2009ApJ...703..399L,20081103,54773,12500,09 14 8.2870435,,,Luhman,75,1.2355,v3.4,OK
12793_12522.fits,SPEX-PRISM,IRAS 04173+2812,2009ApJ...703..399L,20070220,54151,12522,07 54 49.054527,,,Luhman,75,1.4305,v3.2,OK
12764_12493.fits,SPEX-PRISM,FU Tau A,2009ApJ...703..399L,20071204,54438,12493,12 36 17.579550,,,Luhman,75,1.2645,v3.4,OK
12686_12415.fits,SPEX-PRISM,2MASS J04293209+2430597,2009ApJ...703..399L,20051214,53718,12415,11 31 30.600417,,,Luhman,75,1.1845,v3.2,OK
12828_12557.fits,SPEX-PRISM,EM* LkHA 267,2009ApJ...703..399L,20090213,54875,12557,05 35 15.315729,,,Luhman,75,1.0023333,v3.4,OK
12823_12552.fits,SPEX-PRISM,2MASS J04325119+1730092,2009ApJ...703..399L,20071204,54438,12552,13 27 11.205280,,,Luhman,75,1.5098333,v3.4,OK
12691_12420.fits,SPEX-PRISM,2MASS J04334171+1750402,2009ApJ...703..399L,20090213,54875,12420,05 54 55.759458,,,Luhman,75,1.01,v3.4,OK
12710_12439.fits,SPEX-PRISM,2MASS J04414565+2301580,2009ApJ...703..399L,20071204,54438,12439,13 56 50.450445,,,Luhman,75,1.6306,v3.4,OK
12804_12533.fits,SPEX-PRISM,2MASS J04455134+1555367,2009ApJ...703..399L,20090213,54875,12533,05 15 30.929212,,,Luhman,75,1.0053333,v3.4,OK
12855_12584.fits,SPEX-PRISM,2MASS J04560118+3026348,2009ApJ...703..399L,20090213,54875,12584,05 45 53.635883,,,Luhman,75,1.0173333,v3.4,OK
10995_10965.fits,SPEX-PRISM,HD 114762B,2009ApJ...706.1114B,20080128,54494.121,10965,14 54 21.918115,,,,0,1.004,,OK
11203_10177.fits,SPEX-PRISM,G 73-26B,2010AJ....139..176F,20081214,54814.5,10177,,,,,120,,,POOR
11240_11038.fits,SPEX-PRISM,2MASS J14162409+1348267,2010AJ....139.1045S,20090628,55010.78,11038,06 42 53.795336,,,Vervack,120,1.015,v3.4,OK
11156_11469.fits,SPEX-PRISM,2MASS J20261584-2943124,2010AJ....139.1045S,20080908,54717.5,11469,,,,,120,,,OK
11377_11037.fits,SPEX-PRISM,ULAS J141623.94+134836.3,2010AJ....139.2448B,20100123,55220.102,11037,14 27 7.6934125,,,Looper,120,1.167,v3.4,OK
11284_11469.fits,SPEX-PRISM,2MASS J20261584-2943124,2010AJ....140..110G,20090630,55013.025,11469,12 35 39.393522,,,Vervack,120,1.549,v3.4,OK
11307_11469.fits,SPEX-PRISM,2MASS J20261584-2943124,2010AJ....140..110G,20091104,55139.709,11469,05 00 31.931453,,,Burgasser,120,1.63,v3.4,OK
11228_10828.fits,SPEX-PRISM,TWA 30B,2010AJ....140.1486L,20090202,54865.109,10828,14 36 40.306202,,,Peterson,120,1.749,v3.4,OK
