LIBRARY,FILENAME,INSTRUMENT,SOURCE_KEY,OBSERVATION_DATE,OBSERVATION_TIME,JULIAN_DATE,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,REDUCTION_PERSON,REDUCTION_DATE,QUALITY_FLAG,MEDIAN_SNR,SPEX_TYPE,SPEX_GRAVITY_CLASSIFICATION,PUBLISHED,DATA_REFERENCE,NOTE
SPL,10349_10173.fits,SPEX-PRISM,10173,20050123,,53393.5,,,,120,,,,,POOR,14,L5.0,FLD-G,Y,2006AJ....131.2722C,
SPL,11918_10173.fits,SPEX-PRISM,10173,20131205,07 08 39.838480,56631.798,,,Burgasser,120,1.005,v3.4,,,OK,36,L5.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11477_10174.fits,SPEX-PRISM,10174,20100912,,55451.5,,,,120,,,,,OK,58,L8.0,,Y,2011ApJS..197...19K,
SPL,11857_10176.fits,SPEX-PRISM,10176,20130814,14 26 33.754330,56519.102,,,Burgasser,120,1.135,v3.4,,,OK,146,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11203_10177.fits,SPEX-PRISM,10177,20081214,,54814.5,,,,120,,,,,POOR,27,L1.0,FLD-G,Y,2010AJ....139..176F,
SPL,11716_10177.fits,SPEX-PRISM,10177,20120927,11 26 41.081572,56197.977,,,,120,1.016,v3.4,,,OK,116,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10275_10178.fits,SPEX-PRISM,10178,20040909,,53257.5,,,,120,,,,,POOR,9,T4.0,,Y,2006ApJ...637.1067B,
SPL,10844_10180.fits,SPEX-PRISM,10180,20070916,,54359.5,,,,120,,,,,OK,129,L2.0,INT-G,Y,2008ApJ...681..579B,
SPL,11137_10181.fits,SPEX-PRISM,10181,20080907,,54716.5,,,,120,,,,,OK,75,L3.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11702_10182.fits,SPEX-PRISM,10182,20120925,12 57 41.063988,56196.04,,,Burgasser,120,1.023,v3.4,,,OK,87,L5.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11600_10183.fits,SPEX-PRISM,10183,20111130,,55895.5,,,,120,,,,,OK,23,T4.0,,Y,2013ApJS..205....6M,
SPL,11181_10187.fits,SPEX-PRISM,10187,20081012,11 43 3.65830,54751.988,,,Looper,120,1.636,v3.4,,,OK,156,M2.0,,Y,2010ApJS..190..100K,
SPL,11182_10188.fits,SPEX-PRISM,10188,20081012,12 36 54.4084,54752.026,,,Looper,120,1.071,v3.4,,,OK,185,M6.0,,Y,2010ApJS..190..100K,
SPL,11328_10189.fits,SPEX-PRISM,10189,20091108,09 31 43.396280,55143.897,,,Burgasser,120,1.599,v3.4,,,OK,93,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11171_10190.fits,SPEX-PRISM,10190,20080923,12 19 49.0556,54733.014,,,Looper,120,1.035,v3.4,,,OK,103,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11148_10191.fits,SPEX-PRISM,10191,20080908,,54717.5,,,,120,,,,,OK,66,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11318_10192.fits,SPEX-PRISM,10192,20091107,10 59 57.388097,55142.958,,,Burgasser,120,1.072,v3.4,,,OK,584,,,Y,BURGASSER-NP,
SPL,11467_10194.fits,SPEX-PRISM,10194,20100718,,55395.5,,,,120,,,,,OK,5,T8.0,,Y,2011ApJS..197...19K,
SPL,11717_10197.fits,SPEX-PRISM,10197,20120927,14 03 39.800597,56198.086,,,,120,1.105,v3.4,,,OK,64,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10845_10199.fits,SPEX-PRISM,10199,20070916,,54359.5,,,,120,,,,,OK,152,L0.0:,FLD-G,Y,2008ApJ...681..579B,
SPL,10846_10201.fits,SPEX-PRISM,10201,20070916,,54359.5,,,,120,,,,,OK,115,L1.0,FLD-G,Y,2008ApJ...681..579B,
SPL,11747_10202.fits,SPEX-PRISM,10202,20121027,08 11 17.540565,56227.841,,,Burgasser,120,1.177,v3.4,,,OK,269,M9.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10903_10203.fits,SPEX-PRISM,10203,20071124,11 06 24.741131,54428.963,,,Metchev,120,1.361,v3.4,,,POOR,23,L2.0,VL-G,Y,2011ApJ...732...56G,
SPL,11695_10203.fits,SPEX-PRISM,10203,20120920,14 23 53.623261,56191.1,,,Allers,120,1.167,v3.4,,,OK,26,L2.0,VL-G,Y,2013ApJ...772...79A,
SPL,10666_10207.fits,SPEX-PRISM,10207,20060901,14 04 44.1117,53980.087,,,Looper,120,1.565,v3.3,,,OK,49,L1.0,FLD-G,Y,2010ApJS..190..100K,
SPL,11138_10207.fits,SPEX-PRISM,10207,20080907,,54716.5,,,,120,,,,,OK,116,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11858_10208.fits,SPEX-PRISM,10208,20130814,14 51 0.59994583,56519.119,,,Burgasser,120,1.159,v3.4,,,OK,86,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11580_10211.fits,SPEX-PRISM,10211,20110825,,55798.5,,,,120,,,,,OK,9,T5.0,,Y,2013ApJS..205....6M,
SPL,11718_10212.fits,SPEX-PRISM,10212,20120927,12 22 6.5435445,56198.015,,,,120,1.139,v3.4,,,OK,95,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10774_10213.fits,SPEX-PRISM,10213,20061223,,54092.5,,,,120,,,,,OK,178,L2.0,INT-G,Y,2008ApJ...681..579B,
SPL,11703_10215.fits,SPEX-PRISM,10215,20120925,13 32 4.7595551,56196.064,,,Burgasser,120,1.089,v3.4,,,OK,76,L9.0,,Y,2014ApJ...794..143B,
SPL,11329_10218.fits,SPEX-PRISM,10218,20091108,10 23 7.2114762,55143.933,,,Burgasser,120,1.274,v3.4,,,OK,105,L1.0,INT-G,Y,2014ApJ...794..143B,
SPL,11200_10219.fits,SPEX-PRISM,10219,20081201,06 33 38.607489,54801.773,,,Allers,120,1.218,v3.4,,,OK,35,L2.0,VL-G,Y,2013ApJ...772...79A,
SPL,10638_10220.fits,SPEX-PRISM,10220,20060820,,53967.5,,,,120,,,,,OK,70,L2.0,FLD-G,Y,2008ApJ...681..579B,
SPL,11149_10220.fits,SPEX-PRISM,10220,20080908,,54717.5,,,,120,,,,,OK,66,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11748_10221.fits,SPEX-PRISM,10221,20121027,08 29 42.056551,56227.854,,,Burgasser,120,1.165,v3.4,,,OK,51,L1.0,INT-G,Y,2014ApJ...794..143B,
SPL,10511_10222.fits,SPEX-PRISM,10222,20051105,,53679.5,,,,120,,,,,POOR,5,L6.0,FLD-G,Y,2006AJ....131.2722C,
SPL,10124_10223.fits,SPEX-PRISM,10223,20030917,13 43 52.515803,52900.072,,,Burgasser,120,1.419,v3.4,Aganze,,OK,42,T6.0,,Y,2004AJ....127.2856B,
SPL,11581_10225.fits,SPEX-PRISM,10225,20110825,,55798.5,,,,120,,,,,OK,3,T8.0,,Y,2013ApJS..205....6M,
SPL,10427_10226.fits,SPEX-PRISM,10226,20050814,,53596.5,,,,120,,,,,OK,24,T2.0,,Y,2006AJ....131.2722C,
SPL,10635_10227.fits,SPEX-PRISM,10227,20060818,14 03 49.9677,53966.086,,,Looper,120,1.055,v3.3,,,POOR,20,M9.0,FLD-G,Y,2010ApJS..190..100K,
SPL,10732_10227.fits,SPEX-PRISM,10227,20061209,06 10 12.8493,54078.757,,,Kirkpatrick,120,1.105,v3.3,,,POOR,21,M8.0,FLD-G,Y,2010ApJS..190..100K,
SPL,11882_10230.fits,SPEX-PRISM,10230,20130903,13 57 26.208788,56539.082,,,"Bardalez Gagliuffi, Burgasser",120,1.063,v3.4,,,OK,272,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11776_10232.fits,SPEX-PRISM,10232,20121227,06 22 22.499415,56288.766,,,Burgasser,120,1.064,v3.4,,,OK,260,M9.0,FLD-G,Y,2014ApJ...794..143B,poor telluric correction
SPL,10267_10233.fits,SPEX-PRISM,10233,20040908,,53256.5,,,,120,,,,,OK,325,M6.0,,Y,2008ApJ...681..579B,
SPL,11221_10235.fits,SPEX-PRISM,10235,20090125,05 03 7.3367153,54856.711,,,Looper,120,1.293,v3.4,,,OK,134,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,11777_10235.fits,SPEX-PRISM,10235,20121227,06 36 16.197473,56288.775,,,Burgasser,120,1.295,v3.4,,,OK,213,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11460_10236.fits,SPEX-PRISM,10236,20100714,,55391.5,,,,120,,,,,OK,13,T8.0,,Y,2011ApJS..197...19K,
SPL,10268_10237.fits,SPEX-PRISM,10237,20040908,,53256.5,,,,120,,,,,OK,102,L9.0,,Y,2006ApJ...637.1067B,
SPL,10106_10241.fits,SPEX-PRISM,10241,20030905,,52887.5,,,,75,,,,,OK,50,L8.0,,Y,2007AJ....133.2320S,
SPL,11347_10242.fits,SPEX-PRISM,10242,20091207,08 15 52.172077,55172.844,,,Burgasser,120,1.002,v3.4,,,OK,208,M9.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10652_10243.fits,SPEX-PRISM,10243,20060828,14 23 10.0421,53976.099,,,Kirkpatrick,120,1.008,v3.3,,,OK,64,L5.0,FLD-G,Y,2010ApJS..190..100K,
SPL,10500_10245.fits,SPEX-PRISM,10245,20051019,10 29 42.936753,53662.937,,,,120,1.026,v3.2,,,OK,40,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11719_10245.fits,SPEX-PRISM,10245,20120927,11 51 12.750905,56197.994,,,,120,1.042,v3.4,,,OK,71,L3.0,INT-G,Y,2014ApJ...794..143B,
SPL,10125_10246.fits,SPEX-PRISM,10246,20030917,14 18 1.1027033,52900.096,,,Burgasser,120,1.178,v3.4,Aganze,,POOR,27,M5.0,,Y,2004AJ....127.2856B,
SPL,11972_10248.fits,SPEX-PRISM,10248,20131122,,56618.5,,,,120,,,,,OK,82,M7.0,FLD-G,Y,2014ApJ...783..122K,
SPL,11986_10248.fits,SPEX-PRISM,10248,20131226,07 15 43.138034,56652.803,,,,75,1.091,v3.4,,,OK,88,M7.0,FLD-G,Y,2014ApJ...787..126L,
SPL,10705_10249.fits,SPEX-PRISM,10249,20060903,,53981.5,,,,120,,,,,OK,293,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11704_10250.fits,SPEX-PRISM,10250,20120925,15 03 24.556207,56196.127,,,Burgasser,120,1.133,v3.4,,,OK,40,L7.0,VL-G,Y,2014ApJ...794..143B,
SPL,11487_10251.fits,SPEX-PRISM,10251,20101217,,55547.5,,,,120,,,,,POOR,2,T6.0,,Y,2011ApJS..197...19K,
SPL,11883_10253.fits,SPEX-PRISM,10253,20130903,14 33 47.904039,56539.107,,,"Bardalez Gagliuffi, Burgasser",120,1.132,v3.4,,,OK,133,M7.0,VL-G,Y,2014ApJ...794..143B,
SPL,11987_10254.fits,SPEX-PRISM,10254,20130826,11 38 6.1850832,56530.985,,,,75,1.492,v3.4,,,OK,54,L1.0,INT-G,Y,2014ApJ...787..126L,
SPL,11705_10255.fits,SPEX-PRISM,10255,20120925,14 00 57.174867,56196.084,,,Burgasser,120,1.336,v3.4,,,OK,99,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11330_10257.fits,SPEX-PRISM,10257,20091108,10 00 24.806516,55143.917,,,Burgasser,120,1.492,v3.4,,,OK,49,L6.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10514_10258.fits,SPEX-PRISM,10258,20051231,,53735.5,,,,120,,,,,OK,82,T0.0,,Y,2007ApJ...659..655B,
SPL,11706_10259.fits,SPEX-PRISM,10259,20120925,15 29 41.388652,56196.146,,,Burgasser,120,1.18,v3.4,,,OK,443,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11919_10260.fits,SPEX-PRISM,10260,20131205,07 53 47.498243,56631.829,,,Burgasser,120,1.549,v3.4,,,OK,83,L2.0,INT-G,Y,2014ApJ...794..143B,
SPL,10073_10263.fits,SPEX-PRISM,10263,20030903,,52885.5,,,,75,,,,,OK,36,L8.0,,Y,2010ApJ...710.1142B,
SPL,11859_10266.fits,SPEX-PRISM,10266,20130814,15 08 3.9432695,56519.131,,,Burgasser,120,1.2,v3.4,,,OK,141,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10847_10267.fits,SPEX-PRISM,10267,20070916,,54359.5,,,,120,,,,,OK,136,L1.0,FLD-G,Y,2008ApJ...681..579B,
SPL,11988_10269.fits,SPEX-PRISM,10269,20131226,07 56 27.236615,56652.831,,,,75,1.257,v3.4,,,OK,49,L7.0,VL-G,Y,2014ApJ...787..126L,
SPL,10879_10270.fits,SPEX-PRISM,10270,20071112,09 52 23.747085,54416.911,,,Cruz,120,2.509,v3.4,,,OK,39,L7.0,VL-G,Y,2016ApJS..225...10F,
SPL,11884_10272.fits,SPEX-PRISM,10272,20130903,15 08 23.451167,56539.131,,,"Bardalez Gagliuffi, Burgasser",120,1.004,v3.4,,,OK,151,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11591_10273.fits,SPEX-PRISM,10273,20110911,,55815.5,,,,120,,,,,OK,13,T7.0,,Y,2013ApJS..205....6M,
SPL,10422_10274.fits,SPEX-PRISM,10274,20050813,,53595.5,,,,120,,,,,OK,21,T5.0,,Y,2006AJ....131.2722C,Possible J flux calibration problem
SPL,11348_10275.fits,SPEX-PRISM,10275,20091207,08 41 58.474942,55172.862,,,Burgasser,120,1.016,v3.4,,,OK,96,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10880_10276.fits,SPEX-PRISM,10276,20071112,10 40 39.085778,54416.945,,,Cruz,120,1.331,v3.4,,,OK,55,L7.0,INT-G,Y,2015ApJS..219...33G,
SPL,11707_10277.fits,SPEX-PRISM,10277,20120925,15 39 47.040769,56196.153,,,Burgasser,120,1.166,v3.4,,,OK,303,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,10679_10279.fits,SPEX-PRISM,10279,20060902,13 14 20.6340,53981.052,,,Looper,120,1.118,v3.3,,,BG,49,,,Y,2010ApJS..190..100K,
SPL,11721_10280.fits,SPEX-PRISM,10280,20120927,12 53 34.700216,56198.037,,,,120,1.067,v3.4,,,OK,99,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10777_10282.fits,SPEX-PRISM,10282,20061223,,54092.5,,,,120,,,,,OK,44,T0.0,,Y,2008ApJ...681..579B,
SPL,10479_10285.fits,SPEX-PRISM,10285,20051017,,53660.5,,,,120,,,,,OK,12,M6.0,,Y,2014ApJ...794..143B,
SPL,10516_10285.fits,SPEX-PRISM,10285,20051231,,53735.5,,,,120,,,,,OK,16,M6.0,,Y,2014ApJ...794..143B,
SPL,11301_10286.fits,SPEX-PRISM,10286,20091104,12 36 49.362775,55140.026,,,Burgasser,120,1.182,v3.4,,,OK,43,L5.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10277_10287.fits,SPEX-PRISM,10287,20040909,,53257.5,,,,120,,,,,OK,40,M4.0,,Y,2014ApJ...794..143B,
SPL,10136_10288.fits,SPEX-PRISM,10288,20030918,,52900.5,,,,120,,,Tomoki,,OK,233,M8.0,INT-G,Y,2010ApJS..190..100K,
SPL,11901_10290.fits,SPEX-PRISM,10290,20131029,12 20 44.677062,56595.014,,,Burgasser,120,1.425,v3.4,,,OK,140,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,11920_10292.fits,SPEX-PRISM,10292,20131205,09 00 9.3997689,56631.875,,,Burgasser,120,1.062,v3.4,,,OK,23,M7.0,VL-G,Y,2014ApJ...794..143B,
SPL,10237_10293.fits,SPEX-PRISM,10293,20040906,,53254.5,,,,120,,,,,OK,165,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11199_10294.fits,SPEX-PRISM,10294,20081130,06 44 43.850005,54800.781,,,Allers,120,1.23,v3.4,,,OK,171,M7.0,INT-G,Y,2013ApJ...772...79A,
SPL,11749_10295.fits,SPEX-PRISM,10295,20121027,08 55 10.914548,56227.872,,,Burgasser,120,1.307,v3.4,,,OK,157,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11592_10297.fits,SPEX-PRISM,10297,20110911,,55815.5,,,,120,,,,,OK,12,T5.0,,Y,2013ApJS..205....6M,
SPL,11331_10298.fits,SPEX-PRISM,10298,20091108,10 50 35.428304,55143.952,,,Burgasser,120,1.265,v3.4,,,OK,60,L6.0,FLD-G,Y,2014ApJ...794..143B,
SPL,12307_10298.fits,SPEX-PRISM,10298,20111208,07 07 38.850162,55903,,,Nunez,150,1.419,v4.0be,,,OK,106.6111069,L6.0,FLD-G,Y,2015ApJS..219...33G,
SPL,11602_10299.fits,SPEX-PRISM,10299,20120131,,55957.5,,,,120,,,,,OK,129,M7.0,VL-G,Y,2013PASP..125..809T,
SPL,10680_10302.fits,SPEX-PRISM,10302,20060902,12 40 40.1324,53981.028,,,Looper,120,1.35,v3.3,,,OK,44,M8.0,FLD-G,Y,2010ApJS..190..100K,
SPL,10254_10305.fits,SPEX-PRISM,10305,20040907,,53255.5,,,,120,,,,,OK,377,M9.0,FLD-G,Y,2008ApJ...681..579B,
SPL,10311_10305.fits,SPEX-PRISM,10305,20041108,,53317.5,,,,120,,,,,POOR,186,L1.0,FLD-G,Y,2008ApJ...681..579B,
SPL,11778_10306.fits,SPEX-PRISM,10306,20121227,07 01 48.019424,56288.793,,,Burgasser,120,1.014,v3.4,,,OK,348,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10495_10307.fits,SPEX-PRISM,10307,20051018,11 36 55.119969,53661.984,,,,120,1.029,v3.2,,,BG,59,,,Y,2010ApJS..190..100K,
SPL,10681_10308.fits,SPEX-PRISM,10308,20060902,13 49 21.5758,53981.076,,,Looper,120,1.088,v3.3,,,OK,62,,,Y,2010ApJS..190..100K,
SPL,12449_10308.fits,SPEX-PRISM,10308,20051214,08 45 18.250166,53718,,,Luhman,150,1.027,v3.2,,,OK,46.86851883,M9.0,VL-G,Y,2016ApJ...827...52L,
SPL,12472_10308.fits,SPEX-PRISM,10308,20041112,07 48 56.361795,53321,,,Luhman,150,1.277,v3.2,,,OK,208.1273956,M6.0,VL-G,Y,2016ApJ...827...52L,
SPL,11750_10310.fits,SPEX-PRISM,10310,20121027,09 20 23.463645,56227.889,,,Burgasser,120,1.284,v3.4,,,OK,93,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10329_10311.fits,SPEX-PRISM,10311,20041111,,53320.5,,,,75,,,,,OK,,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12540_10311.fits,SPEX-PRISM,10311,20041112,08 29 56.554979,53321,,,Luhman,150,1.143,v3.2,,,OK,143.8875275,M9.0,VL-G,Y,2016ApJ...827...52L,
SPL,12436_10312.fits,SPEX-PRISM,10312,20151214,05 20 39.124569,57370,,,Luhman,150,1.403,v4.0be,,,OK,282.6018677,M8.0,,Y,2016ApJ...827...52L,
SPL,12500_10312.fits,SPEX-PRISM,10312,20151215,06 37 33.519629,57371,,,Luhman,150,1.129,v4.0be,,,OK,17.38228798,M9.0,VL-G,Y,2016ApJ...827...52L,
SPL,10496_10313.fits,SPEX-PRISM,10313,20051018,12 26 38.978164,53662.019,,,,120,1.023,v3.2,,,OK,151,,,Y,2010ApJS..190..100K,
SPL,10107_10315.fits,SPEX-PRISM,10315,20030905,,52887.5,,,,75,,,,,OK,72,L0.0,INT-G,Y,2006AJ....131.1007B,
SPL,11751_10320.fits,SPEX-PRISM,10320,20121027,09 49 4.9284139,56227.909,,,Burgasser,120,1.231,v3.4,,,OK,729,M7.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10346_10321.fits,SPEX-PRISM,10321,20050121,,53391.5,,,,120,,,,,OK,14,T2.0,,Y,2006AJ....131.2722C,
SPL,11752_10322.fits,SPEX-PRISM,10322,20121027,09 35 54.517963,56227.9,,,Burgasser,120,1.25,v3.4,,,OK,238,M9.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11902_10323.fits,SPEX-PRISM,10323,20131029,11 29 44.815707,56594.979,,,Burgasser,120,1.015,v3.4,,,OK,69,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11779_10324.fits,SPEX-PRISM,10324,20121227,07 22 37.678269,56288.807,,,Burgasser,120,1.008,v3.4,,,OK,298,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10682_10325.fits,SPEX-PRISM,10325,20060902,14 11 30.9077,53981.091,,,Looper,120,1.097,v3.3,,,BG,35,,,Y,2010ApJS..190..100K,
SPL,10706_10326.fits,SPEX-PRISM,10326,20060903,,53981.5,,,,120,,,,,OK,159,M7.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11903_10327.fits,SPEX-PRISM,10327,20131029,12 00 4.6010039,56595,,,Burgasser,120,1.006,v3.4,,,OK,165,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11349_10328.fits,SPEX-PRISM,10328,20091207,09 01 49.603784,55172.876,,,Burgasser,120,1.011,v3.4,,,OK,298,L7.0,VL-G,Y,2014ApJ...794..143B,
SPL,11722_10329.fits,SPEX-PRISM,10329,20120927,14 43 35.673409,56198.114,,,,120,1.027,v3.4,,,OK,97,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10848_10330.fits,SPEX-PRISM,10330,20070916,,54359.5,,,,120,,,,,OK,69,L2.0,INT-G,Y,2014ApJ...794..143B,
SPL,12293_10331.fits,SPEX-PRISM,10331,20111208,07 07 38.850162,55903,,,Nunez,150,1.419,v4.0be,,,OK,106.6111069,L6.0,FLD-G,Y,2015ApJS..219...33G,
SPL,11780_10332.fits,SPEX-PRISM,10332,20121227,08 02 13.735651,56288.835,,,Burgasser,120,2.034,v3.4,,,OK,105,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11620_10333.fits,SPEX-PRISM,10333,20120216,06 34 6.2002295,55973.774,,,,120,1.128,v3.4,,,OK,223,L4.0,FLD-G,Y,2013ApJ...776..126C,
SPL,10865_10334.fits,SPEX-PRISM,10334,20071110,10 02 32.3992,54414.918,,,Looper,120,2.144,v3.3,,,OK,19,,,Y,2010ApJS..190..100K,
SPL,10482_10335.fits,SPEX-PRISM,10335,20051017,,53660.5,,,,120,,,,,OK,33,M4.0,,Y,2014ApJ...794..143B,
SPL,10517_10335.fits,SPEX-PRISM,10335,20051231,,53735.5,,,,120,,,,,OK,87,M4.0,,Y,2014ApJ...794..143B,
SPL,10150_10336.fits,SPEX-PRISM,10336,20030919,,52901.5,,,Burgasser,120,,,Tomoki,,POOR,37,M7.0,INT-G,Y,2004AJ....127.2856B,
SPL,11621_10337.fits,SPEX-PRISM,10337,20120216,05 56 2.9897298,55973.747,,,,120,1.12,v3.4,,,OK,128,L3.0,FLD-G,Y,2013ApJ...776..126C,
SPL,10723_10338.fits,SPEX-PRISM,10338,20061208,09 37 17.2115,54077.901,,,Sears,120,1.897,v3.3,,,POOR,19,L2.0,INT-G,Y,2010ApJS..190..100K,
SPL,10289_10339.fits,SPEX-PRISM,10339,20041107,,53316.5,,,,120,,,,,POOR,11,L6.0,FLD-G,Y,2008ApJ...681..579B,
SPL,11122_10339.fits,SPEX-PRISM,10339,20080815,15 23 19.705837,54694.141,,,Allers,120,1.068,v3.4,,,OK,120,L3.0,FLD-G,Y,2013ApJ...772...79A,
SPL,11350_10339.fits,SPEX-PRISM,10339,20091207,09 24 47.783067,55172.892,,,Burgasser,120,1.003,v3.4,,,OK,113,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10151_10340.fits,SPEX-PRISM,10340,20030919,,52901.5,,,Burgasser,120,,,Tomoki,,OK,31,T5.0,,Y,2004AJ....127.2856B,
SPL,11904_10341.fits,SPEX-PRISM,10341,20131029,12 40 29.701498,56595.028,,,Burgasser,120,1.411,v3.4,,,OK,130,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10152_10342.fits,SPEX-PRISM,10342,20030919,,52901.5,,,Burgasser,120,,,Tomoki,,OK,44,M7.0,VL-G,Y,2004AJ....127.2856B,
SPL,11922_10343.fits,SPEX-PRISM,10343,20131205,09 26 26.798908,56631.893,,,Burgasser,120,1.023,v3.4,,,OK,137,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,11302_10344.fits,SPEX-PRISM,10344,20091104,11 41 23.753242,55139.987,,,Burgasser,120,1.216,v3.4,,,OK,140,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11351_10345.fits,SPEX-PRISM,10345,20091207,09 51 53.013665,55172.911,,,Burgasser,120,1.007,v3.4,,,OK,100,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11489_10347.fits,SPEX-PRISM,10347,20101218,,55548.5,,,,120,,,,,POOR,3,T6.0,,Y,2011ApJS..197...19K,
SPL,10330_10348.fits,SPEX-PRISM,10348,20041111,,53320.5,,,,75,,,,,OK,,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12812_10348.fits,SPEX-PRISM,10348,20041117,12 54 14.697106,53326.81707,,,Luhman,75,1.1148333,v3.2,,,OK,62.85119247,L0.0,VL-G,Y,2007AJ....134..411M,
SPL,10126_10349.fits,SPEX-PRISM,10349,20030917,15 09 53.320598,52900.132,,,Burgasser,120,1.153,v3.4,Aganze,,OK,26,T8.0,,Y,2004AJ....127.2856B,
SPL,11905_10351.fits,SPEX-PRISM,10351,20131029,12 54 0.063484000,56595.038,,,Burgasser,120,1.364,v3.4,,,OK,108,M9.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10331_10352.fits,SPEX-PRISM,10352,20041111,,53320.5,,,,75,,,,,OK,,M7.0,VL-G,Y,2007AJ....134..411M,
SPL,12816_10352.fits,SPEX-PRISM,10352,20041112,13 20 50.605300,53321,,,Luhman,75,1.17,v3.2,,,OK,124.783493,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,10332_10353.fits,SPEX-PRISM,10353,20041111,,53320.5,,,,75,,,,,OK,,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12815_10353.fits,SPEX-PRISM,10353,20041117,11 26 36.083764,53326.76837,,,Luhman,75,1.0142,v3.2,,,OK,55.45569611,L2.0,VL-G,Y,2007AJ....134..411M,
SPL,10091_10356.fits,SPEX-PRISM,10356,20030904,,52886.5,,,,75,,,,,OK,55,T0.0,,Y,2004ApJ...604L..61C,
SPL,10127_10356.fits,SPEX-PRISM,10356,20030917,15 29 17.599163,52900.145,,,Burgasser,120,1.106,v3.4,Aganze,,OK,154,T0.0,,Y,2004AJ....127.2856B,
SPL,11781_10357.fits,SPEX-PRISM,10357,20121227,07 36 16.962448,56288.817,,,Burgasser,120,1.039,v3.4,,,OK,365,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11923_10358.fits,SPEX-PRISM,10358,20131205,09 53 14.939962,56631.912,,,Burgasser,120,1.169,v3.4,,,OK,107,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10333_10359.fits,SPEX-PRISM,10359,20041111,,53320.5,,,,75,,,,,OK,,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12817_10359.fits,SPEX-PRISM,10359,20041112,11 47 53.976505,53321,,,Luhman,75,1.014,v3.2,,,OK,139.1631622,L4.0,VL-G,Y,2007AJ....134..411M,
SPL,11708_10360.fits,SPEX-PRISM,10360,20120925,14 35 12.470161,56196.108,,,Burgasser,120,1.36,v3.4,,,OK,320,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10334_10362.fits,SPEX-PRISM,10362,20041111,,53320.5,,,,75,,,,,OK,,M7.0,VL-G,Y,2007AJ....134..411M,
