teff	logg	z	fsed	cld	WISE_W1	NICMOS_F108N	HAWK_KS	WIRC_H	WIRC_CH4S	MKO_J_ATM	NIRC2_HCONT	SDSS_G	NICMOS_F166N	WFCAM_H	VISTA_Y	WFCAM_Z	WIRC_CO	WIRCAM_Y	NICMOS_F190N	WIRCAM_KCONT	NIRC2_M	SDSS_Z	FOURSTAR_J	NIRC2_H	2MASS_KS	NICMOS_F145M	NICMOS_F113N	WFCAM_H2	NIRC2_KS	WIRCAM_CH4_ON	FOURSTAR_J3	HAWK_NB1190	SDSS_U	WFCAM_J	NIRC2_KP	MKO_K	WIRC_J	2MASS_J	MKO_H	NICMOS_F110W	WIRCAM_J	FOURSTAR_J2	WISE_W4	WIRC_BRGAMMA	UKIDSS_Y	VISTA_KS	NICMOS_F187N	MKO_KP	SDSS_I	NICMOS_F095N	WFC3_F127M	NICMOS_F110M	WIRCAM_KS	UKIDSS_K	UKIDSS_H	MKO_H_ATM	NIRC2_FE2	FOURSTAR_H_LONG	HAWK_H	VISTA_H	UKIDSS_Z	HAWK_NB1060	WISE_W3	BESSEL_I	WFCAM_BRG	WFCAM_Y	HAWK_BRG	NIRC2_K	IRAC_CH2	IRAC_CH1	PANSTARRS_R	WFC3_F139M	NIRC2_KCONT	NICMOS_F097N	NICMOS_F090M	FOURSTAR_H_SHORT	NICMOS_F170M	IRAC_CH4	NICMOS_F140W	MKO_MP	HAWK_J	VISTA_J	FOURSTAR_KS	2MASS_H	PANSTARRS_I	UKIDSS_J	IRAC_CH3	MKO_LP	WFCAM_K	WFC3_F167N	HAWK_NB2090	NIRC2_LP	NICMOS_F164N	WISE_W2	FOURSTAR_K	NICMOS_F160W	VISTA_Z	WIRCAM_H	NIRC2_J	HAWK_Y	PANSTARRS_W	2MASS_Ks	WIRCAM_CH4_OFF	PANSTARRS_G	FOURSTAR_H	PANSTARRS_Y	WIRC_PABETA	WIRC_K	WIRC_CH4L	SDSS_R	2MASS_K	WFC3_F164N	PANSTARRS_Z	MKO_K_ATM	NICMOS_F165M	MKO_J	HAWK_CH4	HAWK_H2	WIRC_FE2	FOURSTAR_J1
300.0	5.0	0.0	f5	h50	-26.755585805606383	-23.284734401405608	-20.727440533369077	-24.989108817728855	-24.163803099346687	-23.709293209983805	-25.273130848612336	-12.85355063909062	-21.524660950448194	-23.371196803619743	-23.600342881565318	-22.988738586939807	-17.713639644655945	-23.560365622918773	-18.111898833513216	-18.156527586189277	-32.36841185991442	-22.90177426841593	-23.30950286459708	-23.379700744438125	-20.826760532373324	-19.538354181779248	-17.091799731007157	-21.478525077343107	-20.78769403276169	-21.11937934820186	-23.90829255900244	-21.408803099830173	1.6399080759526143	-23.75669478500057	-20.64123358243057	-20.68320338100466	-21.9350054298286	-23.015029308535254	-23.371677071260955	-22.9819472151372	-23.762217088400106	-21.685818453664538	-35.46471315650551	-20.498875250325884	-23.647939229369136	-20.79551777117718	-17.81770883129797	-20.618134908906804	-19.23259403215685	-19.254239794510973	-24.547615595050605	-22.969366814180127	-20.756740527869518	-20.64030002252778	-23.389423222999454	-23.34183309742614	-21.35729078920944	-21.495074337250976	-23.36164522795752	-23.339136372908452	-23.01398885697379	-23.81666385042406	-33.40865947144704		-20.823259360373058	-23.64053791332827	-21.233118355292	-20.69455210451013	-31.991637154144353	-27.972323746237567	-17.556411547693905	-13.806829933947487	-16.492087980089433	-22.24316694454047	-22.606575670013235	-23.73301241844951	-22.712586409541117	-31.51497746532346	-23.153317216382995	-32.34227675144282	-23.78003765594346	-23.623562442738685	-23.30950286459708	-23.260771339219716	-19.27150308786957	-23.72555832482663	-30.10965292001114	-29.52884014968147	-20.549901888873507	-21.55312844119567	-21.43458923225687	-29.54321542936093	-20.998576694086502	-32.04584963088014	-23.30950286459708	-22.9360958550696	-22.938236804703486	-23.368097628819818	-23.727538723242155	-23.597451442819143	-17.832576096077368	-20.826760532373324	-24.404567591857166	-13.034375201270604	-23.292695225498207	-22.714358746831074	-23.910324241079724	-16.747071885957965	-21.911830962326743	-17.190276381876494	-20.826760532373324	-20.82524887818891	-22.796780618967038	-20.61663842863988	-23.726106991867635	-23.733199261953814	-24.15666015999122	-21.45196550324867	-21.513259120567845	-23.412505572650947
300.0	4.0	0.0	f3	h50	-26.568410758845758	-23.81383715573265	-21.50021372800074	-23.44733019766273	-22.752729390435835	-23.05606136079986	-24.02092778934952	-11.85757372376559	-20.71808184378286	-22.000766934066625	-22.714291694144272	-22.20777591853791	-17.80762115147202	-22.850149970052698	-18.89359053818498	-18.458475422543163	-32.495062196282944	-22.170479077990226	-22.938871414729334	-22.1521221884594	-21.704662575191964	-18.13330368788187	-16.61410252751356	-22.4290370014539	-21.588139803467122	-20.13496349666053	-23.57582311050728	-19.891200614767882	2.962145678821338	-23.391246158738372	-21.42537936638552	-21.54826040520531	-20.751131771473894	-22.697952621796745	-22.09899656637793	-22.414378289574806	-23.47457583381435	-21.907501714614362	-35.45790189700897	-20.95078207739469	-23.02270796326512	-21.64011995180487	-18.74580372989011	-21.418832561136057	-18.63674937692169	-18.01384057711386	-24.24726158593854	-22.563598542022273	-21.580241407343912	-21.504538227932404	-22.171317273691855	-21.576314255767834	-20.818748683619468	-20.668902904632652	-22.058531623233254	-21.969973732430947	-22.235653602442845	-24.033047560482252	-33.49358824031079		-21.315812766673588	-23.086722517253058	-21.83137558150595	-21.557287406853398	-31.9250217087706	-27.632283089847437	-16.796710640489923	-13.242834288262111	-16.51840704382513	-20.935472606447245	-21.730207675923943	-22.29369015362362	-21.691562136355547	-31.506187153633025	-22.627489533290692	-32.47809986272282	-23.60858583526689	-23.256499042813772	-22.938871414729334	-21.526181872803658	-18.67245902346976	-23.329563271184604	-30.28030527451525	-29.126520039157636	-21.459581678714912	-21.07894423675486	-22.599368043441924	-29.143886680832534	-20.686964571438207	-32.073057593768304	-22.938871414729334	-21.721410113591695	-22.164401122759134	-22.142035598505842	-23.44578450845666	-22.761550559007084	-17.191890803294303	-21.704662575191964	-23.091359509349815	-12.047945108113405	-21.912699402666856	-21.41587578175798	-22.98766236963869	-16.55961389981753	-20.885399398896997	-16.42053014174193	-21.704662575191964	-20.115406686988813	-22.052080574620835	-21.485796128873865	-22.479975064599692	-23.44666846014409	-22.843227402228273	-22.543242598280372	-20.9519179802124	-23.153535861373612
300.0	4.0	0.0	f5	h50	-26.561879595616176	-24.077958914293554	-21.545216314789954	-23.494218020130706	-22.794472374080776	-23.24440183965338	-24.065120197387415	-12.017601165632495	-20.763808226793152	-22.042209685617035	-22.988332976749376	-22.492564180969	-17.846197642842245	-23.12232714663019	-18.9266730920555	-18.500197778491465	-32.45915252554722	-22.453843220687393	-23.129988650544796	-22.191844292507387	-21.751030577343336	-18.172147677971513	-16.797326003166503	-22.479725133833167	-21.633317239525493	-20.17801780544803	-23.76856533278715	-20.00226645724403	2.676505670727357	-23.58274129427312	-21.470049847725534	-21.595113706749697	-20.898996228643544	-22.89470051446726	-22.139023577307363	-22.65484475286995	-23.667626926387115	-22.154661269029607	-35.45466043151727	-20.98915074481659	-23.295949435898272	-21.68608257925999	-18.779647218177693	-21.464070785960114	-18.870091394564216	-18.193819133084403	-24.441477804807114	-22.830813207839885	-21.625786734875664	-21.551681084771495	-22.21291937578556	-21.60736419194262	-20.867577233303187	-20.709263515977028	-22.09706916425968	-22.011421183527666	-22.520625872186663	-24.308921669643624	-33.52213913982559		-21.355698698230903	-23.359500121594134	-21.876402696748038	-21.603802124494827	-31.889615407456237	-27.619565996191998	-17.116340635861786	-13.290080708145332	-16.5952442668673	-21.163885281473117	-22.008956239712433	-22.335193618125313	-21.72936281235188	-31.546142325504643	-22.838374541875126	-32.44270595859891	-23.806739072094807	-23.447702600258296	-23.129988650544796	-21.55632170638045	-18.900581111676942	-23.52012198795039	-30.277808570285497	-29.10653627241034	-21.508203719729643	-21.12434128355767	-22.651733929225678	-29.12383528120956	-20.73846608583944	-32.0381463336353	-23.129988650544796	-21.76296879915993	-22.44871556914608	-22.183634488771684	-23.64014757331191	-23.034987853569735	-17.444542995132636	-21.751030577343336	-23.131913226549862	-12.238040913628174	-21.954256272917526	-21.677956439076233	-23.122945190842277	-16.619751382383104	-20.925714398722867	-16.734707137978443	-21.751030577343336	-20.161239545131746	-22.336260070908168	-21.531886547409634	-22.521643801125233	-23.639927731916277	-22.88379870644971	-22.59680547095823	-20.99728314071694	-23.423254195731534
300.0	4.0	0.0	f7	h50	-26.545238913562876	-24.01006320516327	-21.419294296944642	-23.40536348352591	-22.707968360989618	-23.15474932633313	-23.981963196937222	-12.140510462711703	-20.643723657173297	-21.953063295678028	-22.937946132278434	-22.535853572218244	-17.718718207264214	-23.071241081469847	-18.807250872539335	-18.363689511313016	-32.495302503736305	-22.49002021281285	-23.036751069915713	-22.106773549765336	-21.62346998402514	-18.06733850509735	-16.684421087558775	-22.34829199955943	-21.50756274204349	-20.05659569783413	-23.676403234636293	-19.85152727140139	2.5870940823576856	-23.489896855368713	-21.344767990125643	-21.46744349356195	-20.735458141413115	-22.798058772638853	-22.053508153954663	-22.607773380902437	-23.579049386407686	-22.0810544305543	-35.448776189744606	-20.872623425227093	-23.24435596166857	-21.559488445367762	-18.659238956048593	-21.33802857376694	-18.891686350984045	-18.08721436459239	-24.35190506779355	-22.771896181331336	-21.49962381858265	-21.423570668917282	-22.126190084878942	-21.52771591515043	-20.74004967864541	-20.595467963519685	-22.012982094482933	-21.922083288877438	-22.56490710643527	-24.262777615415956	-33.48856848380067		-21.23783389788532	-23.305475958026555	-21.752054645661406	-21.47655659904132	-31.924681639604344	-27.613399618172014	-17.194305189053097	-13.13826614558133	-16.409213267245228	-21.10836518432297	-22.042077810914403	-22.249785049122245	-21.637867880538742	-31.498851589470135	-22.763172096179893	-32.47791234600777	-23.72218770720021	-23.354055446133287	-23.036751069915713	-21.47355792890678	-18.918046358884077	-23.42826298809536	-30.278797397665453	-29.112993966119483	-21.378247831067423	-21.0050777143698	-22.516239004929233	-29.13039726292165	-20.605109112248506	-32.072479888735764	-23.036751069915713	-21.67585584932884	-22.49191049223699	-22.09699555622889	-23.552371684401198	-22.985610934142237	-17.48018244359337	-21.62346998402514	-23.0486790990888	-12.351296703058754	-21.865459441502995	-21.64565917060714	-23.00567017811149	-16.458453167336653	-20.819399822880595	-16.81121545394723	-21.62346998402514	-20.031681388676983	-22.380412986741444	-21.40491715565521	-22.435496661836115	-23.55173172141388	-22.80063276370008	-22.460491976775685	-20.876890097980173	-23.363295696338845
300.0	3.0	0.0	f5	h50	-26.286186974885922	-23.859724055001127	-21.759559881003085	-21.58592081831856	-21.109104253119717	-21.283923844946337	-22.315791116009937	-10.888827670789547	-19.59584997220126	-20.43612180362593	-22.223204275458844	-21.660942714816027	-17.282311701372464	-22.399197613861457	-19.008270557789192	-18.519007047500043	-32.35458138216736	-21.664534464171474	-22.33884906791365	-20.542625855495913	-22.042612217668903	-16.90245317754504	-16.03078457889025	-22.78621308919157	-21.856815947625144	-18.981053246638155	-22.99616018686011	-17.192372701062446	4.296695692846568	-22.796229890891382	-21.685917545881807	-21.844476236617684	-19.286804679727112	-22.16650682932933	-20.517534591169778	-21.894158812592433	-22.957142123334947	-21.824263709368598	-35.47343898847896	-21.043477099523002	-22.671476875768146	-21.928230701521514	-18.97751030496844	-21.70720627788073	-18.173632380068295	-17.40805055420329	-23.684696214610863	-22.273965894514344	-21.852659749757855	-21.80605498137251	-20.668426980668116	-19.175390404164073	-19.871655425128477	-19.560790617060924	-20.252098303363248	-20.407013178354152	-21.73286048988295	-23.90309648827092	-33.616785046754686		-21.41752935347658	-22.814168669330673	-21.99220893187313	-21.84562293497818	-31.686008426046083	-27.188023476696642	-16.369064684318488	-12.238339046216243	-16.520082966582393	-20.129283392151798	-21.187849759766863	-20.62278937310449	-20.388660728563032	-31.59989719895108	-22.07852378226836	-32.3544038401841	-23.212149857061	-22.663102091982296	-22.33884906791365	-19.324586796959224	-18.15402331084883	-22.63465134408721	-30.305309509914665	-28.646934982257296	-21.793087119135524	-19.95260343124996	-23.06629254964654	-28.657495776124733	-19.983342899296947	-31.875330841744116	-22.33884906791365	-20.23812383864535	-21.622104678124533	-20.618455292203855	-22.994770956167336	-22.276581564706955	-16.696984614112893	-22.042612217668903	-21.507027435123923	-11.117460306957609	-20.30289246954336	-20.534412346625057	-22.13452094235215	-16.30888416729833	-19.569513602423715	-15.963236854502156	-22.042612217668903	-18.791377697695495	-21.51774823852781	-21.82801247858865	-20.93418615304676	-22.92928174154795	-21.25688164432019	-22.989232932881727	-19.768783489772773	-22.967265787095545
300.0	4.477121254719663	0.0	f5	h50	-26.652276166329237	-23.956617059870837	-21.230714509944125	-24.402430681392513	-23.634597223768345	-23.757922829466263	-24.844161003281723	-12.509272862615626	-21.322875724917175	-22.85338349067907	-23.421987541958224	-22.812121896959752	-17.868152780483044	-23.47404758098792	-18.604287177630177	-18.34817319626671	-32.44293669822189	-22.754318217506402	-23.435446800056884	-22.939637309128884	-21.378309980646904	-18.921422437283898	-17.127782597219827	-22.07784622469656	-21.30549997479664	-20.76681499998433	-24.05613469585264	-21.03213084529219	2.093539710299982	-23.88563600252176	-21.148844531720332	-21.236148530930734	-21.686945692183208	-23.175998949501615	-22.910244033282595	-22.968023399370658	-23.92101104830219	-22.149508125030582	-35.45395463871711	-20.79923233635118	-23.605535649885102	-21.335480715118194	-18.38592509603426	-21.129294373585353	-19.117987907318234	-18.755801590988245	-24.71636394847583	-23.05948743175504	-21.285540649575015	-21.190993346203378	-22.942376827303402	-22.716335677483798	-21.281457001080266	-21.215974737223288	-22.904965683819498	-22.821361336321374	-22.835235578043203	-24.311194290244245	-33.46652212595866		-21.152435671005335	-23.63144571824263	-21.6283807664337	-21.247337272653706	-31.957138004315418	-27.79199700352074	-17.387029496460155	-13.640750954919358	-16.56722204347674	-21.749168882998493	-22.372945700537276	-23.190034663976395	-22.358474052963015	-31.525483237283687	-23.16347815986251	-32.4214039344992	-23.982886870503812	-23.75098945971495	-23.435446800056884	-22.586821498210327	-19.159014499300177	-23.843844544852754	-30.20797200248479	-29.317089535504444	-21.123800316369774	-21.513754509303432	-22.16583664623128	-29.33411344263064	-21.036019926952395	-32.067515994258486	-23.435446800056884	-22.489202257172703	-22.765641754557638	-22.91828953541062	-23.88666390367975	-23.438248072002526	-17.70467676581688	-21.378309980646904	-23.928682057662595	-12.70682806230891	-22.77300209045409	-22.305213811274104	-23.677399681974777	-16.744247637513098	-21.550685813520936	-17.01528150586417	-21.378309980646904	-20.66203952816956	-22.642430557695064	-21.175252498190687	-23.267334503108835	-23.89275589305808	-23.680438309238532	-22.136850777358738	-21.43636650800007	-23.583771660915758
300.0	3.4771212547196626	0.0	f5	h50	-26.42780071088324	-23.83873988513844	-21.571509864065682	-22.303169714606756	-21.729127710344617	-22.13209302671791	-22.991849096256622	-11.406412884023368	-19.976930063720033	-21.017941074604774	-22.35332910570941	-22.005983799522596	-17.485296971402093	-22.536193941380628	-18.912466237034838	-18.398319200596998	-32.50403548665088	-21.986538875584024	-22.500250634890037	-21.186816967756886	-21.829973658299693	-17.30364220811189	-16.18167698864879	-22.567631686726948	-21.66783915305123	-19.36868668292138	-23.15171932866815	-18.34344432608081	3.573604056731272	-22.95572888521062	-21.500374781276935	-21.649127927338647	-19.742557645292646	-22.27461364528458	-21.13291951916503	-22.087375433847654	-23.105103921452624	-21.841976296055176	-35.47175713361332	-20.92583903256741	-22.763199524640903	-21.738519075099532	-18.82257358434656	-21.510281513054622	-18.479630517294567	-17.553519246568705	-23.835203825120402	-22.348792925496323	-21.666824958887165	-21.60812686558138	-21.253716248126537	-20.076558807807903	-20.186058928571885	-19.96252261719059	-20.98381257751095	-20.988515439116874	-22.053668872433075	-23.9633545999204	-33.54553198307393		-21.29820304456661	-22.873144061135893	-21.845381217952095	-21.655375629562563	-31.865627657604477	-27.41150945047304	-16.714134255752214	-12.568097887098173	-16.38885310516975	-20.42810988585462	-21.508287819223884	-21.254189048322818	-20.876265696715883	-31.52090040337965	-22.240388552965587	-32.49273211265344	-23.33294837645993	-22.821210475574198	-22.500250634890037	-20.252990601005138	-18.48751223456349	-22.85162070482993	-30.32479342921873	-28.894598243206104	-21.584749177502808	-20.410211854012488	-22.800672369149364	-28.909109216663275	-20.195943839124638	-32.03796724716737	-22.500250634890037	-20.811394132362693	-21.965046514054343	-21.215189379922677	-23.108757659924763	-22.428561697540417	-17.03633857626642	-21.829973658299693	-22.108322513634448	-11.636956093295876	-20.911856405740124	-20.861594048299104	-22.32639824997476	-16.263945583460902	-20.06076623179531	-16.32432007142309	-21.829973658299693	-19.308219581475715	-21.860635131605108	-21.59109082759569	-21.54111740090789	-23.07776847341321	-21.859815710671818	-22.72734760827376	-20.236048109676457	-23.0045111338433
325.0	5.0	0.0	f5	h50	-27.50570160380988	-24.676459360527513	-22.11769103421828	-26.006695217632245	-25.19111150688297	-24.970773327034692	-26.277021191343998	-13.284361443731429	-22.93443488840259	-24.417278654442658	-24.66207785074276	-23.530726737876048	-19.04950085363566	-24.6440507748581	-19.631371353637405	-19.560229673912012	-32.827825013713316	-23.52351702493098	-24.5836592239298	-24.42032362068023	-22.221662569163428	-20.765099089101547	-18.83234315697492	-22.863609906402797	-22.179013703601456	-22.488478022919534	-25.169314906249753	-22.933340941488616	0.9581979676184507	-25.027170881664482	-22.03127441149446	-22.079055621877615	-23.51862286135571	-24.309225483584736	-24.412263845057357	-24.041099751445177	-25.03217765801274	-23.119325558891816	-35.58030276542117	-21.786607805929957	-24.745469756777222	-22.18783124036684	-19.343011773406285	-22.00938954510473	-19.700762795993455	-20.67965656082255	-25.7841633593534	-24.15819513702267	-22.14925412180579	-22.03518965937362	-24.432918184956733	-24.366627636317485	-22.828016594758672	-22.790876092876452	-24.40177670946529	-24.386552884869772	-23.557006818595475	-25.06620207415893	-33.695410641875036		-22.118926929646246	-24.75411374325037	-22.564163464614175	-22.089624947247234	-32.44410135649294	-28.659947449217228	-17.866123246131444	-15.390399921191392	-17.876074512443648	-23.26497721776206	-23.24995748317065	-24.75561132468976	-23.808448296980927	-31.84213825313918	-24.3413621709573	-32.80417837848304	-25.048796753634512	-24.899857849311232	-24.5836592239298	-24.29496920494643	-19.750686716833215	-24.995791561649895	-30.60103668557536	-30.14388255834608	-21.945433583933536	-22.961572350633723	-22.900880435372663	-30.15847324986791	-22.553029775532487	-32.502563285229655	-24.5836592239298	-23.98180988804274	-23.479668178401482	-24.41184713509177	-24.996133024446095	-24.65466025535505	-18.253900470901343	-22.221662569163428	-25.422812916797387	-13.448005010712293	-24.338898238941145	-23.637770398451842	-25.16607119621806	-18.111305952127704	-23.124952602655654	-17.499287921992845	-22.221662569163428	-22.35828520287418	-23.328734149068424	-22.013473094660444	-24.76547859539364	-25.001262980538392	-25.175985410390297	-22.88559965613689	-22.95300891471841	-24.630986730492364
325.0	4.0	0.0	f3	h50	-27.353515126205977	-25.102620808014624	-22.936317790407333	-24.541164820983884	-23.831899672937567	-24.327048933612797	-25.068888521838097	-12.435167779082878	-22.06317364500635	-23.10195187035262	-24.010752474971767	-22.82366788307595	-19.17142495234404	-24.132836435341538	-20.430642581485813	-19.936148455921998	-32.91428882780328	-22.85358618408425	-24.23483433060086	-23.22320100897511	-23.151238637622633	-19.417755815654807	-18.22118923739307	-23.848968180675346	-23.019222006545416	-21.49802177266732	-24.86435299882575	-21.479213479952893	2.2066623520499427	-24.684525792646813	-22.856952570279677	-22.985351527275245	-22.5144495913136	-24.029170013577243	-23.174262392616797	-23.587620151418438	-24.742001892579765	-23.208773366983053	-35.6321996258922	-22.267068071729042	-24.307672218472085	-23.074135281357616	-20.27326626781597	-22.856770338039468	-19.112515218885843	-19.4962696039315	-25.514715305432176	-23.868788210832427	-23.01430560056646	-22.942268074077013	-23.25194457712567	-22.614618114800756	-22.2279856405979	-21.956613180169263	-23.1228376686124	-23.072558305016862	-22.84830253578145	-25.269126871327423	-33.815098645246955		-22.636673383142245	-24.37871780481541	-23.196710587500668	-22.994471168360285	-32.346502180202755	-28.325083554752798	-17.1701268179267	-14.954235750349039	-18.064525347441915	-22.076835667397965	-22.419008551173665	-23.364069551623388	-22.809664085334585	-31.935163462947678	-23.898225909211533	-32.90343569768431	-24.857487859988545	-24.555604359060492	-24.23483433060086	-22.588118236913587	-19.15096824193093	-24.614711991904436	-30.815511045966595	-29.742437746779178	-22.90028135657647	-22.39957024741006	-24.100256927762736	-29.759276172366054	-22.151042172080388	-32.49691374366972	-24.23483433060086	-22.805616296401045	-22.777002261149867	-23.22226314752693	-24.70971090494856	-24.046321899916894	-17.633204338745152	-23.151238637622633	-24.145895142961397	-12.599747029818733	-23.01203290691012	-22.569496756815838	-24.335519252276878	-18.01040939291518	-22.126830062761712	-16.785989906059076	-23.151238637622633	-21.565288367668074	-22.646369264616535	-22.923496160509092	-23.557137437265823	-24.71152424757733	-23.897352246698308	-24.012708933724902	-22.2911153700222	-24.46297285845457
325.0	4.0	0.0	f5	h50	-27.314571036981732	-25.36033142486267	-22.968850058227144	-24.598020834043965	-23.885050555964803	-24.537855318365658	-25.123704504496658	-12.717710255073643	-22.12447939603905	-23.155677732401667	-24.273137435884713	-23.095205015231556	-19.22038417158966	-24.393909046919326	-20.478790571296905	-19.9950333879181	-32.83197072064917	-23.122970612373827	-24.445797964500994	-23.275644107692408	-23.18442008614379	-19.47631439677705	-18.40137851573192	-23.891933344775094	-23.051819099009503	-21.559256055711206	-25.07684710800792	-21.625120692277697	1.7970641648355326	-24.89586867103451	-22.88915573510527	-23.01939712194112	-22.70204761972788	-24.2450274652905	-23.226905756093053	-23.826658346431596	-24.95420810326328	-23.453317905960933	-35.59239345182449	-22.313312523739114	-24.569003489365446	-23.10760862186029	-20.32309128932681	-22.88909098768475	-19.326127350261434	-19.710167352125968	-25.72858907195068	-24.12591500918593	-23.04711261844359	-22.97694702925007	-23.305365677398346	-22.660159318368514	-22.29098916507345	-22.014812010523883	-23.17440306703539	-23.126340604014914	-23.120059865721743	-25.528599680934366	-33.84383559054365		-22.682629920728388	-24.639872196929975	-23.24147477606119	-23.0279038807536	-32.264045556085385	-28.276843632267035	-17.46275029394583	-15.0503321361111	-18.150685863088476	-22.320630864889786	-22.68502893543172	-23.416859386906577	-22.861599951910062	-31.959963128849243	-24.1173902665558	-32.82083604429792	-25.073741591397948	-24.766714138725465	-24.445797964500994	-22.634954578228044	-19.35808984910983	-24.82554275018964	-30.768776136411343	-29.68145806197952	-22.937111582611195	-22.459428219178847	-24.132691467242363	-29.698259670815105	-22.215230154451476	-32.41435906159425	-24.445797964500994	-22.859177477831658	-23.048065536948595	-23.275657798309624	-24.922721506304043	-24.308436788630075	-17.86158757133165	-23.18442008614379	-24.198243085768087	-12.887556779376805	-23.065686362439056	-22.8298397379298	-24.502819766673355	-18.08194326524363	-22.183385670952823	-17.07606295410042	-23.18442008614379	-21.626654037701716	-22.916417025729984	-22.957484336939196	-23.61039060799093	-24.923878474841686	-23.949695457558512	-24.053107944226927	-22.3513365052601	-24.722182550027792
325.0	4.0	0.0	f7	h50	-27.342032455720968	-25.368958488148014	-22.909349229351275	-24.54613758051194	-23.832675142977394	-24.507167054304247	-25.07489071788644	-12.759003619855356	-22.046691169336825	-23.100580430698233	-24.29053325637433	-23.14721105954684	-19.14574594868998	-24.41115418264203	-20.399946014896543	-19.90976077762176	-32.901829489421644	-23.17041509774066	-24.418374254624023	-23.22265599755523	-23.12407290503121	-19.4043505286108	-18.334269954482906	-23.82581739960785	-22.99248051221406	-21.479508534822322	-25.051129465398553	-21.53485840929617	1.8690171308052879	-24.868902981846155	-22.829919263587172	-22.958788699458577	-22.615671376689434	-24.217947980142238	-23.173729773274076	-23.827896245764034	-24.929711950644755	-23.450654126394962	-35.6083402005137	-22.244291081510298	-24.586862544211346	-23.047364304971065	-20.24383070618797	-22.829550280358326	-19.34694495938115	-19.640491991217885	-25.70560358846398	-24.138382470310145	-22.987374529898553	-22.91584531151434	-23.252101287806475	-22.608764103244678	-22.210313001961197	-21.939947128285652	-23.121536214106833	-23.071068221138095	-23.173266317614633	-25.553618465158003	-33.815489012218116		-22.614150291379108	-24.65658657532633	-23.174389396410852	-22.967800480033187	-32.33315636162401	-28.311900183252277	-17.52114005617492	-14.928943804904328	-18.03635464550238	-22.305356532395738	-22.728060440797467	-23.365404048915824	-22.802596151769098	-31.89841386128513	-24.107510565024178	-32.89010653416034	-25.05286767061633	-24.739108414824553	-24.418374254624023	-22.57910417970259	-19.376891266146302	-24.798300571100036	-30.779546288563733	-29.727537940984647	-22.87435396281026	-22.38378297640591	-24.072236283856135	-29.744392113879332	-22.132484543371525	-32.482998053009794	-24.418374254624023	-22.805466894181876	-23.099829624213196	-23.222469504816182	-24.89915805277638	-24.326065533507553	-17.890935355826144	-23.12407290503121	-24.147528985158388	-12.926291940719128	-23.01098087900368	-22.844814052642676	-24.44387930548555	-17.98243797553969	-22.11374346740881	-17.132384500539285	-23.12407290503121	-21.54416988578001	-22.968277818616222	-22.896596313495547	-23.557733601240432	-24.89968318745111	-23.899037086437605	-23.987828484039163	-22.27445919656603	-24.73582472737267
325.0	3.0	0.0	f5	h50	-27.058401287381464	-25.138915553129625	-23.059671730956847	-22.885403887253712	-22.346027770358848	-22.893417301445776	-23.56163351215433	-11.731674344211442	-20.93795597860076	-21.680002185064456	-23.661408474292255	-22.33133721162057	-18.53142461280254	-23.810138476366056	-20.436325262272852	-19.863840987553246	-32.77859697441019	-22.38427659079968	-23.812840538443567	-21.782422739025474	-23.354655946971278	-18.340008040370137	-17.55463213896737	-24.032983753910557	-23.147233194211214	-20.352094108258676	-24.467347651489604	-19.09415271616991	3.322018471459452	-24.268013462385664	-22.978656162183164	-23.135652436852347	-21.35725128491686	-23.71004397049834	-21.748158516367578	-23.184302656750717	-24.35935162773374	-23.114437025511883	-35.640397553647844	-22.214206754720408	-24.05952482154713	-23.215374558465726	-20.39279358969882	-23.007917264643435	-18.63570115106585	-18.89251200040389	-25.13917164988312	-23.651526058208468	-23.145183226671673	-23.096552705315943	-21.89109780370242	-20.521758853633216	-21.263936703496363	-20.851659094386616	-21.465279720546558	-21.650894451135695	-22.38948773681972	-25.223881071635674	-33.908499288408834		-22.590914043430367	-24.193271035948367	-23.210832208995885	-23.137976228368583	-32.1231814571499	-27.892377155497606	-16.728566563037443	-14.030610493203062	-17.95091891180649	-21.3392518442514	-21.88812554135349	-21.858347504424856	-21.601617592052037	-31.95507646898218	-23.484658971811445	-32.786593436821725	-24.574454268082704	-24.14016239528632	-23.812840538443567	-20.533382310836284	-18.62464035456194	-24.10706387090989	-30.814894126778082	-29.27780759779912	-23.076849595767865	-21.258389404496224	-24.399413695119346	-29.28845705475161	-21.380174802699962	-32.31418913301577	-23.812840538443567	-21.463709931135064	-22.28725033006579	-21.84270466824305	-24.36560564697052	-23.68679219596714	-17.12670441993554	-23.354655946971278	-22.721661748300658	-11.889615020747481	-21.54882519925056	-21.824707452061492	-23.742261430346403	-17.67044517916043	-20.865980411512986	-16.313504332653583	-23.354655946971278	-20.185696303863082	-22.158935642685897	-23.135304017389196	-22.160964785462287	-24.328349433630226	-22.47069896430308	-24.285041309934286	-21.08945866895088	-24.336595298072577
