HAWK_KS	NIRC2_KCONT	NICMOS_F170M	NIRC2_HCONT	NICMOS_F090M	NICMOS_F164N	2MASS_J	VISTA_H	WIRC_H	NICMOS_F140W	HAWK_BRG	HAWK_CH4	MKO_J_ATM	NICMOS_F160W	MKO_H_ATM	FOURSTAR_J1	2MASS_Ks	HAWK_J	NIRC2_K	WFCAM_Y	SDSS_I	FOURSTAR_H_SHORT	HAWK_H	SDSS_Z	NICMOS_F113N	WFCAM_K	WIRCAM_KCONT	FOURSTAR_J2	2MASS_K	PANSTARRS_Z	VISTA_KS	NICMOS_F166N	NICMOS_F110W	MKO_MP	PANSTARRS_W	NICMOS_F108N	UKIDSS_K	WIRCAM_Y	UKIDSS_J	NIRC2_KP	PANSTARRS_R	WIRCAM_CH4_ON	PANSTARRS_I	NICMOS_F110M	MKO_KP	NICMOS_F097N	WFC3_F127M	FOURSTAR_J3	NICMOS_F190N	HAWK_NB1190	VISTA_J	UKIDSS_Z	FOURSTAR_H	FOURSTAR_H_LONG	HAWK_Y	MKO_LP	FOURSTAR_J	cld	IRAC_CH1	NIRC2_J	BESSEL_I	2MASS_H	WFCAM_H	VISTA_Y	WIRCAM_CH4_OFF	FOURSTAR_K	fsed	PANSTARRS_G	WFC3_F139M	WISE_W4	HAWK_H2	WFC3_F167N	SDSS_U	NIRC2_LP	MKO_K	NICMOS_F165M	HAWK_NB1060	teff	z	HAWK_NB2090	WFCAM_BRG	WIRCAM_J	NIRC2_M	IRAC_CH2	MKO_J	logg	NIRC2_FE2	WFCAM_H2	SDSS_R	IRAC_CH3	WIRC_CH4L	WIRC_FE2	FOURSTAR_KS	WIRC_CO	NICMOS_F187N	NIRC2_H	WIRCAM_H	MKO_H	WISE_W1	VISTA_Z	MKO_K_ATM	WFCAM_J	UKIDSS_Y	WIRC_CH4S	NICMOS_F145M	PANSTARRS_Y	kzz	WIRCAM_KS	NIRC2_KS	2MASS_KS	WISE_W3	WIRC_PABETA	WFC3_F164N	SDSS_G	WIRC_K	UKIDSS_H	WFCAM_Z	NICMOS_F095N	WISE_W2	WIRC_BRGAMMA	IRAC_CH4	WIRC_J
-33.63733336404861	-31.540358229694316	-33.564705714174266	-34.037935661599874	-30.617861036220813	-34.1179800328345	-33.24951889108395	-33.568412788505086	-33.933549432683606	-33.087081723995624	-33.887393158992666	-33.732232883636215	-33.465398838486394	-33.198460762652445	-33.70572577880917	-32.801789966381946	-33.71882845681911	-33.86942223541871	-33.594923013599995	-32.65409605470936	-26.11292513916036	-33.489581149779724	-33.47535006488262	-30.641537945082668	-31.766492254399367	-33.46123425126836	-32.26617016425254	-32.64511501765814	-33.71882845681911	-29.953646048313516	-33.74157915923703	-33.77272488212283	-32.40975611809316	-36.16401930626825	-24.56838985602974	-33.37926940745478	-33.53652337534639	-32.5046370894807	-33.747254149834845	-33.63634848055958	-24.29323566808229	-33.54984371886185	-26.081136621783475	-32.58051867292881	-33.66347458432009	-31.57244819751717	-34.14496339959341	-33.82804775818658	-32.918491993139234	-32.52943597214142	-33.700249754869645	-30.294400295784833	-33.54215095084983	-33.55323527426899	-32.44195486816742	-35.09351450136026	-33.4341286598983	nc	-34.16860400127261	-33.76199591309251	nan	-33.177849937498905	-33.57890320238448	-32.41128768230531	-33.867166145510595	-33.4341286598983	nc	nan	-30.611686514498725	-37.45985475014808	-34.299445969273734	-33.75495037442781	nan	-35.10372944737068	-33.57173370774075	-33.76674656516193	-33.04252223880689	1050.0	-0.0001	-34.38651435094033	-33.555456431083364	-33.80015769526932	-36.15929687866612	-36.11734653732222	-33.76540973631921	4.0	-34.09850564944032	-34.143550957001715	-23.692313950456537	-35.9049081284809	-33.64270469362535	-34.089376997972025	-33.4341286598983	-31.624979237633678	-32.47351387944359	-33.502517116949036	-33.55523437473865	-33.523145256607535	-33.72468321926994	-30.203438002433067	-33.41598974997411	-33.78152600623166	-32.59130263168723	-33.908920001416945	-32.0816905517556	-31.585448427078873	eq	-33.684775806152736	-33.727927111271825	-33.71882845681911	-37.209700749932644	-34.15875708042912	-34.10081363381708	nan	-31.61196720757075	-33.568569155309405	-30.280683786505822	-31.260764264942708	-36.13450330389581	-33.29900746127323	-36.168199609545916	-33.65992966750332
-33.608611731127446	-31.57820427028469	-33.54239320942056	-34.09639339737097	-30.601751399667446	-34.09179648064596	-33.27617429028123	-33.57978829600527	-34.01297319637066	-33.111263190645246	-33.87031333080659	-33.776481543306765	-33.54805743944959	-33.20451031944586	-33.698107088388284	-32.809856279436666	-33.692752704864326	-33.908143929961405	-33.57237677143294	-32.661026688480405	-26.004849950914902	-33.53037971084279	-33.49302773959393	-30.619423382341626	-31.800383338435495	-33.43813920790633	-32.279413649988214	-32.67257917848077	-33.692752704864326	-29.896999778858046	-33.70942672201641	-33.73986682513937	-32.43760792630439	-36.18635477574253	-24.459580089878873	-33.37936310244925	-33.51417636818112	-32.514625804827304	-33.79122815744865	-33.59550093876466	-24.182355564060604	-33.52627760007589	-25.974252412809893	-32.5983567464722	-33.62062115019153	-31.586952829867503	-34.18213870973396	-33.86403727350651	-32.821822948175225	-32.60013642254478	-33.740060866062215	-30.245340863534373	-33.55555719379926	-33.5230299655331	-32.44774446382611	-35.11374925056205	-33.47342083969602	nc	-34.189633576983624	-33.80076438730315	nan	-33.22973098509712	-33.590561935416744	-32.41950289312569	-33.90829606142582	-33.47342083969602	nc	nan	-30.49299533988192	-37.41905524150348	-34.270670301848064	-33.707094990802716	nan	-35.12355591798623	-33.54937603838019	-33.77903112625826	-33.04927600404288	1050.0	-0.0001	-34.359799689312304	-33.54019332782803	-33.83942664654457	-36.182690115646956	-36.13052594870196	-33.8048735516366	4.2504200023088945	-34.07075459570122	-34.1195432017789	-23.577536958557847	-35.853789294124894	-33.61755614460694	-34.05739945284394	-33.47342083969602	-31.685008359313287	-32.34798484448784	-33.51986782094589	-33.566525348337905	-33.53434579734537	-33.72559580135643	-30.150024277298243	-33.40285250342751	-33.82214299308473	-32.600020237303525	-33.93320690585248	-32.085300211026	-31.582371891845717	eq	-33.654922470128724	-33.694882588192485	-33.692752704864326	-37.157982802167794	-34.202485848738945	-34.07553698596795	nan	-31.627033444651588	-33.579301364110705	-30.228774722053174	-31.264062098535707	-36.14509721010917	-33.28940045187012	-36.12860693670639	-33.71067451943326
-33.58001002423708	-31.631331786503335	-33.52829951275023	-34.14267722865185	-30.585918324645416	-34.0718719739598	-33.29730736987872	-33.59282516949438	-34.07604979084101	-33.13480139453867	-33.859034741326255	-33.81264356878602	-33.618631037085024	-33.21232421030675	-33.6940769110642	-32.83052074779453	-33.66507813551944	-33.93743765524098	-33.548759023591074	-32.68094966654132	-25.904156811867423	-33.56434950426695	-33.51213431104998	-30.60100697588058	-31.827984991073258	-33.4154731218404	-32.31015782418738	-32.69871812131824	-33.66507813551944	-29.848024626671975	-33.67591784793474	-33.720502882108796	-32.463706235976	-36.21147558090736	-24.360303855012347	-33.38713352528572	-33.491626839910474	-32.53514110354285	-33.82773930378861	-33.55550717038166	-24.087873425104796	-33.517745254153326	-25.873836672846707	-32.62225099107812	-33.57749150856965	-31.59685476699986	-34.211048371203646	-33.893353366537	-32.729872145071134	-32.66681607759246	-33.77318579438021	-30.202721492483406	-33.570366934719466	-33.504026227717134	-32.46401837520823	-35.147276306871035	-33.50589385629961	nc	-34.224989197911654	-33.83250052865397	nan	-33.283096042680796	-33.60371207932189	-32.43936691061088	-33.94200626097992	-33.50589385629961	nc	nan	-30.384219513752964	-37.38852287323661	-34.23917188062014	-33.676366477296185	nan	-35.15671424002455	-33.52629655410398	-33.7929189375316	-33.07179843869602	1050.0	-0.0001	-34.32572010723388	-33.53359135945105	-33.87157868762538	-36.20889201322518	-36.14747577560125	-33.83717454220659	4.477121254719663	-34.04824428959881	-34.096430973286346	-23.48275463955085	-35.81461361276621	-33.60341045704832	-34.03316143621498	-33.50589385629961	-31.752615128284592	-32.234930935464526	-33.53696641919654	-33.57903040950244	-33.547890627916686	-33.741515312295675	-30.10307028556553	-33.387586900451424	-33.85580927900317	-32.620841811824334	-33.95480276345992	-32.08907473852753	-31.57895975973795	eq	-33.62432494487796	-33.66157897057411	-33.66507813551944	-37.114075319608716	-34.239737915798585	-34.05552408103727	nan	-31.66069109064714	-33.59116738699814	-30.18285125108969	-31.262505739494006	-36.16005003377638	-33.289962368993244	-36.09940062953465	-33.75267044003445
-33.694018049957734	-31.565221423549843	-33.626084559112584	-33.89575399389413	-30.639447793259524	-34.178109372797984	-33.17031403248728	-33.55464594440325	-33.7473488711925	-33.022654168453165	-33.9579014520264	-33.62440349590687	-33.27068007705654	-33.18925750748066	-33.72854971977525	-32.767305179417065	-33.77234163788134	-33.75689964849654	-33.64229664667172	-32.62124114094951	-26.31854834127251	-33.393032256891445	-33.448344718512296	-30.68555309025285	-31.675230937279757	-33.51795851839235	-32.339193830350666	-32.563780163850915	-33.77234163788134	-30.09867178006706	-33.801396021472954	-33.863789052439806	-32.33072111087558	-36.11021925412072	-24.779198113113658	-33.35061024645783	-33.58704005702761	-32.459589047426164	-33.631989755535734	-33.71261970232603	-24.533689939502366	-33.636573849683614	-26.277767097999543	-32.52260297015562	-33.74134495540168	-31.49554127263261	-34.04485804950412	-33.72973255923991	-33.07220466277244	-32.38842092548469	-33.59367453548777	-30.42002347477458	-33.523086955338854	-33.63789801776568	-32.4010946240935	-35.11669415513184	-33.32837833880174	nc	-34.19780915275051	-33.65785681970061	nan	-33.11786553363191	-33.563992358452445	-32.37690628621238	-33.768669337416	-33.32837833880174	nc	nan	-30.80044617153657	-37.567542266284114	-34.35507169051774	-33.88629857096915	nan	-35.12779811675868	-33.620403450019516	-33.751121057376345	-32.96280456980691	1050.0	-0.0001	-34.42006820868507	-33.63630775834037	-33.692417600739766	-36.10467083928751	-36.09964431471597	-33.65751247448988	3.4771212547196626	-34.154607043031085	-34.20537317969172	-23.92887568952667	-36.031447472108276	-33.718792545865725	-34.1598582234593	-33.32837833880174	-31.591939486414308	-32.69908243339668	-33.46923208315595	-33.53782595928692	-33.508511544363245	-33.7908080129318	-30.339601929928037	-33.438880416637346	-33.673364574627676	-32.55225364094809	-33.85795403410009	-32.05418971316208	-31.56588983395203	eq	-33.74154177021594	-33.79084187240811	-33.77234163788134	-37.3080450802056	-34.047940302235496	-34.155179384792774	nan	-31.680175323136105	-33.551915384466184	-30.41300496125092	-31.212299196168374	-36.12414697077785	-33.37612653439839	-36.27566238474373	-33.50618807786793
-33.53619435954022	-31.711591676470068	-33.51059292412402	-34.18258339050845	-30.55954500084671	-34.04404551199696	-33.31318424300736	-33.603620381039164	-34.13312477587048	-33.155095819252566	-33.8352403009806	-33.844845993969514	-33.68845335627536	-33.21748972428084	-33.685760620801275	-32.85103212555829	-33.6191474960794	-33.959054107102325	-33.508118766982406	-32.700081966756954	-25.758955266725906	-33.59472309348287	-33.53087078532286	-30.573809472510675	-31.851051401984158	-33.376776831624355	-32.35605117005902	-32.7209431799596	-33.6191474960794	-29.787472419527347	-33.62292347808622	-33.70131804533122	-32.485725194925465	-36.23815616034369	-24.220883380889763	-33.390325413193224	-33.45327182456652	-32.55286113311342	-33.86002967018514	-33.49810416900142	-23.965808062063523	-33.51290777734755	-25.72795859635675	-32.64401525384918	-33.51423379411169	-31.598299471115908	-34.23450352549486	-33.91744930864847	-32.615724694292005	-32.73740398093136	-33.8016183658739	-30.15003984973252	-33.58333119150935	-33.483267906696476	-32.4775127920628	-35.198772234499536	-33.533553961893624	nc	-34.281747238813395	-33.85919846468664	nan	-33.34195499864202	-33.614449252532026	-32.45887581117942	-33.970799564162085	-33.533553961893624	nc	nan	-30.251611669273146	-37.35798258319288	-34.18320859220015	-33.645198385381065	nan	-35.20774944116393	-33.48673980144014	-33.804038114983186	-33.08269731885382	1050.0	-0.0001	-34.26353939664579	-33.51817435054741	-33.89875147096995	-36.23775323940237	-36.16705655049521	-33.86455221562937	4.748188027006201	-34.016909962729244	-34.053737001842926	-23.36389914163691	-35.77360436819826	-33.588179093840104	-34.0023150745846	-33.533553961893624	-31.84325780273197	-32.10259153300787	-33.55172018321346	-33.58916794239566	-33.56045797608686	-33.77525769876446	-30.04495795895835	-33.35863723629809	-33.8848450628819	-32.64028127702127	-33.97171494626763	-32.09225570047225	-31.56796474652873	eq	-33.57632751087988	-33.61070545105115	-33.6191474960794	-37.06170273387583	-34.27765658857611	-34.026979852561176	nan	-31.721096704263907	-33.60034939641745	-30.125946539047295	-31.25266073389178	-36.18008598356829	-33.28585233821312	-36.07093257224293	-33.7877190578445
-33.66840805809821	-31.530570593186873	-33.59404389583753	-33.97185211300929	-30.622302962036116	-34.147043624189976	-33.20801144769875	-33.561328182843766	-33.845737882748416	-33.052296575870855	-33.9193112843151	-33.683050632487614	-33.36825142204767	-33.19521353151625	-33.71667158811729	-32.77277560780594	-33.747454568716954	-33.81370953485523	-33.62023370298199	-32.62520605268511	-26.216755411766165	-33.44553922970563	-33.462193548606315	-30.656568679141692	-31.721478809563024	-33.4893439439196	-32.28512239144204	-32.60205105813453	-33.747454568716954	-30.020075863769335	-33.774653723191655	-33.81535864119545	-32.365864753957865	-36.14034959944191	-24.674988178444814	-33.357709161400805	-33.56279545893259	-32.470109299818155	-33.688415029213424	-33.67824420442679	-24.410627212475852	-33.588615726913666	-26.181976724780633	-32.543405352434355	-33.70642109352748	-31.53051376255684	-34.09267275156814	-33.77719055618607	-33.00688833660638	-32.456279603438794	-33.64552992154281	-30.35095340657392	-33.532707108067406	-33.59310075245793	-32.40948800924161	-35.09533647210081	-33.3800942019661	nc	-34.16942805998168	-33.70822231816853	nan	-33.14126263453031	-33.57131262428042	-32.3813220370939	-33.82167589796665	-33.3800942019661	nc	nan	-30.720186542685287	-37.50677783349853	-34.3294410783113	-33.815685663122245	nan	-35.1059989697257	-33.59740161898507	-33.75837978568002	-32.99048380513706	1050.0	-0.0001	-34.408443845134705	-33.5903654495833	-33.745439832353696	-36.13510287560585	-36.10986878009278	-33.71060751295217	3.7481880270062007	-34.126904556254935	-34.17447585334282	-23.808085842489103	-35.96154877180694	-33.67782951765801	-34.12422259040825	-33.3800942019661	-31.588094746929933	-32.59566434583746	-33.48730882013536	-33.54711077150965	-33.5162317032297	-33.7433808654534	-30.26509003464565	-33.430276664902706	-33.72594208597777	-32.559164629594086	-33.88440481729015	-32.076078613236575	-31.56883188949398	eq	-33.71630009716618	-33.762474497990304	-33.747454568716954	-37.258659928271285	-34.103080330575764	-34.12777272718638	nan	-31.624672506009418	-33.56084959601664	-30.340393825995264	-31.234387421163824	-36.1297746160593	-33.33059211793912	-36.21357379771485	-33.58655715046373
-33.74442488707025	-32.18061074169594	-33.7771188228028	-34.40613450135552	-30.806582487910475	-34.27959049419494	-33.5398399662362	-33.86489993790531	-34.36753265445924	-33.390414565892264	-34.08156119903873	-34.091954892576865	-33.945307838064146	-33.478320468145874	-33.93339918412377	-33.04415022621079	-33.817090216652055	-34.17101828935067	-33.72194659927218	-32.885797227445856	-25.978413800195497	-33.8478181143384	-33.79916474827502	-30.798473343527895	-32.234288584630576	-33.6010552269377	-32.760643499187154	-32.98488766311952	-33.817090216652055	-29.997725799530674	-33.822913767686686	-33.961266056662026	-32.71209104715568	-36.3324837587251	-24.445904979554104	-33.56853639935985	-33.6722889768977	-32.74555130802802	-34.08233420774407	-33.7006612218183	-24.2005102631515	-33.808750472843926	-25.94784949294022	-32.874115131305416	-33.711030799667164	-31.875697117609036	-34.43737975648397	-34.13050264380353	-32.82952999472328	-33.03314651860812	-34.022339404412975	-30.36651901790897	-33.846478344252176	-33.75907472401009	-32.66831613152835	-35.414942829608094	-33.76245206197555	nc	-34.527843472680935	-34.077645491854796	nan	-33.6590235940153	-33.8747895958386	-32.651937503948794	-34.21319920770355	-33.76245206197555	nc	nan	-30.57473407153525	-37.40641472503186	-34.3590407806897	-33.909598602641296	nan	-35.42337413309322	-33.70197775904772	-34.06308939439782	-33.243296944547495	1100.0	-0.0001	-34.414818634787146	-33.78597817184626	-34.11652570253012	-36.33303901562556	-36.29048325699109	-34.083157816347345	5.0	-34.25331838613627	-34.254646322444856	-23.605723516385233	-35.90266086572544	-33.86586835495765	-34.241114274968936	-33.76245206197555	-32.307915044421556	-32.321719029020464	-33.81460462785668	-33.849115898504294	-33.82350194609992	-34.013154934389675	-30.257827271214804	-33.586014042857045	-34.10401578361382	-32.828248444606515	-34.217679852092814	-32.37210799409749	-31.80820979688948	eq	-33.7819861971422	-33.815187778588026	-33.817090216652055	-37.128773827407954	-34.52050369556155	-34.26904437572511	nan	-32.183703784731065	-33.859159264802244	-30.340208026782605	-31.555315687316707	-36.29814876303794	-33.574681828824815	-36.18489966228693	-34.00946279544848
-33.878529689267566	-32.00990177722598	-33.881300510035295	-34.233253240816246	-30.8730131921225	-34.41140663759522	-33.44236268725113	-33.84413218141543	-34.12511306947612	-33.29947440573812	-34.19242568617413	-33.954763922836726	-33.65445464115914	-33.472914508528305	-33.97589053902047	-32.958457617007326	-33.95609974485628	-34.0468816361908	-33.84463454944352	-32.80672184606121	-26.482845295265754	-33.7183481742814	-33.75244896709245	-30.881233083293832	-32.093120715488226	-33.72580086250596	-32.71153032627565	-32.868805262623226	-33.95609974485628	-30.228418108497728	-33.98331459447338	-34.092941452618845	-32.600950485347184	-36.22352245169039	-24.943501238702154	-33.53198472464102	-33.79023044615848	-32.6633911353119	-33.925714519744346	-33.88024630015803	-24.67688459233521	-33.899885833412775	-26.45044196082274	-32.77101926170024	-33.9076485606582	-31.813534673686124	-34.309472694258204	-34.0029445595787	-33.20372243248996	-32.75483676147782	-33.87952584611138	-30.563042852412863	-33.81591015137093	-33.88555740440676	-32.603167520504115	-35.31097915694439	-33.622298568094095	nc	-34.41517947392122	-33.940445209023856	nan	-33.498791174977306	-33.85385988594262	-32.57241382534601	-34.09438783510244	-33.622298568094095	nc	nan	-31.01724847690571	-37.547114768820066	-34.52964571571145	-34.095602360329224	nan	-35.321155688452784	-33.821388470490504	-34.04579423301419	-33.16359061120928	1100.0	-0.0001	-34.58181375857865	-33.882961731695396	-33.977394805708904	-36.219316201379186	-36.22380056013911	-33.94352200717155	4.0	-34.39253842064627	-34.39985288626183	-24.08802711738254	-36.08061266653885	-33.97452020038253	-34.386437649398594	-33.622298568094095	-32.075764804936455	-32.794240681309134	-33.77205427162466	-33.82723300334955	-33.79799527190249	-33.9798365536908	-30.47414247744721	-33.662201801089495	-33.95827192064091	-32.74428887230187	-34.16239687838398	-32.33890784170516	-31.81032648735869	eq	-33.92713884392019	-33.97142861714918	-33.95609974485628	-37.31042484185806	-34.348355725401035	-34.401247081140845	nan	-32.08627192018926	-33.8407218293111	-30.549959009193554	-31.532810253977814	-36.2369755595758	-33.640374810729455	-36.31817875704754	-33.837089928980745
-33.84728442721776	-32.01315137126589	-33.847406385937774	-34.29161777689344	-30.86563262268655	-34.375838113447614	-33.47718161229351	-33.8468285754421	-34.20471344480501	-33.32642015355852	-34.15890728463743	-33.998331756219876	-33.7428584270935	-33.47217645987548	-33.963012771849485	-32.973538997604344	-33.92560812896895	-34.093815450786785	-33.817445513860854	-32.820674234040624	-26.370777490810017	-33.758727916256944	-33.760763764859846	-30.86420967801353	-32.13746315015791	-33.694972170830084	-32.687385036612966	-32.90300576567266	-33.92560812896895	-30.168207986551835	-33.94867066076331	-34.045974455804426	-32.63638931662247	-36.24790208063307	-24.83000365504097	-33.53786522391204	-33.762480301900545	-32.68214524327056	-33.97748467064672	-33.838902635796344	-24.557569809652897	-33.85885374504666	-26.340500408391087	-32.796638794135326	-33.86413541245343	-31.843519075100307	-34.356111155139324	-34.04757036273744	-33.1172394409013	-32.82650549776327	-33.92737181094046	-30.51290718249774	-33.821207766332044	-33.84181515759997	-32.618521142322535	-35.30994121436158	-33.66947440626054	nc	-34.412640335176555	-33.987407212225065	nan	-33.529504193909126	-33.856941445353414	-32.58841262867881	-34.13328279809302	-33.66947440626054	nc	nan	-30.90948938027691	-37.50192571334949	-34.49710943708938	-34.03032017556095	nan	-35.31967903053166	-33.79414717099032	-34.048117909796936	-33.184999261907805	1100.0	-0.0001	-34.55681639528365	-33.84604845390717	-34.02487972258293	-36.24423453780423	-36.234269226097155	-33.9911159085474	4.2504200023088945	-34.35669000926156	-34.36712530003878	-23.965651025250864	-36.025411905783045	-33.935188992088634	-34.345940063007305	-33.66947440626054	-32.10273013740376	-32.67497507406768	-33.78212748970322	-33.83076838570272	-33.800647261086844	-33.960725940259884	-30.419296883978642	-33.64582396976624	-34.00718224954	-32.76137430161339	-34.18047268611227	-32.34643352261276	-31.82007735133025	eq	-33.89493537703898	-33.93641541357263	-33.92560812896895	-37.263832667621756	-34.40280057561604	-34.367224289904584	nan	-32.067836850526355	-33.843685447694014	-30.497340890778762	-31.55304264904047	-36.24484242359346	-33.60698747227325	-36.27347489621367	-33.895429893911746
-33.68277739414211	-32.284216933440106	-33.75587877091328	-34.41924215544327	-30.78231979818222	-34.23444761078082	-33.56000096726892	-33.86755009313499	-34.392800796793225	-33.412882442883664	-34.02366906112059	-34.110838140614945	-34.00417826955427	-33.47976253394371	-33.921116312515004	-33.085273397195394	-33.749222648598774	-34.18555556715357	-33.658702310828204	-32.92656034628373	-25.77452728533926	-33.86639996921819	-33.8120887968134	-30.772693085011706	-32.28175017486704	-33.542887444796875	-32.814231680336874	-33.01868103286666	-33.749222648598774	-29.92091601276809	-33.74807644244288	-33.93694212480873	-32.738509993296496	-36.36237771273464	-24.249539579967603	-33.57745317575958	-33.61380653755266	-32.782579083518556	-34.11014002721479	-33.62744920631049	-24.022606882568226	-33.80342292225229	-25.743498203508807	-32.914868701691226	-33.628952324010804	-31.886971635607072	-34.45371231182783	-34.149623060426016	-32.7207114706204	-33.11527634997417	-34.047593360393826	-30.301124614648405	-33.85208862418194	-33.73864100515338	-32.70415807438437	-35.483857016161714	-33.78819818535039	nc	-34.60782982551529	-34.09984946875579	nan	-33.70595875299728	-33.87675433224466	-32.69598424071144	-34.22447199423601	-33.78819818535039	nc	nan	-30.472823999573542	-37.380646922319784	-34.26079415251033	-33.878934716025874	nan	-35.49175630821958	-33.6413189594411	-34.06211630250758	-33.275494579634504	1100.0	-0.0001	-34.30880512654214	-33.74589453623182	-34.13937290055691	-36.36609921344994	-36.31878129946589	-34.106204435080095	5.301029995663981	-34.207123226531905	-34.17242987586683	-23.430552319778037	-35.86575431799925	-33.84883406444623	-34.19770404557309	-33.78819818535039	-32.41603816519844	-32.20678446085572	-33.82266495838168	-33.85297463764443	-33.83126050583955	-34.065017206969124	-30.18647593806842	-33.54177088575316	-34.12920174328012	-32.86867549688382	-34.21621444336426	-32.395048252576736	-31.811960215257397	eq	-33.71447314296484	-33.744461485991465	-33.749222648598774	-37.078774079152424	-34.549103892028114	-34.223003451176545	nan	-32.279808781202995	-33.86135169805633	-30.2711376296334	-31.558151041480514	-36.327668045466034	-33.55266502920259	-36.1629568453875	-34.03779089083017
