teff	logg	z	fsed	cld	WFCAM_Z	HAWK_NB1190	SDSS_G	WIRC_H	NICMOS_F097N	WIRC_PABETA	PANSTARRS_Y	NIRC2_K	MKO_MP	WISE_W3	MKO_KP	UKIDSS_K	FOURSTAR_H	WIRCAM_KCONT	2MASS_H	WFCAM_J	2MASS_Ks	WFC3_F139M	WIRCAM_H	NIRC2_M	WISE_W2	2MASS_J	VISTA_Y	NIRC2_H	BESSEL_I	MKO_H	VISTA_H	SDSS_I	NIRC2_FE2	MKO_LP	FOURSTAR_J	WIRCAM_CH4_ON	WIRCAM_KS	WIRCAM_J	2MASS_K	FOURSTAR_J3	WFCAM_K	HAWK_Y	VISTA_J	NICMOS_F187N	MKO_K	WFCAM_Y	MKO_H_ATM	VISTA_Z	WIRCAM_CH4_OFF	FOURSTAR_J2	PANSTARRS_Z	SDSS_Z	WISE_W1	FOURSTAR_J1	PANSTARRS_I	WFC3_F127M	NICMOS_F113N	WIRCAM_Y	UKIDSS_Z	MKO_K_ATM	VISTA_KS	HAWK_BRG	PANSTARRS_R	WIRC_FE2	NICMOS_F190N	IRAC_CH4	NIRC2_LP	WFC3_F167N	UKIDSS_J	WIRC_CH4S	NIRC2_J	HAWK_CH4	HAWK_NB2090	UKIDSS_H	IRAC_CH3	WFCAM_H2	WIRC_CH4L	SDSS_R	HAWK_H2	WIRC_BRGAMMA	NICMOS_F110W	HAWK_KS	NICMOS_F090M	SDSS_U	IRAC_CH1	NIRC2_HCONT	NIRC2_KCONT	NICMOS_F110M	MKO_J	HAWK_H	NICMOS_F108N	2MASS_KS	HAWK_J	NICMOS_F145M	FOURSTAR_H_SHORT	NICMOS_F160W	NICMOS_F165M	WFCAM_H	WIRC_J	WFC3_F164N	PANSTARRS_G	WFCAM_BRG	WIRC_CO	FOURSTAR_H_LONG	FOURSTAR_KS	NIRC2_KP	NICMOS_F095N	UKIDSS_Y	IRAC_CH2	WISE_W4	PANSTARRS_W	NICMOS_F164N	HAWK_NB1060	WIRC_K	NICMOS_F170M	MKO_J_ATM	NICMOS_F166N	FOURSTAR_K	NIRC2_KS	NICMOS_F140W
700.0	4.0	0.0	f5	nc	-27.7871655859291	-30.130509025516194		-32.01230600915902	-28.856482696862283	-31.87668680631933	-29.142388781865254	-31.45808983091774	-35.54885891634174	-36.24700474858189	-31.47198439180332	-31.399232535286984	-31.085536761262954	-29.342578400608915	-30.57854395082563	-31.68780752468585	-31.669550772986945	-27.047520691517914	-31.116209319049972	-35.546271343026646	-35.306756577473976	-31.080114957098964	-30.474469761791543	-31.102548957768565		-31.092704394869738	-31.11832735128615	-23.106720961528712	-31.40485388556279	-33.73680402649566	-31.288149841456494	-30.638053888259588	-31.54815493216304	-31.695086922535932	-31.669550772986945	-31.75869900076094	-31.300945713900795	-30.474364679887707	-31.596645882434963	-29.795666663978256	-31.449156296044706	-30.752609242232303	-31.184605089098724	-27.712115829625958	-31.70574497193872	-30.258001204628144	-27.465384575740778	-28.221791845928266	-32.126919661556066	-30.87683680521108	-23.07589864596777	-32.127401244088624	-28.535727111308088	-30.551928517688825	-27.79893911968129	-31.31664969088323	-31.603291500523497	-31.501711554825093	-21.231302071539705	-31.41269107215492	-30.281626141538638	-34.99927055448648	-33.74624953094117	-31.00834315724388	-31.643856182606108	-31.582612530660683	-31.64893519659737	-31.558577678794556	-32.479117198843404	-31.13200809972937	-34.52204902748199	-31.977586491076927	-30.8312698056579	-20.589287726482986	-32.24231229168121	-30.833642155580094	-30.263012491222238	-31.506879496567002	-27.990010280957776		-32.66696373429248	-32.116797708007915	-28.32048712094441	-30.465461503462944	-31.655449723822066	-31.01607976567143	-31.389694698300183	-31.669550772986945	-31.761306573413236	-29.524327013880164	-31.231662223271172	-30.739287228212767	-31.33112324529273	-31.133877089882944	-31.51204478497349	-31.34133979028022		-31.12268061053436	-28.456927920551784	-30.74059328367008	-31.288149841456494	-31.43841056723495	-28.290140728668838	-30.675462934815666	-35.246737551933116	-36.86861408071501	-21.54306845472428	-31.46125007439673	-31.256684004955567	-28.388099049415256	-30.85317312880626	-31.33781221167624	-31.031635047237792	-31.288149841456494	-31.558677599987575	-30.883167704311365
700.0	5.477121254719663	0.0	f2	nc	-26.44073153331003	-29.44213911447371		-31.468791752376806	-27.68740487376938	-30.507967871129612	-27.72350541897092	-31.667640634313475	-35.67895389570722	-36.38746663971643	-31.616589506327784	-31.635562221893238	-30.99041063866879	-30.89510137752356	-30.879777775679244	-30.19183656182728	-31.793997410261685	-27.746791698859354	-31.011255431951415	-35.684786320342084	-35.561596765963166	-29.6602338917682	-28.693980015764193	-30.99810850601644		-31.00558805081917	-31.0353353672741	-22.222777662781482	-31.24189262732408	-34.47977515472093	-29.865252198225562	-31.037074494480485	-31.722713923413323	-30.196858222498605	-31.793997410261685	-30.213549956061296	-31.58077785726599	-28.680389244288126	-30.12239973248917	-30.21153200252387	-31.65586662987486	-28.87926365612197	-31.06748595014738	-26.366915472092995	-31.28631433153856	-29.02609105648967	-26.137397175692428	-26.8172518557007	-33.05605456904527	-28.99882973376604	-22.24079865909733	-30.489631697498737	-28.217778395863764	-28.72960923320713	-26.47124373054545	-31.57148625312938	-31.74850646799243	-32.091312356422286	-20.124779563974037	-31.252641310917795	-30.635870288016818	-35.323601626300125	-34.48853302267278	-31.04473613386346	-30.17190685622987	-31.273253199197605	-30.15716566523131	-31.175429564489736	-32.30482057276026	-31.022575739217256	-34.892495503148496	-32.237703013469016	-31.074755306174037	-19.643676605337802	-32.29281193697094	-31.658056561724553	-28.76989702495276	-31.7007041080929	-26.746301070900902		-33.63150651747655	-31.50554691470052	-30.275417822428267	-28.9050409918268	-30.162416033556116	-30.986364243228888	-29.27580225982146	-31.793997410261685	-30.227367691143957	-29.560552898173572	-30.927073156516265	-30.663565752858986	-31.182845895151786	-31.04106601414525	-30.027867304518217	-31.22931096656567		-31.8413889710367	-30.44740324827719	-31.02891837397038	-29.865252198225562	-31.627389561827727	-27.335275642054263	-28.82373568404473	-35.50911343640942	-36.969346836422574	-20.63755691880795	-31.247355158233976	-29.205261556146922	-30.260988651386725	-31.025484313388972	-30.098490858412518	-31.04110351997225	-29.865252198225562	-31.74611644367179	-29.912010090743735
700.0	5.477121254719663	0.0	f3	nc	-26.982023476252294	-29.973039806067288		-31.841155752292053	-28.295412449295164	-31.059931185750045	-28.341089067860675	-31.588351974910175	-35.68344833935138	-36.26920421363767	-31.538828538487827	-31.55184120372319	-31.24718632442875	-30.58579626769202	-31.121574687606056	-30.75379712616686	-31.72919222035699	-27.61048237389717	-31.26479954966182	-35.69243194732168	-35.55830381387195	-30.19746883147466	-29.358679092118614	-31.249896982399683		-31.258590528643108	-31.283232088053982	-22.58815521498095	-31.491106806968045	-34.449788696410536	-30.412962284573794	-31.222390567671408	-31.651803191110748	-30.75900531141758	-31.72919222035699	-30.768270347343176	-31.482830153584228	-29.344405468781027	-30.679953348555085	-30.02718994211605	-31.578171789094036	-29.548374883798402	-31.314093355352437	-26.90571147149153	-31.61889890170123	-29.573903379803205	-26.66655174984229	-27.39803486459477	-32.919245318167356	-29.665113522482724	-22.600450312470603	-31.06633985024623	-28.641535225995018	-29.3945674840013	-27.01427320386831	-31.505230422912543	-31.67904416078207	-31.997103797969658	-20.58020233491134	-31.501603432697678	-30.481604422231317	-35.18278358500508	-34.458922209866415	-31.261230833552677	-30.734537420036165	-31.58551508436137	-30.719075884647587	-31.499330280458658	-32.31035715511731	-31.27464507932941	-34.73300339583938	-32.20017080062399	-31.26997927766031	-20.095598601309458	-32.279064669333344	-31.47821744010298	-29.342947577029047	-31.629049505595376	-27.32153165792195		-33.53955461911983	-31.879240705948952	-29.88451723874002	-29.508955725138442	-30.724835271793744	-31.242425461945288	-29.955576805207656	-31.72919222035699	-30.78878531753398	-29.744707648701826	-31.231574373037855	-30.9006467455487	-31.454602689963455	-31.290331005295407	-30.606543699380133	-31.47414785689915		-31.688301266881798	-30.076584626052878	-31.20387579910084	-30.412962284573794	-31.54966366920412	-27.897159764038022	-29.49220269989411	-35.51197648719372	-36.909383527248515	-21.020434150748358	-31.501735682566974	-29.879436923386997	-29.876027574792804	-31.216816016174946	-30.66190166355206	-31.280322167247103	-30.412962284573794	-31.675613994158812	-30.317234445173362
700.0	5.477121254719663	0.0	f4	nc	-27.119259194466082	-30.16558920262499		-31.951099058510408	-28.518159564624504	-31.294570128122416	-28.568685942461837	-31.50785602198537	-35.677616800672666	-36.21630399507604	-31.4569099011375	-31.469787628392144	-31.300904759253108	-30.410043672757272	-31.171686067689816	-30.990649308247317	-31.65249237087984	-27.483330438905668	-31.3180101090229	-35.687980366068786	-35.54793600079552	-30.41918372570818	-29.629667500886466	-31.30273960941623		-31.31179925917455	-31.334746606084806	-22.651986518075574	-31.535594427157648	-34.42308765924902	-30.640175368761007	-31.241833476093056	-31.572748723155108	-30.99592903370786	-31.65249237087984	-31.00600995898159	-31.3964302162867	-29.614801743950597	-30.91378246626073	-29.89795164270802	-31.498236545050947	-29.82360967812165	-31.363109961430613	-27.041093911557294	-31.707883516798585	-29.779789560021385	-26.79442767289561	-27.585715043048307	-32.84650723544046	-29.93933674207605	-22.66615564183034	-31.317576618502336	-28.759852203718552	-29.666106864909786	-27.153030346300845	-31.42895990315623	-31.600431098692653	-31.9046859998023	-20.635057837168006	-31.545854269738143	-30.36085722143571	-35.11692895543827	-34.43235493112152	-31.292170852903286	-30.971463545268364	-31.664970089600267	-30.955358573086826	-31.58295735254173	-32.26123019518136	-31.327678025702713	-34.6566951030923	-32.13317401567566	-31.29489694798384	-20.159617711835047	-32.222095459250426	-31.349945523162436	-29.576329905873855	-31.54972781506772	-27.50523263181168		-33.48657744515872	-31.98988470769484	-29.685598102017966	-29.747961623255456	-30.961409812573972	-31.296588861476312	-30.239088076228317	-31.65249237087984	-31.025746807752736	-29.760485121844383	-31.305969043764566	-30.947531406733894	-31.516477803543555	-31.342726992358692	-30.8453221855719	-31.51675834109044		-31.570712207554962	-29.88525066367082	-31.221288853264355	-30.640175368761007	-31.46782060979174	-28.075799707977538	-29.76662922206531	-35.503532175914316	-36.88155457487604	-21.08265021599931	-31.548530588989706	-30.1617940737237	-29.679571060999983	-31.244163147019247	-30.89830411881879	-31.321316890819233	-30.640175368761007	-31.596828662495465	-30.47118031112014
700.0	5.477121254719663	0.0	f5	nc	-27.27029399014889	-30.407284663833064		-32.08419398918374	-28.77999096075804	-31.625629166416758	-28.84775311581331	-31.34984455146389	-35.647944377750825	-36.15129033985243	-31.29474076816795	-31.31033488397401	-31.350798092695623	-30.158453712817114	-31.216691545268887	-31.32475777797395	-31.496426429945075	-27.245363443717796	-31.367271729692774	-35.66038722786848	-35.5142962667096	-30.730077414998377	-29.98614347744521	-31.35136401469495		-31.36093665285465	-31.381788193080254	-22.715904545451284	-31.571433738222158	-34.37163105348772	-30.959616498980097	-31.239659721622207	-31.413772418334784	-31.329994032352424	-31.496426429945075	-31.345134182249588	-31.23421509646644	-29.970251574835814	-31.243230479331814	-29.681318732892965	-31.340724577585895	-30.190113441587147	-31.40577477499235	-27.19078580186412	-31.80894824406448	-30.051565598034763	-26.937852622858266	-27.815348066248212	-32.73813028129742	-30.306902111109682	-22.727591976529524	-31.6772552604155	-28.878207204628158	-30.025209407746512	-27.30544154593259	-31.27443156039825	-31.44196699252792	-31.72475726821769	-20.748454820115697	-31.581553955317716	-30.147809789645848	-35.03571995095826	-34.380925005376795	-31.30872967307692	-31.30544107282121	-31.75272097624952	-31.288286635266243	-31.676033067142527	-32.137040256443335	-31.376891483931246	-34.556960644296154	-31.9848299944927	-31.300405847892236	-20.280125805687966	-32.087033266689055	-31.133044004038833	-29.89698060102542	-31.39050716983304	-27.718635144915403		-33.40112042606509	-32.123996706427384	-29.426048387425908	-30.06618956183448	-31.29475988119973	-31.3472375827479	-30.628925666296784	-31.496426429945075	-31.359671863586524	-29.74980726761297	-31.38597384201029	-30.987485750579783	-31.57930182803007	-31.391261201927577	-31.176170827775728	-31.549008006331608		-31.36381724794876	-29.631232100421443	-31.214679769495	-30.959616498980097	-31.30571258404137	-28.263826138458338	-30.130972458119064	-35.472101795278846	-36.84758721419752	-21.15607541214679	-31.58711648793334	-30.54094540878541	-29.422497959795425	-31.25407161242615	-31.231501302516666	-31.353455892031654	-30.959616498980097	-31.43826162545483	-30.68895916245303
700.0	4.477121254719663	0.0	f2	nc	-27.31556740536933	-29.97572318439923		-31.980686226914678	-28.444092858420973	-31.365553796100528	-28.605808590358958	-31.754132524804582	-35.59704066311957	-36.38705946623988	-31.75463693763881	-31.703395532073955	-31.24298377858463	-30.305745745957925	-30.9208852700375	-31.12432634356075	-31.92554290634764	-27.646748640959004	-31.266173199712895	-35.599250457511765	-35.437152747591306	-30.541175262789892	-29.75930351049865	-31.24470904430372		-31.249021029195617	-31.280052858664188	-22.731603327599604	-31.570228268141594	-34.12640586456152	-30.75301920477312	-31.029282112040306	-31.83692893829072	-31.132099655871098	-31.92554290634764	-31.166078569241684	-31.62096467576747	-29.75361047775253	-31.041896527392062	-30.25955972946768	-31.741101648015015	-29.99129548850358	-31.34949128896139	-27.24139856001452	-31.72392026228808	-29.800005350500996	-27.003880537348355	-27.712771387590518	-32.642442812224715	-30.11176649059944	-22.712246232952147	-31.48994548504893	-28.55390441217422	-29.811621450494314	-27.337509539038827	-31.61916621181345	-31.88233176144199	-32.027766445562136	-20.84137145253394	-31.570797749489763	-30.724497379961075	-35.248621217842484	-34.136383870909775	-31.216893087795263	-31.093312481884826	-31.657460768175305	-31.088628921449786	-31.592324134246155	-32.622296274192024	-31.280993844607522	-34.80906018208144	-32.3369149724456	-31.144734459068523	-20.240240038096875	-32.49277996018888	-31.472611518436587	-29.68604434282938	-31.801970147927946	-27.554701451124863		-33.171814919080724	-32.047931111086044	-29.424140167115084	-29.832738649708478	-31.09425748795863	-31.210694377409098	-30.52544009610829	-31.92554290634764	-31.185571793624685	-29.74327282633122	-31.306404156610768	-30.90104257817074	-31.462920668059144	-31.292397909861755	-31.004490834244848	-31.541684835057154		-31.721520394859546	-29.591005420391415	-31.073300316225648	-30.75301920477312	-31.739794757160816	-27.965873549791382	-29.92145185699104	-35.37577974929286	-36.966138623599434	-21.171142451440723	-31.602702481649846	-30.39581435864049	-29.440865387501827	-31.13668216606467	-30.894466488988883	-31.251892161340415	-30.75301920477312	-31.856235617329432	-30.521698549149086
700.0	4.477121254719663	0.0	f3	nc	-27.456058639561228	-30.10323538480023		-32.055140132237625	-28.614266388838992	-31.577622895436367	-28.811336801766775	-31.64229112975464	-35.60382001608235	-36.31104324201565	-31.634967292804674	-31.590173240309337	-31.23766142398965	-30.031249270359584	-30.899255632115423	-31.354327243347214	-31.822540143138646	-27.415732108391957	-31.26193320622135	-35.606920715063865	-35.424758305948394	-30.751975659226108	-30.038518706890297	-31.24153175732713		-31.244159127266023	-31.27311664668662	-22.75583151158569	-31.557182427910448	-34.06133606594938	-30.971751140370994	-30.968699700980192	-31.72397438385667	-31.362086237749658	-31.822540143138646	-31.401773028334283	-31.50406612483987	-30.03250865902092	-31.268558787836838	-30.059166678397943	-31.63070450106478	-30.281962665284752	-31.333249953955807	-27.380251936150295	-31.767159534481138	-29.984513834529032	-27.13551651941716	-27.889230121287092	-32.513897236642116	-30.401809502934782	-22.735004564361965	-31.742242287178843	-28.57095868290211	-30.095098114967477	-27.478568988493794	-31.512737821967608	-31.770499812588465	-31.88537249616292	-20.895883397118578	-31.55820333315987	-30.537982076649595	-35.143412486867575	-34.071281919483205	-31.189028809833935	-31.322720774856933	-31.687099665364723	-31.31752138961522	-31.626950517586113	-32.55231300391799	-31.27685834720397	-34.6909183724122	-32.23468617065229	-31.096199033668533	-20.296001433177754	-32.40779425142663	-31.287225982056405	-29.916015504455373	-31.68772185487842	-27.709378278364976		-33.06381795223927	-32.12556626062275	-29.1033519548785	-30.075344264248084	-31.323739379456683	-31.203556286719333	-30.8363344410376	-31.822540143138646	-31.417885602657208	-29.679431334167155	-31.326295597410073	-30.88881128214898	-31.47151880971263	-31.286709549173807	-31.22983721058128	-31.523804890851398		-31.548273700522202	-29.27763047173474	-31.014781624344536	-30.971751140370994	-31.618611092539275	-28.081250722311225	-30.2100768013237	-35.361863647284196	-36.91766561000907	-21.204148366207395	-31.597503148234903	-30.70832735643252	-29.124732702238813	-31.094141642080707	-31.11689474021325	-31.232831224170322	-30.971751140370994	-31.74089619262797	-30.669750173076224
700.0	4.477121254719663	0.0	f4	nc	-27.523266605562892	-30.162275477759568		-32.08299072134918	-28.696757620448427	-31.6891503727238	-28.918582582834485	-31.560047889471026	-35.598204715429965	-36.26082902240722	-31.54688647462808	-31.507233245173175	-31.22158060098437	-29.854994067295454	-30.874875269404896	-31.478460212092866	-31.7444410505501	-27.262672557247377	-31.246626473924568	-35.60186787918772	-35.40779118437418	-30.866482639083888	-30.192561140230122	-31.226952436927633		-31.22863458820518	-31.256094534450764	-22.78281389031628	-31.534003242285642	-34.0132741160722	-31.089995932084527	-30.919932235259697	-31.639858472184933	-31.486087295375786	-31.7444410505501	-31.530077800103623	-31.419796669390394	-30.18637151203491	-31.390873894633586	-29.92117867668227	-31.54928639821335	-30.44349841971035	-31.31037251330485	-27.446870202000575	-31.77785368243716	-30.08405790577665	-27.198976108335362	-27.979758334416562	-32.430675930063735	-30.56341770591392	-22.762057651564195	-31.880200671524403	-28.568423944207545	-30.252189405462104	-27.545902082445206	-31.43378453085084	-31.687046946122393	-31.781436602671434	-20.932100334742128	-31.53516475375879	-30.40582715416106	-35.079416581889106	-34.02316313477282	-31.159588062372244	-31.446336240237386	-31.689922768764802	-31.44091446229364	-31.633058410892456	-32.49470308929213	-31.261559639680712	-34.616707475580576	-32.15653411471743	-31.05441243549651	-20.336870883775045	-32.34080922378636	-31.157020399260592	-30.041591752871053	-31.602607468067163	-27.784650559618356		-32.99215330536263	-32.155698069163016	-28.908647248002083	-30.210520052680344	-31.44748128406149	-31.186933375061244	-31.01073607803114	-31.7444410505501	-31.543019826745002	-29.63050742234497	-31.324379918452188	-30.869253597153858	-31.463156920598646	-31.270355172611126	-31.3475982775915	-31.496986777661125		-31.42484528060472	-29.086235579310568	-30.967126975461113	-31.089995932084527	-31.529506706923275	-28.130859982629648	-30.37032434888362	-35.34345058614684	-36.88931950635337	-21.234021929301036	-31.57842926295578	-30.88484067109079	-28.93327336415875	-31.05635348895764	-31.237295189105325	-31.207314077296118	-31.089995932084527	-31.655401028199183	-30.752468003990415
700.0	4.477121254719663	0.0	f5	nc	-27.583628301722158	-30.212108185144913		-32.10456913138148	-28.767315505490416	-31.780848420598442	-29.010620012055433	-31.484722139909422	-35.58484351425211	-36.222613482215046	-31.467324123626504	-31.431565066951464	-31.20788630346891	-29.721169478661317	-30.85514644064684	-31.581552391316553	-31.671413257912484	-27.133858218175753	-31.23350318716306	-35.588880017335455	-35.38652872586849	-30.962674881153657	-30.322040849948028	-31.214403671604053		-31.215303430056892	-31.241585725520856	-22.819884853486588	-31.513829140448266	-33.971369493232025	-31.188713627259798	-30.878617818382168	-31.56297501182843	-31.589076229286157	-31.671413257912484	-31.636581498508107	-31.343571971376804	-30.315685758098084	-31.4925930113396	-29.80803188768028	-31.474536018795902	-30.57857596899922	-31.291138093377743	-27.506926577184213	-31.785598223279994	-30.169443665037722	-27.257020305712704	-28.059090527630502	-32.36644086705218	-30.698503626155073	-22.798684893300425	-31.994124116360236	-28.568301766154786	-30.383898399577124	-27.606278126950876	-31.360726717594307	-31.610503227477995	-31.690368411970944	-20.98048594937145	-31.514954261771013	-30.295566224076396	-35.031875639884966	-33.98120653868259	-31.133932429803043	-31.548988899326854	-31.691363632599444	-31.54344604681998	-31.63737732968492	-32.435548454413045	-31.248442686233137	-34.56034937867506	-32.083206813406704	-31.018596140732676	-20.389508457032267	-32.274971438202876	-31.049139265125536	-30.14724221944588	-31.524944058116105	-27.850747955225135		-32.935264703941925	-32.17883747431373	-28.765969109400817	-30.325371243193125	-31.550285330971988	-31.172674002717436	-31.154627803510984	-31.671413257912484	-31.64679876688719	-29.590304065822174	-31.322472382345747	-30.852681360752776	-31.455663250407383	-31.256422688037148	-31.44519415240231	-31.474029384509375		-31.321030811246196	-28.9453906311863	-30.926120220705037	-31.188713627259798	-31.449292232736145	-28.174804810137523	-30.504431026003054	-35.32074612431296	-36.86852442368949	-21.274213128931425	-31.561508037730587	-31.031561137049152	-28.79275176361088	-31.023829023407888	-31.337717296378553	-31.18555525627672	-31.188713627259798	-31.57754985209989	-30.82514182709768
800.0	5.0	0.0	f2	nc	-28.292138066874987	-31.010841744649248		-32.7670679504685	-29.529831383372603	-32.19893977194865	-29.585309865615507	-32.50800921294267	-35.86277828555434	-36.70283883710883	-32.48884520373184	-32.46295743770212	-32.189256957020504	-31.578371783905332	-31.989130755022373	-31.910893048349248	-32.62940506041305	-28.837717689775957	-32.200096147747644	-35.866570428673	-35.76712631937339	-31.35906320426987	-30.571537899850732	-32.174895736585256		-32.18269113031521	-32.21723740673282	-23.833139076092515	-32.50746477379111	-34.712521528217685	-31.567929061279727	-32.10861151314164	-32.57163100637884	-31.918684676144128	-32.62940506041305	-31.929591469983556	-32.39426908159595	-30.566030977730335	-31.83483219606078	-31.10473516549937	-32.49047946623691	-30.775562149162216	-32.28034801291016	-28.21691450633006	-32.56369808299102	-30.754337416759448	-27.979885547263912	-28.676480263636677	-33.34963402037873	-30.89625048023652	-23.811022554160473	-32.226545452241865	-29.834402675494193	-30.619672557687743	-28.32022682987942	-32.37509895942747	-32.6063398452531	-32.861864309130596	-22.01350823923272	-32.50478992140425	-31.563380617892847	-35.69131602640055	-34.7213556558905	-32.1922759788021	-31.88771063847438	-32.53778391322867	-31.87896747333062	-32.453579818054344	-33.20842809885956	-32.210711132877684	-35.31675587363195	-33.04294572150343	-32.16955851233567	-21.43578419211606	-33.13854899260927	-32.403526374542594	-30.52512726859609	-32.544283860361205	-28.59724413330656		-33.861329144407165	-32.80104141032542	-30.94992266826118	-30.707294914255936	-31.88430327907666	-32.16011740071544	-31.263631760107742	-32.62940506041305	-31.960869417133114	-30.766363982554022	-32.205221620411876	-31.83805229397626	-32.386501793005266	-32.22623193611938	-31.816178289851692	-32.50453777552344		-32.604677391261816	-31.098961981612426	-32.08923228701981	-31.567929061279727	-32.48593347383233	-29.17200273534295	-30.715762554940547	-35.71933776196336	-37.15479632125532	-22.289273134328408	-32.52852062645723	-31.12514293110536	-30.934106320172386	-32.11229485027	-31.76196922021822	-32.23654581732076	-31.567929061279727	-32.59816461593749	-31.390288725174017
800.0	5.0	0.0	f3	nc	-28.35833472505691	-31.136445992420022		-32.858253607311454	-29.66678037752509	-32.405193313481654	-29.740907187571306	-32.39227894313827	-35.8729726359518	-36.61622345673666	-32.3714173048809	-32.34516940801828	-32.20060064813779	-31.32205623119443	-31.990324631501032	-32.11926205872755	-32.52739251574146	-28.614021614362215	-32.21187687428633	-35.87848855747214	-35.76335368211395	-31.54329215037425	-30.80055562946807	-32.18688564896165		-32.19452449222142	-32.22733428127786	-23.728364162259986	-32.51825432573584	-34.66315326832233	-31.762610989989103	-32.072812873037115	-32.460673049358014	-32.1270275982077	-32.52739251574146	-32.14209125123121	-32.26930179178299	-30.794322896824596	-32.03932008573334	-30.912684743389498	-32.37593127323373	-31.01600648738604	-32.28614148263992	-28.280420919001724	-32.62495860086964	-30.90798579968427	-28.033447875787537	-28.791251831533984	-33.22344911580691	-31.137474685421207	-23.70560771602095	-32.4543019453935	-29.857303014171805	-30.85214256820575	-28.38801803435588	-32.26750268571033	-32.496612692416576	-32.73922778236174	-21.92545645455604	-32.51538104710692	-31.393076320215382	-35.578893588720476	-34.672204118829754	-32.17949044484499	-32.09580046795256	-32.58642677681927	-32.08582754509153	-32.50600284316623	-33.140170497856715	-32.222911826532496	-35.18977384283883	-32.95224059073418	-32.1431675190103	-21.34485113912191	-33.06040723871894	-32.241456203471365	-30.719818651057075	-32.43394265378943	-28.699901109898356		-33.76357672662489	-32.89361452561938	-30.62496053483144	-30.90238144565147	-32.09180376923163	-32.17169375371278	-31.526678810241563	-32.52739251574146	-32.17060611044775	-30.718461593101402	-32.241925527495965	-31.840701370654735	-32.41127383325853	-32.237846951539	-32.025920827527024	-32.51306292954463		-32.45674689468711	-30.78587032245853	-32.05301776548657	-31.762610989989103	-32.369036688992296	-29.25672260119277	-30.953750578779253	-35.71617253697721	-37.09928467329191	-22.190207843968327	-32.545842019570934	-31.383110499788792	-30.608198740627145	-32.090757723363915	-31.966775965140815	-32.23827802408762	-31.762610989989103	-32.48605396265271	-31.51620956465434
800.0	5.0	0.0	f4	nc	-28.358831366921393	-31.185427528547905		-32.87645106463454	-29.72039477276796	-32.52079175463561	-29.812004597221108	-32.300647167474025	-35.86819146099389	-36.55988111294314	-32.277505593767586	-32.252713716936846	-32.17080998093367	-31.146406523749253	-31.95619355986175	-32.237831710410106	-32.44281618343609	-28.45234557013759	-32.18281447043036	-35.87473514293955	-35.7496907830123	-31.645636229794498	-30.928044426090114	-32.15833971122636		-32.165779631518646	-32.19737476794626	-23.62855396581518	-32.4837692055162	-34.621499109357025	-31.871956914136366	-32.01452523485295	-32.37086817901971	-32.24554164048949	-32.44281618343609	-32.2649783575616	-32.17342599274542	-30.921139023335627	-32.15523747751772	-30.7748264186178	-32.28515774557528	-31.152425614180306	-32.25243941302723	-28.279265886588185	-32.62380127572803	-30.983748201213103	-28.025703361086222	-28.83213318527283	-33.1393702744675	-31.27480970411971	-23.606710431860563	-32.587791484543175	-29.831266429099486	-30.98239803645995	-28.389604405372584	-32.18067798897544	-32.40729312565242	-32.64156819269878	-21.829208265960574	-32.48076017471962	-31.265636863489522	-35.509587826003006	-34.63063008579941	-32.132952690235115	-32.214099475509066	-32.577561099282065	-32.20331056487762	-32.49948520085383	-33.07412407673175	-32.19416717506058	-35.10883370584725	-32.87421007815085	-32.09055287227198	-21.2519526865537	-32.98937948006784	-32.11962088108528	-30.827653881063434	-32.34448559979754	-28.729476365196987		-33.69558575260796	-32.91275494982177	-30.4164956886215	-31.008298722792006	-32.209703632306734	-32.14268450285044	-31.680705384572505	-32.44281618343609	-32.289928409262444	-30.654777906838518	-32.22656316078715	-31.80726829048512	-32.389321329043156	-32.20876437767518	-32.1435011591501	-32.47701403673601		-32.3429781799724	-30.584215403261584	-31.99569617029788	-31.871956914136366	-32.27543684022014	-29.27097130296609	-31.088187035115897	-35.70188918765952	-37.06682961206723	-22.0922909977676	-32.51508556621787	-31.53210111401096	-30.400250331851453	-32.042816042127114	-32.082655067888716	-32.19976963722846	-31.871956914136366	-32.39547047977124	-31.579357127109567
