teff	logg	z	fsed	cld	WIRC_H	MKO_H	UKIDSS_K	NICMOS_F110W	VISTA_KS	NIRC2_HCONT	NICMOS_F164N	2MASS_K	MKO_K	HAWK_H	NICMOS_F097N	PANSTARRS_G	WIRCAM_CH4_OFF	WIRC_PABETA	PANSTARRS_R	NICMOS_F095N	SDSS_I	UKIDSS_J	WFCAM_BRG	MKO_J_ATM	WIRCAM_KS	UKIDSS_Z	HAWK_BRG	PANSTARRS_Y	WISE_W1	HAWK_NB2090	NIRC2_KS	SDSS_R	MKO_LP	VISTA_J	WFCAM_K	NIRC2_KP	NIRC2_FE2	SDSS_U	NICMOS_F170M	WFC3_F127M	WIRC_BRGAMMA	FOURSTAR_H_SHORT	NIRC2_KCONT	IRAC_CH1	NICMOS_F166N	HAWK_CH4	FOURSTAR_H_LONG	WIRCAM_KCONT	NICMOS_F113N	WISE_W3	WFC3_F164N	WISE_W2	WIRC_K	WIRCAM_Y	UKIDSS_Y	NICMOS_F140W	MKO_J	FOURSTAR_H	WFCAM_Z	NIRC2_K	NIRC2_H	WIRC_J	WIRC_CO	2MASS_J	MKO_H_ATM	NICMOS_F187N	NICMOS_F110M	SDSS_Z	MKO_KP	HAWK_KS	WISE_W4	UKIDSS_H	PANSTARRS_Z	VISTA_H	WIRC_CH4L	IRAC_CH2	WFCAM_H	2MASS_H	FOURSTAR_K	WFC3_F167N	FOURSTAR_KS	WFC3_F139M	NIRC2_M	WFCAM_J	HAWK_NB1190	IRAC_CH3	NICMOS_F145M	HAWK_NB1060	FOURSTAR_J2	2MASS_KS	FOURSTAR_J1	NICMOS_F160W	NICMOS_F165M	VISTA_Z	WIRCAM_H	NICMOS_F190N	HAWK_H2	PANSTARRS_I	FOURSTAR_J	PANSTARRS_W	BESSEL_I	WIRCAM_J	HAWK_Y	WFCAM_H2	2MASS_Ks	WIRC_CH4S	WIRC_FE2	NIRC2_J	VISTA_Y	HAWK_J	WIRCAM_CH4_ON	NICMOS_F108N	WFCAM_Y	IRAC_CH4	NICMOS_F090M	SDSS_G	FOURSTAR_J3	MKO_K_ATM	MKO_MP	NIRC2_LP
2200.0	4.0	-0.0	nc	nc	-36.82011822800651	-36.9457424730861	-37.51563334000156	-35.52944081103759	-37.42507925029377	-36.92859991542211	-37.29525009224123	-37.47270470451128	-37.51712961642503	-36.913357358003395	-34.77260170680404	-26.86130326490302	-36.94538421067285	-36.82322733062722	-28.63702184970121	-34.82847245616556	-31.80995685056766	-36.53162530079093	-37.67383801393495	-36.40991748309064	-37.41394315298903	-34.045855680653595	-37.60509988311916	-34.31434891451777	-37.779372642824036	-37.23914966693971	-37.4010389566791	-28.49007162581934	-38.20848847518913	-36.523784385794066	-37.577706938479515	-37.31613883711878	-37.298073525907235	-22.398742605479622	-37.18625706368077	-36.721057291941975	-37.66690493442293	-36.69684317118265	-37.72744166106598	-38.033239467807014	-37.305204200088156	-36.84735555496491	-37.24743417745478	-37.68943840119706	-36.0095405144584	-38.53760445748095	-37.28371323267223	-38.022093859184906	-37.77378429600255	-35.38706139905645	-35.44763006916756	-36.32440295405872	-36.50982329912197	-36.96574920122722	-34.04959899154071	-37.48189165932957	-36.9673341162349	-36.44999210196217	-37.698448866017706	-36.315086088990505	-36.98745896670886	-36.68907681438211	-35.83092768318366	-33.70046549057355	-37.29606634598634	-37.362801334997776	-38.63110710003499	-36.99507486522759	-33.41109497835342	-37.01646536511236	-37.27335353221089	-38.07491627559101	-37.01562011335228	-37.036486958191496	-36.428839595566146	-37.39119001931408	-36.428839595566146	-35.94286585594488	-37.91299134929404	-36.55192957158307	-35.98576980337686	-38.15800461237583	-36.13191852598882	-35.297097824628906	-36.07626455849111	-37.47270470451128	-35.67768294216197	-36.75560797444211	-37.14213633777013	-34.01311368195389	-36.985061507676555	-36.76654112437382	-37.40261831455908	-31.667472781578986	-36.428839595566146	-30.365988725719568		-36.52529555996682	-35.3556846370519	-37.471568039440314	-37.47270470451128	-37.04341488345678	-37.29169756496529	-36.50738190864493	-35.357208724610416	-36.55694813938741	-37.294200489189485	-35.968168221429934	-35.50811011012189	-38.270999269109055	-34.25134199333729	-26.39715091053075	-36.61738291059251	-37.5398236613696	-37.93717159325982	-38.21859623050615
2200.0	4.5	-0.0	nc	nc	-36.863099513197724	-36.96691223350199	-37.51322181273598	-35.524218884727794	-37.43076924513967	-36.96590848528382	-37.31396658701911	-37.47311054672818	-37.5149281643932	-36.94101567265523	-34.73808828392364	-25.708949031500012	-36.978155763325745	-36.808295205369554	-28.498607036345437	-34.830379554393424	-31.47664835950151	-36.51605837290526	-37.68157954411261	-36.44165991792155	-37.41813112631044	-34.02371586916186	-37.627581951617174	-34.34467570824938	-37.809056768930716	-37.26737936273678	-37.410992234358886	-28.34332486906301	-38.232258430464164	-36.506782488627636	-37.57013329049069	-37.32586633958593	-37.3134214272943	-19.67288488593328	-37.18904053278798	-36.70617324631475	-37.67417309107656	-36.73142045426906	-37.70161890702638	-38.056817066763664	-37.3167629278798	-36.88243845062844	-37.24812636199018	-37.69213734543249	-35.968171381371555	-38.52695518015658	-37.30384403448579	-38.01248977412009	-37.739389654655696	-35.47420827953935	-35.534020198655924	-36.33048487516787	-36.49619254507025	-36.98428844286389	-34.02401100523874	-37.48548359397517	-36.9862473148172	-36.431411305836974	-37.64752633508217	-36.30829873450955	-37.00814448832065	-36.69271670043712	-35.845477943298185	-33.72531157094266	-37.30522487681347	-37.372886124978834	-38.62389223526832	-37.01099715449405	-33.359227870747254	-37.030667810537075	-37.27895342672782	-38.06550007788417	-37.03052628639806	-37.04925347919927	-36.403330139615385	-37.391572849419475	-36.403330139615385	-35.95994446890401	-37.884894559644216	-36.53759850456933	-36.00377318999796	-38.14650542367132	-36.1634045940272	-35.40708362308739	-36.04216759040539	-37.47311054672818	-35.71937901620183	-36.773259460406976	-37.15893483361716	-33.97976271980873	-37.00175342476774	-36.77713029744644	-37.42839860691516	-31.41428130951831	-36.403330139615385	-30.1124393926763		-36.51441517781134	-35.42604437343008	-37.49595986012032	-37.47311054672818	-37.07148743397392	-37.308287978453535	-36.49858087291081	-35.433574236237234	-36.535453264114715	-37.30219403098773	-35.965435761607665	-35.57575373174397	-38.26676335157761	-34.22044378473467	-25.061977500641696	-36.59554243254151	-37.546255848095015	-37.90773197425902	-38.24319079937517
2200.0	5.0	-0.0	nc	nc	-36.98575976366194	-37.047753776968655	-37.49935468810336	-35.474186474485144	-37.430959309484926	-37.071136901031814	-37.39656101433057	-37.46341092202126	-37.50193003754649	-37.029025611186775	-34.843846042834336	-25.893608603772037	-37.077767661657	-36.78863446935012	-28.739973632896962	-34.925594641655195	-31.406981134381788	-36.512528567186536	-37.67825352945117	-36.39002536916702	-37.414628591153566	-33.986312131088816	-37.639163479659246	-34.27581835279015	-37.82662159878096	-37.30413445007213	-37.4112515162741	-28.621552664586286	-38.24774995853332	-36.50334058392556	-37.549534587266656	-37.326190435975725	-37.39526029858892	-19.545284152281432	-37.24188736483555	-36.682544742363675	-37.66919681628302	-36.83160267954264	-37.650001463401665	-38.0711947867927	-37.390253268726084	-36.98357254783525	-37.297664657687555	-37.67868595286177	-35.99707580109592	-38.50163637078475	-37.38660505559659	-37.96345749568684	-37.67913301305598	-35.23061768624129	-35.25877270556281	-36.32872608545215	-36.49857366395028	-37.06198354304088	-33.9721956266962	-37.47966575621184	-37.060346399629026	-36.461887505537995	-37.5639264376614	-36.306239354832066	-37.089504243128914	-36.686687466280496	-35.72757229783564	-33.62480209401213	-37.3079293136315	-37.374668375602184	-38.5620589387343	-37.08439645178281	-33.323793339165874	-37.100563248871005	-37.3383567262124	-38.02295551346289	-37.1009575351892	-37.1207645948156	-36.40354468955835	-37.457248592571176	-36.40354468955835	-36.02305881539063	-37.797120832775406	-36.53453433690567	-36.06860590494768	-38.10120920248615	-36.247649956245674	-35.27749173276125	-36.030343675987694	-37.46341092202126	-35.50347912909085	-36.84604175946192	-37.23707667840107	-33.93386362892037	-37.076476087111566	-36.79096121956009	-37.461719472596045	-31.377018185175693	-36.40354468955835	-30.12075180332138		-36.518352964565	-35.18147331915632	-37.52384783683307	-37.46341092202126	-37.166695716675406	-37.3871019141603	-36.493502432090004	-35.17513455736327	-36.549475984840456	-37.36498669731907	-35.84108015894315	-35.31893542967809	-38.22581863328857	-34.2031923208432	-25.319921901258763	-36.589101636414235	-37.53204321537571	-37.82131800111914	-38.257355258920214
2200.0	5.5	-0.0	nc	nc	-36.8967898277983	-36.883426734524505	-37.237902446659795	-35.345904857669716	-37.18718600600842	-36.94540266767445	-37.20233087329647	-37.2104664946576	-37.24150010611688	-36.87334445208113	-34.90888468161299	-26.24789004637949	-36.94540678157192	-36.61886562280158	-29.025887524320474	-34.99728570751519	-31.27065966898467	-36.35748780399493	-37.40658452489163	-36.25256469894253	-37.16948625747676	-34.03150675019483	-37.39738834281911	-34.27830468996778	-37.691667321733625	-37.14123756269601	-37.17197705988093	-28.86643274111752	-38.14972935240129	-36.342428963088004	-37.27322434977336	-37.08581539328584	-37.19564268272739	-20.023160720835964	-37.02837330294806	-36.51399670170488	-37.39517495070884	-36.713917529961726	-37.31203054560331	-37.957026189003315	-37.179167308362075	-36.859014248393116	-37.077153684879626	-37.38908052435457	-35.87980665027211	-38.35604493086346	-37.197013791854665	-37.70114408245278	-37.332735441368385	-35.090228343871644	-35.097071942625405	-36.16249693124229	-36.34764773770646	-36.8956955437053	-34.019013562167935	-37.227511686749004	-36.88819933458249	-36.31677932518323	-37.18969707071221	-36.14313161626566	-36.923488030404606	-36.417162686274814	-35.5741952469325	-33.65733086317544	-37.07080983569886	-37.13945119324629	-38.35536543084374	-36.909285227879366	-33.36858616181404	-36.92407346418516	-37.12620137349993	-37.78002655955191	-36.924815061189605	-36.9417070703887	-36.242952674793315	-37.237551142742504	-36.242952674793315	-35.82737831861714	-37.39998483522852	-36.376510355336535	-35.98567876319241	-37.848385909972436	-36.10388071430289	-35.20384306136502	-35.88616068501522	-37.2104664946576	-35.319829063335945	-36.6725870731897	-37.057114632698415	-33.98101384266816	-36.90336327466617	-36.57369915235538	-37.26687472229081	-31.27257316832609	-36.242952674793315	-30.080156444740297		-36.36947305539139	-35.04190757196088	-37.30783537659142	-37.2104664946576	-37.01804269974428	-37.190843289283656	-36.343162632869436	-35.02354639871095	-36.39782500547921	-37.15305419127726	-35.6696178396859	-35.139327525549405	-38.005922490350244	-34.226060521170574	-25.93772378563913	-36.41596894094131	-37.279243223532326	-37.41992243321333	-38.156859866180184
2250.0	2.5	-0.0	nc	nc	-36.82147451661279	-36.96633298817625	-37.57842649403442	-35.644388396332374	-37.4752589274724	-36.92616169656226	-37.301448159813305	-37.52682209450146	-37.578987670793325	-36.924464980268084	-34.82411701701166	-27.229311470976626	-36.94692291768653	-36.927245229145356	-28.057144253311886	-34.84990975371686	-32.00062222879922	-36.629326991434766	-37.70568594413192	-36.5561444997743	-37.46779199795412	-34.12186842480778	-37.62299491398282	-34.406509080975	-37.81970330649106	-37.26180931223241	-37.44581923658336	-27.822788514523932	-38.24343137549708	-36.620864909662586	-37.64695170792611	-37.36505498156846	-37.30564222033788	-26.127924708211083	-37.221797559285214	-36.82476835564629	-37.70228940750281	-36.70640572207242	-37.81773802663161	-38.06672812384842	-37.31639187396828	-36.8501496247029	-37.28375323128259	-37.73384375743334	-36.10185721856848	-38.63108960134649	-37.28981092878181	-38.17408416961631	-37.880455586243954	-35.553781507527574	-35.6301746178923	-36.41051172819115	-36.604558727708785	-36.98563852335195	-34.138033173860634	-37.53730681874303	-36.989908738089895	-36.519221934350824	-37.832929145239504	-36.41207060093463	-36.99689037383684	-36.78516538391576	-35.979176046192435	-33.823021571300956	-37.3483576581986	-37.41352544093753	-38.79407496416401	-37.01828171306343	-33.49632066345029	-37.04232915902712	-37.300212061944436	-38.2248799910022	-37.04103630885283	-37.05648400324677	-36.53051117161587	-37.40943196422549	-36.53051117161587	-36.022588515892274	-38.14020504905133	-36.64714356741069	-36.05835993817485	-38.28488217771022	-36.17451314029551	-35.4478068013499	-36.19050775271819	-37.52682209450146	-35.84213136888468	-36.78493626280883	-37.15670528982412	-34.097446510936756	-37.00726956571255	-36.839212978200464	-37.42275884167633	-31.803842744089863	-36.53051117161587	-30.4368048174613		-36.61749707903911	-35.531050743612894	-37.49308453532	-37.52682209450146	-37.04730940495437	-37.29688698039577	-36.60865105762214	-35.52660045555564	-36.640194441832186	-37.31849206400113	-36.09888094079489	-35.68012013718402	-38.394567901248735	-34.325851872692745	-27.01484023650169	-36.71586454235512	-37.58987395383369	-38.154412935696165	-38.250290111861695
2250.0	3.0	-0.0	nc	nc	-36.882120423555534	-37.0120932813488	-37.610123798806534	-35.68451704426637	-37.510575817396955	-36.98442723170126	-37.33694119483543	-37.560936296690464	-37.610665133571075	-36.97207281364288	-34.937078106058394	-27.406053034333034	-37.00079375282682	-36.93048632554697	-28.31116684575573	-34.9738247579603	-32.154145841299886	-36.647744885415904	-37.74022603270222	-36.56765899523615	-37.50314585469777	-34.24134735236707	-37.66540843729146	-34.49751222768914	-37.84886830584569	-37.31274194846234	-37.48433129205134	-28.082772590800666	-38.267620092360346	-36.64016609948548	-37.676064639297195	-37.40522841740072	-37.33980520168651	-25.62381603766589	-37.255603831512694	-36.832936254208185	-37.73513380672198	-36.76850073132968	-37.83764725586641	-38.09399329052253	-37.346986465681816	-36.90765139212647	-37.31466324637262	-37.76345346113245	-36.13790733741769	-38.63294359701519	-37.32501645787594	-38.180446229911595	-37.89527824845126	-35.59666874413297	-35.66697180621179	-36.44564392201629	-36.62437352313042	-37.03095611129763	-34.254767182374565	-37.57156363807874	-37.035951651528116	-36.54641838019448	-37.84726544829563	-36.43963460266255	-37.04333148667655	-36.8359921100529	-36.00938625026686	-33.92468558477306	-37.38814654961939	-37.45209168295475	-38.76914570108957	-37.062380427691004	-33.62100250933218	-37.08530424413996	-37.3311810170927	-38.23075962039083	-37.08424095188064	-37.101462488305174	-36.552183873391584	-37.43432402621266	-36.552183873391584	-36.08594752520736	-38.133905884239354	-36.66525888564989	-36.11428803609974	-38.29205663677133	-36.24730311828677	-35.50040192411318	-36.22246002604131	-37.560936296690464	-35.873643161433655	-36.83437026471984	-37.1967589760916	-34.21688614549518	-37.0518115169303	-36.89034595922021	-37.470420773133355	-31.973357587292234	-36.552183873391584	-30.622393552835		-36.637452402796406	-35.575726135031076	-37.5385671584573	-37.560936296690464	-37.094840258147684	-37.33090242828859	-36.62660480018161	-35.57147372651552	-36.66220404113902	-37.34924011616389	-36.12342652725978	-35.717264978496374	-38.39789558974223	-34.43985251639971	-27.0982913207692	-36.73164117445304	-37.62545162898833	-38.151613826836495	-38.274813369268095
2250.0	3.5	-0.0	nc	nc	-36.907345696077485	-37.031452755982116	-37.617208782796865	-35.67836850058768	-37.52199103788896	-37.00679483256287	-37.35309643629889	-37.57008654987196	-37.617838670598964	-36.99499650433138	-34.968270736007824	-27.355222554536503	-37.02239176629395	-36.914770445109866	-28.592824004737558	-35.00896282229077	-32.17888233705736	-36.638688133150474	-37.749705785163094	-36.54450315497906	-37.513872624034626	-34.26053134901163	-37.678816341119266	-34.50512524707831	-37.86725971282975	-37.33252832306686	-37.497609820610464	-28.39345889743584	-38.277538311226394	-36.63237453973214	-37.680627591508	-37.419632317404236	-37.355499079960815	-24.473878474871107	-37.26796596044945	-36.81818922647535	-37.744075983727335	-36.79438188241271	-37.837541829557615	-38.10765703398382	-37.36147756322254	-36.93105127799494	-37.325559754115474	-37.772555685303765	-36.13371097331517	-38.6246455921046	-37.34079496509496	-38.16504841310245	-37.88919245837938	-35.57886616408837	-35.64359849412977	-36.446976572404495	-36.6162509390795	-37.04950137426653	-34.270875603401684	-37.58121419103116	-37.05420117409085	-36.54510107817967	-37.83568832156022	-36.435973471191545	-37.0642874239423	-36.85709440763365	-35.99293876120867	-33.930084187483196	-37.40205377992731	-37.46497109295531	-38.73871361544316	-37.07986112784732	-33.64050759587319	-37.10188267280377	-37.34351728762598	-38.21594182009653	-37.10099163484991	-37.120687979536655	-36.54435046190048	-37.44612898174235	-36.54435046190048	-36.113592173516686	-38.09882714135509	-36.65711648377979	-36.13080447927552	-38.28407462281157	-36.28055168834065	-35.50842800494432	-36.21506654630879	-37.57008654987196	-35.85337879266687	-36.85496382035352	-37.21321037113713	-34.23441298572889	-37.069625643736885	-36.91246811407236	-37.48591718922915	-32.01636128914941	-36.54435046190048	-30.687628553860485		-36.62993137525757	-35.555545870737696	-37.55383936024307	-37.57008654987196	-37.11486029415611	-37.34710307347215	-36.616654034909644	-35.551843256138234	-36.65669944985322	-37.36264149346227	-36.106699139089464	-35.69577501641571	-38.386086425121874	-34.459370732725844	-26.94644491664363	-36.72235784197264	-37.63414751215264	-38.121095802904925	-38.28498772336412
2250.0	4.0	-0.0	nc	nc	-36.94904953599395	-37.065391752226724	-37.61139339856403	-35.70352455956913	-37.52097943630612	-37.05393622041781	-37.40218827715575	-37.56842221732996	-37.61286069910051	-37.03251558552168	-35.023750630076265	-27.333169487775194	-37.067727203161816	-36.9393458391511	-28.803836477183534	-35.08372651929561	-32.16046250230449	-36.66745770835551	-37.764013504812915	-36.55548294069138	-37.51084855932945	-34.315277883202974	-37.69679296828715	-34.551750651061425	-37.84207378898024	-37.33907276916632	-37.49816167250764	-28.637033111490634	-38.26994092148292	-36.66067746224995	-37.67289071647986	-37.41580763089979	-37.404124939035434	-23.19146298049815	-37.29676788284918	-36.84474571923983	-37.75642626978093	-36.829977619795955	-37.82259635947209	-38.095374336524124	-37.40892407205913	-36.97385230866672	-37.35626071109033	-37.78022456386343	-36.170610718927946	-38.56670960691638	-37.39106123253781	-38.08153632899588	-37.86937328009485	-35.59015694739812	-35.64660631375939	-36.469205486568	-36.64670933188316	-37.085249736936056	-34.31995695465987	-37.57781268707141	-37.087919027299264	-36.589699397124875	-37.798535254254475	-36.462666413688616	-37.10246644681008	-36.81322377323902	-36.00692402585484	-33.964641556643485	-37.39610341656479	-37.46080263617613	-38.65548334621904	-37.113603371064215	-33.690208473559686	-37.13450389825256	-37.380453760728805	-38.13692483967016	-37.13359440113772	-37.15430077232302	-36.570717369213355	-37.49109103849079	-36.570717369213355	-36.113231250758055	-37.97305496045734	-36.6867043550704	-36.16621502905036	-38.20513856669236	-36.29180836696835	-35.51420659571813	-36.24081891500305	-37.56842221732996	-35.862703746197845	-36.88214611935105	-37.25486303953063	-34.28518061947452	-37.104014852245434	-36.88548296273851	-37.498812063494405	-32.01812186311659	-36.570717369213355	-30.706577410762975		-36.66121099756597	-35.562754489463835	-37.56680923305142	-37.56842221732996	-37.16073478756298	-37.397188997650694	-36.64436288617166	-35.56157716214707	-36.69082958045146	-37.4007234711027	-36.13205870985398	-35.703058914682394	-38.305985052389055	-34.51374066101469	-26.876781265144963	-36.74797084416922	-37.635617082586826	-37.99792634273263	-38.27947125088718
2250.0	4.5	-0.0	nc	nc	-36.98885084990239	-37.08804835026845	-37.583480480109145	-35.67975798607919	-37.50211403845885	-37.09145004811287	-37.43457665799702	-37.54471445626103	-37.58541324764403	-37.062468646073	-35.046927919411544	-27.06071673742118	-37.10317994262549	-36.92457126193106	-28.967812522739443	-35.123563146992105	-32.00088316199336	-36.65779221709243	-37.75148538223758	-36.53536328506988	-37.489595038242925	-34.29852479472877	-37.69632883429185	-34.53774337004166	-37.84259547665393	-37.337108562067826	-37.48236168776296	-28.832037853906233	-38.264255170455506	-36.64977108991791	-37.640175641076524	-37.398447018674794	-37.43389471750407	-21.38533905264021	-37.30458132041301	-36.82835969894068	-37.743978822622005	-36.86024356326688	-37.773207208447445	-38.09061428586161	-37.435966048801475	-37.008899911453284	-37.36374912514404	-37.76315592986286	-36.170287499027026	-38.54261180244542	-37.424131819838706	-38.04277044051401	-37.81135957042576	-35.532013781129685	-35.57487484655572	-36.46016867723277	-36.640189517545856	-37.106729291125575	-34.294452497204524	-37.55564499156833	-37.10783340290798	-36.5981251941561	-37.7190836372556	-36.45478812763918	-37.12868219187371	-36.781404029344436	-35.96517724012942	-33.93135901077005	-37.378111968940075	-37.44412977151496	-38.63499393854251	-37.132019702014176	-33.66132581889892	-37.151041208805175	-37.39572370374898	-38.09618821241503	-37.150675926741485	-37.1699135368905	-36.55736566550979	-37.5113025775828	-36.55736566550979	-36.119943055953414	-37.914264337487595	-36.6775585145925	-36.18587211023329	-38.17050108480897	-36.309620726358304	-35.492643879247815	-36.22157480484976	-37.54471445626103	-35.7999696379784	-36.89865629085717	-37.27912425724433	-34.25960895555814	-37.12325613027955	-36.86397249372221	-37.497241791597204	-31.906966032171805	-36.55736566550979	-30.61946717151802		-36.65628508670378	-35.495435920277004	-37.5651310473535	-37.54471445626103	-37.19455613054031	-37.42817032676543	-36.63554303883033	-35.49381481809603	-36.68765988735741	-37.41870909782776	-36.09541421878805	-35.633962010000474	-38.28490265191414	-34.5003573369284	-26.554842203446544	-36.7337325339344	-37.616097511833324	-37.93738210063849	-38.27471833561308
2250.0	5.0	-0.0	nc	nc	-37.062380931174374	-37.12447918879207	-37.570017911882836	-35.60062223001017	-37.500844994925735	-37.14669761892146	-37.462939961667	-37.532829560551484	-37.572572883386066	-37.105654369978815	-35.020651445587745	-26.5456553886275	-37.15253366609222	-36.86600868238463	-28.944738668061362	-35.10204927127696	-31.7189589419945	-36.605899405452384	-37.74408013816631	-36.48976342568605	-37.485685329932885	-34.190936058212934	-37.703035533247046	-34.4490876613359	-37.87355911313601	-37.37088592359483	-37.482540515551904	-28.821968628258134	-38.28924542919082	-36.59723483317138	-37.62007260230424	-37.398623564230064	-37.459425063411494	-20.05197993200695	-37.31392604761294	-36.765432822371025	-37.73619175229004	-36.91560887170668	-37.72423544048179	-38.11560472209524	-37.454419067053315	-37.062015525757225	-37.36814916156325	-37.74681244332001	-36.1119286011149	-38.52885947284734	-37.44944347176437	-38.01312530495126	-37.75399159406046	-35.38985452427938	-35.41775052920426	-36.42935474782312	-36.59256179519129	-37.1382407734322	-34.17880436114367	-37.549636859110706	-37.13822768653976	-36.55806034909206	-37.64676734751829	-36.40911689186783	-37.16312036908156	-36.783610658433645	-35.85870502561374	-33.82234932902819	-37.381176723566725	-37.447022464166	-38.587273365066686	-37.1607404243221	-33.5379724180095	-37.176256418198406	-37.40655057017657	-38.071987241671984	-37.176486825500405	-37.196168523471755	-36.50172789874146	-37.520018589403094	-36.50172789874146	-36.14947543183354	-37.85000216041554	-36.62653686766629	-36.192640143218505	-38.14338386481871	-36.360556183486366	-35.448534660211365	-36.14784478004553	-37.532829560551484	-35.6503270706815	-36.930162193144135	-37.30777998796222	-34.14190148829552	-37.15309736918808	-36.88093117061047	-37.525828360921864	-31.685840392758926	-36.50172789874146	-30.423968738074404		-36.61145293348697	-35.34495538410606	-37.58714329226902	-37.532829560551484	-37.23759664248175	-37.45007246324988	-36.58732506341543	-35.337884387489495	-36.642507209767174	-37.433031380841584	-35.97066183466211	-35.47508080455956	-38.25936078362161	-34.399906271742076	-26.0330902811711	-36.6790167080929	-37.60046691000249	-37.874194991053	-38.298480114282995
2300.0	2.5	-0.0	nc	nc	-36.92366194161717	-37.063562821955685	-37.64289807131494	-35.812302265181295	-37.5427445635148	-37.02293165890309	-37.38793327357832	-37.592319742842875	-37.643312279022815	-37.023610648325324	-35.071990739934385	-27.79228845408148	-37.04312892006446	-37.04481213021427	-28.514586266275085	-35.09890916514728	-32.34953125340138	-36.7614097078646	-37.763290965588745	-36.69372510578884	-37.53588205823867	-34.384573646279	-37.68200545981307	-34.63201776247671	-37.877185817144024	-37.334113052430276	-37.51460041288429	-28.274400239176902	-38.283943260199926	-36.75373232184944	-37.709276634614724	-37.43803251159428	-37.39179049923676	-26.884753539204247	-37.310086781559114	-36.94623776056334	-37.76017571058937	-36.81390634658146	-37.878529360953536	-38.11299775556306	-37.40155107152993	-36.950577852544065	-37.370581153741036	-37.79347680232888	-36.26161477147958	-38.664417209350816	-37.37715044025074	-38.22772800279344	-37.938853614961474	-35.748733400468915	-35.81965815629915	-36.54467069236853	-36.73758938547975	-37.08213653132172	-34.40113416700867	-37.603062151686444	-37.08619916543242	-36.658794926072545	-37.89194091205022	-36.554500865213164	-37.09113373835305	-36.89534413651727	-36.14991575705838	-34.07574042122439	-37.42215260886227	-37.48392642063242	-38.82860303364134	-37.11327960975515	-33.76835349643769	-37.136496254880484	-37.38705100026648	-38.27628754280808	-37.135243262379525	-37.14969813061363	-36.66761788018544	-37.49365875419472	-36.66761788018544	-36.1781081439056	-38.19508192509206	-36.778597773836935	-36.23387363801156	-38.33184845250956	-36.31615249452085	-35.67209803196438	-36.35117873447433	-37.592319742842875	-36.02226601660474	-36.88943093046169	-37.246962568000995	-34.36206307679591	-37.102757155905	-36.94111532919558	-37.4868425517575	-32.172139386730464	-36.66761788018544	-30.822348063347246		-36.74949460809911	-35.724775394091694	-37.55550878484221	-37.592319742842875	-37.140808930600436	-37.383437195625035	-36.74133592032312	-35.71862518530893	-36.77061676931792	-37.40523092645586	-36.26691598546936	-35.86629381960086	-38.43652711076872	-34.58057904051711	-27.597057236036434	-36.841935038727954	-37.65272104672509	-38.208588603183536	-38.29002896450166
2300.0	3.0	-0.0	nc	nc	-36.958891458409	-37.0839092096032	-37.65811429032703	-35.808761462230386	-37.56100240854917	-37.056380165602526	-37.399078018036015	-37.60980572603569	-37.658542501192834	-37.04541960370152	-35.120253246681315	-27.848537814558007	-37.07213167850364	-37.01566243945802	-28.62388648785492	-35.15713308506887	-32.41420298051431	-36.744211574383876	-37.78265595268432	-36.66873102093049	-37.554096460948266	-34.434102021659456	-37.709647035591374	-34.66293836309009	-37.892186683942455	-37.368167344439314	-37.5359496589851	-28.391526164062828	-38.298295295750805	-36.737218998717395	-37.72224786516238	-37.46012657813813	-37.40153647338511	-26.262438717440396	-37.31958012568295	-36.921088265021275	-37.77768657686016	-36.84937430110168	-37.8819234993924	-38.129174492560644	-37.4076660726779	-36.982564893214615	-37.37722025697285	-37.807132646735305	-36.25545193092868	-38.65962871373577	-37.38771505403713	-38.22354579776959	-37.937703449654194	-35.74094862932927	-35.80725581436684	-36.544426657485175	-36.72158942846322	-37.10211392439352	-34.447731241998916	-37.62075412700573	-37.107042821830916	-36.648079948506584	-37.89033320016127	-36.544178869840906	-37.112568015652215	-36.91978798674133	-36.13527383576826	-34.11147999504369	-37.44373019308119	-37.50517480379063	-38.798962085285496	-37.13230229542436	-33.820651496304336	-37.15454651021225	-37.393569932384125	-38.271645435392124	-37.15351764418193	-37.17026074274046	-36.652532974638405	-37.493703379831324	-36.652532974638405	-36.202457546778746	-38.179544160403154	-36.7611863278399	-36.24420389101716	-38.329444022187005	-36.35448873169836	-35.668627171067634	-36.34056936838966	-37.60980572603569	-36.00669540353267	-36.91204153453947	-37.262460862676534	-34.41090870394691	-37.12213578757562	-36.96810710916036	-37.519243111156996	-32.248062328479506	-36.652532974638405	-30.908313391645358		-36.73389096016811	-35.71906530134979	-37.58573527509974	-37.60980572603569	-37.163586509417456	-37.392837644261746	-36.72363782143508	-35.71347059363977	-36.757416003446636	-37.41148602864574	-36.246868663043415	-35.85491656772844	-38.43099927685718	-34.62729331656013	-27.564447712539174	-36.82357982404995	-37.672458119655246	-38.19601416087331	-38.30487013668702
