mass	age	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
1.05	4.01118	5955	4.402	0.1	4.47	4.11	3.81	3.41	3.16	3.13	3.14	3.21	0	nc	0.282	1.9
1.05	4.4865	5972	4.383	0.13	4.41	4.05	3.75	3.35	3.1	3.08	3.09	3.15	0	nc	0.282	1.9
1.05	5.0252	5987	4.36	0.15	4.33	3.98	3.68	3.29	3.04	3.02	3.03	3.09	0	nc	0.282	1.9
1.05	5.62728	5992	4.331	0.19	4.26	3.9	3.6	3.21	2.97	2.94	2.96	3.02	0	nc	0.282	1.9
1.05	6.32441	5977	4.293	0.22	4.18	3.82	3.52	3.13	2.88	2.85	2.87	2.93	0	nc	0.282	1.9
1.05	7.08123	5968	4.237	0.27	4.04	3.68	3.39	2.99	2.74	2.71	2.73	2.79	0	nc	0.282	1.9
1.1	0.00102	4438	3.713	0.3	4.45	3.79	3.25	2.45	1.91	1.83	1.8	1.96	0	nc	0.282	1.9
1.1	0.00113	4433	3.742	0.27	4.54	3.88	3.33	2.52	1.97	1.9	1.86	2.02	0	nc	0.282	1.9
1.1	0.00126	4427	3.77	0.24	4.63	3.96	3.41	2.59	2.04	1.96	1.93	2.09	0	nc	0.282	1.9
1.1	0.00144	4419	3.803	0.2	4.74	4.06	3.51	2.67	2.12	2.04	2.01	2.17	0	nc	0.282	1.9
1.1	0.0016	4413	3.832	0.17	4.83	4.15	3.58	2.74	2.18	2.1	2.07	2.24	0	nc	0.282	1.9
1.1	0.00178	4407	3.861	0.14	4.93	4.24	3.66	2.82	2.25	2.17	2.14	2.31	0	nc	0.282	1.9
1.1	0.00202	4399	3.894	0.11	5.03	4.34	3.76	2.9	2.33	2.24	2.21	2.39	0	nc	0.282	1.9
1.1	0.00226	4394	3.923	0.07	5.13	4.42	3.84	2.97	2.39	2.31	2.28	2.46	0	nc	0.282	1.9
1.1	0.00252	4389	3.952	0.04	5.22	4.51	3.92	3.04	2.46	2.37	2.34	2.53	0	nc	0.282	1.9
1.1	0.00286	4383	3.985	0.01	5.33	4.61	4.01	3.12	2.53	2.45	2.42	2.61	0	nc	0.282	1.9
1.1	0.00318	4380	4.013	-0.02	5.41	4.69	4.08	3.19	2.6	2.51	2.48	2.68	0	nc	0.282	1.9
1.1	0.0036	4379	4.044	-0.05	5.49	4.77	4.16	3.27	2.68	2.59	2.56	2.76	0	nc	0.282	1.9
1.1	0.00398	4379	4.069	-0.08	5.56	4.84	4.22	3.34	2.74	2.66	2.63	2.82	0	nc	0.282	1.9
1.1	0.00454	4382	4.102	-0.11	5.63	4.91	4.3	3.41	2.82	2.74	2.71	2.9	0	nc	0.282	1.9
1.1	0.00507	4386	4.128	-0.13	5.69	4.97	4.36	3.48	2.89	2.8	2.77	2.96	0	nc	0.282	1.9
1.1	0.00564	4394	4.154	-0.16	5.74	5.02	4.41	3.54	2.95	2.86	2.83	3.02	0	nc	0.282	1.9
1.1	0.00635	4409	4.18	-0.18	5.78	5.06	4.46	3.59	3.01	2.92	2.9	3.08	0	nc	0.282	1.9
1.1	0.00711	4429	4.205	-0.19	5.8	5.09	4.5	3.64	3.06	2.98	2.95	3.14	0	nc	0.282	1.9
1.1	0.00802	4459	4.231	-0.21	5.82	5.11	4.54	3.69	3.11	3.03	3.01	3.19	0	nc	0.282	1.9
1.1	0.00899	4496	4.253	-0.22	5.81	5.11	4.55	3.72	3.16	3.08	3.06	3.24	0	nc	0.282	1.9
1.1	0.01001	4542	4.273	-0.22	5.78	5.09	4.55	3.74	3.19	3.12	3.1	3.27	0	nc	0.282	1.9
1.1	0.01133	4609	4.293	-0.21	5.71	5.04	4.53	3.75	3.22	3.15	3.13	3.3	0	nc	0.282	1.9
1.1	0.01269	4690	4.31	-0.2	5.62	4.98	4.49	3.74	3.23	3.16	3.15	3.31	0	nc	0.282	1.9
1.1	0.01423	4794	4.322	-0.17	5.49	4.88	4.42	3.71	3.22	3.17	3.15	3.31	0	nc	0.282	1.9
1.1	0.01594	4943	4.33	-0.13	5.3	4.74	4.3	3.64	3.2	3.14	3.13	3.27	0	nc	0.282	1.9
1.1	0.01788	5126	4.333	-0.07	5.08	4.56	4.15	3.55	3.15	3.1	3.09	3.21	0	nc	0.282	1.9
1.1	0.01997	5354	4.329	0.01	4.8	4.34	3.96	3.43	3.08	3.03	3.03	3.14	0	nc	0.282	1.9
1.1	0.02247	5651	4.323	0.11	4.49	4.08	3.74	3.28	2.98	2.95	2.96	3.04	0	nc	0.282	1.9
1.1	0.02536	5916	4.339	0.17	4.29	3.93	3.62	3.21	2.96	2.93	2.94	3.01	0	nc	0.282	1.9
1.1	0.02819	5953	4.421	0.1	4.47	4.1	3.8	3.4	3.15	3.12	3.14	3.2	0	nc	0.282	1.9
1.1	0.03252	5909	4.48	0.03	4.65	4.28	3.97	3.57	3.31	3.28	3.3	3.36	0	nc	0.282	1.9
1.1	0.03618	5898	4.487	0.02	4.68	4.31	4	3.59	3.33	3.3	3.32	3.38	0	nc	0.282	1.9
1.1	0.04146	5893	4.488	0.02	4.68	4.31	4	3.59	3.33	3.3	3.32	3.38	0	nc	0.282	1.9
1.1	0.04492	5893	4.487	0.02	4.68	4.31	4	3.59	3.33	3.3	3.32	3.38	0	nc	0.282	1.9
1.1	0.05404	5905	4.485	0.03	4.67	4.3	3.99	3.58	3.32	3.29	3.31	3.37	0	nc	0.282	1.9
1.1	0.06001	5914	4.484	0.03	4.66	4.29	3.98	3.58	3.32	3.29	3.31	3.37	0	nc	0.282	1.9
1.1	0.06717	5927	4.483	0.03	4.64	4.28	3.97	3.57	3.31	3.28	3.3	3.36	0	nc	0.282	1.9
1.1	0.07576	5939	4.481	0.04	4.63	4.26	3.96	3.56	3.31	3.28	3.29	3.36	0	nc	0.282	1.9
1.1	0.08608	5950	4.481	0.04	4.62	4.25	3.95	3.55	3.3	3.27	3.29	3.35	0	nc	0.282	1.9
1.1	0.09846	5958	4.48	0.05	4.61	4.25	3.95	3.55	3.3	3.27	3.29	3.35	0	nc	0.282	1.9
1.1	0.11331	5965	4.48	0.05	4.6	4.24	3.94	3.54	3.3	3.27	3.28	3.34	0	nc	0.282	1.9
1.1	0.13114	5970	4.479	0.05	4.6	4.24	3.94	3.54	3.29	3.26	3.28	3.34	0	nc	0.282	1.9
1.1	0.15253	5974	4.478	0.05	4.59	4.23	3.93	3.54	3.29	3.26	3.28	3.34	0	nc	0.282	1.9
1.1	0.17819	5977	4.478	0.05	4.59	4.23	3.93	3.54	3.29	3.26	3.28	3.34	0	nc	0.282	1.9
1.1	0.20899	5979	4.477	0.06	4.58	4.22	3.93	3.53	3.28	3.26	3.27	3.33	0	nc	0.282	1.9
1.1	0.24068	5980	4.476	0.06	4.58	4.22	3.92	3.53	3.28	3.25	3.27	3.33	0	nc	0.282	1.9
1.1	0.27237	5981	4.475	0.06	4.57	4.22	3.92	3.53	3.28	3.25	3.27	3.33	0	nc	0.282	1.9
1.1	0.30406	5983	4.474	0.06	4.57	4.21	3.92	3.52	3.28	3.25	3.27	3.33	0	nc	0.282	1.9
1.1	0.33575	5984	4.473	0.06	4.57	4.21	3.91	3.52	3.27	3.25	3.26	3.32	0	nc	0.282	1.9
1.1	0.36744	5985	4.472	0.06	4.56	4.21	3.91	3.52	3.27	3.24	3.26	3.32	0	nc	0.282	1.9
1.1	0.39912	5987	4.471	0.06	4.56	4.2	3.91	3.51	3.27	3.24	3.26	3.32	0	nc	0.282	1.9
1.1	0.43081	5988	4.47	0.07	4.56	4.2	3.9	3.51	3.27	3.24	3.26	3.32	0	nc	0.282	1.9
1.1	0.4625	5990	4.469	0.07	4.55	4.2	3.9	3.51	3.26	3.24	3.25	3.31	0	nc	0.282	1.9
1.1	0.49419	5990	4.468	0.07	4.55	4.19	3.9	3.51	3.26	3.23	3.25	3.31	0	nc	0.282	1.9
1.1	0.52588	5991	4.467	0.07	4.55	4.19	3.9	3.5	3.26	3.23	3.25	3.31	0	nc	0.282	1.9
1.1	0.58925	5992	4.465	0.07	4.54	4.19	3.89	3.5	3.25	3.23	3.24	3.3	0	nc	0.282	1.9
1.1	0.65263	5995	4.464	0.07	4.54	4.18	3.88	3.49	3.25	3.22	3.24	3.3	0	nc	0.282	1.9
1.1	0.716	5997	4.462	0.08	4.53	4.17	3.88	3.49	3.24	3.22	3.23	3.29	0	nc	0.282	1.9
1.1	0.81107	5999	4.459	0.08	4.52	4.17	3.87	3.48	3.24	3.21	3.23	3.29	0	nc	0.282	1.9
1.1	0.90613	6002	4.456	0.08	4.51	4.16	3.86	3.47	3.23	3.2	3.22	3.28	0	nc	0.282	1.9
1.1	1.0012	6005	4.454	0.09	4.5	4.15	3.85	3.46	3.22	3.19	3.21	3.27	0	nc	0.282	1.9
1.1	1.12795	6009	4.45	0.09	4.49	4.14	3.84	3.45	3.21	3.18	3.2	3.26	0	nc	0.282	1.9
1.1	1.28639	6015	4.445	0.1	4.47	4.12	3.83	3.44	3.2	3.17	3.19	3.25	0	nc	0.282	1.9
1.1	1.41314	6020	4.441	0.1	4.46	4.11	3.81	3.43	3.19	3.16	3.18	3.24	0	nc	0.282	1.9
1.1	1.60327	6026	4.435	0.11	4.44	4.09	3.8	3.41	3.17	3.14	3.16	3.22	0	nc	0.282	1.9
1.1	1.7934	6033	4.429	0.12	4.42	4.07	3.78	3.39	3.15	3.13	3.15	3.2	0	nc	0.282	1.9
1.1	2.01522	6041	4.422	0.13	4.39	4.05	3.75	3.37	3.13	3.11	3.13	3.18	0	nc	0.282	1.9
1.1	2.26872	6051	4.413	0.14	4.37	4.02	3.73	3.35	3.11	3.08	3.1	3.16	0	nc	0.282	1.9
1.1	2.52223	6059	4.404	0.15	4.34	3.99	3.7	3.32	3.08	3.06	3.08	3.13	0	nc	0.282	1.9
1.1	2.83911	6070	4.392	0.17	4.3	3.95	3.66	3.29	3.05	3.03	3.04	3.1	0	nc	0.282	1.9
1.1	3.18768	6081	4.377	0.18	4.25	3.91	3.62	3.25	3.01	2.99	3.01	3.06	0	nc	0.282	1.9
1.1	3.56793	6093	4.36	0.2	4.2	3.86	3.57	3.2	2.97	2.94	2.96	3.02	0	nc	0.282	1.9
1.1	4.01157	6102	4.339	0.23	4.14	3.8	3.51	3.14	2.91	2.89	2.91	2.96	0	nc	0.282	1.9
1.1	4.48689	6104	4.314	0.25	4.07	3.73	3.45	3.08	2.85	2.82	2.84	2.9	0	nc	0.282	1.9
1.1	5.02558	6070	4.286	0.27	4.03	3.69	3.4	3.02	2.79	2.76	2.78	2.84	0	nc	0.282	1.9
1.1	5.64089	5995	4.248	0.29	4	3.64	3.35	2.96	2.71	2.68	2.7	2.76	0	nc	0.282	1.9
1.15	0.00101	4480	3.715	0.34	4.34	3.69	3.17	2.38	1.85	1.78	1.75	1.9	0	nc	0.282	1.9
1.15	0.00113	4475	3.743	0.31	4.43	3.77	3.25	2.45	1.92	1.84	1.81	1.97	0	nc	0.282	1.9
1.15	0.00128	4469	3.777	0.27	4.53	3.87	3.34	2.53	1.99	1.92	1.89	2.05	0	nc	0.282	1.9
1.15	0.00143	4464	3.806	0.24	4.62	3.96	3.41	2.6	2.06	1.98	1.95	2.12	0	nc	0.282	1.9
1.15	0.00159	4458	3.834	0.21	4.71	4.04	3.49	2.67	2.12	2.05	2.02	2.19	0	nc	0.282	1.9
1.15	0.0018	4451	3.868	0.17	4.82	4.14	3.59	2.76	2.2	2.12	2.09	2.27	0	nc	0.282	1.9
1.15	0.00201	4446	3.896	0.14	4.91	4.23	3.66	2.83	2.27	2.19	2.16	2.34	0	nc	0.282	1.9
1.15	0.00224	4441	3.925	0.11	5	4.31	3.74	2.9	2.33	2.25	2.22	2.41	0	nc	0.282	1.9
1.15	0.00255	4437	3.959	0.07	5.1	4.41	3.83	2.98	2.41	2.33	2.3	2.49	0	nc	0.282	1.9
1.15	0.00284	4434	3.986	0.05	5.19	4.48	3.9	3.05	2.47	2.39	2.36	2.55	0	nc	0.282	1.9
1.15	0.0032	4433	4.017	0.01	5.27	4.57	3.98	3.12	2.54	2.46	2.44	2.63	0	nc	0.282	1.9
1.15	0.0036	4434	4.047	-0.01	5.34	4.64	4.06	3.2	2.62	2.53	2.51	2.7	0	nc	0.282	1.9
1.15	0.00404	4438	4.075	-0.04	5.41	4.7	4.12	3.26	2.69	2.6	2.58	2.77	0	nc	0.282	1.9
1.15	0.00451	4444	4.102	-0.07	5.47	4.76	4.18	3.33	2.75	2.67	2.64	2.83	0	nc	0.282	1.9
1.15	0.00502	4452	4.127	-0.09	5.52	4.81	4.24	3.39	2.81	2.73	2.71	2.89	0	nc	0.282	1.9
1.15	0.00564	4467	4.154	-0.11	5.56	4.86	4.29	3.44	2.87	2.79	2.77	2.95	0	nc	0.282	1.9
1.15	0.00632	4486	4.179	-0.13	5.59	4.89	4.33	3.49	2.93	2.85	2.83	3.01	0	nc	0.282	1.9
1.15	0.00713	4515	4.205	-0.14	5.6	4.91	4.36	3.54	2.98	2.91	2.88	3.06	0	nc	0.282	1.9
1.15	0.00799	4552	4.228	-0.15	5.59	4.91	4.38	3.57	3.02	2.95	2.93	3.11	0	nc	0.282	1.9
1.15	0.009	4602	4.249	-0.15	5.56	4.89	4.38	3.6	3.06	2.99	2.97	3.15	0	nc	0.282	1.9
1.15	0.01007	4661	4.268	-0.15	5.51	4.87	4.37	3.6	3.09	3.02	3	3.17	0	nc	0.282	1.9
1.15	0.01129	4740	4.283	-0.14	5.43	4.81	4.33	3.6	3.1	3.04	3.02	3.18	0	nc	0.282	1.9
1.15	0.01265	4848	4.295	-0.11	5.3	4.71	4.25	3.56	3.09	3.04	3.02	3.17	0	nc	0.282	1.9
1.15	0.01416	4996	4.303	-0.06	5.12	4.57	4.14	3.49	3.07	3.01	3	3.13	0	nc	0.282	1.9
1.15	0.01588	5175	4.305	0	4.9	4.39	3.99	3.4	3.02	2.97	2.96	3.08	0	nc	0.282	1.9
1.15	0.0178	5414	4.299	0.08	4.61	4.16	3.8	3.27	2.94	2.9	2.9	3	0	nc	0.282	1.9
1.15	0.02001	5706	4.286	0.18	4.3	3.9	3.57	3.12	2.83	2.79	2.81	2.89	0	nc	0.282	1.9
1.15	0.02274	6013	4.29	0.27	4.04	3.69	3.39	3.01	2.76	2.74	2.75	2.81	0	nc	0.282	1.9
1.15	0.02553	6079	4.389	0.19	4.23	3.89	3.6	3.23	2.99	2.97	2.99	3.04	0	nc	0.282	1.9
1.15	0.02898	6038	4.45	0.12	4.42	4.07	3.78	3.39	3.16	3.13	3.15	3.2	0	nc	0.282	1.9
1.15	0.0319	6023	4.458	0.11	4.45	4.1	3.81	3.42	3.18	3.15	3.17	3.23	0	nc	0.282	1.9
1.15	0.03609	6023	4.458	0.11	4.45	4.1	3.81	3.42	3.18	3.15	3.17	3.23	0	nc	0.282	1.9
1.15	0.04214	6033	4.456	0.11	4.44	4.09	3.8	3.41	3.17	3.15	3.16	3.22	0	nc	0.282	1.9
1.15	0.0461	6039	4.455	0.11	4.43	4.08	3.79	3.41	3.17	3.14	3.16	3.22	0	nc	0.282	1.9
1.15	0.05085	6052	4.453	0.12	4.42	4.07	3.78	3.4	3.16	3.14	3.15	3.21	0	nc	0.282	1.9
1.15	0.05655	6067	4.452	0.12	4.4	4.06	3.77	3.39	3.15	3.13	3.15	3.2	0	nc	0.282	1.9
1.15	0.06339	6083	4.451	0.13	4.39	4.04	3.76	3.38	3.15	3.12	3.14	3.2	0	nc	0.282	1.9
1.15	0.0716	6097	4.45	0.14	4.37	4.03	3.75	3.38	3.14	3.12	3.14	3.19	0	nc	0.282	1.9
1.15	0.08145	6108	4.449	0.14	4.36	4.02	3.74	3.37	3.14	3.11	3.13	3.19	0	nc	0.282	1.9
1.15	0.09327	6116	4.449	0.14	4.35	4.01	3.73	3.36	3.14	3.11	3.13	3.18	0	nc	0.282	1.9
1.15	0.10745	6124	4.449	0.14	4.35	4.01	3.73	3.36	3.13	3.11	3.13	3.18	0	nc	0.282	1.9
1.15	0.12447	6128	4.448	0.15	4.34	4	3.72	3.36	3.13	3.11	3.13	3.18	0	nc	0.282	1.9
1.15	0.1449	6132	4.448	0.15	4.34	4	3.72	3.36	3.13	3.1	3.12	3.18	0	nc	0.282	1.9
1.15	0.16941	6133	4.447	0.15	4.34	4	3.72	3.35	3.13	3.1	3.12	3.17	0	nc	0.282	1.9
1.15	0.19882	6136	4.446	0.15	4.33	3.99	3.71	3.35	3.12	3.1	3.12	3.17	0	nc	0.282	1.9
1.15	0.23051	6138	4.445	0.15	4.33	3.99	3.71	3.35	3.12	3.1	3.12	3.17	0	nc	0.282	1.9
1.15	0.26219	6139	4.443	0.15	4.32	3.99	3.71	3.34	3.12	3.09	3.11	3.16	0	nc	0.282	1.9
1.15	0.29388	6140	4.442	0.16	4.32	3.98	3.7	3.34	3.11	3.09	3.11	3.16	0	nc	0.282	1.9
1.15	0.32557	6142	4.441	0.16	4.31	3.98	3.7	3.34	3.11	3.09	3.11	3.16	0	nc	0.282	1.9
1.15	0.35726	6143	4.44	0.16	4.31	3.98	3.7	3.33	3.11	3.08	3.1	3.15	0	nc	0.282	1.9
1.15	0.38895	6145	4.439	0.16	4.31	3.97	3.69	3.33	3.1	3.08	3.1	3.15	0	nc	0.282	1.9
1.15	0.42063	6145	4.438	0.16	4.3	3.97	3.69	3.33	3.1	3.08	3.1	3.15	0	nc	0.282	1.9
1.15	0.45232	6146	4.437	0.16	4.3	3.97	3.69	3.32	3.1	3.07	3.09	3.15	0	nc	0.282	1.9
1.15	0.48401	6146	4.436	0.16	4.3	3.96	3.68	3.32	3.1	3.07	3.09	3.14	0	nc	0.282	1.9
1.15	0.5157	6148	4.435	0.17	4.29	3.96	3.68	3.32	3.09	3.07	3.09	3.14	0	nc	0.282	1.9
1.15	0.57908	6149	4.433	0.17	4.29	3.95	3.67	3.31	3.09	3.06	3.08	3.13	0	nc	0.282	1.9
1.15	0.64245	6150	4.43	0.17	4.28	3.95	3.67	3.31	3.08	3.06	3.08	3.13	0	nc	0.282	1.9
1.15	0.73752	6152	4.427	0.17	4.27	3.94	3.66	3.3	3.07	3.05	3.07	3.12	0	nc	0.282	1.9
1.15	0.80089	6153	4.425	0.18	4.26	3.93	3.65	3.29	3.07	3.04	3.06	3.11	0	nc	0.282	1.9
1.15	0.89596	6156	4.421	0.18	4.25	3.92	3.64	3.28	3.06	3.03	3.05	3.1	0	nc	0.282	1.9
1.15	1.02271	6159	4.417	0.19	4.24	3.91	3.63	3.27	3.05	3.02	3.04	3.09	0	nc	0.282	1.9
1.15	1.14946	6163	4.412	0.19	4.23	3.89	3.61	3.26	3.03	3.01	3.03	3.08	0	nc	0.282	1.9
1.15	1.27621	6166	4.407	0.2	4.21	3.88	3.6	3.24	3.02	3	3.02	3.07	0	nc	0.282	1.9
1.15	1.43465	6172	4.401	0.21	4.19	3.86	3.58	3.23	3	2.98	3	3.05	0	nc	0.282	1.9
1.15	1.59309	6176	4.395	0.21	4.17	3.84	3.57	3.21	2.99	2.96	2.98	3.03	0	nc	0.282	1.9
1.15	1.78322	6182	4.387	0.22	4.15	3.82	3.54	3.19	2.97	2.94	2.96	3.01	0	nc	0.282	1.9
1.15	2.00504	6189	4.378	0.23	4.12	3.79	3.52	3.16	2.94	2.92	2.94	2.99	0	nc	0.282	1.9
1.15	2.25854	6196	4.367	0.25	4.09	3.76	3.48	3.13	2.91	2.89	2.91	2.96	0	nc	0.282	1.9
1.15	2.51205	6202	4.355	0.26	4.05	3.72	3.45	3.1	2.88	2.86	2.88	2.93	0	nc	0.282	1.9
1.15	2.82893	6209	4.339	0.28	4.01	3.68	3.41	3.06	2.84	2.82	2.84	2.89	0	nc	0.282	1.9
1.15	3.1775	6213	4.321	0.3	3.96	3.63	3.36	3.01	2.79	2.77	2.79	2.84	0	nc	0.282	1.9
1.15	3.55776	6212	4.299	0.32	3.9	3.58	3.31	2.96	2.74	2.72	2.74	2.78	0	nc	0.282	1.9
1.15	4.00139	6182	4.273	0.34	3.86	3.53	3.26	2.9	2.68	2.66	2.68	2.73	0	nc	0.282	1.9
1.15	4.48029	6121	4.241	0.35	3.83	3.49	3.21	2.84	2.62	2.59	2.61	2.66	0	nc	0.282	1.9
1.15	5.01529	6042	4.196	0.37	3.78	3.43	3.14	2.76	2.52	2.5	2.51	2.57	0	nc	0.282	1.9
1.2	0.00101	4521	3.717	0.37	4.23	3.59	3.08	2.31	1.79	1.72	1.69	1.84	0	nc	0.282	1.9
1.2	0.00112	4515	3.745	0.34	4.32	3.68	3.16	2.38	1.86	1.79	1.76	1.91	0	nc	0.282	1.9
1.2	0.00127	4510	3.779	0.3	4.42	3.77	3.25	2.46	1.94	1.86	1.84	1.99	0	nc	0.282	1.9
1.2	0.00142	4505	3.807	0.27	4.51	3.86	3.33	2.53	2	1.93	1.9	2.06	0	nc	0.282	1.9
1.2	0.00161	4500	3.841	0.24	4.61	3.95	3.42	2.62	2.08	2	1.98	2.14	0	nc	0.282	1.9
1.2	0.00179	4496	3.87	0.21	4.7	4.04	3.5	2.69	2.14	2.07	2.04	2.21	0	nc	0.282	1.9
1.2	0.002	4492	3.898	0.17	4.79	4.12	3.57	2.76	2.21	2.13	2.11	2.28	0	nc	0.282	1.9
1.2	0.00227	4487	3.932	0.14	4.89	4.21	3.66	2.84	2.28	2.21	2.18	2.36	0	nc	0.282	1.9
1.2	0.00253	4485	3.96	0.11	4.97	4.29	3.73	2.9	2.35	2.27	2.24	2.43	0	nc	0.282	1.9
1.2	0.00286	4484	3.991	0.08	5.06	4.38	3.81	2.98	2.41	2.34	2.31	2.5	0	nc	0.282	1.9
1.2	0.00321	4486	4.02	0.05	5.14	4.45	3.89	3.05	2.49	2.41	2.38	2.57	0	nc	0.282	1.9
1.2	0.0036	4490	4.049	0.02	5.2	4.51	3.95	3.12	2.55	2.48	2.45	2.64	0	nc	0.282	1.9
1.2	0.00402	4497	4.076	0	5.26	4.57	4.01	3.18	2.62	2.54	2.52	2.71	0	nc	0.282	1.9
1.2	0.00447	4505	4.101	-0.02	5.31	4.62	4.07	3.24	2.68	2.6	2.58	2.76	0	nc	0.282	1.9
1.2	0.00503	4520	4.128	-0.04	5.35	4.67	4.12	3.3	2.74	2.67	2.64	2.83	0	nc	0.282	1.9
1.2	0.00563	4539	4.154	-0.06	5.38	4.7	4.16	3.35	2.8	2.72	2.7	2.88	0	nc	0.282	1.9
1.2	0.00635	4567	4.179	-0.08	5.4	4.72	4.2	3.4	2.85	2.78	2.76	2.94	0	nc	0.282	1.9
1.2	0.00712	4603	4.202	-0.09	5.39	4.73	4.21	3.43	2.9	2.83	2.81	2.98	0	nc	0.282	1.9
1.2	0.00803	4649	4.224	-0.09	5.37	4.72	4.22	3.46	2.93	2.87	2.85	3.02	0	nc	0.282	1.9
1.2	0.00898	4708	4.242	-0.09	5.33	4.7	4.21	3.47	2.96	2.9	2.88	3.05	0	nc	0.282	1.9
1.2	0.01007	4784	4.257	-0.07	5.25	4.64	4.17	3.46	2.97	2.91	2.9	3.06	0	nc	0.282	1.9
1.2	0.01129	4897	4.269	-0.05	5.12	4.55	4.1	3.42	2.97	2.91	2.9	3.04	0	nc	0.282	1.9
1.2	0.01263	5038	4.277	0	4.95	4.41	3.99	3.36	2.94	2.89	2.88	3.01	0	nc	0.282	1.9
1.2	0.01416	5218	4.278	0.06	4.73	4.24	3.84	3.27	2.89	2.85	2.84	2.96	0	nc	0.282	1.9
1.2	0.01587	5454	4.27	0.14	4.46	4.01	3.65	3.14	2.81	2.77	2.77	2.87	0	nc	0.282	1.9
1.2	0.01784	5741	4.251	0.25	4.13	3.74	3.41	2.97	2.69	2.65	2.66	2.74	0	nc	0.282	1.9
1.2	0.02017	6065	4.238	0.36	3.82	3.48	3.19	2.81	2.58	2.55	2.57	2.62	0	nc	0.282	1.9
1.2	0.0224	6207	4.319	0.32	3.91	3.58	3.31	2.96	2.75	2.72	2.74	2.79	0	nc	0.282	1.9
1.2	0.02533	6165	4.414	0.21	4.18	3.85	3.57	3.21	2.99	2.97	2.99	3.04	0	nc	0.282	1.9
1.2	0.02864	6140	4.429	0.19	4.24	3.9	3.62	3.26	3.04	3.01	3.03	3.08	0	nc	0.282	1.9
1.2	0.0321	6143	4.427	0.19	4.23	3.9	3.62	3.26	3.03	3.01	3.03	3.08	0	nc	0.282	1.9
1.2	0.03708	6160	4.424	0.2	4.21	3.88	3.6	3.24	3.02	2.99	3.01	3.06	0	nc	0.282	1.9
1.2	0.04034	6174	4.423	0.2	4.2	3.87	3.59	3.23	3.01	2.99	3.01	3.06	0	nc	0.282	1.9
1.2	0.04895	6210	4.42	0.22	4.16	3.84	3.56	3.21	3	2.97	2.99	3.04	0	nc	0.282	1.9
1.2	0.05459	6227	4.419	0.22	4.15	3.82	3.55	3.2	2.99	2.97	2.99	3.03	0	nc	0.282	1.9
1.2	0.06135	6243	4.418	0.23	4.13	3.81	3.54	3.2	2.98	2.96	2.98	3.03	0	nc	0.282	1.9
1.2	0.06946	6253	4.418	0.23	4.13	3.8	3.54	3.19	2.98	2.96	2.98	3.03	0	nc	0.282	1.9
1.2	0.0792	6263	4.418	0.23	4.12	3.8	3.53	3.19	2.98	2.96	2.98	3.02	0	nc	0.282	1.9
1.2	0.09088	6269	4.417	0.24	4.11	3.79	3.53	3.19	2.98	2.95	2.98	3.02	0	nc	0.282	1.9
1.2	0.1049	6275	4.417	0.24	4.11	3.79	3.52	3.18	2.98	2.95	2.98	3.02	0	nc	0.282	1.9
1.2	0.12172	6278	4.417	0.24	4.1	3.78	3.52	3.18	2.97	2.95	2.97	3.02	0	nc	0.282	1.9
1.2	0.14191	6281	4.416	0.24	4.1	3.78	3.52	3.18	2.97	2.95	2.97	3.01	0	nc	0.282	1.9
1.2	0.16613	6282	4.415	0.24	4.1	3.78	3.51	3.18	2.97	2.95	2.97	3.01	0	nc	0.282	1.9
1.2	0.1952	6285	4.414	0.24	4.09	3.77	3.51	3.17	2.97	2.94	2.97	3.01	0	nc	0.282	1.9
1.2	0.22689	6286	4.413	0.24	4.09	3.77	3.51	3.17	2.96	2.94	2.96	3.01	0	nc	0.282	1.9
1.2	0.25858	6288	4.412	0.25	4.08	3.77	3.5	3.17	2.96	2.94	2.96	3	0	nc	0.282	1.9
1.2	0.29027	6288	4.41	0.25	4.08	3.76	3.5	3.16	2.95	2.93	2.95	3	0	nc	0.282	1.9
1.2	0.32196	6289	4.409	0.25	4.07	3.76	3.49	3.16	2.95	2.93	2.95	2.99	0	nc	0.282	1.9
1.2	0.35364	6289	4.407	0.25	4.07	3.75	3.49	3.15	2.95	2.93	2.95	2.99	0	nc	0.282	1.9
1.2	0.38533	6291	4.406	0.25	4.07	3.75	3.49	3.15	2.94	2.92	2.94	2.99	0	nc	0.282	1.9
1.2	0.41702	6291	4.405	0.25	4.06	3.75	3.48	3.15	2.94	2.92	2.94	2.98	0	nc	0.282	1.9
1.2	0.44871	6291	4.404	0.25	4.06	3.74	3.48	3.14	2.94	2.92	2.94	2.98	0	nc	0.282	1.9
1.2	0.4804	6291	4.402	0.26	4.06	3.74	3.48	3.14	2.93	2.91	2.93	2.98	0	nc	0.282	1.9
1.2	0.51209	6292	4.401	0.26	4.05	3.74	3.47	3.14	2.93	2.91	2.93	2.97	0	nc	0.282	1.9
1.2	0.54377	6292	4.4	0.26	4.05	3.73	3.47	3.13	2.93	2.91	2.93	2.97	0	nc	0.282	1.9
1.2	0.57546	6292	4.398	0.26	4.05	3.73	3.47	3.13	2.92	2.9	2.92	2.97	0	nc	0.282	1.9
1.2	0.63884	6294	4.396	0.26	4.04	3.72	3.46	3.12	2.92	2.9	2.92	2.96	0	nc	0.282	1.9
