DATA_KEY	SOURCE_KEY	DATA_FILE	INSTRUMENT	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	SPEX_GRAVITY_CLASSIFICATION	PUBLISHED	DATA_REFERENCE	NOTE
10198	11208	10198_11208.fits	SpeX prism	20040312		53076.5				120					OK	298	M7.0	INT-G	Y	2014ApJ...794..143B	
10199	11223	10199_11223.fits	SpeX prism	20040312		53076.5			Burgasser	120					OK	59	M3.0		N	BURGASSER-NP	
10200	11236	10200_11236.fits	SpeX prism	20040312		53076.5				120					OK	41	T6.0		Y	2006ApJ...639.1095B	
10201	11129	10201_11129.fits	SpeX prism	20040723		53209.5			Burgasser	120					OK	39	M2.0		N	BURGASSER-NP	
10202	11237	10202_11237.fits	SpeX prism	20040723		53209.5			Burgasser	120					OK	239	M4.0		N	BURGASSER-NP	
10203	11241	10203_11241.fits	SpeX prism	20040723		53209.5				120					OK	95	M7.0	FLD-G	Y	2004ApJ...614L..73B	
10204	11283	10204_11283.fits	SpeX prism	20040723		53209.5				120					OK	253	M7.0	INT-G	Y	2008ApJ...681..579B	
10205	11377	10205_11377.fits	SpeX prism	20040723		53209.5				120					OK	18	T7.0		Y	2006ApJ...639.1095B	
10206	11391	10206_11391.fits	SpeX prism	20040723		53209.5			Burgasser	120					OK	55	M6.0		N	BURGASSER-NP	
10207	11517	10207_11517.fits	SpeX prism	20040723		53209.5			Burgasser	120					OK	189	M2.0		N	BURGASSER-NP	
10208	11521	10208_11521.fits	SpeX prism	20040723		53209.5				120					OK	25	T5.0		Y	2006ApJ...637.1067B	
10209	10001	10209_10001.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		OK	70	T4.0		Y	2006ApJ...637.1067B	
10210	10024	10210_10024.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		OK	267	M5.0		N	BURGASSER-NP	
10211	10074	10211_10074.fits	SpeX prism	20040724		53210.5				120			Mercado		OK	209	M5.0		Y	2014ApJ...794..143B	
10212	11403	10212_11403.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		POOR	51	M6.0		N	BURGASSER-NP	
10213	11409	10213_11409.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		OK	82	M6.0		N	BURGASSER-NP	
10214	11412	10214_11412.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		POOR	30	M6.0		N	BURGASSER-NP	
10215	11415	10215_11415.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		POOR	33	M4.0		N	BURGASSER-NP	
10216	11601	10216_11601.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		BG	83			N	BURGASSER-NP	
10217	11614	10217_11614.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		OK	335	M6.0		Y	2008ApJ...681..579B	
10218	11694	10218_11694.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		OK	28	T5.0		Y	2006ApJ...637.1067B	
10219	11718	10219_11718.fits	SpeX prism	20040724		53210.5			Burgasser	120			Mercado		OK	28	T5.0		Y	2006ApJ...637.1067B	
10220	11134	10220_11134.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	133	M5.0		N	BURGASSER-NP	
10221	11166	10221_11166.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	219	M3.0		N	BURGASSER-NP	
10222	11220	10222_11220.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	103	M8.0	FLD-G	N	BURGASSER-NP	
10223	11223	10223_11223.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	211	M2.0		N	BURGASSER-NP	
10224	11276	10224_11276.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	67	M7.0	VL-G	N	BURGASSER-NP	
10225	11342	10225_11342.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	77	M8.0	INT-G	N	BURGASSER-NP	
10226	11493	10226_11493.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	49	M5.0		N	BURGASSER-NP	
10227	11526	10227_11526.fits	SpeX prism	20040725		53211.5			Burgasser	120					OK	65	M7.0	INT-G	N	BURGASSER-NP	
10228	10144	10228_10144.fits	SpeX prism	20040905		53253.5				120					OK	137	L2.0	VL-G	Y	2006ApJ...639.1120K	
10229	10163	10229_10163.fits	SpeX prism	20040905		53253.5				120					OK	155	M3.0		Y	2006ApJ...645.1485B	
10230	11250	10230_11250.fits	SpeX prism	20040905		53253.5			Burgasser	120					BG	279			N	BURGASSER-NP	
10231	11432	10231_11432.fits	SpeX prism	20040905		53253.5			Burgasser	120					OK	111	M5.0		N	BURGASSER-NP	
10232	11498	10232_11498.fits	SpeX prism	20040905		53253.5			Burgasser	120					OK	57	M6.0		N	BURGASSER-NP	
10233	11617	10233_11617.fits	SpeX prism	20040905		53253.5			Burgasser	120					OK	78	M5.0		N	BURGASSER-NP	
10234	11651	10234_11651.fits	SpeX prism	20040905		53253.5			Burgasser	120					OK	19			N	BURGASSER-NP	
10235	11652	10235_11652.fits	SpeX prism	20040905		53253.5			Burgasser	120					OK	25	M3.0		N	BURGASSER-NP	
10236	11663	10236_11663.fits	SpeX prism	20040905		53253.5			Burgasser	120					OK	81	M4.0		N	BURGASSER-NP	
10237	10293	10237_10293.fits	SpeX prism	20040906		53254.5				120					OK	165	M8.0	FLD-G	Y	2014ApJ...794..143B	
10238	10421	10238_10421.fits	SpeX prism	20040906		53254.5				120					OK	269	M9.0	FLD-G	Y	2014ApJ...794..143B	
10239	11304	10239_11304.fits	SpeX prism	20040906		53254.5			Burgasser	120					OK	52	M6.0		N	BURGASSER-NP	
10240	11359	10240_11359.fits	SpeX prism	20040906		53254.5				120					OK	200			Y	2006ApJ...638..183M	
10241	11360	10241_11360.fits	SpeX prism	20040906		53254.5				120					OK	239			Y	2006ApJ...638..183M	
10242	11363	10242_11363.fits	SpeX prism	20040906		53254.5			Burgasser	120					POOR	42	M6.0		N	BURGASSER-NP	
10243	11490	10243_11490.fits	SpeX prism	20040906		53254.5				120					OK	173	M8.0	INT-G	Y	2014ApJ...794..143B	
10244	11524	10244_11524.fits	SpeX prism	20040906		53254.5			Burgasser	120					OK	50	M3.0		N	BURGASSER-NP	
10245	11543	10245_11543.fits	SpeX prism	20040906		53254.5				120					OK	159	T4.0		Y	2006ApJ...637.1067B	
10246	11562	10246_11562.fits	SpeX prism	20040906		53254.5				120					OK	31	T4.0		Y	2006ApJ...637.1067B	
10247	10010	10247_10010.fits	SpeX prism	20040907		53255.5				120					OK	270	L4.0	FLD-G	Y	2007ApJ...659..655B	
10248	10011	10248_10011.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	344	M4.0		N	BURGASSER-NP	
10249	10068	10249_10068.fits	SpeX prism	20040907		53255.5				120					OK	274	L2.0	FLD-G	Y	2008ApJ...681..579B	
10250	10082	10250_10082.fits	SpeX prism	20040907		53255.5				120					OK	15	T6.0		Y	2006ApJ...639.1095B	
10251	10093	10251_10093.fits	SpeX prism	20040907		53255.5				120					OK	172	M4.0		Y	2014ApJ...794..143B	
10252	10179	10252_10179.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	34			N	BURGASSER-NP	
10253	10210	10253_10210.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	81	M5.0		N	BURGASSER-NP	
10254	10305	10254_10305.fits	SpeX prism	20040907		53255.5				120					OK	377	M9.0	FLD-G	Y	2008ApJ...681..579B	
10255	10369	10255_10369.fits	SpeX prism	20040907		53255.5				120					OK	387	M7.0	FLD-G	Y	2014ApJ...794..143B	
10256	11229	10256_11229.fits	SpeX prism	20040907		53255.5			Burgasser	120					BG	97			N	BURGASSER-NP	
10257	11297	10257_11297.fits	SpeX prism	20040907		53255.5				120					OK	218	L1.0	FLD-G	Y	2010ApJ...710.1142B	
10258	11336	10258_11336.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	41	M5.0		N	BURGASSER-NP	
10259	11432	10259_11432.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	96	M5.0		N	BURGASSER-NP	
10260	11569	10260_11569.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	206	M3.0		N	BURGASSER-NP	
10261	11573	10261_11573.fits	SpeX prism	20040907		53255.5				120					OK	73	M9.0	INT-G	Y	2006ApJ...639.1095B	
10262	11574	10262_11574.fits	SpeX prism	20040907		53255.5				120					OK	80	M9.0	FLD-G	Y	2006AJ....131.1007B	
10263	11582	10263_11582.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	148	M4.0		N	BURGASSER-NP	
10264	11606	10264_11606.fits	SpeX prism	20040907		53255.5			Burgasser	120					OK	53	M4.0		N	BURGASSER-NP	
10265	10045	10265_10045.fits	SpeX prism	20040908		53256.5				120					OK	104	M4.0		Y	2014ApJ...794..143B	
10266	10209	10266_10209.fits	SpeX prism	20040908		53256.5			Burgasser	120					POOR	36	M6.0		N	BURGASSER-NP	
10267	10233	10267_10233.fits	SpeX prism	20040908		53256.5				120					OK	325	M6.0		Y	2008ApJ...681..579B	
10268	10237	10268_10237.fits	SpeX prism	20040908		53256.5				120					OK	102	L9.0		Y	2006ApJ...637.1067B	
10269	10393	10269_10393.fits	SpeX prism	20040908		53256.5				120					OK	34	M5.0		Y	2010ApJS..190..100K	
10270	11561	10270_11561.fits	SpeX prism	20040908		53256.5			Burgasser	120					POOR	19	M3.0		N	BURGASSER-NP	
10271	11621	10271_11621.fits	SpeX prism	20040908		53256.5			Burgasser	120					OK	33	M4.0		N	BURGASSER-NP	
10272	10108	10272_10108.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	176	M2.0		N	BURGASSER-NP	
10273	10131	10273_10131.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	68	M1.0		N	BURGASSER-NP	
10274	10175	10274_10175.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	49	M1.0		N	BURGASSER-NP	
10275	10178	10275_10178.fits	SpeX prism	20040909		53257.5				120					POOR	9	T4.0		Y	2006ApJ...637.1067B	
10276	10193	10276_10193.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	48	M4.0		N	BURGASSER-NP	
10277	10287	10277_10287.fits	SpeX prism	20040909		53257.5				120					OK	40	M4.0		Y	2014ApJ...794..143B	
10278	10400	10278_10400.fits	SpeX prism	20040909		53257.5				120					OK	54	M4.0		Y	2006ApJ...645.1485B	
10279	10409	10279_10409.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	19	M2.0		N	BURGASSER-NP	
10280	11299	10280_11299.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	38	M6.0		N	BURGASSER-NP	
10281	11313	10281_11313.fits	SpeX prism	20040909		53257.5			Burgasser	120					POOR	35	M5.0		N	BURGASSER-NP	
10282	11366	10282_11366.fits	SpeX prism	20040909		53257.5				120					OK	26	T2.0		Y	2006ApJ...637.1067B	
10283	11394	10283_11394.fits	SpeX prism	20040909		53257.5			Burgasser	120					BG	50			N	BURGASSER-NP	
10284	11393	10284_11393.fits	SpeX prism	20040909		53257.5				120					OK	163	M7.0	INT-G	Y	2014ApJ...794..143B	
10285	11482	10285_11482.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	22	M1.0		N	BURGASSER-NP	
10286	11497	10286_11497.fits	SpeX prism	20040909		53257.5			Burgasser	120					POOR	20	M6.0		N	BURGASSER-NP	
10287	11561	10287_11561.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	19	M3.0		N	BURGASSER-NP	
10288	11590	10288_11590.fits	SpeX prism	20040909		53257.5			Burgasser	120					OK	119	M4.0		N	BURGASSER-NP	
10289	10339	10289_10339.fits	SpeX prism	20041107		53316.5				120					POOR	11	L6.0	FLD-G	Y	2008ApJ...681..579B	
10290	10354	10290_10354.fits	SpeX prism	20041107		53316.5			Cruz	120					BG	11			N	CRUZ-NP	
10291	10417	10291_10417.fits	SpeX prism	20041107		53316.5			Cruz	120					BG	47			N	CRUZ-NP	
10292	10419	10292_10419.fits	SpeX prism	20041107		53316.5				120					POOR	25	L4.0	FLD-G	Y	2010ApJ...710.1142B	
10293	10425	10293_10425.fits	SpeX prism	20041107		53316.5			Cruz	120					OK	174	L2.0	FLD-G	N	CRUZ-NP	
10294	10454	10294_10454.fits	SpeX prism	20041107		53316.5			Cruz	120					BG	22			N	CRUZ-NP	
10295	10491	10295_10491.fits	SpeX prism	20041107		53316.5				120					OK	197	L5.0	FLD-G	Y	2010ApJ...710.1142B	
10296	10496	10296_10496.fits	SpeX prism	20041107		53316.5			Cruz	120					OK	115	L3.0	FLD-G	N	CRUZ-NP	
10297	10557	10297_10557.fits	SpeX prism	20041107		53316.5			Cruz	120					POOR	31	M6.0		N	CRUZ-NP	
10298	10627	10298_10627.fits	SpeX prism	20041107		53316.5				120					OK	10	L5.0	FLD-G	Y	2010ApJ...710.1142B	
10299	10668	10299_10668.fits	SpeX prism	20041107		53316.5			Cruz	120					POOR	20	M6.0		N	CRUZ-NP	
10300	10739	10300_10739.fits	SpeX prism	20041107		53316.5				120					OK	41	T0.0		Y	2007AJ....133.2320S	
10301	10038	10301_10038.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	115	M8.0	FLD-G	N	CRUZ-NP	
10302	10050	10302_10050.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	121	M8.0	INT-G	N	CRUZ-NP	
10303	10114	10303_10114.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	158	M9.0	FLD-G	N	CRUZ-NP	
10304	10156	10304_10156.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	46	M8.0	FLD-G	N	CRUZ-NP	
10305	10186	10305_10186.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	74	L1.0	FLD-G	N	CRUZ-NP	
10306	10228	10306_10228.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	54	M8.0	FLD-G	N	CRUZ-NP	
10307	10231	10307_10231.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	79	L4.0	FLD-G	N	CRUZ-NP	
10308	10234	10308_10234.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	117	M8.0	FLD-G	N	CRUZ-NP	
10309	10268	10309_10268.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	88	M8.0	FLD-G	N	CRUZ-NP	
10310	10289	10310_10289.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	133	M8.0	FLD-G	N	CRUZ-NP	
10311	10305	10311_10305.fits	SpeX prism	20041108		53317.5				120					POOR	186	L1.0	FLD-G	Y	2008ApJ...681..579B	
10312	10320	10312_10320.fits	SpeX prism	20041108		53317.5			Cruz	120					POOR	80	M9.0		N	CRUZ-NP	
10313	10350	10313_10350.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	159	M8.0	FLD-G	N	CRUZ-NP	
10314	10361	10314_10361.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	132	M8.0	FLD-G	N	CRUZ-NP	
10315	10369	10315_10369.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	37	M7.0	FLD-G	N	CRUZ-NP	
10316	10380	10316_10380.fits	SpeX prism	20041108		53317.5				120					OK	75	L5.0	INT-G	Y	2007ApJ...659..655B	
10317	10383	10317_10383.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	72	M8.0	FLD-G	N	CRUZ-NP	
10318	10387	10318_10387.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	50	M8.0	INT-G	N	CRUZ-NP	
10319	10391	10319_10391.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	131	L1.0	FLD-G	N	CRUZ-NP	
10320	10576	10320_10576.fits	SpeX prism	20041108		53317.5				120					OK	54	T0.0		Y	2008ApJ...681..579B	
10321	10585	10321_10585.fits	SpeX prism	20041108		53317.5				120					OK	104	L7.0	FLD-G	Y	2010ApJ...710.1142B	
10322	10601	10322_10601.fits	SpeX prism	20041108		53317.5				120					OK	83	L2.0	FLD-G	Y	2006AJ....132.2074M	
10323	10619	10323_10619.fits	SpeX prism	20041108		53317.5				120					OK	58	L7.0	FLD-G	Y	2007AJ....133.2320S	
10324	10629	10324_10629.fits	SpeX prism	20041108		53317.5				120					OK	77	L5.0	INT-G	Y	2007AJ....133.2320S	
10325	10644	10325_10644.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	141	L5.0	FLD-G	N	CRUZ-NP	
10326	10778	10326_10778.fits	SpeX prism	20041108		53317.5				120					OK	22	L3.0	FLD-G	Y	2007AJ....133.2320S	
10327	11564	10327_11564.fits	SpeX prism	20041108		53317.5			Cruz	120					OK	58	L7.0	INT-G	N	CRUZ-NP	
10328	11709	10328_11709.fits	SpeX prism	20041108		53317.5				120					OK	121	M8.0	FLD-G	Y	2008ApJ...681..579B	
10329	10311	10329_10311.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10330	10348	10330_10348.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10331	10352	10331_10352.fits	SpeX prism	20041111		53320.5				75					OK		M7.0	VL-G	Y	2007AJ....134..411M	
10332	10353	10332_10353.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10333	10359	10333_10359.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10334	10362	10334_10362.fits	SpeX prism	20041111		53320.5				75					OK		M7.0	VL-G	Y	2007AJ....134..411M	
10335	10363	10335_10363.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10336	10366	10336_10366.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10337	10367	10337_10367.fits	SpeX prism	20041111		53320.5				75					OK		M7.0	VL-G	Y	2007AJ....134..411M	
10338	10371	10338_10371.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10339	10377	10339_10377.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10340	10378	10340_10378.fits	SpeX prism	20041111		53320.5				75					OK		M7.0	FLD-G	Y	2007AJ....134..411M	
10341	10381	10341_10381.fits	SpeX prism	20041111		53320.5				75					OK		M7.0	VL-G	Y	2007AJ....134..411M	
10342	10382	10342_10382.fits	SpeX prism	20041111		53320.5				75					OK		M7.0	VL-G	Y	2007AJ....134..411M	
10343	10385	10343_10385.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10344	10390	10344_10390.fits	SpeX prism	20041111		53320.5				75					OK		M7.0	VL-G	Y	2007AJ....134..411M	
10345	10403	10345_10403.fits	SpeX prism	20041111		53320.5				75					OK		M8.0	VL-G	Y	2007AJ....134..411M	
10346	10321	10346_10321.fits	SpeX prism	20050121		53391.5				120					OK	14	T2.0		Y	2006AJ....131.2722C	
10347	10547	10347_10547.fits	SpeX prism	20050122		53392.5				120					POOR	23	L7.0	FLD-G	Y	2006AJ....131.2722C	
10348	10738	10348_10738.fits	SpeX prism	20050122		53392.5				120					POOR	15	T2.0		Y	2006AJ....131.2722C	
10349	10173	10349_10173.fits	SpeX prism	20050123		53393.5				120					POOR	14	L5.0	FLD-G	Y	2006AJ....131.2722C	
10350	10492	10350_10492.fits	SpeX prism	20050123		53393.5				120					POOR	22	L3.0	FLD-G	Y	2006AJ....131.2722C	
10351	10583	10351_10583.fits	SpeX prism	20050123		53393.5				120					OK	28	L5.0	FLD-G	Y	2006AJ....131.2722C	
10352	10617	10352_10617.fits	SpeX prism	20050123		53393.5				120					POOR	20	T0.0		Y	2006AJ....131.2722C	
10353	10630	10353_10630.fits	SpeX prism	20050123		53393.5				120					OK	30	T1.0		Y	2006AJ....131.2722C	
10354	10717	10354_10717.fits	SpeX prism	20050123		53393.5				120					POOR	30	L8.0		Y	2006AJ....131.2722C	
10355	10880	10355_10880.fits	SpeX prism	20050123		53393.5				120					OK	21	T5.0		Y	2006AJ....131.2722C	
10356	11077	10356_11077.fits	SpeX prism	20050123		53393.5				120					OK	22	T2.0		Y	2006AJ....131.2722C	
10357	10511	10357_10511.fits	SpeX prism	20050323		53452.5			Burgasser	120					OK	107	M5.0		N	BURGASSER-NP	
10358	10570	10358_10570.fits	SpeX prism	20050323		53452.5				120					OK	140	L8.0		Y	2010ApJ...710.1142B	
10359	10579	10359_10579.fits	SpeX prism	20050323		53452.5			Burgasser	120					OK	100	M3.0		N	BURGASSER-NP	
10360	10715	10360_10715.fits	SpeX prism	20050323		53452.5			Cruz	120					OK	141	L1.0	INT-G	N	CRUZ-NP	
10361	10878	10361_10878.fits	SpeX prism	20050323		53452.5			Cruz	120					OK	65	L1.0	FLD-G	N	CRUZ-NP	
10362	10934	10362_10934.fits	SpeX prism	20050323		53452.5			Cruz	120					BG	35			N	CRUZ-NP	
10363	10935	10363_10935.fits	SpeX prism	20050323		53452.5			Cruz	120					BG	13			N	CRUZ-NP	
10364	10946	10364_10946.fits	SpeX prism	20050323		53452.5				120					OK	40	M6.0		Y	2009ApJ...697..148B	
10365	11015	10365_11015.fits	SpeX prism	20050323		53452.5			Cruz	120					BG	76			N	CRUZ-NP	
10366	11061	10366_11061.fits	SpeX prism	20050323		53452.5			Burgasser	120					OK	222	M3.0		N	BURGASSER-NP	
10367	11086	10367_11086.fits	SpeX prism	20050323		53452.5				120					OK	220	M7.0	FLD-G	Y	2014ApJ...794..143B	
10368	11089	10368_11089.fits	SpeX prism	20050323		53452.5				120					OK	124	L5.0	FLD-G	Y	2010ApJ...710.1142B	
10369	11215	10369_11215.fits	SpeX prism	20050323		53452.5			Cruz	120					OK	79	L7.0	INT-G	N	CRUZ-NP	
10370	10470	10370_10470.fits	SpeX prism	20050324		53453.5			Burgasser	120					OK	47	M1.0		N	BURGASSER-NP	
10371	10483	10371_10483.fits	SpeX prism	20050324		53453.5				120					OK	108	L5.0	INT-G	Y	2007AJ....133.2320S	
10372	10606	10372_10606.fits	SpeX prism	20050324		53453.5				120					OK	67	L7.0	INT-G	Y	2011AJ....141...70B	
10373	10635	10373_10635.fits	SpeX prism	20050324		53453.5			Cruz	120					OK	89	L5.0	INT-G	N	CRUZ-NP	
10374	10635	10374_10635.fits	SpeX prism	20050324		53453.5			Cruz	120					OK	84	L5.0	FLD-G	N	CRUZ-NP	
10375	10696	10375_10696.fits	SpeX prism	20050324		53453.5				120					OK	84	L6.0	FLD-G	Y	2006AJ....132..891R	
10376	10743	10376_10743.fits	SpeX prism	20050324		53453.5			Cruz	120					OK	170	L1.0	FLD-G	N	CRUZ-NP	
10377	10775	10377_10775.fits	SpeX prism	20050324		53453.5				120					OK	161	L4.0	FLD-G	Y	2010ApJ...710.1142B	
10378	10867	10378_10867.fits	SpeX prism	20050324		53453.5				120					OK	30	L2.0	FLD-G	Y	2007AJ....133.2320S	
10379	10984	10379_10984.fits	SpeX prism	20050324		53453.5				120					OK	54	L7.0	INT-G	Y	2010ApJ...710.1142B	
10380	11016	10380_11016.fits	SpeX prism	20050324		53453.5				120					OK	26	L3.0	INT-G	Y	2010ApJ...710.1142B	
10381	11340	10381_11340.fits	SpeX prism	20050324		53453.5			Cruz	120					OK	198	M8.0	FLD-G	N	CRUZ-NP	
10382	10522	10382_10522.fits	SpeX prism	20050406		53466.5				120					POOR	15	T1.0		Y	2006AJ....131.2722C	
10383	10607	10383_10607.fits	SpeX prism	20050406		53466.5				120					POOR	26	L6.0	FLD-G	Y	2006AJ....131.2722C	
10384	10692	10384_10692.fits	SpeX prism	20050406		53466.5				120					POOR	20	T0.0		Y	2006AJ....131.2722C	
10385	10808	10385_10808.fits	SpeX prism	20050406		53466.5				120					POOR	13	T0.0		Y	2006AJ....131.2722C	
10386	11003	10386_11003.fits	SpeX prism	20050406		53466.5				120					POOR	38	L6.0	FLD-G	Y	2006AJ....131.2722C	
10387	11048	10387_11048.fits	SpeX prism	20050406		53466.5				120					OK	30	L5.0	FLD-G	Y	2006AJ....131.2722C	
10388	11117	10388_11117.fits	SpeX prism	20050406		53466.5				120					POOR	15	L9.0		Y	2006AJ....131.2722C	
10389	11147	10389_11147.fits	SpeX prism	20050406		53466.5				120					OK	20	T3.0		Y	2006AJ....131.2722C	
10390	11172	10390_11172.fits	SpeX prism	20050406		53466.5				120					POOR	7	L5.0		Y	2006AJ....131.2722C	
10391	10563	10391_10563.fits	SpeX prism	20050407		53467.5				120					POOR	25	T0.0		Y	2006AJ....131.2722C	
10392	11068	10392_11068.fits	SpeX prism	20050407		53467.5				120					POOR	7	T2.0		Y	2006AJ....131.2722C	
10393	11218	10393_11218.fits	SpeX prism	20050407		53467.5				120					POOR	24	L6.0	FLD-G	Y	2006AJ....131.2722C	
10394	11339	10394_11339.fits	SpeX prism	20050407		53467.5				120					POOR	29	L5.0	FLD-G	Y	2006AJ....131.2722C	
10395	10729	10395_10729.fits	SpeX prism	20050408		53468.5				120					POOR	8	L7.0	FLD-G	Y	2006AJ....131.2722C	
10396	10799	10396_10799.fits	SpeX prism	20050408		53468.5				120					POOR	8	L2.0	FLD-G	Y	2006AJ....131.2722C	
10397	10864	10397_10864.fits	SpeX prism	20050408		53468.5				120					OK	24	T3.0		Y	2006AJ....131.2722C	
10398	10884	10398_10884.fits	SpeX prism	20050408		53468.5				120					POOR	20	L4.0	FLD-G	Y	2006AJ....131.2722C	
10399	11006	10399_11006.fits	SpeX prism	20050408		53468.5				120					POOR	8	L3.0	FLD-G	Y	2006AJ....131.2722C	
10400	11019	10400_11019.fits	SpeX prism	20050408		53468.5				120					OK	21	T5.0		Y	2006AJ....131.2722C	
10401	11039	10401_11039.fits	SpeX prism	20050408		53468.5				120					POOR	9	L7.0	FLD-G	Y	2006AJ....131.2722C	
10402	11233	10402_11233.fits	SpeX prism	20050408		53468.5				120					POOR	9	L5.0	FLD-G	Y	2006AJ....131.2722C	
10403	10066	10403_10066.fits	SpeX prism	20050810		53592.5			Burgasser	120					OK	93	M5.0		N	BURGASSER-NP	
10404	10146	10404_10146.fits	SpeX prism	20050810		53592.5				120					OK	143	L3.0	FLD-G	Y	2008ApJ...681..579B	
10405	11234	10405_11234.fits	SpeX prism	20050810		53592.5			Burgasser	120					OK	44	M2.0		N	BURGASSER-NP	
10406	11286	10406_11286.fits	SpeX prism	20050810		53592.5			Burgasser	120					POOR	32	M7.0	VL-G	N	BURGASSER-NP	
10407	11390	10407_11390.fits	SpeX prism	20050810		53592.5				120					OK	172	L5.0	FLD-G	Y	2008ApJ...686..528L	
10408	11401	10408_11401.fits	SpeX prism	20050810	07 29 10.133689	53592.812			Burgasser	120	1.629	v3.2			POOR	46	M6.0		Y	2010ApJS..190..100K	
