DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NAME	DESIGNATION	RA	DEC	DISCOVERY_REFERENCE	OPT_TYPE	OPTICAL_REFERENCE	NIR_TYPE	NIR_REFERENCE	LIT_TYPE	LIT_TYPE_REF	LUMINOSITY_CLASS	METALLICITY_CLASS	OBJECT_TYPE	J_2MASS	J_2MASS_E	H_2MASS	H_2MASS_E	KS_2MASS	KS_2MASS_E	JK_SPT	DJK	COLOR_EXTREMITY	PARALLAX	PARALLAX_E	PARALLEX _REF	DISTANCE_PHOT	DISTANCE_PHOT_E	DISTANCE_PHOT_METHOD	DISTANCE	DISTANCE_E	MU_RA	MU_RA_E	MU_DEC	MU_DEC_E	MU_REF	GRAVITY_CLASS_OPTICAL	GRAVITY_CLASS_OPTICAL_REF	GRAVITY_CLASS_NIR	GRAVITY_CLASS_NIR_REF	CLUSTER	CLUSTER_REF	LIBRARY	BINARY	BINARY_REF	SBINARY	SBINARY_REF	COMPANION	COMPANION_NAME	COMPANION_REF	RA_SDSS	RA_SDSS_E	DEC_SDSS	DEC_SDSS_E	DESIGNATION_SDSS	EPOCH_SDSS	R_SDSS	R_SDSS_E	I_SDSS	I_SDSS_E	Z_SDSS	Z_SDSS_E	RA_2MASS	RA_2MASS_E	DEC_2MASS	DEC_2MASS_E	DESIGNATION_2MASS	EPOCH_2MASS	RA_WISE	RA_WISE_E	DEC_WISE	DEC_WISE_E	DESIGNATION_WISE	EPOCH_WISE	W1_WISE	W1_WISE_E	W2_WISE	W2_WISE_E	W3_WISE	W3_WISE_E	W4_WISE	W4_WISE_E	RA_UKIDSS	RA_UKIDSS_E	DEC_UKIDSS	DEC_UKIDSS_E	DESIGNATION_UKIDSS	EPOCH_UKIDSS	Y_UKIDSS	Y_UKIDSS_E	J_UKIDSS	J_UKIDSS_E	H_UKIDSS	H_UKIDSS_E	K_UKIDSS	K_UKIDSS_E	RA_SSSPM	RA_SSSPM_E	DEC_SSSPM	DEC_SSSPM_E	DESIGNATION_SSSPM	EPOCH_SSSPM	B_SSSPM	B_SSSPM_E	R_SSSPM	R_SSSPM_E	I_SSSPM	I_SSSPM_E	MU_RA_SSSPM	MU_RA_SSSPM_E	MU_DEC_SSSPM	MU_DEC_SSSPM_E	CH1_IRAC	CH1_IRAC_E	CH2_IRAC	CH2_IRAC_E	CH3_IRAC	CH3_IRAC_E	CH4_IRAC	CH4_IRAC_E	U_ALT	V_ALT	B_ALT	R_ALT	I_ALT	J_ALT	H_ALT	K_ALT	ALT_PHOT_REF
11892	10019	11892_10019.fits	20131023	07 10 46.530018	56588.799	--	--	"burgasser, gagliuffi, skrzypek"	120	1.487	3.4	--	--	OK	283	M7.7	Y	2014ApJ...794..143B	2MASS J0007078-245804	J00070787-2458042	1.7827917	-24.967834	2007AJ....133..439C	M7	2007AJ....133..439C	--	--	M7	--	--	--	VLM	13.115	0.024	12.447	0.024	12.06	0.023	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10699	10020	10699_10020.fits	20060903	--	53981.5	--	--	--	120	--	--	--	--	OK	48	M3.9	N	BUR-NP	LEHPM 1-204	J00072422-3128350	1.8509166	-31.476389	2004AandA...421..763P	--	--	esdM4:	BUR-NP	esdM4:	--	--	esd	VLM	16.31	0.097	15.47	0.127	15.516	0.223	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11800	10021	11800_10021.fits	20121231	05 18 19.018691	56292.721	--	--	--	120	1.081	3.4	--	--	OK	326	M7.6	Y	BUR-NP	2MASS J00085931+2911521	J00085931+2911521	2.2471251	29.197805	2008AJ....136.1290R	M8.5	2008AJ....136.1290R	M8.5	--	M8.5	--	--	--	VLM	13.827	0.024	13.127	0.026	12.69	0.026	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11074	10022	11074_10022.fits	20080714	--	54661.5	--	--	--	120	--	--	--	--	OK	232	M8.8:	Y	2014ApJ...794..143B	2MASS J00100009-2031122	J00100009-2031122	2.500375	-20.520056	2007AJ....133..439C	L0	2007AJ....133..439C	--	--	L0	--	--	--	VLM	14.134	0.024	13.368	0.03	12.882	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	blue	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10101	10023	10101_10023.fits	20030905	--	52887.5	--	--	--	75	--	--	--	--	BG	9	L2.4::	N	CRU-NP	2MASS J0011094+514923	J0011094+514923	2.7891667	51.823055	--	galaxy?	--	galaxy?	--	galaxy?	--	--	--	GAL	16.678	0.141	15.513	0.121	14.648	0.085	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10210	10024	10210_10024.fits	20040724	--	53210.5	--	--	--	120	--	--	Mercado	--	OK	348	M6.3	N	BUR-NP	LHS 1035	J00114208-2057129	2.9253335	-20.953585	--	sdM6	2005PASP..117..676R	--	--	sdM6	--	--	sd	VLM	13.348	0.024	12.848	0.025	12.515	0.026	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10130	10025	10130_10025.fits	20030918	--	52900.5	--	--	--	120	--	--	Tomoki	--	POOR	0	M8.3	Y	2004AJ....127.2856B	2MASS J00115060-1523450	J00115060-1523450	2.9608333	-15.395833	2004AJ....127.2856B	--	--	M7	2004AJ....127.2856B	M7	--	--	--	VLM	15.94	0.08	15.71	0.14	15.31	0.14	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11295	10026	11295_10026.fits	20091104	09 07 30.671410	55139.88	--	--	burgasser	120	1.482	3.4	--	--	OK	63	L5.1	Y	2014ApJ...794..143B	2MASSI J0013578-223520	J00135779-2235200	3.4907918	-22.58889	2003AandA...403..929K	L4	2003AandA...403..929K	--	--	L4	--	--	--	VLM	15.775	0.065	14.595	0.062	14.036	0.051	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11984	10027	11984_10027.fits	20131228	07 41 46.186689	56654.821	--	--	--	75	2.026	3.4	--	--	OK	84	M7.6	Y	2014ApJ...787..126L	WISE J001450.14-083823.1	J00145014-083823.1	3.7089167	-8.6397219	2014ApJ...781....4L	--	--	sdM9	2014ApJ...787..126L	sdM9	--	--	sd	VLM	14.47	0.03	13.95	0.03	13.77	0.04	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10700	10028	10700_10028.fits	20060903	--	53981.5	--	--	--	120	--	--	--	--	OK	143	L3.8:	Y	2008ApJ...689.1295K	2MASS J00145575-4844171	J00145575-4844171	3.7322917	-48.738083	2008ApJ...689.1295K	L2.5pec	2008ApJ...689.1295K	--	--	L2.5pec	--	--	--	VLM	14.05	0.035	13.107	0.036	12.723	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10492	10029	10492_10029.fits	20051018	09 54 51.365877	53661.913	--	--	--	120	1.065	3.2	--	--	POOR	39	L5.7	Y	2010ApJS..190..100K	2MASS J00150206+2959323	J00150206+2959323	3.7585835	29.992306	2010ApJS..190..100K	L7	2010ApJS..190..100K	L7.5pec	2010ApJS..190..100K	L7	--	--	--	VLM	16.158	0.081	15.226	0.084	14.482	0.073	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	blue	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11142	10030	11142_10030.fits	20080908	--	54717.5	--	--	--	120	--	--	--	--	OK	228	L2.0	Y	2014ApJ...794..143B	2MASSW J0015447+351603	J00154476+3516026	3.9364998	35.267387	2000AJ....120..447K	L2	2000AJ....120..447K	--	--	L2	--	--	--	VLM	13.878	0.03	12.892	0.036	12.264	0.024	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11880	10031	11880_10031.fits	20130903	12 46 30.134321	56539.032	--	--	"bardalez gagliuffi, schmidt"	120	1.108	3.4	--	--	OK	80	L4.3	Y	2014ApJ...794..143B	SDSS J001608.44-004302.3	J00160843-00430209	4.0351253	-0.71722221	2004AJ....127.3553K	--	--	L5.5	2004AJ....127.3553K	L5.5	--	--	--	VLM	16.326	0.116	15.229	0.112	14.541	0.09	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10451	10032	10451_10032.fits	20050909	13 48 21.580138	53623.075	--	--	"kirkpatrick, looper"	120	1.258	3.2	--	--	OK	82	M9.4	Y	2010ApJS..190..100K	2MASS J00163761+3448368	J00163761+3448368	4.1567087	34.810223	2010ApJS..190..100K	--	--	M8.5	2010ApJS..190..100K	M8.5	--	--	--	VLM	14.784	0.036	14.157	0.043	13.783	0.037	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11296	10033	11296_10033.fits	20091104	08 39 58.877117	55139.861	--	--	burgasser	120	1.202	3.4	--	--	OK	68	M8.9	Y	2014ApJ...794..143B	SDSS J001637.62-103911.2	J00163762-1039112	4.1567502	-10.653111	2008AJ....135..785W	L0	2008AJ....135..785W	--	--	L0	--	--	--	VLM	15.455	0.052	14.78	0.069	14.533	0.096	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11129	10034	11129_10034.fits	20080907	--	54716.5	--	--	--	120	--	--	--	--	OK	95	L4.2::	Y	2010ApJ...710.1142B	2MASS J00165953-4056541	J00165953-4056541	4.2480421	-40.94836	2008ApJ...689.1295K	L3.5	2008ApJ...689.1295K	--	--	L3.5	--	--	--	VLM	15.316	0.061	14.206	0.048	13.432	0.038	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10431	10035	10431_10035.fits	20050907	--	53620.5	--	--	--	120	--	--	--	--	OK	68	M5.4	N	BUR-NP	LSPM J0018+2853	J00180652+2853259	4.5271668	28.890528	--	--	--	sdM6	BUR-NP	sdM6	--	--	sd	VLM	16.195	0.084	15.623	0.11	15.492	0.195	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11312	10036	11312_10036.fits	20091107	08 10 54.965497	55142.841	--	--	burgasser	120	1.074	3.4	--	--	OK	134	L0.4	Y	2014ApJ...794..143B	SDSS J001911.65+003017.8	J00191165+0030176	4.7985415	0.50488889	2002AJ....123.3409H	L1	2002AJ....123.3409H	--	--	L1	--	--	--	VLM	14.921	0.037	14.18	0.041	13.568	0.034	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10084	10037	10084_10037.fits	20030904	--	52886.5	--	--	--	75	--	--	--	--	OK	36	L3.4:	Y	2010ApJ...710.1142B	2MASS J00193927-3724392	J00193927-3724392	4.9136248	-37.410889	2008AJ....136.1290R	L3:	--	L3: beta	2015ApJS..219...33G	L3:	--	--	--	VLM	15.519	0.06	14.47	0.04	13.689	0.058	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	beta	--	INT-G	--	Argus	2015ApJS..219...33G	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10301	10038	10301_10038.fits	20041108	--	53317.5	--	--	--	120	--	--	--	--	OK	135	M8.7	N	CRU-NP	2MASS J0019457+521317	J0019457+521317	4.9404168	52.22139	2003AJ....126.2421C	M9	2003AJ....126.2421C	--	--	M9	--	--	--	VLM	12.792	0.023	12.072	0.024	11.622	0.019	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10864	10039	10864_10039.fits	20071110	08 22 58.1820	54414.849	--	--	looper	120	2.404	3.3	--	--	OK	66	M9.0	Y	2014ApJ...794..143B	DENIS-P J0020.9-4414	J00205982-4414340	5.2492504	-44.242779	1998AandA...338.1066T	M8V	1998AandA...338.1066T	--	--	M8V	--	--	--	VLM	14.9	0.039	14.2	0.041	13.714	0.055	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10648	10040	10648_10040.fits	20060828	11 38 9.79680	53975.985	--	--	"kirkpatrick, looper"	120	2.212	3.3	--	--	OK	170	L0.0	Y	2014ApJ...794..143B	LEHPM 1-494B	J00210589-4244433	5.2745419	-42.745361	1998AandA...338.1066T	M9.5	2000ApJ...538..363B	--	--	M9.5	--	--	--	VLM	13.521	0.025	12.809	0.025	12.304	0.025	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	companion	--	--	--	--	Y	LEHPM 1-494A	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11712	10041	11712_10041.fits	20120927	09 34 33.253519	56197.899	--	--	--	120	1.088	3.4	--	--	OK	121	M8.9	Y	2014ApJ...794..143B	SDSS J00220934-0110397	J00220934-0110397	5.5389166	-1.1776944	2010AJ....139.1808S	L0	2010AJ....139.1808S	--	--	L0	--	--	--	VLM	15.82	0.07	15.09	0.08	14.7	0.1	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11773	10042	11773_10042.fits	20121227	04 46 44.188115	56288.699	--	--	burgasser	120	1.651	3.4	--	--	OK	268	M6.6	N	BUR-NP	2MASS J00234750-3239250	J00234750-3239250	5.9479165	-32.656944	--	M7	--	--	--	M7	--	--	--	VLM	12.619	0.022	11.961	0.024	11.632	0.023	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10817	10043	10817_10043.fits	20070704	14 05 28.5202	54286.087	--	--	"kirkpatrick, looper"	120	1.218	3.3	--	--	OK	196	L0.0	Y	2014ApJ...794..143B	BRI 0021-0214	J00242514-0158166	6.1047502	-1.9712778	IRW91B	M9.5	2007AJ....133..439C	--	--	M9.5	--	--	--	VLM	11.992	0.035	11.084	0.022	10.539	0.023	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11075	10043	11075_10043.fits	20080714	--	54661.5	--	--	--	120	--	--	--	--	OK	163	L0.1	Y	2014ApJ...794..143B	BRI 0021-0214	J00242514-0158166	6.1047502	-1.9712778	IRW91B	M9.5	2007AJ....133..439C	--	--	M9.5	--	--	--	VLM	11.992	0.035	11.084	0.022	10.539	0.023	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10070	10044	10070_10044.fits	20030903	--	52885.5	--	--	--	75	--	--	--	--	OK	105	L4.3::	N	CRU-NP	2MASS J00250365+4759191AB	J00250365+4759191	6.2652078	47.98864	2007AJ....133..439C	L4:	2007AJ....133..439C	--	--	L4:	--	--	--	VLM	14.84	0.038	13.667	0.031	12.902	0.057	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary companion	Y	--	--	--	Y	HD 2057	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10265	10045	10265_10045.fits	20040908	--	53256.5	--	--	--	120	--	--	--	--	OK	147	M5.8	Y	2014ApJ...794..143B	LHS 1074	J00255117-0748069	6.4632082	-7.8019171	--	sdM6	2005PASP..117..676R	--	--	sdM6	--	--	sd	VLM	14.684	0.043	14.231	0.042	13.879	0.058	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11143	10046	11143_10046.fits	20080908	--	54717.5	--	--	--	120	--	--	--	--	OK	347	M4.4:	N	BUR-NP	LHS 1075	J0026004-191851	6.5016665	-19.314165	--	dC	--	--	--	dC	--	--	--	CARBON	12.54	0.024	11.918	0.026	11.587	0.027	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11897	10047	11897_10047.fits	20131029	09 28 16.116577	56594.895	--	--	"burgasser, gagliuffi, tallis, iyer"	120	1.079	3.4	--	--	OK	145	L0.9	N	SKR-NP	2MASS J00264045+0632151	J00264045+0632159	6.6685414	6.5377498	SKR-NP	L1	SKR-NP	--	--	L1	--	--	--	VLM	14.572	0.033	13.752	0.035	13.22	0.038	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10701	10048	10701_10048.fits	20060903	--	53981.5	--	--	--	120	--	--	--	--	OK	277	M7.5	Y	2014ApJ...794..143B	LEHPM 1-606	J00271049-1813083	6.7937083	-18.218973	2004AandA...421..763P	--	--	M8	BUR-NP	M8	--	--	--	VLM	13.448	0.022	12.847	0.025	12.427	0.025	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
