#LAM	TRANS
0.4906	0.00145074
0.4907	0.00141955
0.4908	0.00138837
0.4909	0.0013572
0.491	0.00132602
0.4911	0.00129495
0.4912	0.00126389
0.4913	0.00123282
0.4914	0.00120174
0.4915	0.00117065
0.4916	0.00113956
0.4917	0.00110847
0.4918	0.00107737
0.4919	0.00104627
0.492	0.00101516
0.4921	0.000983982
0.4922	0.000952805
0.4923	0.000921627
0.4924	0.000890446
0.4925	0.000859266
0.4926	0.000828083
0.4927	0.000796897
0.4928	0.000765711
0.4929	0.000734525
0.493	0.000703335
0.4931	0.000672196
0.4932	0.00064105
0.4933	0.000609899
0.4934	0.00057874
0.4935	0.000547575
0.4936	0.000516404
0.4937	0.000485226
0.4938	0.000454042
0.4939	0.000422852
0.494	0.000391654
0.4941	0.000383645
0.4942	0.000375633
0.4943	0.000367619
0.4944	0.000359602
0.4945	0.000351583
0.4946	0.000343563
0.4947	0.000335539
0.4948	0.000327512
0.4949	0.000319483
0.495	0.000311452
0.4951	0.000303359
0.4952	0.000295266
0.4953	0.000287173
0.4954	0.000279082
0.4955	0.000270992
0.4956	0.000262902
0.4957	0.000254813
0.4958	0.000246725
0.4959	0.000238638
0.496	0.000230552
0.4961	0.000222507
0.4962	0.00021446
0.4963	0.000206411
0.4964	0.00019836
0.4965	0.000190307
0.4966	0.000182251
0.4967	0.000174194
0.4968	0.000166134
0.4969	0.000158072
0.497	0.000150008
0.4971	0.000141939
0.4972	0.000133867
0.4973	0.000125794
0.4974	0.000117719
0.4975	0.000109642
0.4976	0.000101563
0.4977	9.34836e-05
0.4978	8.54017e-05
0.4979	7.7318e-05
