mass,age,temperature,luminosity,radius,gravity,metallicity
0.01,0.00661474064,1923.08081608,-3.50539352,0.15949105,4.03294339,0.0
0.01,0.0083767764,1832.01828704,-3.62870459,0.15248068,4.07198498,0.0
0.01,0.0106081836,1728.58180189,-3.76511548,0.14637914,4.10745599,0.0
0.01,0.0134339933,1631.05252878,-3.89683619,0.14127912,4.13825947,0.0
0.01,0.0170125428,1533.64680942,-4.03246448,0.13669154,4.16693207,0.0
0.01,0.0215443469,1409.94682383,-4.20409006,0.13273616,4.19243639,0.0
0.01,0.0272833338,1316.88390166,-4.3440439,0.12951107,4.21380088,0.0
0.01,0.0345510729,1223.48052339,-4.49106338,0.12667893,4.23300618,0.0
0.01,0.0437547938,1134.72119207,-4.63893635,0.12422036,4.25002939,0.0
0.01,0.0554102033,1054.52237993,-4.78129423,0.12208633,4.26508017,0.0
0.01,0.0701703829,983.45034829,-4.91590954,0.12021916,4.27846709,0.0
0.01,0.0888623816,921.18979802,-5.04173367,0.11854029,4.29068269,0.0
0.01,0.112533558,857.02278798,-5.17845193,0.11701388,4.30193996,0.0
0.01,0.142510267,793.28861691,-5.32283165,0.11565061,4.31211863,0.0
0.01,0.180472177,739.29418438,-5.45451863,0.11443241,4.32131653,0.0
0.01,0.228546386,691.86644266,-5.57806138,0.11333388,4.32969502,0.0
0.01,0.289426612,652.72757129,-5.68718964,0.11229544,4.33769007,0.0
0.01,0.366524124,612.99905419,-5.80407003,0.11129812,4.34543874,0.0
0.01,0.464158883,572.62499331,-5.92986455,0.11034689,4.35289408,0.0
0.01,0.587801607,536.58247401,-6.04985358,0.10945507,4.35994255,0.0
0.01,0.744380301,505.87182,-6.15908126,0.1085944,4.36679948,0.0
0.01,0.942668455,474.20942085,-6.27799406,0.10776793,4.37343524,0.0
0.01,1.19377664,443.30503785,-6.40138781,0.10698573,4.37976262,0.0
0.01,1.51177507,415.07757339,-6.52177407,0.10623848,4.38585059,0.0
0.01,1.91448198,389.2202595,-6.63930881,0.10553057,4.39165766,0.0
0.01,2.42446202,365.85014107,-6.75254453,0.1048448,4.39732041,0.0
0.01,3.07029063,345.42062139,-6.8578458,0.10418521,4.40280213,0.0
0.01,3.88815518,330.12025349,-6.94218646,0.10351301,4.40842439,0.0
0.01,4.92388263,313.04291932,-7.04016219,0.10283191,4.41415846,0.0
0.01,6.23550734,296.49009066,-7.1402344,0.10216101,4.41984388,0.0
0.01,7.89652287,282.36212106,-7.23080108,0.10148924,4.42557427,0.0
0.01,10.0,267.14900048,-7.33280979,0.10081609,4.43135452,0.0
0.011,0.001,2425.59630185,-2.66082176,0.26507946,3.63305626,0.0
0.011,0.00126638017,2393.84858375,-2.74314454,0.24755152,3.69247787,0.0
0.011,0.00160371874,2361.78855293,-2.82363855,0.23180621,3.74955869,0.0
0.011,0.00203091762,2321.90518387,-2.90983084,0.21718094,3.80616582,0.0
0.011,0.00257191381,2276.35568572,-2.99902914,0.20391038,3.86093067,0.0
0.011,0.00325702066,2233.38356565,-3.08422175,0.19203411,3.91305035,0.0
0.011,0.00412462638,2173.75850706,-3.18274592,0.18098205,3.96453661,0.0
0.011,0.00522334507,2093.07582711,-3.29550562,0.17143394,4.01161336,0.0
0.011,0.00661474064,2018.72227925,-3.40167495,0.16309137,4.05494685,0.0
0.011,0.0083767764,1932.42716258,-3.51851951,0.15558052,4.09589792,0.0
0.011,0.0106081836,1842.40773424,-3.63871642,0.14903516,4.13323127,0.0
0.011,0.0134339933,1741.20664235,-3.77068484,0.14334444,4.16704628,0.0
0.011,0.0170125428,1645.27756208,-3.89844812,0.13858877,4.19635253,0.0
0.011,0.0215443469,1545.41520427,-4.03463366,0.13428353,4.22376144,0.0
0.011,0.0272833338,1429.13486616,-4.1948073,0.13058089,4.24804863,0.0
0.011,0.0345510729,1333.88260058,-4.33508651,0.12754339,4.26849145,0.0
0.011,0.0437547938,1242.51251607,-4.47695102,0.12484309,4.28707871,0.0
0.011,0.0554102033,1154.06864951,-4.621854,0.12247442,4.30371693,0.0
0.011,0.0701703829,1072.61457427,-4.76378115,0.12040542,4.31851511,0.0
0.011,0.0888623816,999.91116685,-4.89897172,0.11858265,4.33176506,0.0
0.011,0.112533558,937.51192614,-5.02309719,0.11693015,4.34395413,0.0
0.011,0.142510267,872.5610552,-5.15923694,0.1154092,4.35532652,0.0
0.011,0.180472177,805.90148474,-5.30755041,0.11405061,4.3656121,0.0
0.011,0.228546386,750.10418952,-5.44141527,0.11284429,4.37484778,0.0
0.011,0.289426612,700.58388004,-5.56845299,0.11175587,4.38326631,0.0
0.011,0.366524124,661.09339997,-5.6773459,0.11072173,4.39134139,0.0
0.011,0.464158883,619.85837765,-5.79714543,0.1097166,4.39926241,0.0
0.011,0.587801607,576.87041519,-5.92958507,0.10876552,4.40682459,0.0
0.011,0.744380301,538.72439608,-6.05544972,0.10788643,4.41387332,0.0
0.011,0.942668455,507.99844196,-6.16435726,0.10703527,4.42075321,0.0
0.011,1.19377664,475.32316961,-6.28658121,0.10620959,4.42747949,0.0
0.011,1.51177507,442.85124121,-6.41588488,0.10542974,4.4338807,0.0
0.011,1.91448198,413.35316917,-6.54174434,0.10469113,4.43998716,0.0
0.011,2.42446202,387.10353095,-6.66150962,0.10399639,4.44577038,0.0
0.011,3.07029063,363.26798144,-6.7775154,0.10332652,4.45138329,0.0
0.011,3.88815518,343.48314116,-6.88022558,0.10268321,4.45680806,0.0
0.011,4.92388263,327.39780841,-6.96911806,0.10202769,4.46237077,0.0
0.011,6.23550734,310.06755073,-7.06920256,0.10136934,4.46799368,0.0
0.011,7.89652287,294.19617398,-7.16606303,0.10071955,4.47357936,0.0
0.011,10.0,279.78135274,-7.25902529,0.10006323,4.4792579,0.0
0.012,0.001,2472.26343611,-2.60175079,0.27312089,3.64488668,0.0
0.012,0.00126638017,2437.9369059,-2.686357,0.25479947,3.70520125,0.0
0.012,0.00160371874,2407.75124527,-2.7655189,0.23847412,3.76271571,0.0
0.012,0.00203091762,2375.11075149,-2.84522154,0.22358282,3.81872112,0.0
0.012,0.00257191381,2331.8253529,-2.93301584,0.20966547,3.87454415,0.0
0.012,0.00325702066,2286.89009086,-3.01958104,0.19730926,3.92730205,0.0
0.012,0.00412462638,2243.3706974,-3.1038303,0.18608534,3.97817339,0.0
0.012,0.00522334507,2184.61672942,-3.19899891,0.17586534,4.02723543,0.0
0.012,0.00661474064,2103.58303834,-3.30857995,0.16719077,4.0711729,0.0
0.012,0.0083767764,2034.40033913,-3.40602247,0.15978612,4.11051834,0.0
0.012,0.0106081836,1957.63551093,-3.5092467,0.15322787,4.14692166,0.0
0.012,0.0134339933,1877.58579201,-3.61406229,0.14763503,4.17921836,0.0
0.012,0.0170125428,1798.93076793,-3.71762642,0.14275439,4.20841662,0.0
0.012,0.0215443469,1711.46168017,-3.82972064,0.13862417,4.23391928,0.0
0.012,0.0272833338,1630.25423498,-3.93758672,0.13493417,4.25735285,0.0
0.012,0.0345510729,1540.90856568,-4.05799872,0.13148782,4.27982544,0.0
0.012,0.0437547938,1442.49257402,-4.1927992,0.12846813,4.30000476,0.0
0.012,0.0554102033,1355.39865315,-4.3186283,0.12588875,4.3176226,0.0
0.012,0.0701703829,1271.85596734,-4.44607026,0.12345943,4.33454777,0.0
0.012,0.0888623816,1186.61686825,-4.5824636,0.12122004,4.35044704,0.0
0.012,0.112533558,1103.87571404,-4.72273658,0.11918895,4.36512408,0.0
0.012,0.142510267,1029.02744953,-4.85827606,0.11733881,4.37871225,0.0
0.012,0.180472177,960.37595847,-4.99104612,0.11561595,4.39156013,0.0
0.012,0.228546386,890.67187792,-5.13433891,0.11397616,4.40396756,0.0
0.012,0.289426612,816.6695558,-5.29632614,0.11251138,4.41520298,0.0
0.012,0.366524124,754.96093882,-5.44274691,0.11122935,4.42515711,0.0
0.012,0.464158883,700.54803421,-5.58187525,0.11005576,4.43437006,0.0
0.012,0.587801607,655.65185904,-5.70599444,0.10891677,4.44340615,0.0
0.012,0.744380301,607.16431074,-5.84829749,0.10781468,4.45223988,0.0
0.012,0.942668455,557.40430233,-6.00495614,0.10681265,4.46035024,0.0
0.012,1.19377664,521.84034529,-6.12701495,0.10588746,4.46790645,0.0
0.012,1.51177507,486.8349267,-6.25504119,0.10498718,4.47532298,0.0
0.012,1.91448198,449.66157119,-6.40000814,0.10414837,4.48229054,0.0
0.012,2.42446202,417.77525556,-6.53426577,0.10337518,4.48876291,0.0
0.012,3.07029063,389.09769538,-6.6637956,0.10266112,4.49478352,0.0
0.012,3.88815518,364.12156445,-6.78482587,0.1019807,4.50055947,0.0
0.012,4.92388263,343.23142658,-6.89301451,0.10133227,4.5060999,0.0
0.012,6.23550734,326.3538642,-6.98622976,0.10067635,4.51174055,0.0
0.012,7.89652287,308.66026505,-7.08875088,0.10002106,4.51741259,0.0
0.012,10.0,292.85354861,-7.18568078,0.09937447,4.52304581,0.0
0.013,0.001,2518.9030222,-2.53251045,0.28493347,3.64287355,0.0
0.013,0.00126638017,2487.25767324,-2.61803841,0.26482872,3.70643,0.0
0.013,0.00160371874,2452.17072855,-2.70342552,0.24694927,3.76714485,0.0
0.013,0.00203091762,2421.75480334,-2.7828011,0.23108128,3.82483067,0.0
0.013,0.00257191381,2387.93147009,-2.86337758,0.21662278,3.88095195,0.0
0.013,0.00325702066,2342.22016849,-2.95191486,0.20333495,3.93593578,0.0
0.013,0.00412462638,2298.99065076,-3.03432791,0.19195314,3.98596903,0.0
0.013,0.00522334507,2255.82140917,-3.11414683,0.18186046,4.03288302,0.0
0.013,0.00661474064,2206.83580356,-3.19427112,0.17328262,4.07484886,0.0
0.013,0.0083767764,2146.0711309,-3.27778601,0.16643609,4.10986453,0.0
0.013,0.0106081836,2091.36463744,-3.35093633,0.16109864,4.1381746,0.0
0.013,0.0134339933,2048.81374167,-3.41038829,0.15675619,4.16190933,0.0
0.013,0.0170125428,2006.72649676,-3.46773689,0.15296072,4.18319818,0.0
0.013,0.0215443469,1959.83875554,-3.52851966,0.14952768,4.20291507,0.0
0.013,0.0272833338,1908.92579848,-3.59367878,0.14622013,4.22234388,0.0
0.013,0.0345510729,1852.6264631,-3.66712894,0.14265326,4.24379451,0.0
0.013,0.0437547938,1779.3185811,-3.76205158,0.13864347,4.26855931,0.0
0.013,0.0554102033,1682.51062928,-3.88634104,0.13438191,4.29567682,0.0
0.013,0.0701703829,1562.36252844,-4.04502768,0.12982333,4.32565301,0.0
0.013,0.0888623816,1420.99374174,-4.23825125,0.1256387,4.35411121,0.0
0.013,0.112533558,1294.18137827,-4.42595979,0.12202962,4.37942736,0.0
0.013,0.142510267,1170.71298021,-4.62287966,0.11887434,4.40218157,0.0
0.013,0.180472177,1060.30706875,-4.81427704,0.11625847,4.42150875,0.0
0.013,0.228546386,968.45337153,-4.98839856,0.11404707,4.43818989,0.0
0.013,0.289426612,882.15934499,-5.16538868,0.11211243,4.45305033,0.0
0.013,0.366524124,798.38738147,-5.35118287,0.11051441,4.46552015,0.0
0.013,0.464158883,734.51312699,-5.50665152,0.10916994,4.47615143,0.0
0.013,0.587801607,680.937625,-5.64784157,0.10796707,4.48577506,0.0
0.013,0.744380301,631.79554989,-5.78719107,0.10682888,4.49498045,0.0
0.013,0.942668455,581.15285573,-5.94078565,0.10579613,4.50341816,0.0
0.013,1.19377664,538.20712224,-6.08163718,0.10488463,4.51093397,0.0
0.013,1.51177507,505.39726047,-6.1981806,0.10400862,4.51821896,0.0
0.013,1.91448198,468.9537393,-6.33519243,0.1031756,4.52520358,0.0
0.013,2.42446202,434.77224671,-6.47306739,0.10241511,4.53162951,0.0
0.013,3.07029063,403.44579564,-6.60897335,0.10171251,4.53760888,0.0
0.013,3.88815518,378.95688161,-6.72338424,0.10105381,4.54325216,0.0
0.013,4.92388263,354.69970715,-6.84375429,0.10042,4.54871717,0.0
0.013,6.23550734,337.13335349,-6.93733075,0.09980377,4.55406368,0.0
0.013,7.89652287,320.11667569,-7.03278496,0.09917838,4.55952355,0.0
0.013,10.0,302.80828906,-7.13481707,0.09855624,4.56498933,0.0
0.014,0.001,2555.2476437,-2.47846814,0.29465816,3.64590621,0.0
0.014,0.00126638017,2528.97740606,-2.56070985,0.2736421,3.71017768,0.0
0.014,0.00160371874,2495.66703196,-2.64626671,0.25463132,3.77272082,0.0
0.014,0.00203091762,2462.08095187,-2.72904553,0.23784934,3.83194018,0.0
0.014,0.00257191381,2432.21333108,-2.80625048,0.22299467,3.88795581,0.0
0.014,0.00325702066,2397.10374583,-2.88516368,0.20963519,3.94161531,0.0
0.014,0.00412462638,2354.03115992,-2.96576278,0.19811319,3.99071637,0.0
0.014,0.00522334507,2318.35935,-3.03280703,0.18908839,4.03121318,0.0
0.014,0.00661474064,2287.48821868,-3.08902502,0.18205377,4.06414493,0.0
0.014,0.0083767764,2259.80257302,-3.13574489,0.17677115,4.08972047,0.0
0.014,0.0106081836,2236.63193747,-3.17315453,0.17284752,4.1092166,0.0
0.014,0.0134339933,2216.52087662,-3.20470806,0.16971773,4.12508851,0.0
0.014,0.0170125428,2195.33767738,-3.23620229,0.16684479,4.13991864,0.0
0.014,0.0215443469,2166.27509219,-3.27489106,0.16389047,4.15544052,0.0
0.014,0.0272833338,2127.31377734,-3.32624703,0.16019427,4.17525333,0.0
0.014,0.0345510729,2074.66225963,-3.39752245,0.15515702,4.20300263,0.0
0.014,0.0437547938,1979.95381141,-3.52336547,0.14737887,4.24767308,0.0
0.014,0.0554102033,1823.69701126,-3.723352,0.13798779,4.30486187,0.0
0.014,0.0701703829,1620.56025096,-3.98354728,0.12951928,4.35987459,0.0
0.014,0.0888623816,1411.34922233,-4.26621875,0.12332428,4.40244527,0.0
0.014,0.112533558,1253.9537327,-4.50204263,0.11908181,4.43285212,0.0
0.014,0.142510267,1119.91819876,-4.72184502,0.11591467,4.45626605,0.0
0.014,0.180472177,1015.49798908,-4.91014319,0.11350122,4.47454126,0.0
0.014,0.228546386,931.68325835,-5.0748719,0.11154813,4.48961822,0.0
0.014,0.289426612,848.85746793,-5.24946479,0.10991248,4.50244866,0.0
0.014,0.366524124,779.23990271,-5.40872777,0.10857229,4.51310431,0.0
0.014,0.464158883,723.75071736,-5.54642693,0.10741139,4.52244194,0.0
0.014,0.587801607,675.7570385,-5.67425845,0.1063464,4.53109688,0.0
0.014,0.744380301,630.02803999,-5.80424988,0.10533986,4.53935699,0.0
0.014,0.942668455,583.91451125,-5.94386291,0.10442224,4.54695627,0.0
0.014,1.19377664,542.67422926,-6.07797462,0.10359898,4.55383134,0.0
0.014,1.51177507,511.84888986,-6.18623018,0.10280634,4.56050245,0.0
0.014,1.91448198,478.08137207,-6.31127307,0.10204281,4.56697747,0.0
0.014,2.42446202,444.29000769,-6.44466094,0.10133661,4.57300952,0.0
0.014,3.07029063,414.51436852,-6.57081745,0.10067846,4.57866913,0.0
0.014,3.88815518,388.87514117,-6.6870573,0.10006207,4.58400327,0.0
0.014,4.92388263,366.21427409,-6.79659047,0.09946163,4.58923109,0.0
0.014,6.23550734,345.29746835,-6.90382491,0.09888318,4.5942974,0.0
0.014,7.89652287,329.31497948,-6.99129282,0.0983012,4.59942459,0.0
0.014,10.0,312.68864937,-7.08650072,0.09771096,4.60465574,0.0
0.015,0.001,2588.33973963,-2.42857206,0.3041562,3.64831508,0.0
0.015,0.00126638017,2564.9584759,-2.50908196,0.28230887,3.71305919,0.0
0.015,0.00160371874,2535.87943905,-2.59227117,0.26244363,3.77643523,0.0
0.015,0.00203091762,2502.22031077,-2.67607798,0.24475687,3.83703819,0.0
0.015,0.00257191381,2471.3391657,-2.75376124,0.22944586,3.89314768,0.0
0.015,0.00325702066,2443.23958592,-2.82432066,0.21643512,3.94385238,0.0
0.015,0.00412462638,2412.98473913,-2.88971698,0.20580213,3.98760709,0.0
0.015,0.00522334507,2383.60516526,-2.9444493,0.19803236,4.02103478,0.0
0.015,0.00661474064,2362.55472376,-2.98269069,0.19289504,4.0438635,0.0
0.015,0.0083767764,2348.45967784,-3.00891409,0.18940581,4.0597197,0.0
0.015,0.0106081836,2337.42923348,-3.02974997,0.18666927,4.07236022,0.0
0.015,0.0134339933,2325.97416413,-3.05098985,0.18396227,4.08505113,0.0
0.015,0.0170125428,2309.63897703,-3.08003572,0.18043732,4.10185313,0.0
0.015,0.0215443469,2282.44110157,-3.12564082,0.17530844,4.12690009,0.0
0.015,0.0272833338,2232.96638228,-3.20374813,0.16741053,4.16694009,0.0
0.015,0.0345510729,2116.84934666,-3.36228699,0.15520596,4.23269024,0.0
0.015,0.0437547938,1936.5481846,-3.59669848,0.14158585,4.31246652,0.0
0.015,0.0554102033,1730.67862918,-3.85818519,0.13119017,4.37870389,0.0
0.015,0.0701703829,1523.68462165,-4.12620945,0.12431826,4.4254363,0.0
0.015,0.0888623816,1353.86975721,-4.36321109,0.11985892,4.45716549,0.0
0.015,0.112533558,1219.99568604,-4.56854299,0.116534,4.48160088,0.0
0.015,0.142510267,1106.86338834,-4.75687132,0.11397658,4.50087481,0.0
0.015,0.180472177,1017.3799862,-4.91888259,0.11194809,4.51647216,0.0
0.015,0.228546386,940.86697277,-5.06807883,0.11023865,4.52983816,0.0
0.015,0.289426612,865.35244338,-5.22520572,0.10875595,4.54159978,0.0
0.015,0.366524124,798.53471969,-5.37485397,0.10750185,4.55167401,0.0
0.015,0.464158883,745.45492414,-5.50334293,0.1063947,4.56066581,0.0
0.015,0.587801607,695.03928733,-5.63334283,0.10537481,4.56903206,0.0
0.015,0.744380301,651.23694495,-5.75444452,0.10440584,4.57705604,0.0
0.015,0.942668455,606.8924702,-5.88450351,0.10350565,4.58457748,0.0
0.015,1.19377664,562.92320407,-6.02203377,0.10268513,4.59149045,0.0
0.015,1.51177507,528.97627286,-6.13658114,0.10192155,4.59797348,0.0
0.015,1.91448198,496.98575193,-6.25133125,0.10117566,4.60435337,0.0
0.015,2.42446202,462.58037448,-6.38200237,0.10047183,4.61041687,0.0
0.015,3.07029063,431.35303596,-6.50906712,0.09982081,4.61606335,0.0
0.015,3.88815518,402.09227796,-6.6364313,0.09921067,4.62138869,0.0
0.015,4.92388263,380.03360092,-6.73956362,0.09862686,4.62651505,0.0
0.015,6.23550734,357.24119261,-6.85206058,0.09805513,4.63156489,0.0
0.015,7.89652287,339.3716062,-6.94615043,0.09749922,4.63650318,0.0
0.015,10.0,323.22966373,-7.03586167,0.0969329,4.64156307,0.0
0.016,0.001,2616.976762,-2.38326271,0.31347204,3.65013872,0.0
0.016,0.00126638017,2597.48747711,-2.4614245,0.29080097,3.71534356,0.0
0.016,0.00160371874,2572.19294692,-2.54215114,0.27023554,3.77905106,0.0
0.016,0.00203091762,2540.58700056,-2.62470657,0.25188666,3.84012472,0.0
0.016,0.00257191381,2509.27593022,-2.70173449,0.23630034,3.89560644,0.0
0.016,0.00325702066,2484.37507493,-2.76585523,0.22390398,3.94241166,0.0
0.016,0.00412462638,2464.64686343,-2.81529407,0.21491729,3.97799338,0.0
0.016,0.00522334507,2449.27676928,-2.85057298,0.20895903,4.00241238,0.0
0.016,0.00661474064,2437.42866203,-2.87500846,0.20514203,4.01842601,0.0
0.016,0.0083767764,2427.90135445,-2.89365524,0.20236339,4.03027121,0.0
0.016,0.0106081836,2417.82489664,-2.91267044,0.19963845,4.04204619,0.0
0.016,0.0134339933,2403.19629595,-2.93950508,0.19592729,4.0583456,0.0
0.016,0.0170125428,2380.42846722,-2.9806836,0.19044603,4.08299152,0.0
0.016,0.0215443469,2342.38206076,-3.05155731,0.18127171,4.12587532,0.0
0.016,0.0272833338,2253.22095585,-3.19633727,0.16582826,4.20321753,0.0
0.016,0.0345510729,2076.67416751,-3.43613964,0.14811857,4.30131569,0.0
0.016,0.0437547938,1875.73569595,-3.68938175,0.13564374,4.37773639,0.0
0.016,0.0554102033,1693.5944976,-3.91908744,0.12771992,4.43001715,0.0
0.016,0.0701703829,1517.04880903,-4.14832975,0.12225295,4.46801618,0.0
0.016,0.0888623816,1365.24592162,-4.35903938,0.11843552,4.49557072,0.0
0.016,0.112533558,1243.60345742,-4.54340814,0.11544181,4.51780852,0.0
0.016,0.142510267,1136.45866117,-4.7181554,0.11304273,4.53604951,0.0
0.016,0.180472177,1047.80570105,-4.87429598,0.11110342,4.55107995,0.0
0.016,0.228546386,970.90648841,-5.01974423,0.10944696,4.56412697,0.0
0.016,0.289426612,898.88451011,-5.16533824,0.10798516,4.5758065,0.0
0.016,0.366524124,830.797184,-5.3124193,0.10671741,4.58606408,0.0
0.016,0.464158883,774.855014,-5.44261526,0.10560525,4.59516339,0.0
0.016,0.587801607,723.73800288,-5.56963367,0.10457884,4.60364662,0.0
0.016,0.744380301,676.4035868,-5.69517032,0.10361941,4.61165225,0.0
0.016,0.942668455,632.11488484,-5.82041529,0.10271293,4.61928403,0.0
0.016,1.19377664,588.68389748,-5.95117638,0.1018778,4.62637512,0.0
0.016,1.51177507,547.24004131,-6.08454686,0.10111201,4.63292876,0.0
0.016,1.91448198,515.91651818,-6.19326093,0.10037764,4.63926032,0.0
0.016,2.42446202,482.37144571,-6.31618767,0.09967151,4.64539219,0.0
0.016,3.07029063,448.33780222,-6.44903308,0.09901572,4.65112593,0.0
0.016,3.88815518,419.02238338,-6.57188777,0.0984041,4.65650784,0.0
0.016,4.92388263,392.8624943,-6.68895483,0.0978292,4.66159716,0.0
0.016,6.23550734,371.04221193,-6.7932175,0.09726587,4.66661326,0.0
0.016,7.89652287,348.7998259,-6.90551425,0.0967187,4.67151329,0.0
0.016,10.0,333.18260516,-6.99001022,0.09617508,4.67640912,0.0
0.017,0.001,2643.48959352,-2.34072037,0.32263395,3.65144364,0.0
0.017,0.00126638017,2624.50455507,-2.41898516,0.29911824,3.71718007,0.0
0.017,0.00160371874,2604.12635614,-2.49620764,0.27797063,3.7808678,0.0
0.017,0.00203091762,2577.55873491,-2.57451063,0.25926723,3.84137017,0.0
0.017,0.00257191381,2547.5054734,-2.64837145,0.24378899,3.89483724,0.0
0.017,0.00325702066,2524.12303523,-2.70585237,0.23242523,3.93629899,0.0
0.017,0.00412462638,2509.69297463,-2.74365075,0.22508697,3.96416245,0.0
0.017,0.00522334507,2500.97524334,-2.76705865,0.22063852,3.98150098,0.0
0.017,0.00661474064,2494.68148505,-2.78305982,0.21769985,3.99314828,0.0
0.017,0.0083767764,2488.56487258,-2.79816469,0.2149989,4.00399252,0.0
0.017,0.0106081836,2479.69418103,-2.81903233,0.21140695,4.0186261,0.0
0.017,0.0134339933,2464.6402998,-2.85220813,0.20597352,4.04124218,0.0
0.017,0.0170125428,2432.95388641,-2.91394428,0.19687007,4.0805045,0.0
0.017,0.0215443469,2366.75240149,-3.03616222,0.18073443,4.15478223,0.0
0.017,0.0272833338,2230.04811098,-3.25215192,0.15875239,4.26742334,0.0
0.017,0.0345510729,2056.11925949,-3.48140231,0.14342648,4.35560583,0.0
0.017,0.0437547938,1879.14481685,-3.70044245,0.13343954,4.41829548,0.0
0.017,0.0554102033,1717.74739793,-3.90337227,0.12642413,4.46520441,0.0
0.017,0.0701703829,1548.59062696,-4.11899009,0.12135665,4.50073692,0.0
0.017,0.0888623816,1401.8722243,-4.31852427,0.11769204,4.52736967,0.0
0.017,0.112533558,1281.91893284,-4.49566319,0.11478361,4.54910345,0.0
0.017,0.142510267,1177.3635306,-4.66174257,0.11239579,4.56736362,0.0
0.017,0.180472177,1083.80078972,-4.82075295,0.11044886,4.58254083,0.0
0.017,0.228546386,1005.07490066,-4.96488262,0.10879284,4.59566305,0.0
0.017,0.289426612,933.48822336,-5.10502748,0.10732465,4.6074645,0.0
0.017,0.366524124,864.84164973,-5.24827559,0.10602739,4.61802719,0.0
0.017,0.464158883,805.16152733,-5.38186866,0.10489235,4.62737591,0.0
0.017,0.587801607,753.76811245,-5.50509535,0.10385324,4.63602347,0.0
0.017,0.744380301,701.29980324,-5.6385754,0.10288267,4.64417893,0.0
0.017,0.942668455,657.06827429,-5.7594372,0.10197137,4.65190669,0.0
0.017,1.19377664,613.59813161,-5.88559614,0.10112289,4.65916421,0.0
0.017,1.51177507,571.00403237,-6.01735969,0.10033831,4.66592956,0.0
0.017,1.91448198,534.22478701,-6.13934637,0.09960927,4.67226364,0.0
0.017,2.42446202,501.33856633,-6.25589199,0.09890479,4.67842855,0.0
0.017,3.07029063,466.94811909,-6.38519959,0.09824137,4.68427435,0.0
0.017,3.88815518,435.22718569,-6.51285655,0.09762813,4.68971317,0.0
0.017,4.92388263,406.15759238,-6.63806819,0.09705166,4.69485725,0.0
0.017,6.23550734,383.58114719,-6.74236754,0.09650147,4.69979528,0.0
0.017,7.89652287,361.43550927,-6.85056183,0.0959583,4.70469802,0.0
