mass,age,temperature,luminosity,radius,gravity,metallicity,chemistry,eos
0.041,0.005223345,2936.635199,-1.98614625,0.39323514,3.86189346,0,ceq,C2019
0.041,0.006614741,2930.97072,-2.13794125,0.33145908,4.01033933,0,ceq,C2019
0.041,0.008376776,2914.393276,-2.26609661,0.28925241,4.12864562,0,ceq,C2019
0.041,0.010608184,2886.547065,-2.38422981,0.25736822,4.23008976,0,ceq,C2019
0.041,0.013433993,2857.470319,-2.49046791,0.23240142,4.31872063,0,ceq,C2019
0.041,0.017012543,2826.740233,-2.58985623,0.21179759,4.39935824,0,ceq,C2019
0.041,0.021544347,2786.569451,-2.68941238,0.19434801,4.47403985,0,ceq,C2019
0.041,0.027283334,2747.512718,-2.78305459,0.1794791,4.54317033,0,ceq,C2019
0.041,0.034551073,2709.882368,-2.87232236,0.16647794,4.60848696,0,ceq,C2019
0.041,0.043754794,2655.64193,-2.96998669,0.15491385,4.67101944,0,ceq,C2019
0.041,0.055410203,2605.844301,-3.06132214,0.14483106,4.72947521,0,ceq,C2019
0.041,0.070170383,2537.474745,-3.16439722,0.13564903,4.78636591,0,ceq,C2019
0.041,0.088862382,2458.784135,-3.27204415,0.12763208,4.83927918,0,ceq,C2019
0.041,0.112533558,2370.02126,-3.3851732,0.1205976,4.88852217,0,ceq,C2019
0.041,0.142510267,2256.390376,-3.5152253,0.11454521,4.93324459,0,ceq,C2019
0.041,0.180472177,2132.978026,-3.65212601,0.10949148,4.97243848,0,ceq,C2019
0.041,0.228546386,2007.188405,-3.79253394,0.1051916,5.00723701,0,ceq,C2019
0.041,0.289426612,1857.730555,-3.95686823,0.10163299,5.03712952,0,ceq,C2019
0.041,0.366524124,1716.027067,-4.11964763,0.09875378,5.06209084,0,ceq,C2019
0.041,0.464158883,1576.404036,-4.28815654,0.09638702,5.08316147,0,ceq,C2019
0.041,0.587801607,1458.257202,-4.44137656,0.09442284,5.10104443,0,ceq,C2019
0.041,0.744380301,1351.909299,-4.58866209,0.09272479,5.11680646,0,ceq,C2019
0.041,0.942668455,1259.412537,-4.72563321,0.09125982,5.13063932,0,ceq,C2019
0.041,1.19377664,1168.822725,-4.86818308,0.08991758,5.14350908,0,ceq,C2019
0.041,1.51177507,1077.235506,-5.02089917,0.08878856,5.15448419,0,ceq,C2019
0.041,1.91448198,1011.440627,-5.14053455,0.08775585,5.16464604,0,ceq,C2019
0.041,2.42446202,944.7308829,-5.26878746,0.08677935,5.17436532,0,ceq,C2019
0.041,3.07029063,877.9531367,-5.40501606,0.08589548,5.18325749,0,ceq,C2019
0.041,3.88815518,819.7299541,-5.53229663,0.08510029,5.19133601,0,ceq,C2019
0.041,4.92388263,768.6671283,-5.65144908,0.08437521,5.19876839,0,ceq,C2019
0.041,6.23550734,722.0623301,-5.76704797,0.0837058,5.20568698,0,ceq,C2019
0.041,7.89652287,681.8486429,-5.87297881,0.08309014,5.21209908,0,ceq,C2019
0.041,10,646.6011663,-5.97139659,0.08250104,5.21827922,0,ceq,C2019
0.042,0.001,2939.679984,-1.72845421,0.52795323,3.61647269,0,ceq,C2019
0.042,0.00126638,2939.894807,-1.75721567,0.51067624,3.64537253,0,ceq,C2019
0.042,0.001603719,2940.085769,-1.77090716,0.50263739,3.65915476,0,ceq,C2019
0.042,0.002030918,2940.221168,-1.78095826,0.49680467,3.66929235,0,ceq,C2019
0.042,0.002571914,2940.4334,-1.79445326,0.48906832,3.68292469,0,ceq,C2019
0.042,0.003257021,2940.908407,-1.81660129,0.47660764,3.70534176,0,ceq,C2019
0.042,0.004124626,2942.014455,-1.86128393,0.45237365,3.75066928,0,ceq,C2019
0.042,0.005223345,2943.811517,-1.98163131,0.39336407,3.87207449,0,ceq,C2019
0.042,0.006614741,2938.431397,-2.1294789,0.33299968,4.01677649,0,ceq,C2019
0.042,0.008376776,2922.756357,-2.25494233,0.29132119,4.13292196,0,ceq,C2019
0.042,0.010608184,2898.323502,-2.36984379,0.25954032,4.23325415,0,ceq,C2019
0.042,0.013433993,2868.919268,-2.47586607,0.23445701,4.32153848,0,ceq,C2019
0.042,0.017012543,2839.5643,-2.5740447,0.21374353,4.40187993,0,ceq,C2019
0.042,0.021544347,2802.112369,-2.67182879,0.19612627,4.4765941,0,ceq,C2019
0.042,0.027283334,2761.237781,-2.76669784,0.18107459,4.54594893,0,ceq,C2019
0.042,0.034551073,2725.03037,-2.85500242,0.16795143,4.61129844,0,ceq,C2019
0.042,0.043754794,2674.291895,-2.95050837,0.15622581,4.67415993,0,ceq,C2019
0.042,0.055410203,2623.755566,-3.04246,0.14599657,4.73297929,0,ceq,C2019
0.042,0.070170383,2560.461596,-3.14205392,0.13669679,4.79014838,0,ceq,C2019
0.042,0.088862382,2484.236036,-3.24823333,0.12850672,4.84381215,0,ceq,C2019
0.042,0.112533558,2399.990758,-3.35809319,0.12133012,4.89372816,0,ceq,C2019
0.042,0.142510267,2290.829324,-3.48480099,0.11508933,4.93959508,0,ceq,C2019
0.042,0.180472177,2165.731629,-3.62270681,0.10986592,4.97993908,0,ceq,C2019
0.042,0.228546386,2045.797675,-3.75740633,0.10543889,5.01566223,0,ceq,C2019
0.042,0.289426612,1896.757584,-3.91990228,0.10173087,5.04675881,0,ceq,C2019
0.042,0.366524124,1753.703641,-4.0820645,0.09873858,5.07268974,0,ceq,C2019
0.042,0.464158883,1611.239326,-4.25112146,0.09628223,5.09457175,0,ceq,C2019
0.042,0.587801607,1484.685643,-4.41170911,0.09425664,5.11303974,0,ceq,C2019
0.042,0.744380301,1382.649539,-4.55158833,0.0925174,5.12921712,0,ceq,C2019
0.042,0.942668455,1279.957599,-4.69979155,0.09102098,5.14338104,0,ceq,C2019
0.042,1.19377664,1197.5591,-4.82851851,0.08965597,5.15650533,0,ceq,C2019
0.042,1.51177507,1096.43638,-4.99315254,0.088488,5.16789488,0,ceq,C2019
0.042,1.91448198,1029.971018,-5.11205475,0.08744569,5.1781867,0,ceq,C2019
0.042,2.42446202,963.2655091,-5.23826768,0.08645829,5.18805028,0,ceq,C2019
0.042,3.07029063,894.089258,-5.3767955,0.0855594,5.19712813,0,ceq,C2019
0.042,3.88815518,835.6719477,-5.50237419,0.0847555,5.20532776,0,ceq,C2019
0.042,4.92388263,783.6265011,-5.62159979,0.08402411,5.21285568,0,ceq,C2019
0.042,6.23550734,737.622617,-5.73375663,0.08334556,5.21989855,0,ceq,C2019
0.042,7.89652287,696.0032426,-5.8411957,0.08271895,5.22645344,0,ceq,C2019
0.042,10,660.7267196,-5.93787579,0.0821193,5.23277309,0,ceq,C2019
0.043,0.001,2945.777902,-1.71128033,0.53626391,3.61312644,0,ceq,C2019
0.043,0.00126638,2946.049231,-1.73843069,0.51968037,3.6404104,0,ceq,C2019
0.043,0.001603719,2946.175374,-1.75137281,0.5119486,3.65343037,0,ceq,C2019
0.043,0.002030918,2946.252744,-1.76161578,0.50590386,3.6637472,0,ceq,C2019
0.043,0.002571914,2946.464796,-1.77575371,0.49767223,3.67799609,0,ceq,C2019
0.043,0.003257021,2946.931222,-1.79927289,0.48422769,3.70178348,0,ceq,C2019
0.043,0.004124626,2948.22076,-1.84799508,0.45741274,3.7512665,0,ceq,C2019
0.043,0.005223345,2950.937423,-1.97667494,0.39370681,3.8815391,0,ceq,C2019
0.043,0.006614741,2945.889885,-2.12079041,0.33465022,4.02270221,0,ceq,C2019
0.043,0.008376776,2930.851543,-2.24390321,0.29341548,4.1369192,0,ceq,C2019
0.043,0.010608184,2908.662416,-2.35630521,0.2617434,4.2361314,0,ceq,C2019
0.043,0.013433993,2880.132313,-2.46145334,0.23652056,4.32414649,0,ceq,C2019
0.043,0.017012543,2851.938223,-2.55863358,0.21568742,4.40423519,0,ceq,C2019
0.043,0.021544347,2816.350421,-2.6551553,0.19791274,4.47893773,0,ceq,C2019
0.043,0.027283334,2775.052825,-2.75042918,0.18267091,4.5485442,0,ceq,C2019
0.043,0.034551073,2739.25271,-2.8384219,0.16941321,4.61399033,0,ceq,C2019
0.043,0.043754794,2693.092179,-2.93099624,0.15755598,4.67701522,0,ceq,C2019
0.043,0.055410203,2640.636598,-3.02452309,0.14714639,4.73638466,0,ceq,C2019
0.043,0.070170383,2583.011262,-3.12010214,0.1377598,4.79363968,0,ceq,C2019
0.043,0.088862382,2508.735928,-3.22522797,0.1293924,4.8480657,0,ceq,C2019
0.043,0.112533558,2425.860221,-3.33412881,0.12207502,4.89863098,0,ceq,C2019
0.043,0.142510267,2322.95103,-3.45631271,0.11565952,4.94552139,0,ceq,C2019
0.043,0.180472177,2198.626144,-3.59343352,0.1102579,4.98706377,0,ceq,C2019
0.043,0.228546386,2081.698191,-3.72495158,0.10571008,5.02365084,0,ceq,C2019
0.043,0.289426612,1936.220729,-3.88306203,0.10185597,5.0559102,0,ceq,C2019
0.043,0.366524124,1790.056957,-4.04634708,0.09874532,5.08285015,0,ceq,C2019
0.043,0.464158883,1647.401728,-4.21336037,0.09619608,5.10556828,0,ceq,C2019
0.043,0.587801607,1513.387311,-4.3798563,0.09410157,5.1246891,0,ceq,C2019
0.043,0.744380301,1410.703676,-4.51846819,0.09232513,5.14124316,0,ceq,C2019
0.043,0.942668455,1300.332085,-4.67457617,0.09078768,5.15582896,0,ceq,C2019
0.043,1.19377664,1219.49843,-4.79934897,0.08940928,5.16911759,0,ceq,C2019
0.043,1.51177507,1120.435887,-4.95838328,0.08819783,5.18096693,0,ceq,C2019
0.043,1.91448198,1048.1583,-5.08464982,0.08714451,5.19140264,0,ceq,C2019
0.043,2.42446202,981.3358312,-5.20910773,0.08614718,5.20140062,0,ceq,C2019
0.043,3.07029063,911.4751274,-5.34667432,0.08523246,5.21067262,0,ceq,C2019
0.043,3.88815518,851.4679644,-5.47327331,0.08442023,5.21898966,0,ceq,C2019
0.043,4.92388263,798.1984855,-5.59313422,0.08368143,5.22662452,0,ceq,C2019
0.043,6.23550734,752.9475396,-5.70167598,0.08299553,5.2337733,0,ceq,C2019
0.043,7.89652287,710.9633264,-5.80807937,0.08235575,5.24049488,0,ceq,C2019
0.043,10,674.7642761,-5.90530785,0.08174616,5.24694796,0,ceq,C2019
0.044,0.001,2951.743625,-1.69435034,0.54461199,3.60969371,0,ceq,C2019
0.044,0.00126638,2952.092762,-1.71993034,0.52868989,3.63546525,0,ceq,C2019
0.044,0.001603719,2952.228714,-1.7323542,0.52113513,3.64796642,0,ceq,C2019
0.044,0.002030918,2952.363127,-1.74279589,0.51486575,3.65847894,0,ceq,C2019
0.044,0.002571914,2952.500637,-1.7576143,0.50609572,3.67340182,0,ceq,C2019
0.044,0.003257021,2952.960129,-1.78270706,0.49154097,3.69874779,0,ceq,C2019
0.044,0.004124626,2954.404798,-1.83617891,0.46173802,3.75307588,0,ceq,C2019
0.044,0.005223345,2958.012467,-1.97181026,0.39401691,3.89083987,0,ceq,C2019
0.044,0.006614741,2953.227774,-2.11235036,0.33623981,4.02857155,0,ceq,C2019
0.044,0.008376776,2938.73974,-2.23326409,0.29544102,4.14092651,0,ceq,C2019
0.044,0.010608184,2918.549522,-2.34328019,0.26390429,4.23897491,0,ceq,C2019
0.044,0.013433993,2891.231385,-2.44732093,0.23855815,4.32667919,0,ceq,C2019
0.044,0.017012543,2863.917301,-2.54366796,0.21760544,4.40652854,0,ceq,C2019
0.044,0.021544347,2830.298657,-2.63884887,0.19968315,4.48118628,0,ceq,C2019
0.044,0.027283334,2788.963666,-2.73420942,0.18425975,4.55100778,0,ceq,C2019
0.044,0.034551073,2752.807423,-2.82247506,0.17085659,4.61660473,0,ceq,C2019
0.044,0.043754794,2710.609672,-2.91238661,0.15888939,4.67967865,0,ceq,C2019
0.044,0.055410203,2657.066408,-3.00701824,0.1482863,4.7396653,0,ceq,C2019
0.044,0.070170383,2604.463966,-3.09904844,0.13882636,4.79692472,0,ceq,C2019
0.044,0.088862382,2531.892348,-3.20326845,0.13028607,4.85207238,0,ceq,C2019
0.044,0.112533558,2450.471373,-3.31127889,0.12282564,4.90329075,0,ceq,C2019
0.044,0.142510267,2354.050981,-3.42875846,0.11625527,4.95104291,0,ceq,C2019
0.044,0.180472177,2234.213129,-3.56227453,0.11067436,4.99377382,0,ceq,C2019
0.044,0.228546386,2114.245278,-3.69562924,0.10600053,5.03125247,0,ceq,C2019
0.044,0.289426612,1975.237356,-3.84709164,0.10200897,5.06459082,0,ceq,C2019
0.044,0.366524124,1826.270595,-4.01133648,0.09877149,5.09260453,0,ceq,C2019
0.044,0.464158883,1682.865046,-4.17693884,0.09612954,5.11615341,0,ceq,C2019
0.044,0.587801607,1545.584009,-4.34457334,0.09396015,5.1359795,0,ceq,C2019
0.044,0.744380301,1435.514639,-4.48989173,0.09214421,5.15293084,0,ceq,C2019
0.044,0.942668455,1328.511047,-4.63949996,0.09056327,5.16796298,0,ceq,C2019
0.044,1.19377664,1240.297589,-4.77230287,0.08917135,5.18141645,0,ceq,C2019
0.044,1.51177507,1145.566399,-4.9225833,0.08792315,5.19366053,0,ceq,C2019
0.044,1.91448198,1066.10024,-5.05810581,0.08685221,5.20430518,0,ceq,C2019
0.044,2.42446202,999.0073576,-5.18114068,0.08584573,5.2144295,0,ceq,C2019
0.044,3.07029063,929.6015369,-5.31566514,0.08491632,5.22388458,0,ceq,C2019
0.044,3.88815518,867.1354632,-5.44498036,0.08409392,5.23233775,0,ceq,C2019
0.044,4.92388263,813.7370792,-5.56315511,0.08334703,5.24008665,0,ceq,C2019
0.044,6.23550734,767.9770155,-5.67090338,0.08265498,5.24732889,0,ceq,C2019
0.044,7.89652287,726.2144763,-5.77493225,0.0820028,5.25420951,0,ceq,C2019
0.044,10,688.6531634,-5.87380176,0.08138139,5.26081671,0,ceq,C2019
0.045,0.001,2957.587226,-1.67771211,0.55296805,3.60622764,0,ceq,C2019
0.045,0.00126638,2958.020427,-1.70176543,0.53769828,3.63054972,0,ceq,C2019
0.045,0.001603719,2958.216806,-1.71356558,0.53037595,3.6424598,0,ceq,C2019
0.045,0.002030918,2958.35304,-1.72429167,0.52381523,3.65327098,0,ceq,C2019
0.045,0.002571914,2958.557403,-1.73976201,0.51449441,3.66886547,0,ceq,C2019
0.045,0.003257021,2958.966171,-1.76645864,0.49878279,3.69580396,0,ceq,C2019
0.045,0.004124626,2960.534674,-1.82512005,0.46571783,3.75538103,0,ceq,C2019
0.045,0.005223345,2965.095144,-1.96595186,0.3947956,3.89888365,0,ceq,C2019
0.045,0.006614741,2960.628776,-2.1033887,0.33803931,4.03369289,0,ceq,C2019
0.045,0.008376776,2946.497057,-2.22245609,0.29756926,4.1444513,0,ceq,C2019
0.045,0.010608184,2928.202475,-2.33029708,0.26612127,4.24146962,0,ceq,C2019
0.045,0.013433993,2902.044178,-2.4332816,0.24064327,4.32888051,0,ceq,C2019
0.045,0.017012543,2875.568937,-2.52890698,0.21954433,4.4085833,0,ceq,C2019
0.045,0.021544347,2843.819641,-2.6228253,0.20146698,4.48321904,0,ceq,C2019
0.045,0.027283334,2802.84714,-2.71805727,0.18586355,4.55324086,0,ceq,C2019
0.045,0.034551073,2765.989851,-2.8068731,0.17230202,4.61904659,0,ceq,C2019
0.045,0.043754794,2726.826373,-2.89473788,0.16022617,4.68216083,0,ceq,C2019
0.045,0.055410203,2673.669667,-2.98949928,0.14943602,4.74271728,0,ceq,C2019
0.045,0.070170383,2623.655057,-3.07965476,0.13988924,4.80005832,0,ceq,C2019
0.045,0.088862382,2554.014238,-3.18214228,0.13119214,4.85581313,0,ceq,C2019
0.045,0.112533558,2474.427884,-3.28900804,0.12358578,4.90769168,0,ceq,C2019
0.045,0.142510267,2384.502787,-3.40179105,0.1168777,4.95616488,0,ceq,C2019
0.045,0.180472177,2268.804239,-3.53208209,0.11111989,5.00004464,0,ceq,C2019
0.045,0.228546386,2144.170853,-3.66870483,0.10630435,5.03852517,0,ceq,C2019
0.045,0.289426612,2013.76361,-3.81200959,0.10219003,5.07281085,0,ceq,C2019
0.045,0.366524124,1862.331197,-3.97694746,0.09881762,5.10195804,0,ceq,C2019
0.045,0.464158883,1718.362754,-4.14111174,0.09608312,5.12633319,0,ceq,C2019
0.045,0.587801607,1577.526072,-4.31019665,0.09383668,5.14688179,0,ceq,C2019
0.045,0.744380301,1460.13816,-4.46194373,0.09197396,5.16429709,0,ceq,C2019
0.045,0.942668455,1356.667846,-4.60507584,0.09035405,5.17973195,0,ceq,C2019
0.045,1.19377664,1260.719364,-4.74618688,0.08894103,5.19342273,0,ceq,C2019
0.045,1.51177507,1170.70721,-4.88742152,0.08766331,5.2059912,0,ceq,C2019
0.045,1.91448198,1083.801915,-5.03231815,0.08656905,5.21690147,0,ceq,C2019
0.045,2.42446202,1016.986785,-5.15311231,0.08555399,5.22714627,0,ceq,C2019
0.045,3.07029063,947.5552151,-5.28556748,0.08461131,5.23676997,0,ceq,C2019
0.045,3.88815518,882.6320997,-5.41748801,0.083777,5.24537712,0,ceq,C2019
0.045,4.92388263,829.3538532,-5.53349768,0.08302232,5.25323706,0,ceq,C2019
0.045,6.23550734,782.7316868,-5.64135533,0.08232324,5.26058187,0,ceq,C2019
0.045,7.89652287,741.3225671,-5.74282465,0.08165972,5.26761094,0,ceq,C2019
0.045,10,702.4931469,-5.84306301,0.08102401,5.27439932,0,ceq,C2019
0.046,0.001,2963.189271,-1.66140792,0.56131258,3.60276275,0,ceq,C2019
0.046,0.00126638,2963.804915,-1.68393622,0.54671274,3.62565377,0,ceq,C2019
0.046,0.001603719,2964.070664,-1.695223,0.53955714,3.63709754,0,ceq,C2019
0.046,0.002030918,2964.285298,-1.7062037,0.53270622,3.64819702,0,ceq,C2019
0.046,0.002571914,2964.558331,-1.72234692,0.52279809,3.66450432,0,ceq,C2019
0.046,0.003257021,2964.982861,-1.75073402,0.50583648,3.69315206,0,ceq,C2019
0.046,0.004124626,2966.675192,-1.81515269,0.4691469,3.75855451,0,ceq,C2019
0.046,0.005223345,2972.123246,-1.95971094,0.39576512,3.90629874,0,ceq,C2019
0.046,0.006614741,2967.930025,-2.09429725,0.3399165,4.03843005,0,ceq,C2019
0.046,0.008376776,2954.131848,-2.21172991,0.29971509,4.14775604,0,ceq,C2019
0.046,0.010608184,2937.481584,-2.31760414,0.26833774,4.24381135,0,ceq,C2019
0.046,0.013433993,2911.722829,-2.41998549,0.24273459,4.33091141,0,ceq,C2019
0.046,0.017012543,2886.976992,-2.51440552,0.22148391,4.41049042,0,ceq,C2019
0.046,0.021544347,2856.830889,-2.60722692,0.20325365,4.48509792,0,ceq,C2019
0.046,0.027283334,2815.97312,-2.70249522,0.18746606,4.55532775,0,ceq,C2019
0.046,0.034551073,2778.874496,-2.79152552,0.17374594,4.62134513,0,ceq,C2019
0.046,0.043754794,2742.045005,-2.87791663,0.16155638,4.68452634,0,ceq,C2019
0.046,0.055410203,2690.636247,-2.97178872,0.15059691,4.74554225,0,ceq,C2019
0.046,0.070170383,2641.321951,-3.06146878,0.1409413,4.80309759,0,ceq,C2019
0.046,0.088862382,2575.459648,-3.1615497,0.13211029,4.85930035,0,ceq,C2019
0.046,0.112533558,2498.081864,-3.26710607,0.12435431,4.91185169,0,ceq,C2019
0.046,0.142510267,2412.274217,-3.37690892,0.11752088,4.96094383,0,ceq,C2019
0.046,0.180472177,2301.470438,-3.50358353,0.11159064,5.00591819,0,ceq,C2019
0.046,0.228546386,2173.806257,-3.64223423,0.10662512,5.04545419,0,ceq,C2019
0.046,0.289426612,2051.481147,-3.77801906,0.10239708,5.08059762,0,ceq,C2019
0.046,0.366524124,1898.573801,-3.94285857,0.09888896,5.11087717,0,ceq,C2019
0.046,0.464158883,1753.630397,-4.10606437,0.09605435,5.13613816,0,ceq,C2019
0.046,0.587801607,1609.761494,-4.27607157,0.0937289,5.15742553,0,ceq,C2019
0.046,0.744380301,1484.543445,-4.4346815,0.09181268,5.1753668,0,ceq,C2019
0.046,0.942668455,1384.435824,-4.57176873,0.09015888,5.19115551,0,ceq,C2019
0.046,1.19377664,1280.688092,-4.72104585,0.08871764,5.20515239,0,ceq,C2019
0.046,1.51177507,1195.72903,-4.85311096,0.08741785,5.217972,0,ceq,C2019
0.046,1.91448198,1101.855332,-5.00639719,0.08629456,5.22920526,0,ceq,C2019
0.046,2.42446202,1034.660779,-5.12605154,0.08527201,5.23955911,0,ceq,C2019
0.046,3.07029063,965.3483508,-5.25628924,0.08431688,5.249343,0,ceq,C2019
0.046,3.88815518,897.9515941,-5.39079225,0.08346846,5.25812727,0,ceq,C2019
0.046,4.92388263,844.8518886,-5.50465424,0.0827065,5.26609278,0,ceq,C2019
0.046,6.23550734,797.0646251,-5.61324225,0.081999,5.27355493,0,ceq,C2019
0.046,7.89652287,756.2393051,-5.71175667,0.08132577,5.28071572,0,ceq,C2019
0.046,10,717.0997635,-5.81105547,0.08067517,5.28769227,0,ceq,C2019
0.047,0.001,2968.60857,-1.64541136,0.56966382,3.59927558,0,ceq,C2019
0.047,0.00126638,2969.349634,-1.66656629,0.55566289,3.62088961,0,ceq,C2019
0.047,0.001603719,2969.68426,-1.67751764,0.54857628,3.63203811,0,ceq,C2019
0.047,0.002030918,2970.011462,-1.68871318,0.54143314,3.64342273,0,ceq,C2019
0.047,0.002571914,2970.434634,-1.70554667,0.53089961,3.66048741,0,ceq,C2019
0.047,0.003257021,2971.011337,-1.73575391,0.51255701,3.69102813,0,ceq,C2019
0.047,0.004124626,2972.82366,-1.80681466,0.47171408,3.76315446,0,ceq,C2019
0.047,0.005223345,2979.028956,-1.95371135,0.39665703,3.91368427,0,ceq,C2019
0.047,0.006614741,2975.14436,-2.08548887,0.34171831,4.0431785,0,ceq,C2019
0.047,0.008376776,2961.549035,-2.20133517,0.30179775,4.15108206,0,ceq,C2019
0.047,0.010608184,2946.321904,-2.30541294,0.27049804,4.2461861,0,ceq,C2019
0.047,0.013433993,2921.413955,-2.40687879,0.24479023,4.33292518,0,ceq,C2019
0.047,0.017012543,2898.036669,-2.50026767,0.22339854,4.41235328,0,ceq,C2019
0.047,0.021544347,2869.323398,-2.59212252,0.20502051,4.48691876,0,ceq,C2019
0.047,0.027283334,2829.229197,-2.68696791,0.18906171,4.55730732,0,ceq,C2019
0.047,0.034551073,2791.725208,-2.77638804,0.17518064,4.6235418,0,ceq,C2019
0.047,0.043754794,2756.196166,-2.86194923,0.1628692,4.68683501,0,ceq,C2019
0.047,0.055410203,2707.467387,-2.95424638,0.1517678,4.74815353,0,ceq,C2019
0.047,0.070170383,2657.768465,-3.04434549,0.14197576,4.80608576,0,ceq,C2019
0.047,0.088862382,2596.505538,-3.14131123,0.13304074,4.86254416,0,ceq,C2019
0.047,0.112533558,2521.157958,-3.24573048,0.12513053,4.91578643,0,ceq,C2019
0.047,0.142510267,2436.969187,-3.35442955,0.1181736,4.96547292,0,ceq,C2019
0.047,0.180472177,2331.545886,-3.47719915,0.11208354,5.01142998,0,ceq,C2019
0.047,0.228546386,2203.898162,-3.61563988,0.10696163,5.05205757,0,ceq,C2019
0.047,0.289426612,2086.637679,-3.74654034,0.10262929,5.08797013,0,ceq,C2019
0.047,0.366524124,1934.864297,-3.90913475,0.09898393,5.11938356,0,ceq,C2019
0.047,0.464158883,1787.859176,-4.07255466,0.09604611,5.14555315,0,ceq,C2019
0.047,0.587801607,1643.346048,-4.2410257,0.09363782,5.16760983,0,ceq,C2019
0.047,0.744380301,1510.806487,-4.40564447,0.09166226,5.18613135,0,ceq,C2019
0.047,0.942668455,1410.061522,-4.5416476,0.08997746,5.20224501,0,ceq,C2019
0.047,1.19377664,1301.177788,-4.69561498,0.08850152,5.21661092,0,ceq,C2019
0.047,1.51177507,1216.331286,-4.82576546,0.08718555,5.22962319,0,ceq,C2019
0.047,1.91448198,1123.461736,-4.97531659,0.08603063,5.24120598,0,ceq,C2019
0.047,2.42446202,1051.970044,-5.10000025,0.08499956,5.25167881,0,ceq,C2019
0.047,3.07029063,982.9287229,-5.22785894,0.08403296,5.26161278,0,ceq,C2019
0.047,3.88815518,915.128566,-5.36099375,0.0831688,5.27059119,0,ceq,C2019
0.047,4.92388263,860.229961,-5.47654252,0.08239931,5.27866498,0,ceq,C2019
0.047,6.23550734,812.3470518,-5.58363387,0.08168212,5.2862581,0,ceq,C2019
0.047,7.89652287,770.9412207,-5.68177137,0.08100058,5.29353588,0,ceq,C2019
0.047,10,731.6222735,-5.77988108,0.0803357,5.30069495,0,ceq,C2019
0.048,0.001,2973.79825,-1.62977314,0.57798311,3.59582652,0,ceq,C2019
0.048,0.00126638,2974.741882,-1.64958194,0.56459635,3.61617954,0,ceq,C2019
0.048,0.001603719,2975.170067,-1.66015087,0.55760529,3.62700232,0,ceq,C2019
0.048,0.002030918,2975.611595,-1.67159609,0.55014703,3.63869839,0,ceq,C2019
0.048,0.002571914,2976.143691,-1.68906949,0.53898537,3.65650195,0,ceq,C2019
0.048,0.003257021,2976.944007,-1.72104925,0.51922479,3.68894473,0,ceq,C2019
0.048,0.004124626,2978.97395,-1.79904055,0.47399341,3.76811099,0,ceq,C2019
0.048,0.005223345,2985.916936,-1.94688376,0.39795071,3.91999994,0,ceq,C2019
0.048,0.006614741,2982.265781,-2.07627575,0.34370967,4.04727445,0,ceq,C2019
0.048,0.008376776,2968.978755,-2.19072107,0.30397933,4.15397011,0,ceq,C2019
0.048,0.010608184,2954.902565,-2.29329967,0.2727034,4.24827544,0,ceq,C2019
0.048,0.013433993,2931.16513,-2.39372497,0.24688066,4.33468389,0,ceq,C2019
0.048,0.017012543,2907.777158,-2.48695113,0.22533462,4.41400186,0,ceq,C2019
0.048,0.021544347,2881.312031,-2.5773579,0.2068047,4.48853728,0,ceq,C2019
0.048,0.027283334,2842.606388,-2.67142109,0.19066785,4.55910108,0,ceq,C2019
0.048,0.034551073,2804.18061,-2.76151424,0.17662355,4.62556021,0,ceq,C2019
0.048,0.043754794,2769.543766,-2.84657853,0.16418172,4.68900831,0,ceq,C2019
0.048,0.055410203,2723.819825,-2.937024,0.15295497,4.75053057,0,ceq,C2019
0.048,0.070170383,2673.363924,-3.02792403,0.14300254,4.80896861,0,ceq,C2019
0.048,0.088862382,2616.391468,-3.12190736,0.13398513,4.86554376,0,ceq,C2019
0.048,0.112533558,2543.439534,-3.22498747,0.12591898,4.91947506,0,ceq,C2019
0.048,0.142510267,2460.096362,-3.33315082,0.11883308,4.96978133,0,ceq,C2019
0.048,0.180472177,2360.895391,-3.45149184,0.11259771,5.01659729,0,ceq,C2019
0.048,0.228546386,2236.25353,-3.58741785,0.10731922,5.05830201,0,ceq,C2019
0.048,0.289426612,2117.754446,-3.71865274,0.10288328,5.09496746,0,ceq,C2019
0.048,0.366524124,1971.251862,-3.87569058,0.09910427,5.12747166,0,ceq,C2019
0.048,0.464158883,1822.385682,-4.03925734,0.09605565,5.15461038,0,ceq,C2019
0.048,0.587801607,1676.473199,-4.20705098,0.09356472,5.17743159,0,ceq,C2019
0.048,0.744380301,1540.461468,-4.37318455,0.09152402,5.19658561,0,ceq,C2019
0.048,0.942668455,1433.043808,-4.51519297,0.08980634,5.21304161,0,ceq,C2019
0.048,1.19377664,1326.970926,-4.66353935,0.08829435,5.22778997,0,ceq,C2019
0.048,1.51177507,1235.920908,-4.80022054,0.08696206,5.24099598,0,ceq,C2019
0.048,1.91448198,1145.097356,-4.94470744,0.08577948,5.25288866,0,ceq,C2019
0.048,2.42446202,1068.924554,-5.07493153,0.08473627,5.26351685,0,ceq,C2019
0.048,3.07029063,1000.284123,-5.20027804,0.0837597,5.27358531,0,ceq,C2019
0.048,3.88815518,932.6537274,-5.33105558,0.08288024,5.28275347,0,ceq,C2019
0.048,4.92388263,875.5201043,-5.44910073,0.08210102,5.29095834,0,ceq,C2019
0.048,6.23550734,827.8465493,-5.55406571,0.08137454,5.29867837,0,ceq,C2019
