mass,age,temperature,luminosity,radius,gravity,metallicity,enrichment
0.08099487338793356,0.052835,2992.348,-2.543901,0.1989197936299223,4.749169158159656,-0.35,0.2
0.08099487338793356,0.059156,2974.824,-2.58477,0.19201979424647586,4.779833158159656,-0.35,0.2
0.08099487338793356,0.066426,2956.765,-2.626215,0.18531560850061776,4.810701158159656,-0.35,0.2
0.08099487338793356,0.074759,2939.537,-2.667307,0.17883066849170787,4.841641158159656,-0.35,0.2
0.08099487338793356,0.084278,2922.88,-2.707589,0.17267759845619127,4.872053158159656,-0.35,0.2
0.08099487338793356,0.095146,2907.585,-2.746817,0.16679383719159935,4.902165158159656,-0.35,0.2
0.08099487338793356,0.10756,2890.011,-2.787631,0.16107902789692952,4.932447158159657,-0.35,0.2
0.08099487338793356,0.12175,2867.745,-2.831167,0.15559226392798156,4.962549158159656,-0.35,0.2
0.08099487338793356,0.13802,2842.597,-2.876313,0.15033704168592135,4.992393158159656,-0.35,0.2
0.08099487338793356,0.1568,2823.808,-2.917831,0.14523356567767087,5.022391158159656,-0.35,0.2
0.08099487338793356,0.17852,2804.415,-2.960007,0.14027006556899976,5.052595158159656,-0.35,0.2
0.08099487338793356,0.20366,2779.815,-3.006079,0.13538856963757978,5.083361158159656,-0.35,0.2
0.08099487338793356,0.23278,2748.954,-3.056183,0.13068537848896727,5.114071158159656,-0.35,0.2
0.08099487338793356,0.26667,2714.202,-3.107955,0.12629640830583058,5.143743158159657,-0.35,0.2
0.08099487338793356,0.3067,2675.805,-3.161159,0.12222639424737528,5.172195158159656,-0.35,0.2
0.08099487338793356,0.35473,2633.739,-3.216123,0.11842571077930966,5.199633158159656,-0.35,0.2
0.08099487338793356,0.41236,2587.719,-3.272908,0.11491189854228702,5.225795158159656,-0.35,0.2
0.08099487338793356,0.48153,2538.793,-3.330619,0.11170921501014523,5.250347158159656,-0.35,0.2
0.08099487338793356,0.56452,2488.577,-3.387993,0.1088313458858628,5.273017158159656,-0.35,0.2
0.08099487338793356,0.66412,2438.943,-3.443628,0.10627619573455628,5.293653158159656,-0.35,0.2
0.08099487338793356,0.78363,2389.52,-3.497637,0.10404303204167323,5.312099158159656,-0.35,0.2
0.08099487338793356,0.92705,2343.091,-3.547979,0.10211416725290678,5.328353158159656,-0.35,0.2
0.08099487338793356,1.0991,2299.319,-3.594773,0.10047731011009224,5.342389158159657,-0.35,0.2
0.08099487338793356,1.3057,2261.431,-3.635615,0.09910121978010648,5.354367158159656,-0.35,0.2
0.08099487338793356,1.5535,2228.038,-3.671436,0.09796929887559566,5.364345158159656,-0.35,0.2
0.08099487338793356,1.8509,2199.708,-3.701758,0.09706082982250054,5.372437158159657,-0.35,0.2
0.08099487338793356,2.2077,2177.601,-3.72574,0.09634429430591804,5.3788731581596565,-0.35,0.2
0.08099487338793356,2.636,2160.093,-3.74467,0.09580165241902536,5.383779158159657,-0.35,0.2
0.08099487338793356,3.1499,2147.087,-3.758717,0.09541024257086346,5.387335158159656,-0.35,0.2
0.08099487338793356,3.7665,2138.101,-3.768429,0.09514413015925051,5.389761158159656,-0.35,0.2
0.08099487338793356,4.5065,2132.393,-3.774613,0.09497558997251897,5.391301158159656,-0.35,0.2
0.08099487338793356,5.3945,2129.129,-3.778167,0.0948781045751045,5.392193158159656,-0.35,0.2
0.08099487338793356,5.9273,2127.969,-3.779438,0.09484271985979867,5.392517158159656,-0.35,0.2
0.08099487338793356,6.4601,2127.306,-3.780173,0.09482153903226957,5.392711158159656,-0.35,0.2
0.08099487338793356,7.0995,2126.923,-3.78061,0.09480800324941785,5.392835158159656,-0.35,0.2
0.08099487338793356,7.8667,2126.781,-3.780792,0.09480079950777628,5.392901158159656,-0.35,0.2
0.08099487338793356,8.7874,2126.833,-3.780769,0.09479861666382979,5.392921158159656,-0.35,0.2
0.08099487338793356,9.3398,2126.913,-3.780703,0.09479861666382979,5.392921158159656,-0.35,0.2
0.08099487338793356,9.8922,2127.024,-3.780603,0.0947997080795203,5.392911158159657,-0.35,0.2
0.08099487338793356,10.555,2127.182,-3.780457,0.09480145437076135,5.392895158159656,-0.35,0.2
0.08099487338793356,11.351,2127.39,-3.780262,0.09480429216263699,5.392869158159656,-0.35,0.2
0.08099487338793356,12.305,2127.653,-3.780014,0.09480800324941785,5.392835158159656,-0.35,0.2
0.08099487338793356,12.878,2127.814,-3.779862,0.09481018630950096,5.392815158159657,-0.35,0.2
0.08099487338793356,13.451,2127.976,-3.779708,0.09481258773365124,5.392793158159656,-0.35,0.2
0.08099487338793356,13.5,2127.99,-3.779695,0.09481280604795371,5.392791158159657,-0.35,0.2
0.08099487338793356,13.5,2127.99,-3.779695,0.09481280604795371,5.392791158159657,-0.35,0.2
0.08223257711127002,0.0010045,2951.143,-1.414052,0.7510122137241507,3.60181752825992,-0.35,0.2
0.08223257711127002,0.0011476,2957.161,-1.44502,0.7217603161731314,3.63632552825992,-0.35,0.2
0.08223257711127002,0.0013069,2962.656,-1.476164,0.6937595907575816,3.67069352825992,-0.35,0.2
0.08223257711127002,0.0014843,2967.707,-1.507467,0.6669265395562575,3.70495552825992,-0.35,0.2
0.08223257711127002,0.001682,2972.444,-1.538868,0.6411977651770487,3.73912752825992,-0.35,0.2
0.08223257711127002,0.0019021,2976.951,-1.57032,0.6165240178247452,3.7732115282599197,-0.35,0.2
0.08223257711127002,0.0021471,2981.278,-1.601794,0.5928597956726732,3.80720752825992,-0.35,0.2
0.08223257711127002,0.0024198,2985.504,-1.633248,0.5701563952246369,3.84112352825992,-0.35,0.2
0.08223257711127002,0.0027234,2989.567,-1.664748,0.548355242678906,3.8749875282599198,-0.35,0.2
0.08223257711127002,0.0030613,2993.517,-1.696269,0.5274180637066089,3.9088015282599198,-0.35,0.2
0.08223257711127002,0.0034372,2997.365,-1.727772,0.5073270278798108,3.9425355282599197,-0.35,0.2
0.08223257711127002,0.0038549,3001.027,-1.759276,0.48806312913706174,3.9761595282599203,-0.35,0.2
0.08223257711127002,0.0043189,3006.099,-1.789913,0.4695588172225517,4.00973152825992,-0.35,0.2
0.08223257711127002,0.004834,3014.41,-1.818736,0.4517321493614437,4.04334952825992,-0.35,0.2
0.08223257711127002,0.0054042,3021.626,-1.848083,0.43464030821946453,4.07685152825992,-0.35,0.2
0.08223257711127002,0.0060342,3027.865,-1.877783,0.41830109360483037,4.11013352825992,-0.35,0.2
0.08223257711127002,0.0067312,3033.236,-1.907782,0.40267067248231586,4.14321152825992,-0.35,0.2
0.08223257711127002,0.0075033,3037.781,-1.938069,0.3877091048726141,4.17609952825992,-0.35,0.2
0.08223257711127002,0.0083598,3041.594,-1.968597,0.37338081557693026,4.2088075282599196,-0.35,0.2
0.08223257711127002,0.0093105,3044.743,-1.999333,0.35965408711953,4.24134152825992,-0.35,0.2
0.08223257711127002,0.010367,3047.198,-2.030299,0.34649901151217183,4.27370752825992,-0.35,0.2
0.08223257711127002,0.011542,3049.017,-2.061475,0.33388430152289933,4.30591952825992,-0.35,0.2
0.08223257711127002,0.01285,3050.232,-2.092842,0.32178515144165165,4.33797952825992,-0.35,0.2
0.08223257711127002,0.014308,3050.897,-2.12437,0.3101794345978561,4.36988552825992,-0.35,0.2
0.08223257711127002,0.015932,3050.999,-2.156086,0.2990377387370055,4.40165952825992,-0.35,0.2
0.08223257711127002,0.017746,3050.501,-2.188051,0.28832679205144846,4.43334152825992,-0.35,0.2
0.08223257711127002,0.019773,3049.392,-2.220288,0.2780238160470062,4.46494752825992,-0.35,0.2
0.08223257711127002,0.022038,3047.613,-2.252822,0.26811554836008766,4.49646752825992,-0.35,0.2
0.08223257711127002,0.02457,3052.152,-2.281962,0.2584996741599037,4.52819152825992,-0.35,0.2
0.08223257711127002,0.027395,3055.908,-2.311642,0.24920227343001472,4.56000752825992,-0.35,0.2
0.08223257711127002,0.030535,3058.159,-2.342124,0.24025420635131886,4.59176952825992,-0.35,0.2
0.08223257711127002,0.034029,3058.875,-2.373404,0.2316471706087769,4.62345752825992,-0.35,0.2
0.08223257711127002,0.037923,3058.408,-2.405274,0.22337008012838921,4.65506152825992,-0.35,0.2
0.08223257711127002,0.042269,3051.761,-2.440569,0.21541056508039377,4.68657752825992,-0.35,0.2
0.08223257711127002,0.047146,3022.656,-2.488475,0.20779639077213863,4.71783552825992,-0.35,0.2
0.08223257711127002,0.052574,3003.105,-2.529999,0.2006841161112153,4.74808552825992,-0.35,0.2
0.08223257711127002,0.058713,2986.365,-2.569784,0.1938545505008531,4.77815952825992,-0.35,0.2
0.08223257711127002,0.065829,2967.826,-2.611245,0.18713455983300778,4.80880352825992,-0.35,0.2
0.08223257711127002,0.074022,2950.217,-2.652399,0.18061174972896327,4.83961952825992,-0.35,0.2
0.08223257711127002,0.083405,2933.28,-2.693017,0.17435604132582497,4.87023752825992,-0.35,0.2
0.08223257711127002,0.094124,2917.675,-2.732381,0.1684181916848541,4.90033352825992,-0.35,0.2
0.08223257711127002,0.10637,2901.357,-2.772318,0.16266420688416897,4.93052752825992,-0.35,0.2
0.08223257711127002,0.12036,2880.387,-2.815086,0.15711187080472477,4.96069352825992,-0.35,0.2
0.08223257711127002,0.13638,2856.808,-2.859268,0.15179483694892215,4.99059752825992,-0.35,0.2
0.08223257711127002,0.15484,2837.522,-2.901004,0.14664660056729936,5.02056752825992,-0.35,0.2
0.08223257711127002,0.17616,2819.374,-2.942279,0.14164720193770472,5.0506955282599195,-0.35,0.2
0.08223257711127002,0.2008,2796.678,-2.986971,0.1367360405720093,5.08134552825992,-0.35,0.2
0.08223257711127002,0.22934,2767.655,-3.035844,0.13197965841432627,5.11209752825992,-0.35,0.2
0.08223257711127002,0.26248,2734.379,-3.086674,0.12752607700599108,5.14191352825992,-0.35,0.2
0.08223257711127002,0.30149,2697.842,-3.138588,0.12340308019123768,5.17045952825992,-0.35,0.2
0.08223257711127002,0.34831,2657.803,-3.192002,0.11956580715639738,5.1978975282599205,-0.35,0.2
0.08223257711127002,0.40449,2614.424,-3.246697,0.11602538014132395,5.22400552825992,-0.35,0.2
0.08223257711127002,0.4719,2568.552,-3.301917,0.11280231172651575,5.24847552825992,-0.35,0.2
0.08223257711127002,0.5528,2520.745,-3.357044,0.10991905854347432,5.27096552825992,-0.35,0.2
0.08223257711127002,0.64987,2474.292,-3.409713,0.10737297837667524,5.29132152825992,-0.35,0.2
0.08223257711127002,0.76636,2428.937,-3.45993,0.1051613130274275,5.30939952825992,-0.35,0.2
0.08223257711127002,0.90615,2386.023,-3.50663,0.10327352478614754,5.32513352825992,-0.35,0.2
0.08223257711127002,1.0739,2347.371,-3.548436,0.10168830305172913,5.33856952825992,-0.35,0.2
0.08223257711127002,1.2752,2312.862,-3.585334,0.1003889703804875,5.34973952825992,-0.35,0.2
0.08223257711127002,1.5167,2284.189,-3.616064,0.0993475130592945,5.358797528259919,-0.35,0.2
0.08223257711127002,1.8066,2261.213,-3.640763,0.09853442804138542,5.365935528259921,-0.35,0.2
0.08223257711127002,2.1545,2243.327,-3.65995,0.09792486917172918,5.37132552825992,-0.35,0.2
0.08223257711127002,2.5719,2230.22,-3.674001,0.09748931076422011,5.37519752825992,-0.35,0.2
0.08223257711127002,3.0727,2221.26,-3.683607,0.09719658359748974,5.377809528259919,-0.35,0.2
0.08223257711127002,3.6738,2215.63,-3.689652,0.09701346133104832,5.37944752825992,-0.35,0.2
0.08223257711127002,4.3951,2212.448,-3.693085,0.09690919812139259,5.38038152825992,-0.35,0.2
0.08223257711127002,5.2606,2210.904,-3.694773,0.09685610495201219,5.38085752825992,-0.35,0.2
0.08223257711127002,5.7799,2210.443,-3.695289,0.0968389339786519,5.381011528259919,-0.35,0.2
0.08223257711127002,6.2993,2210.248,-3.69552,0.0968302381535576,5.38108952825992,-0.35,0.2
0.08223257711127002,6.9224,2210.215,-3.695584,0.09682600200882652,5.3811275282599205,-0.35,0.2
0.08223257711127002,7.6703,2210.314,-3.695513,0.09682533316081013,5.3811335282599195,-0.35,0.2
0.08223257711127002,8.5677,2210.518,-3.695335,0.0968273397187201,5.381115528259921,-0.35,0.2
0.08223257711127002,9.1061,2210.658,-3.695209,0.09682890040362094,5.3811015282599195,-0.35,0.2
0.08223257711127002,9.6445,2210.808,-3.695074,0.09683090703545659,5.3810835282599205,-0.35,0.2
0.08223257711127002,10.291,2210.995,-3.694903,0.09683358260925784,5.38105952825992,-0.35,0.2
0.08223257711127002,11.066,2211.225,-3.694693,0.09683692718047343,5.38102952825992,-0.35,0.2
0.08223257711127002,11.996,2211.503,-3.694438,0.09684094081841815,5.3809935282599195,-0.35,0.2
0.08223257711127002,12.555,2211.67,-3.694284,0.09684339367905549,5.38097152825992,-0.35,0.2
0.08223257711127002,13.113,2211.838,-3.69413,0.09684584660182076,5.38094952825992,-0.35,0.2
0.08223257711127002,13.5,2211.955,-3.694023,0.09684763058467342,5.38093352825992,-0.35,0.2
0.08223257711127002,13.5,2211.955,-3.694023,0.09684763058467342,5.38093352825992,-0.35,0.2
0.08367716548004615,0.001122,2960.517,-1.427782,0.7345595341550754,3.6286205875784288,-0.35,0.2
0.08367716548004615,0.0012777,2966.053,-1.458914,0.706054133680468,3.6629985875784286,-0.35,0.2
0.08367716548004615,0.001451,2971.171,-1.490177,0.6787502460021383,3.6972545875784286,-0.35,0.2
0.08367716548004615,0.0016442,2975.915,-1.52157,0.6525698429931592,3.7314205875784285,-0.35,0.2
0.08367716548004615,0.0018595,2980.413,-1.553037,0.6274541556603829,3.765510587578429,-0.35,0.2
0.08367716548004615,0.0020992,2984.74,-1.584532,0.6033565058659435,3.7995265875784288,-0.35,0.2
0.08367716548004615,0.0023662,2988.902,-1.616055,0.580232432044818,3.8334705875784287,-0.35,0.2
0.08367716548004615,0.0026634,2992.969,-1.647565,0.5580421457900075,3.8673405875784286,-0.35,0.2
0.08367716548004615,0.002994,2996.925,-1.67906,0.5367486984518319,3.9011325875784286,-0.35,0.2
0.08367716548004615,0.0033615,3000.705,-1.710575,0.5163200617501521,3.934836587578429,-0.35,0.2
0.08367716548004615,0.0037702,3004.138,-1.742194,0.49672497891083606,3.9684425875784286,-0.35,0.2
0.08367716548004615,0.0042244,3008.009,-1.773476,0.47792197502828954,4.001960587578429,-0.35,0.2
0.08367716548004615,0.0047291,3016.594,-1.802152,0.459772508886304,4.035588587578428,-0.35,0.2
0.08367716548004615,0.0052879,3024.112,-1.831363,0.4423601534079332,4.069122587578429,-0.35,0.2
0.08367716548004615,0.0059055,3030.612,-1.860964,0.42570622420838145,4.102454587578428,-0.35,0.2
0.08367716548004615,0.0065888,3036.207,-1.890906,0.40976796221786044,4.1355985875784285,-0.35,0.2
0.08367716548004615,0.0073457,3041.001,-1.921121,0.39451089373418824,4.168556587578428,-0.35,0.2
0.08367716548004615,0.0081847,3045.033,-1.951584,0.3799067412888244,4.2013205875784285,-0.35,0.2
0.08367716548004615,0.0091155,3048.393,-1.982252,0.3659190333614163,4.2339045875784285,-0.35,0.2
0.08367716548004615,0.010149,3051.07,-2.013146,0.3525137000306282,4.266322587578428,-0.35,0.2
0.08367716548004615,0.011299,3053.128,-2.044238,0.3396596830414591,4.298586587578429,-0.35,0.2
0.08367716548004615,0.012579,3054.598,-2.075512,0.3273324039559887,4.330696587578429,-0.35,0.2
0.08367716548004615,0.014004,3055.485,-2.106977,0.31550336821749037,4.3626665875784285,-0.35,0.2
0.08367716548004615,0.015593,3055.783,-2.138648,0.3041473241868483,4.394506587578428,-0.35,0.2
0.08367716548004615,0.017365,3055.519,-2.170516,0.2932412080653247,4.426224587578429,-0.35,0.2
0.08367716548004615,0.019343,3054.731,-2.202567,0.28276392408711765,4.457826587578428,-0.35,0.2
0.08367716548004615,0.021553,3053.319,-2.234898,0.2726842159673283,4.489354587578429,-0.35,0.2
0.08367716548004615,0.024024,3056.518,-2.264759,0.26291780629234934,4.521034587578429,-0.35,0.2
0.08367716548004615,0.026782,3060.878,-2.294094,0.25346266681515883,4.552846587578429,-0.35,0.2
0.08367716548004615,0.02985,3063.59,-2.324337,0.24435655853874225,4.584626587578429,-0.35,0.2
0.08367716548004615,0.033262,3065.002,-2.35524,0.2355976748409934,4.6163325875784285,-0.35,0.2
0.08367716548004615,0.037061,3064.373,-2.387221,0.22717471924504987,4.647954587578429,-0.35,0.2
0.08367716548004615,0.041298,3064.147,-2.418887,0.2190735773028749,4.679494587578429,-0.35,0.2
0.08367716548004615,0.046029,3041.922,-2.462878,0.21130900254618776,4.710838587578428,-0.35,0.2
0.08367716548004615,0.051312,3021.261,-2.505327,0.20399193614975314,4.741448587578429,-0.35,0.2
0.08367716548004615,0.057282,3001.546,-2.54695,0.19700987706239617,4.771698587578428,-0.35,0.2
0.08367716548004615,0.064139,2983.764,-2.58779,0.19020809675969796,4.802216587578429,-0.35,0.2
0.08367716548004615,0.072034,2965.53,-2.629153,0.1835997138523205,4.832930587578429,-0.35,0.2
0.08367716548004615,0.081092,2948.043,-2.670235,0.17720174732521404,4.863738587578428,-0.35,0.2
0.08367716548004615,0.091448,2931.164,-2.710527,0.17112363621206983,4.894054587578429,-0.35,0.2
0.08367716548004615,0.10328,2915.715,-2.749747,0.1653065263564455,4.924094587578429,-0.35,0.2
0.08367716548004615,0.11679,2898.09,-2.790495,0.1596548073241822,4.954310587578429,-0.35,0.2
0.08367716548004615,0.13224,2875.696,-2.833985,0.15423218100139535,4.9843245875784286,-0.35,0.2
0.08367716548004615,0.14998,2855.637,-2.876059,0.1490105439253222,5.014240587578429,-0.35,0.2
0.08367716548004615,0.17043,2838.872,-2.916323,0.143946132207816,5.044274587578428,-0.35,0.2
0.08367716548004615,0.19404,2818.224,-2.959384,0.13899846364239113,5.074654587578428,-0.35,0.2
0.08367716548004615,0.22135,2792.657,-3.005975,0.134162456019443,5.105412587578429,-0.35,0.2
0.08367716548004615,0.25301,2761.645,-3.055467,0.1295937329780018,5.135506587578429,-0.35,0.2
0.08367716548004615,0.29007,2727.393,-3.105996,0.1253602934265618,5.164354587578429,-0.35,0.2
0.08367716548004615,0.33428,2690.031,-3.157536,0.12144258417618654,5.191932587578429,-0.35,0.2
0.08367716548004615,0.38733,2650.036,-3.209748,0.11783545958523789,5.218122587578429,-0.35,0.2
0.08367716548004615,0.45098,2607.515,-3.262383,0.11455340427680677,5.242658587578429,-0.35,0.2
0.08367716548004615,0.52738,2563.769,-3.314334,0.11161639718178377,5.2652185875784285,-0.35,0.2
0.08367716548004615,0.61905,2519.688,-3.364753,0.10903928624283131,5.285508587578429,-0.35,0.2
0.08367716548004615,0.72905,2478.359,-3.411401,0.10681297219925442,5.3034265875784286,-0.35,0.2
0.08367716548004615,0.86105,2439.83,-3.45409,0.10492742135865916,5.318896587578429,-0.35,0.2
0.08367716548004615,1.0195,2404.638,-3.492316,0.10337035315453698,5.331882587578429,-0.35,0.2
0.08367716548004615,1.2095,2375.001,-3.524494,0.10211252138025587,5.342516587578428,-0.35,0.2
0.08367716548004615,1.4377,2350.441,-3.550954,0.10112929973507588,5.350920587578429,-0.35,0.2
0.08367716548004615,1.7114,2331.047,-3.571713,0.10039105078936415,5.3572845875784285,-0.35,0.2
0.08367716548004615,2.0398,2316.67,-3.587034,0.09986377982651569,5.361858587578428,-0.35,0.2
0.08367716548004615,2.434,2306.762,-3.597565,0.09950960446719205,5.364944587578429,-0.35,0.2
0.08367716548004615,2.907,2300.501,-3.604219,0.09928851151199457,5.366876587578429,-0.35,0.2
0.08367716548004615,3.4746,2297.071,-3.607939,0.09915965338239122,5.368004587578429,-0.35,0.2
0.08367716548004615,4.1557,2295.342,-3.60984,0.09909186447306605,5.368598587578429,-0.35,0.2
0.08367716548004615,4.9731,2294.647,-3.610634,0.09906129475110108,5.368866587578429,-0.35,0.2
0.08367716548004615,5.9539,2294.537,-3.610807,0.0990512589888242,5.368954587578429,-0.35,0.2
0.08367716548004615,6.5423,2294.599,-3.610773,0.09904966248402385,5.368968587578428,-0.35,0.2
0.08367716548004615,7.1308,2294.722,-3.610672,0.09905057476933025,5.368960587578429,-0.35,0.2
0.08367716548004615,7.837,2294.911,-3.610508,0.09905308359724853,5.368938587578429,-0.35,0.2
0.08367716548004615,8.6844,2295.159,-3.610287,0.09905673291493033,5.3689065875784285,-0.35,0.2
0.08367716548004615,9.1929,2295.313,-3.610149,0.0990592418988268,5.368884587578429,-0.35,0.2
0.08367716548004615,9.7013,2295.469,-3.61001,0.0990617509462727,5.368862587578429,-0.35,0.2
0.08367716548004615,10.311,2295.657,-3.60984,0.09906471626609703,5.3688365875784285,-0.35,0.2
0.08367716548004615,11.044,2295.884,-3.609636,0.0990683660123501,5.3688045875784285,-0.35,0.2
0.08367716548004615,11.922,2296.158,-3.60939,0.0990729283842571,5.368764587578429,-0.35,0.2
0.08367716548004615,12.449,2296.322,-3.609243,0.09907543777836467,5.368742587578429,-0.35,0.2
0.08367716548004615,12.977,2296.486,-3.609095,0.09907817537169909,5.368718587578429,-0.35,0.2
